p	d	Pr(p,d)
22	4	0.84
22	5	0.03
23	1	1.00
23	2	1.00
23	3	0.69
23	4	0.40
24	1	1.00
24	2	1.00
24	3	0.75
24	4	0.03
25	1	1.00
25	2	1.00
25	3	0.59
25	4	0.14
26	1	1.00
26	2	1.00
26	3	0.76
26	4	0.50
27	1	1.00
27	2	1.00
27	3	1.00
27	4	0.97
27	5	0.72
28	1	1.00
28	2	1.00
28	3	1.00
28	4	0.77
28	5	0.66
29	1	1.00
29	2	1.00
29	3	1.00
29	4	1.00
29	5	0.58
29	6	0.53
30	1	1.00
30	2	1.00
30	3	1.00
30	4	1.00
30	5	1.00
30	6	1.00
30	7	1.00
30	8	1.00
30	9	1.00
30	10	0.31
30	11	0.24
31	1	1.00
31	2	1.00
31	3	1.00
31	4	1.00
31	5	1.00
31	6	1.00
31	7	0.78
31	8	0.55
32	1	1.00
32	2	1.00
32	3	1.00
32	4	1.00
32	5	1.00
32	6	1.00
32	7	0.08
32	8	0.08
33	1	1.00
33	2	0.70
33	3	0.66
34	1	1.00
34	2	1.00
34	3	1.00
34	4	1.00
34	5	1.00
34	6	1.00
34	7	1.00
34	8	0.50
34	9	0.16
35	1	1.00
35	2	1.00
35	3	0.39
35	4	0.38
36	1	1.00
36	2	1.00
36	3	1.00
36	4	1.00
36	5	0.07
36	6	0.00
37	1	1.00
37	2	0.15
37	3	0.06
38	1	1.00
38	2	0.49
38	3	0.36
39	1	1.00
39	2	1.00
39	3	0.35
39	4	0.02
40	1	1.00
40	2	1.00
40	3	1.00
40	4	0.05
40	5	0.01
41	1	1.00
41	2	1.00
41	3	1.00
41	4	0.97
41	5	0.50
42	1	1.00
42	2	1.00
42	3	0.37
42	4	0.17
43	1	1.00
43	2	1.00
43	3	1.00
43	4	1.00
43	5	1.00
43	6	1.00
43	7	0.20
43	8	0.02
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	1.00
44	6	1.00
44	7	1.00
44	8	1.00
44	9	0.26
44	10	0.13
45	1	1.00
45	2	1.00
45	3	1.00
45	4	1.00
45	5	1.00
45	6	1.00
45	7	1.00
45	8	1.00
45	9	1.00
45	10	0.98
45	11	0.34
46	1	1.00
46	2	1.00
46	3	1.00
46	4	0.80
46	5	0.28
47	1	1.00
47	2	1.00
47	3	0.50
47	4	0.02
48	1	1.00
48	2	1.00
48	3	0.75
48	4	0.04
49	1	1.00
49	2	1.00
49	3	1.00
49	4	1.00
49	5	1.00
49	6	0.67
49	7	0.01
50	1	1.00
50	2	1.00
50	3	1.00
50	4	0.19
50	5	0.17
51	1	1.00
51	2	1.00
51	3	0.88
51	4	0.44
52	1	1.00
52	2	1.00
52	3	0.52
52	4	0.42
53	1	1.00
53	2	0.31
53	3	0.21
54	1	1.00
54	2	1.00
54	3	1.00
54	4	1.00
54	5	1.00
54	6	1.00
54	7	1.00
54	8	1.00
54	9	0.91
54	10	0.90
55	1	1.00
55	2	1.00
55	3	1.00
55	4	1.00
55	5	1.00
55	6	0.77
55	7	0.11
56	1	1.00
56	2	1.00
56	3	1.00
56	4	0.99
56	5	0.86
57	1	1.00
57	2	1.00
57	3	0.87
57	4	0.69
58	1	1.00
58	2	1.00
58	3	0.93
58	4	0.10
59	1	1.00
59	2	1.00
59	3	1.00
59	4	0.90
59	5	0.04
60	1	1.00
60	2	1.00
60	3	1.00
60	4	0.12
60	5	0.02
61	1	1.00
61	2	1.00
61	3	1.00
61	4	1.00
61	5	0.28
61	6	0.08
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	1.00
62	7	1.00
62	8	1.00
62	9	1.00
62	10	0.85
62	11	0.73
63	1	1.00
63	2	1.00
63	3	1.00
63	4	0.11
63	5	0.08
64	1	1.00
64	2	1.00
64	3	1.00
64	4	0.26
64	5	0.22
65	1	1.00
65	2	1.00
65	3	1.00
65	4	1.00
65	5	0.14
65	6	0.07
66	1	1.00
66	2	1.00
66	3	0.13
66	4	0.06
67	1	1.00
67	2	1.00
67	3	0.33
67	4	0.29
68	1	1.00
68	2	1.00
68	3	0.31
68	4	0.28
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	0.36
69	6	0.34
70	1	1.00
70	2	0.23
70	3	0.10
71	1	1.00
71	2	1.00
71	3	1.00
71	4	1.00
71	5	0.91
71	6	0.73
72	1	1.00
72	2	1.00
72	3	1.00
72	4	0.55
72	5	0.17
73	1	1.00
73	2	1.00
73	3	0.59
73	4	0.37
74	1	1.00
74	2	1.00
74	3	1.00
74	4	0.17
74	5	0.12
75	1	1.00
75	2	1.00
75	3	0.53
75	4	0.51
76	1	1.00
76	2	1.00
76	3	1.00
76	4	0.15
76	5	0.01
77	1	1.00
77	2	1.00
77	3	1.00
77	4	0.46
77	5	0.05
78	1	1.00
78	2	1.00
78	3	1.00
78	4	1.00
78	5	1.00
78	6	0.93
78	7	0.47
79	1	1.00
79	2	1.00
79	3	0.10
79	4	0.01
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	0.12
80	6	0.08
81	1	1.00
81	2	1.00
81	3	1.00
81	4	1.00
81	5	1.00
81	6	1.00
81	7	1.00
81	8	1.00
81	9	0.83
81	10	0.68
82	1	1.00
82	2	0.05
82	3	0.03
83	1	1.00
83	2	1.00
83	3	1.00
83	4	1.00
83	5	1.00
83	6	0.20
83	7	0.10
84	1	1.00
84	2	1.00
84	3	0.53
85	1	1.00
85	2	1.00
85	3	1.00
85	4	0.54
85	5	0.14
86	1	1.00
86	2	1.00
86	3	1.00
86	4	0.55
86	5	0.06
87	1	1.00
87	2	0.11
87	3	0.10
88	1	1.00
88	2	1.00
88	3	1.00
88	4	0.12
88	5	0.06
89	1	1.00
89	2	1.00
89	3	0.20
89	4	0.12
90	1	1.00
90	2	1.00
90	3	1.00
90	4	1.00
90	5	1.00
90	6	1.00
90	7	1.00
90	8	1.00
90	9	1.00
90	10	0.65
90	11	0.51
91	1	1.00
91	2	1.00
91	3	1.00
91	4	1.00
91	5	1.00
91	6	1.00
91	7	1.00
91	8	1.00
91	9	1.00
91	10	1.00
91	11	0.25
91	12	0.11
92	1	1.00
92	2	1.00
92	3	1.00
92	4	1.00
92	5	1.00
92	6	1.00
92	7	1.00
92	8	1.00
92	9	0.73
92	10	0.15
93	1	1.00
93	2	1.00
93	3	1.00
93	4	1.00
93	5	1.00
93	6	1.00
93	7	1.00
93	8	1.00
93	9	1.00
93	10	1.00
93	11	0.85
93	12	0.57
94	1	1.00
94	2	1.00
94	3	1.00
94	4	1.00
94	5	1.00
94	6	1.00
94	7	1.00
94	8	1.00
94	9	1.00
94	10	1.00
94	11	0.81
94	12	0.60
95	1	1.00
95	2	1.00
95	3	1.00
95	4	1.00
95	5	1.00
95	6	1.00
95	7	0.24
95	8	0.13
96	1	1.00
96	2	0.07
96	3	0.00
97	1	1.00
97	2	1.00
97	3	1.00
97	4	1.00
97	5	0.46
97	6	0.09
98	1	1.00
98	2	1.00
98	3	1.00
98	4	1.00
98	5	1.00
98	6	1.00
98	7	1.00
98	8	1.00
98	9	1.00
98	10	0.46
98	11	0.46
99	1	1.00
99	2	1.00
99	3	1.00
99	4	1.00
99	5	1.00
99	6	1.00
99	7	0.65
99	8	0.18
100	1	1.00
100	2	1.00
100	3	1.00
100	4	0.84
100	5	0.33
