p	d	Pr(p,d)
21	1	1.00
21	2	1.00
21	3	1.00
21	4	1.00
21	5	1.00
21	6	1.00
21	7	1.00
21	8	1.00
21	9	1.00
21	10	1.00
21	11	0.80
21	12	0.40
22	1	1.00
22	2	1.00
22	3	1.00
22	4	0.11
22	5	0.02
23	1	1.00
23	2	1.00
23	3	1.00
23	4	0.60
23	5	0.30
24	1	1.00
24	2	1.00
24	3	0.74
24	4	0.05
25	1	1.00
25	2	1.00
25	3	1.00
25	4	1.00
25	5	1.00
25	6	0.61
25	7	0.22
26	1	1.00
26	2	1.00
26	3	1.00
26	4	0.68
26	5	0.00
27	1	1.00
27	2	1.00
27	3	0.58
27	4	0.13
28	1	1.00
28	2	1.00
28	3	0.75
28	4	0.50
29	1	1.00
29	2	1.00
29	3	1.00
29	4	1.00
29	5	1.00
29	6	1.00
29	7	1.00
29	8	1.00
29	9	0.97
29	10	0.39
30	1	1.00
30	2	0.63
30	3	0.05
31	1	1.00
31	2	1.00
31	3	1.00
31	4	1.00
31	5	0.37
31	6	0.08
32	1	1.00
32	2	1.00
32	3	0.65
32	4	0.39
33	1	1.00
33	2	1.00
33	3	1.00
33	4	0.81
33	5	0.26
34	1	1.00
34	2	1.00
34	3	0.25
34	4	0.09
35	1	1.00
35	2	1.00
35	3	1.00
35	4	1.00
35	5	1.00
35	6	0.15
35	7	0.15
36	1	1.00
36	2	1.00
36	3	1.00
36	4	1.00
36	5	1.00
36	6	1.00
36	7	0.86
36	8	0.33
37	1	1.00
37	2	1.00
37	3	0.16
37	4	0.11
38	1	1.00
38	2	1.00
38	3	1.00
38	4	0.49
38	5	0.41
39	1	1.00
39	2	1.00
39	3	1.00
39	4	0.53
39	5	0.42
40	1	1.00
40	2	0.35
40	3	0.23
41	1	1.00
41	2	1.00
41	3	0.70
41	4	0.28
42	1	1.00
42	2	1.00
42	3	0.68
42	4	0.53
43	1	1.00
43	2	1.00
43	3	1.00
43	4	1.00
43	5	1.00
43	6	0.39
43	7	0.35
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	1.00
44	6	1.00
44	7	1.00
44	8	0.56
44	9	0.32
45	1	1.00
45	2	0.32
45	3	0.12
46	1	1.00
46	2	1.00
46	3	0.07
46	4	0.01
47	1	1.00
47	2	1.00
47	3	1.00
47	4	0.25
47	5	0.05
48	1	1.00
48	2	1.00
48	3	1.00
48	4	1.00
48	5	1.00
48	6	1.00
48	7	1.00
48	8	1.00
48	9	1.00
48	10	0.50
48	11	0.46
49	1	1.00
49	2	0.14
49	3	0.12
50	1	1.00
50	2	0.27
50	3	0.27
51	1	1.00
51	2	0.29
51	3	0.02
52	1	1.00
52	2	1.00
52	3	0.18
52	4	0.10
53	1	1.00
53	2	1.00
53	3	1.00
53	4	1.00
53	5	0.42
53	6	0.21
54	1	1.00
54	2	1.00
54	3	0.42
54	4	0.28
55	1	1.00
55	2	1.00
55	3	1.00
55	4	0.68
55	5	0.11
56	1	1.00
56	2	1.00
56	3	0.13
56	4	0.09
57	1	1.00
57	2	1.00
57	3	0.96
57	4	0.69
58	1	1.00
58	2	1.00
58	3	1.00
58	4	1.00
58	5	1.00
58	6	1.00
58	7	0.11
58	8	0.11
59	1	1.00
59	2	1.00
59	3	1.00
59	4	1.00
59	5	1.00
59	6	0.53
59	7	0.42
60	1	1.00
60	2	1.00
60	3	1.00
60	4	1.00
60	5	1.00
60	6	1.00
60	7	1.00
60	8	1.00
60	9	0.26
60	10	0.07
61	1	1.00
61	2	1.00
61	3	1.00
61	4	1.00
61	5	1.00
61	6	1.00
61	7	1.00
61	8	1.00
61	9	0.28
61	10	0.07
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	1.00
62	7	1.00
62	8	1.00
62	9	0.89
62	10	0.79
63	1	1.00
63	2	1.00
63	3	0.20
63	4	0.20
64	1	1.00
64	2	1.00
64	3	1.00
64	4	1.00
64	5	1.00
64	6	1.00
64	7	1.00
64	8	1.00
64	9	1.00
64	10	0.51
64	11	0.09
65	1	1.00
65	2	1.00
65	3	1.00
65	4	1.00
65	5	1.00
65	6	1.00
65	7	0.18
65	8	0.13
66	1	1.00
66	2	1.00
66	3	1.00
66	4	1.00
66	5	0.67
66	6	0.24
67	1	1.00
67	2	1.00
67	3	1.00
67	4	0.62
67	5	0.13
68	1	1.00
68	2	1.00
68	3	1.00
68	4	1.00
68	5	0.60
68	6	0.51
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	1.00
69	6	0.92
69	7	0.79
70	1	1.00
70	2	1.00
70	3	0.99
70	4	0.50
71	1	1.00
71	2	0.55
71	3	0.31
72	1	1.00
72	2	1.00
72	3	1.00
72	4	1.00
72	5	0.47
72	6	0.29
73	1	1.00
73	2	1.00
73	3	1.00
73	4	0.83
73	5	0.03
74	1	1.00
74	2	1.00
74	3	0.94
74	4	0.21
75	1	1.00
75	2	1.00
75	3	1.00
75	4	1.00
75	5	1.00
75	6	1.00
75	7	1.00
75	8	0.99
75	9	0.53
76	1	1.00
76	2	1.00
76	3	1.00
76	4	1.00
76	5	1.00
76	6	1.00
76	7	1.00
76	8	0.73
76	9	0.72
77	1	1.00
77	2	1.00
77	3	1.00
77	4	1.00
77	5	1.00
77	6	1.00
77	7	1.00
77	8	1.00
77	9	0.07
77	10	0.05
78	1	1.00
78	2	1.00
78	3	1.00
78	4	1.00
78	5	0.26
78	6	0.06
79	1	1.00
79	2	1.00
79	3	1.00
79	4	0.21
79	5	0.14
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	1.00
80	6	1.00
80	7	0.37
80	8	0.19
81	1	1.00
81	2	1.00
81	3	1.00
81	4	0.08
81	5	0.03
82	1	1.00
82	2	0.17
82	3	0.10
83	1	1.00
83	2	1.00
83	3	1.00
83	4	0.05
83	5	0.05
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	1.00
84	6	1.00
84	7	1.00
84	8	1.00
84	9	0.35
84	10	0.33
85	1	1.00
85	2	1.00
85	3	1.00
85	4	0.77
85	5	0.24
86	1	1.00
86	2	1.00
86	3	0.57
86	4	0.23
87	1	1.00
87	2	1.00
87	3	1.00
87	4	0.16
87	5	0.11
88	1	1.00
88	2	1.00
88	3	1.00
88	4	0.29
88	5	0.06
89	1	1.00
89	2	0.60
89	3	0.40
90	1	1.00
90	2	1.00
90	3	1.00
90	4	1.00
90	5	1.00
90	6	0.85
90	7	0.20
91	1	1.00
91	2	1.00
91	3	0.51
91	4	0.11
92	1	1.00
92	2	1.00
92	3	1.00
92	4	1.00
92	5	1.00
92	6	1.00
92	7	1.00
92	8	0.41
92	9	0.25
93	1	1.00
93	2	1.00
93	3	0.24
93	4	0.04
94	1	1.00
94	2	1.00
94	3	0.38
94	4	0.05
95	1	1.00
95	2	1.00
95	3	1.00
95	4	1.00
95	5	1.00
95	6	0.93
95	7	0.89
96	1	1.00
96	2	1.00
96	3	1.00
96	4	1.00
96	5	1.00
96	6	1.00
96	7	0.34
96	8	0.02
97	1	1.00
97	2	1.00
97	3	0.82
97	4	0.12
98	1	1.00
98	2	1.00
98	3	1.00
98	4	0.96
98	5	0.23
99	1	1.00
99	2	1.00
99	3	1.00
99	4	1.00
99	5	1.00
99	6	1.00
99	7	1.00
99	8	0.22
99	9	0.17
100	1	1.00
100	2	1.00
100	3	1.00
100	4	0.29
100	5	0.27
101	1	1.00
101	2	1.00
101	3	1.00
101	4	1.00
101	5	0.08
101	6	0.08
102	1	1.00
102	2	0.87
102	3	0.60
103	1	1.00
103	2	1.00
103	3	1.00
103	4	1.00
103	5	1.00
103	6	1.00
103	7	1.00
103	8	1.00
103	9	1.00
103	10	1.00
103	11	0.45
103	12	0.09
104	1	1.00
104	2	1.00
104	3	1.00
104	4	1.00
104	5	1.00
104	6	1.00
104	7	1.00
104	8	1.00
104	9	1.00
104	10	1.00
104	11	0.08
104	12	0.02
105	1	1.00
105	2	1.00
105	3	1.00
105	4	1.00
105	5	1.00
105	6	1.00
105	7	1.00
105	8	1.00
105	9	1.00
105	10	1.00
105	11	0.06
105	12	0.01
106	1	1.00
106	2	1.00
106	3	0.04
106	4	0.00
107	1	1.00
107	2	1.00
107	3	1.00
107	4	0.58
107	5	0.01
108	1	1.00
108	2	1.00
108	3	1.00
108	4	1.00
108	5	1.00
108	6	1.00
108	7	1.00
108	8	0.72
108	9	0.28
109	1	1.00
109	2	1.00
109	3	1.00
109	4	0.61
109	5	0.25
110	1	1.00
110	2	1.00
110	3	1.00
110	4	0.37
110	5	0.24
111	1	1.00
111	2	1.00
111	3	1.00
111	4	0.42
111	5	0.20
112	1	1.00
112	2	1.00
112	3	1.00
112	4	0.95
112	5	0.71
113	1	1.00
113	2	1.00
113	3	1.00
113	4	0.87
113	5	0.10
114	1	1.00
114	2	1.00
114	3	1.00
114	4	1.00
114	5	1.00
114	6	1.00
114	7	1.00
114	8	1.00
114	9	1.00
114	10	1.00
114	11	0.82
114	12	0.47
115	1	1.00
115	2	1.00
115	3	1.00
115	4	1.00
115	5	1.00
115	6	1.00
115	7	0.23
115	8	0.08
116	1	1.00
116	2	1.00
116	3	1.00
116	4	0.10
116	5	0.07
117	1	1.00
117	2	1.00
117	3	0.79
117	4	0.32
118	1	1.00
118	2	1.00
118	3	0.10
118	4	0.04
119	1	1.00
119	2	0.30
119	3	0.02
120	1	1.00
120	2	1.00
120	3	1.00
120	4	1.00
120	5	1.00
120	6	1.00
120	7	0.36
120	8	0.29
121	1	1.00
121	2	1.00
121	3	1.00
121	4	0.84
121	5	0.12
122	1	1.00
122	2	0.08
122	3	0.07
123	1	1.00
123	2	1.00
123	3	1.00
123	4	0.61
123	5	0.17
124	1	1.00
124	2	1.00
124	3	1.00
124	4	1.00
124	5	1.00
124	6	0.87
124	7	0.35
125	1	1.00
125	2	1.00
125	3	1.00
125	4	0.83
125	5	0.58
126	1	1.00
126	2	1.00
126	3	1.00
126	4	1.00
126	5	1.00
126	6	1.00
126	7	1.00
126	8	0.06
126	9	0.04
127	1	1.00
127	2	1.00
127	3	1.00
127	4	1.00
127	5	1.00
127	6	0.52
127	7	0.29
128	1	1.00
128	2	1.00
128	3	0.97
128	4	0.45
129	1	1.00
129	2	1.00
129	3	0.43
129	4	0.34
130	1	1.00
130	2	1.00
130	3	1.00
130	4	1.00
130	5	1.00
130	6	1.00
130	7	0.54
130	8	0.34
131	1	1.00
131	2	1.00
131	3	1.00
131	4	1.00
131	5	1.00
131	6	1.00
131	7	1.00
131	8	1.00
131	9	0.92
131	10	0.20
132	1	1.00
132	2	1.00
132	3	1.00
132	4	1.00
132	5	1.00
132	6	1.00
132	7	1.00
132	8	1.00
132	9	1.00
132	10	1.00
132	11	0.91
132	12	0.89
133	1	1.00
133	2	1.00
133	3	1.00
133	4	1.00
133	5	1.00
133	6	1.00
133	7	1.00
133	8	1.00
133	9	1.00
133	10	0.71
133	11	0.22
134	1	1.00
134	2	0.09
134	3	0.08
135	1	1.00
135	2	1.00
135	3	1.00
135	4	1.00
135	5	1.00
135	6	1.00
135	7	1.00
135	8	1.00
135	9	1.00
135	10	0.49
135	11	0.03
136	1	1.00
136	2	1.00
136	3	0.25
136	4	0.12
137	1	1.00
137	2	1.00
137	3	1.00
137	4	1.00
137	5	1.00
137	6	1.00
137	7	1.00
137	8	0.22
137	9	0.01
138	1	1.00
138	2	1.00
138	3	1.00
138	4	1.00
138	5	1.00
138	6	1.00
138	7	1.00
138	8	1.00
138	9	1.00
138	10	0.32
138	11	0.19
139	1	1.00
139	2	1.00
139	3	1.00
139	4	1.00
139	5	1.00
139	6	1.00
139	7	1.00
139	8	1.00
139	9	1.00
139	10	1.00
139	11	0.60
139	12	0.22
140	1	1.00
140	2	1.00
140	3	1.00
140	4	1.00
140	5	1.00
140	6	0.08
140	7	0.05
141	1	1.00
141	2	1.00
141	3	1.00
141	4	1.00
141	5	1.00
141	6	1.00
141	7	1.00
141	8	1.00
141	9	1.00
141	10	0.64
141	11	0.43
142	1	1.00
142	2	1.00
142	3	1.00
142	4	0.02
142	5	0.00
143	1	1.00
143	2	1.00
143	3	1.00
143	4	1.00
143	5	0.44
143	6	0.20
144	1	1.00
144	2	1.00
144	3	1.00
144	4	1.00
144	5	1.00
144	6	1.00
144	7	1.00
144	8	1.00
144	9	1.00
144	10	0.11
144	11	0.05
145	1	1.00
145	2	1.00
145	3	1.00
145	4	1.00
145	5	1.00
145	6	1.00
145	7	1.00
145	8	1.00
145	9	1.00
145	10	0.42
145	11	0.24
146	1	1.00
146	2	1.00
146	3	1.00
146	4	1.00
146	5	1.00
146	6	0.98
146	7	0.85
147	1	1.00
147	2	1.00
147	3	1.00
147	4	1.00
147	5	1.00
147	6	1.00
147	7	1.00
147	8	1.00
147	9	0.80
147	10	0.72
148	1	1.00
148	2	1.00
148	3	1.00
148	4	1.00
148	5	1.00
148	6	1.00
148	7	0.75
148	8	0.53
149	1	1.00
149	2	0.03
149	3	0.02
150	1	1.00
150	2	1.00
150	3	1.00
150	4	1.00
150	5	1.00
150	6	1.00
150	7	1.00
150	8	1.00
150	9	0.31
150	10	0.13
151	1	1.00
151	2	0.90
151	3	0.18
152	1	1.00
152	2	1.00
152	3	1.00
152	4	1.00
152	5	1.00
152	6	1.00
152	7	1.00
152	8	1.00
152	9	1.00
152	10	0.24
152	11	0.23
153	1	1.00
153	2	1.00
153	3	0.17
153	4	0.08
154	1	1.00
154	2	1.00
154	3	0.81
154	4	0.57
155	1	1.00
155	2	1.00
155	3	1.00
155	4	0.97
155	5	0.71
156	1	1.00
156	2	1.00
156	3	1.00
156	4	1.00
156	5	1.00
156	6	0.69
156	7	0.49
157	1	1.00
157	2	1.00
157	3	1.00
157	4	1.00
157	5	1.00
157	6	1.00
157	7	1.00
157	8	0.52
157	9	0.30
158	1	1.00
158	2	1.00
158	3	1.00
158	4	1.00
158	5	0.30
158	6	0.21
159	1	1.00
159	2	1.00
159	3	1.00
159	4	1.00
159	5	1.00
159	6	0.67
159	7	0.29
160	1	1.00
160	2	1.00
160	3	0.43
160	4	0.34
161	1	1.00
161	2	1.00
161	3	1.00
161	4	1.00
161	5	1.00
161	6	1.00
161	7	1.00
161	8	0.56
161	9	0.05
162	1	1.00
162	2	1.00
162	3	1.00
162	4	1.00
162	5	0.04
162	6	0.01
163	1	1.00
163	2	1.00
163	3	1.00
163	4	1.00
163	5	1.00
163	6	1.00
163	7	1.00
163	8	1.00
163	9	1.00
163	10	0.15
163	11	0.08
164	1	1.00
164	2	1.00
164	3	0.21
164	4	0.02
165	1	1.00
165	2	1.00
165	3	1.00
165	4	1.00
165	5	1.00
165	6	0.76
165	7	0.12
166	1	1.00
166	2	1.00
166	3	1.00
166	4	1.00
166	5	1.00
166	6	1.00
166	7	1.00
166	8	0.62
166	9	0.13
167	1	1.00
167	2	1.00
167	3	1.00
167	4	0.77
167	5	0.66
168	1	1.00
168	2	1.00
168	3	1.00
168	4	1.00
168	5	1.00
168	6	1.00
168	7	1.00
168	8	0.08
168	9	0.02
169	1	1.00
169	2	0.43
169	3	0.37
170	1	1.00
170	2	1.00
170	3	1.00
170	4	1.00
170	5	1.00
170	6	1.00
170	7	1.00
170	8	1.00
170	9	1.00
170	10	0.23
170	11	0.21
171	1	1.00
171	2	1.00
171	3	1.00
171	4	1.00
171	5	1.00
171	6	1.00
171	7	1.00
171	8	1.00
171	9	0.52
171	10	0.34
172	1	1.00
172	2	0.20
172	3	0.13
173	1	1.00
173	2	1.00
173	3	1.00
173	4	1.00
173	5	0.32
173	6	0.07
174	1	1.00
174	2	1.00
174	3	1.00
174	4	1.00
174	5	1.00
174	6	1.00
174	7	1.00
174	8	1.00
174	9	1.00
174	10	1.00
174	11	0.62
174	12	0.17
175	1	1.00
175	2	1.00
175	3	0.63
175	4	0.10
176	1	1.00
176	2	1.00
176	3	1.00
176	4	1.00
176	5	1.00
176	6	1.00
176	7	1.00
176	8	1.00
176	9	0.95
176	10	0.27
177	1	1.00
177	2	1.00
177	3	1.00
177	4	0.23
177	5	0.08
178	1	1.00
178	2	1.00
178	3	1.00
178	4	1.00
178	5	1.00
178	6	1.00
178	7	1.00
178	8	1.00
178	9	0.70
178	10	0.63
179	1	1.00
179	2	1.00
179	3	0.88
179	4	0.73
180	1	1.00
180	2	1.00
180	3	1.00
180	4	1.00
180	5	1.00
180	6	1.00
180	7	1.00
180	8	0.80
180	9	0.32
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	1.00
181	6	1.00
181	7	0.36
181	8	0.27
182	1	1.00
182	2	1.00
182	3	1.00
182	4	1.00
182	5	0.77
182	6	0.17
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	1.00
183	6	1.00
183	7	1.00
183	8	0.27
183	9	0.13
184	1	1.00
184	2	1.00
184	3	1.00
184	4	1.00
184	5	1.00
184	6	1.00
184	7	1.00
184	8	0.82
184	9	0.81
185	1	1.00
185	2	1.00
185	3	1.00
185	4	1.00
185	5	1.00
185	6	1.00
185	7	0.45
185	8	0.19
186	1	1.00
186	2	1.00
186	3	1.00
186	4	1.00
186	5	1.00
186	6	1.00
186	7	0.03
186	8	0.03
187	1	1.00
187	2	1.00
187	3	1.00
187	4	1.00
187	5	1.00
187	6	1.00
187	7	1.00
187	8	1.00
187	9	0.09
187	10	0.03
188	1	1.00
188	2	1.00
188	3	0.81
188	4	0.10
189	1	1.00
189	2	1.00
189	3	0.31
189	4	0.02
190	1	1.00
190	2	1.00
190	3	1.00
190	4	1.00
190	5	1.00
190	6	1.00
190	7	1.00
190	8	1.00
190	9	1.00
190	10	0.79
190	11	0.28
191	1	1.00
191	2	1.00
191	3	1.00
191	4	1.00
191	5	1.00
191	6	0.15
191	7	0.11
192	1	1.00
192	2	1.00
192	3	0.23
192	4	0.04
193	1	1.00
193	2	1.00
193	3	1.00
193	4	1.00
193	5	0.61
193	6	0.15
194	1	1.00
194	2	1.00
194	3	1.00
194	4	0.69
194	5	0.29
195	1	1.00
195	2	1.00
195	3	1.00
195	4	0.86
195	5	0.11
196	1	1.00
196	2	1.00
196	3	1.00
196	4	1.00
196	5	1.00
196	6	1.00
196	7	1.00
196	8	1.00
196	9	1.00
196	10	0.12
196	11	0.05
197	1	1.00
197	2	1.00
197	3	1.00
197	4	1.00
197	5	1.00
197	6	1.00
197	7	1.00
197	8	0.86
197	9	0.47
198	1	1.00
198	2	1.00
198	3	0.53
198	4	0.15
199	1	1.00
199	2	1.00
199	3	0.13
199	4	0.05
200	1	1.00
200	2	1.00
200	3	1.00
200	4	0.27
200	5	0.06
