p	d	Pr(p,d)
30	7	1.00
30	8	0.88
30	9	0.70
31	1	1.00
31	2	0.31
31	3	0.26
32	1	1.00
32	2	1.00
32	3	1.00
32	4	0.56
32	5	0.17
33	1	1.00
33	2	1.00
33	3	1.00
33	4	0.81
33	5	0.71
34	1	1.00
34	2	1.00
34	3	1.00
34	4	1.00
34	5	0.47
34	6	0.44
35	1	1.00
35	2	1.00
35	3	1.00
35	4	0.21
35	5	0.13
36	1	1.00
36	2	0.92
36	3	0.21
37	1	1.00
37	2	1.00
37	3	1.00
37	4	1.00
37	5	0.57
37	6	0.42
38	1	1.00
38	2	1.00
38	3	1.00
38	4	1.00
38	5	1.00
38	6	0.04
38	7	0.01
39	1	1.00
39	2	1.00
39	3	1.00
39	4	1.00
39	5	0.68
39	6	0.17
40	1	1.00
40	2	1.00
40	3	1.00
40	4	1.00
40	5	1.00
40	6	1.00
40	7	1.00
40	8	1.00
40	9	1.00
40	10	0.75
40	11	0.55
41	1	1.00
41	2	1.00
41	3	0.25
41	4	0.20
42	1	1.00
42	2	1.00
42	3	0.19
42	4	0.06
43	1	1.00
43	2	1.00
43	3	1.00
43	4	0.24
43	5	0.04
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	1.00
44	6	1.00
44	7	1.00
44	8	1.00
44	9	1.00
44	10	0.96
44	11	0.05
45	1	1.00
45	2	1.00
45	3	1.00
45	4	0.78
45	5	0.26
46	1	1.00
46	2	0.77
46	3	0.77
47	1	1.00
47	2	0.10
47	3	0.08
48	1	1.00
48	2	1.00
48	3	1.00
48	4	1.00
48	5	1.00
48	6	0.16
48	7	0.01
49	1	1.00
49	2	1.00
49	3	1.00
49	4	1.00
49	5	1.00
49	6	0.01
49	7	0.00
50	1	1.00
50	2	1.00
50	3	1.00
50	4	0.89
50	5	0.60
51	1	1.00
51	2	1.00
51	3	1.00
51	4	1.00
51	5	1.00
51	6	0.26
51	7	0.05
52	1	1.00
52	2	1.00
52	3	1.00
52	4	0.59
52	5	0.14
53	1	1.00
53	2	0.14
53	3	0.03
54	1	1.00
54	2	1.00
54	3	1.00
54	4	1.00
54	5	1.00
54	6	1.00
54	7	1.00
54	8	1.00
54	9	1.00
54	10	1.00
54	11	0.07
54	12	0.04
55	1	1.00
55	2	1.00
55	3	1.00
55	4	0.55
55	5	0.25
56	1	1.00
56	2	1.00
56	3	0.72
56	4	0.49
57	1	1.00
57	2	1.00
57	3	1.00
57	4	1.00
57	5	1.00
57	6	1.00
57	7	1.00
57	8	1.00
57	9	1.00
57	10	0.96
57	11	0.01
58	1	1.00
58	2	1.00
58	3	0.96
58	4	0.28
59	1	1.00
59	2	0.55
59	3	0.54
60	1	1.00
60	2	1.00
60	3	0.27
60	4	0.19
61	1	1.00
61	2	1.00
61	3	1.00
61	4	0.39
61	5	0.33
62	1	1.00
62	2	1.00
62	3	0.36
62	4	0.22
63	1	1.00
63	2	1.00
63	3	1.00
63	4	1.00
63	5	1.00
63	6	1.00
63	7	0.58
63	8	0.25
64	1	1.00
64	2	1.00
64	3	1.00
64	4	0.45
64	5	0.17
65	1	1.00
65	2	0.51
65	3	0.02
66	1	1.00
66	2	1.00
66	3	1.00
66	4	1.00
66	5	1.00
66	6	1.00
66	7	1.00
66	8	1.00
66	9	1.00
66	10	1.00
66	11	0.70
66	12	0.66
67	1	1.00
67	2	1.00
67	3	1.00
67	4	1.00
67	5	1.00
67	6	1.00
67	7	1.00
67	8	1.00
67	9	0.04
67	10	0.00
68	1	1.00
68	2	1.00
68	3	0.32
68	4	0.20
69	1	1.00
69	2	1.00
69	3	1.00
69	4	0.27
69	5	0.04
70	1	1.00
70	2	0.81
70	3	0.21
71	1	1.00
71	2	0.73
71	3	0.00
72	1	1.00
72	2	1.00
72	3	0.68
72	4	0.11
73	1	1.00
73	2	1.00
73	3	1.00
73	4	0.96
73	5	0.27
74	1	1.00
74	2	1.00
74	3	0.68
75	1	1.00
75	2	1.00
75	3	0.69
75	4	0.17
76	1	1.00
76	2	1.00
76	3	1.00
76	4	1.00
76	5	1.00
76	6	0.47
76	7	0.46
77	1	1.00
77	2	1.00
77	3	1.00
77	4	1.00
77	5	0.40
77	6	0.01
78	1	1.00
78	2	1.00
78	3	0.48
78	4	0.30
79	1	1.00
79	2	1.00
79	3	1.00
79	4	1.00
79	5	0.38
80	1	1.00
80	2	0.99
80	3	0.10
81	1	1.00
81	2	1.00
81	3	1.00
81	4	1.00
81	5	1.00
81	6	1.00
81	7	1.00
81	8	0.04
81	9	0.01
82	1	1.00
82	2	1.00
82	3	1.00
82	4	1.00
82	5	0.09
82	6	0.08
83	1	1.00
83	2	1.00
83	3	1.00
83	4	0.30
83	5	0.04
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	1.00
84	6	1.00
84	7	1.00
84	8	1.00
84	9	1.00
84	10	0.04
84	11	0.03
85	1	1.00
85	2	1.00
85	3	1.00
85	4	1.00
85	5	1.00
85	6	1.00
85	7	1.00
85	8	1.00
85	9	1.00
85	10	1.00
85	11	0.69
85	12	0.01
86	1	1.00
86	2	1.00
86	3	0.41
86	4	0.28
87	1	1.00
87	2	1.00
87	3	1.00
87	4	0.37
87	5	0.23
88	1	1.00
88	2	1.00
88	3	0.21
88	4	0.15
89	1	1.00
89	2	1.00
89	3	1.00
89	4	1.00
89	5	1.00
89	6	1.00
89	7	1.00
89	8	1.00
89	9	0.55
89	10	0.45
90	1	1.00
90	2	1.00
90	3	1.00
90	4	0.78
90	5	0.54
91	1	1.00
91	2	1.00
91	3	1.00
91	4	1.00
91	5	0.56
91	6	0.14
92	1	1.00
92	2	1.00
92	3	1.00
92	4	1.00
92	5	0.75
92	6	0.44
93	1	1.00
93	2	0.28
93	3	0.20
94	1	1.00
94	2	1.00
94	3	1.00
94	4	1.00
94	5	0.14
94	6	0.08
95	1	1.00
95	2	1.00
95	3	1.00
95	4	0.05
95	5	0.02
96	1	1.00
96	2	1.00
96	3	1.00
96	4	1.00
96	5	0.26
96	6	0.24
97	1	1.00
97	2	1.00
97	3	1.00
97	4	1.00
97	5	0.66
97	6	0.66
98	1	1.00
98	2	1.00
98	3	0.56
98	4	0.42
99	1	1.00
99	2	1.00
99	3	1.00
99	4	0.09
99	5	0.05
100	1	1.00
100	2	0.71
100	3	0.07
101	1	1.00
101	2	1.00
101	3	1.00
101	4	1.00
101	5	1.00
101	6	1.00
101	7	0.85
101	8	0.54
102	1	1.00
102	2	1.00
102	3	0.27
102	4	0.06
103	1	1.00
103	2	1.00
103	3	1.00
103	4	1.00
103	5	0.88
103	6	0.01
104	1	1.00
104	2	1.00
104	3	1.00
104	4	1.00
104	5	1.00
104	6	0.09
104	7	0.01
105	1	1.00
105	2	1.00
105	3	0.79
105	4	0.78
106	1	1.00
106	2	1.00
106	3	0.31
106	4	0.21
107	1	1.00
107	2	1.00
107	3	1.00
107	4	1.00
107	5	1.00
107	6	1.00
107	7	1.00
107	8	1.00
107	9	0.88
107	10	0.84
108	1	1.00
108	2	1.00
108	3	1.00
108	4	1.00
108	5	1.00
108	6	1.00
108	7	0.02
108	8	0.00
109	1	1.00
109	2	1.00
109	3	1.00
109	4	1.00
109	5	1.00
109	6	0.68
109	7	0.19
110	1	1.00
110	2	1.00
110	3	0.10
110	4	0.08
111	1	1.00
111	2	1.00
111	3	1.00
111	4	1.00
111	5	1.00
111	6	1.00
111	7	1.00
111	8	1.00
111	9	1.00
111	10	1.00
111	11	0.01
111	12	0.01
112	1	1.00
112	2	1.00
112	3	1.00
112	4	1.00
112	5	1.00
112	6	1.00
112	7	1.00
112	8	1.00
112	9	1.00
112	10	0.76
112	11	0.49
113	1	1.00
113	2	1.00
113	3	1.00
113	4	0.31
113	5	0.20
114	1	1.00
114	2	1.00
114	3	1.00
114	4	1.00
114	5	1.00
114	6	1.00
114	7	1.00
114	8	1.00
114	9	1.00
114	10	1.00
114	11	0.26
114	12	0.23
115	1	1.00
115	2	1.00
115	3	1.00
115	4	1.00
115	5	1.00
115	6	0.21
115	7	0.02
116	1	1.00
116	2	1.00
116	3	1.00
116	4	1.00
116	5	1.00
116	6	1.00
116	7	1.00
116	8	0.26
116	9	0.24
117	1	1.00
117	2	1.00
117	3	1.00
117	4	1.00
117	5	1.00
117	6	0.74
117	7	0.64
118	1	1.00
118	2	1.00
118	3	1.00
118	4	0.16
118	5	0.08
119	1	1.00
119	2	1.00
119	3	1.00
119	4	1.00
119	5	1.00
119	6	0.28
119	7	0.19
120	1	1.00
120	2	1.00
120	3	0.88
120	4	0.76
121	1	1.00
121	2	1.00
121	3	1.00
121	4	0.98
121	5	0.63
122	1	1.00
122	2	0.30
122	3	0.09
123	1	1.00
123	2	1.00
123	3	1.00
123	4	1.00
123	5	1.00
123	6	1.00
123	7	1.00
123	8	0.49
123	9	0.29
124	1	1.00
124	2	1.00
124	3	1.00
124	4	1.00
124	5	0.29
124	6	0.06
125	1	1.00
125	2	1.00
125	3	0.76
125	4	0.23
126	1	1.00
126	2	1.00
126	3	1.00
126	4	1.00
126	5	1.00
126	6	1.00
126	7	1.00
126	8	0.26
126	9	0.05
127	1	1.00
127	2	1.00
127	3	1.00
127	4	0.75
127	5	0.62
128	1	1.00
128	2	0.33
128	3	0.15
129	1	1.00
129	2	0.45
129	3	0.43
130	1	1.00
130	2	1.00
130	3	1.00
130	4	1.00
130	5	1.00
130	6	0.53
130	7	0.29
131	1	1.00
131	2	1.00
131	3	1.00
131	4	0.86
131	5	0.19
132	1	1.00
132	2	1.00
132	3	1.00
132	4	1.00
132	5	0.88
132	6	0.10
133	1	1.00
133	2	1.00
133	3	1.00
133	4	1.00
133	5	1.00
133	6	1.00
133	7	1.00
133	8	0.37
133	9	0.07
134	1	1.00
134	2	1.00
134	3	1.00
134	4	0.50
134	5	0.36
135	1	1.00
135	2	1.00
135	3	0.69
135	4	0.00
136	1	1.00
136	2	1.00
136	3	1.00
136	4	0.10
136	5	0.00
137	1	1.00
137	2	1.00
137	3	1.00
137	4	1.00
137	5	1.00
137	6	1.00
137	7	1.00
137	8	1.00
137	9	0.03
137	10	0.01
138	1	1.00
138	2	1.00
138	3	1.00
138	4	0.77
138	5	0.02
139	1	1.00
139	2	1.00
139	3	1.00
139	4	1.00
139	5	1.00
139	6	1.00
139	7	1.00
139	8	1.00
139	9	1.00
139	10	0.17
139	11	0.04
140	1	1.00
140	2	1.00
140	3	1.00
140	4	0.31
140	5	0.20
141	1	1.00
141	2	0.38
141	3	0.17
142	1	1.00
142	2	0.96
142	3	0.22
143	1	1.00
143	2	1.00
143	3	0.51
143	4	0.48
144	1	1.00
144	2	1.00
144	3	1.00
144	4	1.00
144	5	1.00
144	6	1.00
144	7	1.00
144	8	1.00
144	9	1.00
144	10	1.00
144	11	0.13
144	12	0.01
145	1	1.00
145	2	0.00
145	3	0.00
146	1	1.00
146	2	1.00
146	3	1.00
146	4	1.00
146	5	1.00
146	6	1.00
146	7	1.00
146	8	0.05
146	9	0.01
147	1	1.00
147	2	0.05
147	3	0.02
148	1	1.00
148	2	1.00
148	3	0.09
148	4	0.08
149	1	1.00
149	2	1.00
149	3	1.00
149	4	1.00
149	5	1.00
149	6	1.00
149	7	1.00
149	8	1.00
149	9	1.00
149	10	0.96
149	11	0.83
150	1	1.00
150	2	0.99
150	3	0.61
151	1	1.00
151	2	1.00
151	3	1.00
151	4	1.00
151	5	1.00
151	6	1.00
151	7	1.00
151	8	1.00
151	9	0.63
151	10	0.03
152	1	1.00
152	2	1.00
152	3	1.00
152	4	1.00
152	5	1.00
152	6	0.22
152	7	0.06
153	1	1.00
153	2	0.83
153	3	0.02
154	1	1.00
154	2	1.00
154	3	1.00
154	4	1.00
154	5	1.00
154	6	1.00
154	7	1.00
154	8	1.00
154	9	1.00
154	10	1.00
154	11	0.65
154	12	0.51
155	1	1.00
155	2	1.00
155	3	1.00
155	4	1.00
155	5	1.00
155	6	1.00
155	7	1.00
155	8	1.00
155	9	0.79
155	10	0.42
156	1	1.00
156	2	1.00
156	3	1.00
156	4	0.38
156	5	0.16
157	1	1.00
157	2	1.00
157	3	1.00
157	4	0.86
157	5	0.72
158	1	1.00
158	2	0.50
158	3	0.07
159	1	1.00
159	2	1.00
159	3	1.00
159	4	1.00
159	5	1.00
159	6	1.00
159	7	0.49
159	8	0.30
160	1	1.00
160	2	1.00
160	3	1.00
160	4	0.87
160	5	0.39
161	1	1.00
161	2	1.00
161	3	0.76
161	4	0.26
162	1	1.00
162	2	1.00
162	3	0.83
162	4	0.33
163	1	1.00
163	2	1.00
163	3	1.00
163	4	0.63
163	5	0.37
164	1	1.00
164	2	0.76
164	3	0.33
165	1	1.00
165	2	1.00
165	3	0.89
165	4	0.25
166	1	1.00
166	2	1.00
166	3	0.29
166	4	0.22
167	1	1.00
167	2	1.00
167	3	0.37
167	4	0.10
168	1	1.00
168	2	0.86
168	3	0.75
169	1	1.00
169	2	1.00
169	3	1.00
169	4	1.00
169	5	1.00
169	6	0.31
169	7	0.24
170	1	1.00
170	2	1.00
170	3	1.00
170	4	0.09
170	5	0.00
171	1	1.00
171	2	1.00
171	3	1.00
171	4	1.00
171	5	0.28
171	6	0.24
172	1	1.00
172	2	0.17
172	3	0.09
173	1	1.00
173	2	1.00
173	3	1.00
173	4	1.00
173	5	1.00
173	6	1.00
173	7	0.29
173	8	0.14
174	1	1.00
174	2	1.00
174	3	1.00
174	4	0.24
174	5	0.05
175	1	1.00
175	2	1.00
175	3	1.00
175	4	1.00
175	5	1.00
175	6	1.00
175	7	1.00
175	8	1.00
175	9	1.00
175	10	0.55
175	11	0.39
176	1	1.00
176	2	1.00
176	3	1.00
176	4	0.80
176	5	0.34
177	1	1.00
177	2	1.00
177	3	1.00
177	4	1.00
177	5	1.00
177	6	1.00
177	7	0.71
177	8	0.57
178	1	1.00
178	2	1.00
178	3	1.00
178	4	1.00
178	5	1.00
178	6	0.81
178	7	0.22
179	1	1.00
179	2	1.00
179	3	1.00
179	4	1.00
179	5	1.00
179	6	1.00
179	7	1.00
179	8	1.00
179	9	1.00
179	10	0.31
179	11	0.10
180	1	1.00
180	2	1.00
180	3	1.00
180	4	1.00
180	5	1.00
180	6	1.00
180	7	1.00
180	8	1.00
180	9	1.00
180	10	0.41
180	11	0.06
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	1.00
181	6	1.00
181	7	1.00
181	8	1.00
181	9	0.96
181	10	0.16
182	1	1.00
182	2	1.00
182	3	1.00
182	4	0.24
182	5	0.22
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	1.00
183	6	1.00
183	7	1.00
183	8	1.00
183	9	0.25
183	10	0.02
184	1	1.00
184	2	1.00
184	3	1.00
184	4	1.00
184	5	1.00
184	6	1.00
184	7	1.00
184	8	1.00
184	9	0.59
184	10	0.28
185	1	1.00
185	2	1.00
185	3	1.00
185	4	1.00
185	5	0.68
185	6	0.14
186	1	1.00
186	2	1.00
186	3	1.00
186	4	0.17
186	5	0.10
187	1	1.00
187	2	1.00
187	3	1.00
187	4	0.37
187	5	0.03
188	1	1.00
188	2	1.00
188	3	1.00
188	4	0.90
188	5	0.43
189	1	1.00
189	2	1.00
189	3	1.00
189	4	0.71
189	5	0.64
190	1	1.00
190	2	1.00
190	3	1.00
190	4	1.00
190	5	1.00
190	6	1.00
190	7	0.16
190	8	0.06
191	1	1.00
191	2	1.00
191	3	1.00
191	4	1.00
191	5	1.00
191	6	0.12
191	7	0.03
192	1	1.00
192	2	1.00
192	3	1.00
192	4	1.00
192	5	1.00
192	6	0.59
192	7	0.31
193	1	1.00
193	2	1.00
193	3	1.00
193	4	1.00
193	5	1.00
193	6	1.00
193	7	0.71
193	8	0.31
194	1	1.00
194	2	1.00
194	3	1.00
194	4	0.56
194	5	0.45
195	1	1.00
195	2	1.00
195	3	1.00
195	4	0.32
195	5	0.02
196	1	1.00
196	2	1.00
196	3	0.46
196	4	0.40
197	1	1.00
197	2	1.00
197	3	1.00
197	4	1.00
197	5	0.90
197	6	0.23
198	1	1.00
198	2	1.00
198	3	1.00
198	4	1.00
198	5	0.35
198	6	0.05
199	1	1.00
199	2	1.00
199	3	1.00
199	4	1.00
199	5	1.00
199	6	1.00
199	7	1.00
199	8	1.00
199	9	1.00
199	10	1.00
199	11	0.69
199	12	0.28
200	1	1.00
200	2	0.27
200	3	0.21
