p	d	Pr(p,d)
28	4	0.86
28	5	0.14
29	1	1.00
29	2	1.00
29	3	1.00
29	4	1.00
29	5	1.00
29	6	1.00
29	7	0.06
29	8	0.04
30	1	1.00
30	2	1.00
30	3	1.00
30	4	1.00
30	5	1.00
30	6	1.00
30	7	1.00
30	8	1.00
30	9	1.00
30	10	1.00
30	11	0.77
30	12	0.63
31	1	1.00
31	2	0.88
31	3	0.33
32	1	1.00
32	2	1.00
32	3	1.00
32	4	1.00
32	5	1.00
32	6	0.89
32	7	0.47
33	1	1.00
33	2	1.00
33	3	1.00
33	4	1.00
33	5	0.13
33	6	0.04
34	1	1.00
34	2	1.00
34	3	1.00
34	4	1.00
34	5	1.00
34	6	0.94
34	7	0.43
35	1	1.00
35	2	1.00
35	3	1.00
35	4	1.00
35	5	1.00
35	6	1.00
35	7	1.00
35	8	0.51
35	9	0.12
36	1	1.00
36	2	1.00
36	3	1.00
36	4	1.00
36	5	1.00
36	6	1.00
36	7	1.00
36	8	1.00
36	9	1.00
36	10	1.00
36	11	0.04
36	12	0.00
37	1	1.00
37	2	1.00
37	3	1.00
37	4	1.00
37	5	0.23
37	6	0.19
38	1	1.00
38	2	1.00
38	3	1.00
38	4	1.00
38	5	1.00
38	6	1.00
38	7	1.00
38	8	1.00
38	9	1.00
38	10	0.49
38	11	0.43
39	1	1.00
39	2	1.00
39	3	1.00
39	4	1.00
39	5	0.35
39	6	0.19
40	1	1.00
40	2	1.00
40	3	1.00
40	4	1.00
40	5	0.71
40	6	0.36
41	1	1.00
41	2	1.00
41	3	1.00
41	4	1.00
41	5	1.00
41	6	1.00
41	7	1.00
41	8	1.00
41	9	1.00
41	10	1.00
41	11	0.30
41	12	0.20
42	1	1.00
42	2	0.62
42	3	0.10
43	1	1.00
43	2	1.00
43	3	1.00
43	4	1.00
43	5	1.00
43	6	1.00
43	7	1.00
43	8	1.00
43	9	1.00
43	10	0.49
43	11	0.04
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	1.00
44	6	1.00
44	7	1.00
44	8	0.41
44	9	0.28
45	1	1.00
45	2	1.00
45	3	0.56
45	4	0.42
46	1	1.00
46	2	1.00
46	3	1.00
46	4	1.00
46	5	0.57
46	6	0.37
47	1	1.00
47	2	1.00
47	3	1.00
47	4	1.00
47	5	1.00
47	6	1.00
47	7	1.00
47	8	1.00
47	9	0.85
47	10	0.61
48	1	1.00
48	2	1.00
48	3	1.00
48	4	0.59
48	5	0.45
49	1	1.00
49	2	1.00
49	3	0.21
49	4	0.13
50	1	1.00
50	2	1.00
50	3	0.34
50	4	0.13
51	1	1.00
51	2	1.00
51	3	1.00
51	4	1.00
51	5	0.88
51	6	0.43
52	1	1.00
52	2	1.00
52	3	0.86
52	4	0.59
53	1	1.00
53	2	1.00
53	3	1.00
53	4	0.70
53	5	0.55
54	1	1.00
54	2	1.00
54	3	1.00
54	4	1.00
54	5	0.51
54	6	0.42
55	1	1.00
55	2	1.00
55	3	1.00
55	4	1.00
55	5	1.00
55	6	1.00
55	7	0.51
55	8	0.29
56	1	1.00
56	2	1.00
56	3	1.00
56	4	1.00
56	5	0.97
56	6	0.06
57	1	1.00
57	2	1.00
57	3	1.00
57	4	0.36
57	5	0.16
58	1	1.00
58	2	1.00
58	3	0.16
58	4	0.15
59	1	1.00
59	2	0.64
59	3	0.03
60	1	1.00
60	2	1.00
60	3	0.23
60	4	0.01
61	1	1.00
61	2	1.00
61	3	1.00
61	4	0.10
61	5	0.10
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	1.00
62	7	1.00
62	8	1.00
62	9	1.00
62	10	0.43
62	11	0.02
63	1	1.00
63	2	1.00
63	3	1.00
63	4	1.00
63	5	1.00
63	6	0.09
63	7	0.01
64	1	1.00
64	2	1.00
64	3	1.00
64	4	1.00
64	5	1.00
64	6	1.00
64	7	1.00
64	8	1.00
64	9	0.78
64	10	0.59
65	1	1.00
65	2	1.00
65	3	1.00
65	4	1.00
65	5	0.62
65	6	0.05
66	1	1.00
66	2	1.00
66	3	1.00
66	4	1.00
66	5	0.76
66	6	0.60
67	1	1.00
67	2	1.00
67	3	1.00
67	4	1.00
67	5	1.00
67	6	1.00
67	7	0.46
67	8	0.15
68	1	1.00
68	2	1.00
68	3	1.00
68	4	0.44
68	5	0.32
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	1.00
69	6	1.00
69	7	1.00
69	8	0.78
69	9	0.43
70	1	1.00
70	2	1.00
70	3	1.00
70	4	0.55
70	5	0.14
71	1	1.00
71	2	1.00
71	3	1.00
71	4	1.00
71	5	1.00
71	6	1.00
71	7	0.36
71	8	0.25
72	1	1.00
72	2	1.00
72	3	1.00
72	4	0.63
72	5	0.50
73	1	1.00
73	2	1.00
73	3	1.00
73	4	1.00
73	5	1.00
73	6	1.00
73	7	1.00
73	8	1.00
73	9	0.68
73	10	0.17
74	1	1.00
74	2	1.00
74	3	1.00
74	4	0.65
74	5	0.46
75	1	1.00
75	2	1.00
75	3	1.00
75	4	1.00
75	5	1.00
75	6	1.00
75	7	1.00
75	8	0.79
75	9	0.09
76	1	1.00
76	2	1.00
76	3	1.00
76	4	0.50
76	5	0.06
77	1	1.00
77	2	0.08
77	3	0.07
78	1	1.00
78	2	0.84
78	3	0.53
79	1	1.00
79	2	0.52
79	3	0.44
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	1.00
80	6	1.00
80	7	0.22
80	8	0.03
81	1	1.00
81	2	1.00
81	3	1.00
81	4	0.93
81	5	0.21
82	1	1.00
82	2	1.00
82	3	1.00
82	4	1.00
82	5	0.63
82	6	0.04
83	1	1.00
83	2	1.00
83	3	0.97
83	4	0.43
84	1	1.00
84	2	1.00
84	3	0.65
84	4	0.51
85	1	1.00
85	2	1.00
85	3	1.00
85	4	1.00
85	5	1.00
85	6	1.00
85	7	1.00
85	8	1.00
85	9	1.00
85	10	0.32
85	11	0.19
86	1	1.00
86	2	0.92
86	3	0.73
87	1	1.00
87	2	1.00
87	3	1.00
87	4	1.00
87	5	1.00
87	6	1.00
87	7	1.00
87	8	1.00
87	9	0.31
87	10	0.14
88	1	1.00
88	2	1.00
88	3	1.00
88	4	1.00
88	5	1.00
88	6	1.00
88	7	1.00
88	8	1.00
88	9	1.00
88	10	0.22
88	11	0.17
89	1	1.00
89	2	1.00
89	3	1.00
89	4	1.00
89	5	1.00
89	6	1.00
89	7	0.08
89	8	0.04
90	1	1.00
90	2	0.24
90	3	0.12
91	1	1.00
91	2	1.00
91	3	1.00
91	4	1.00
91	5	1.00
91	6	1.00
91	7	1.00
91	8	1.00
91	9	1.00
91	10	1.00
91	11	0.69
91	12	0.03
92	1	1.00
92	2	1.00
92	3	0.44
92	4	0.29
93	1	1.00
93	2	1.00
93	3	1.00
93	4	0.21
93	5	0.08
94	1	1.00
94	2	1.00
94	3	1.00
94	4	1.00
94	5	1.00
94	6	1.00
94	7	1.00
94	8	1.00
94	9	0.61
94	10	0.10
95	1	1.00
95	2	1.00
95	3	1.00
95	4	1.00
95	5	0.68
95	6	0.58
96	1	1.00
96	2	1.00
96	3	1.00
96	4	1.00
96	5	1.00
96	6	1.00
96	7	1.00
96	8	1.00
96	9	1.00
96	10	1.00
96	11	0.98
96	12	0.28
97	1	1.00
97	2	1.00
97	3	0.06
97	4	0.02
98	1	1.00
98	2	1.00
98	3	1.00
98	4	1.00
98	5	0.60
98	6	0.53
99	1	1.00
99	2	1.00
99	3	0.30
99	4	0.20
100	1	1.00
100	2	1.00
100	3	1.00
100	4	0.16
100	5	0.11
101	1	1.00
101	2	1.00
101	3	1.00
101	4	1.00
101	5	1.00
101	6	1.00
101	7	1.00
101	8	1.00
101	9	1.00
101	10	0.86
101	11	0.01
102	1	1.00
102	2	1.00
102	3	1.00
102	4	1.00
102	5	1.00
102	6	1.00
102	7	1.00
102	8	0.67
102	9	0.39
103	1	1.00
103	2	0.26
103	3	0.00
104	1	1.00
104	2	1.00
104	3	1.00
104	4	0.19
104	5	0.18
105	1	1.00
105	2	1.00
105	3	1.00
105	4	1.00
105	5	1.00
105	6	1.00
105	7	0.00
105	8	0.00
106	1	1.00
106	2	1.00
106	3	0.50
106	4	0.46
107	1	1.00
107	2	1.00
107	3	0.25
107	4	0.20
108	1	1.00
108	2	0.70
108	3	0.03
109	1	1.00
109	2	1.00
109	3	0.01
109	4	0.00
110	1	1.00
110	2	0.15
110	3	0.01
111	1	1.00
111	2	0.70
111	3	0.14
112	1	1.00
112	2	1.00
112	3	1.00
112	4	0.89
112	5	0.35
113	1	1.00
113	2	1.00
113	3	1.00
113	4	0.08
113	5	0.06
114	1	1.00
114	2	1.00
114	3	1.00
114	4	1.00
114	5	1.00
114	6	0.68
114	7	0.62
115	1	1.00
115	2	1.00
115	3	1.00
115	4	0.71
115	5	0.13
116	1	1.00
116	2	1.00
116	3	1.00
116	4	1.00
116	5	1.00
116	6	1.00
116	7	0.91
116	8	0.45
117	1	1.00
117	2	0.62
117	3	0.13
118	1	1.00
118	2	1.00
118	3	1.00
118	4	0.87
118	5	0.60
119	1	1.00
119	2	1.00
119	3	1.00
119	4	1.00
119	5	1.00
119	6	0.85
119	7	0.79
120	1	1.00
120	2	1.00
120	3	0.33
120	4	0.15
121	1	1.00
121	2	0.77
121	3	0.35
122	1	1.00
122	2	1.00
122	3	1.00
122	4	1.00
122	5	1.00
122	6	1.00
122	7	1.00
122	8	0.40
122	9	0.37
123	1	1.00
123	2	1.00
123	3	1.00
123	4	1.00
123	5	1.00
123	6	1.00
123	7	1.00
123	8	1.00
123	9	0.11
123	10	0.08
124	1	1.00
124	2	1.00
124	3	1.00
124	4	1.00
124	5	1.00
124	6	1.00
124	7	1.00
124	8	1.00
124	9	0.29
124	10	0.25
125	1	1.00
125	2	1.00
125	3	1.00
125	4	1.00
125	5	1.00
125	6	0.42
125	7	0.14
126	1	1.00
126	2	1.00
126	3	1.00
126	4	1.00
126	5	1.00
126	6	1.00
126	7	0.63
126	8	0.26
127	1	1.00
127	2	1.00
127	3	0.15
127	4	0.13
128	1	1.00
128	2	0.49
128	3	0.05
129	1	1.00
129	2	1.00
129	3	1.00
129	4	1.00
129	5	0.37
129	6	0.02
130	1	1.00
130	2	1.00
130	3	1.00
130	4	0.36
130	5	0.31
131	1	1.00
131	2	1.00
131	3	1.00
131	4	0.95
131	5	0.52
132	1	1.00
132	2	1.00
132	3	1.00
132	4	0.08
132	5	0.04
133	1	1.00
133	2	1.00
133	3	1.00
133	4	0.69
133	5	0.03
134	1	1.00
134	2	1.00
134	3	1.00
134	4	1.00
134	5	1.00
134	6	1.00
134	7	1.00
134	8	0.56
134	9	0.17
135	1	1.00
135	2	1.00
135	3	1.00
135	4	0.51
135	5	0.01
136	1	1.00
136	2	1.00
136	3	0.78
136	4	0.18
137	1	1.00
137	2	1.00
137	3	0.78
137	4	0.28
138	1	1.00
138	2	1.00
138	3	0.96
138	4	0.93
139	1	1.00
139	2	1.00
139	3	0.99
139	4	0.22
140	1	1.00
140	2	1.00
140	3	1.00
140	4	1.00
140	5	1.00
140	6	1.00
140	7	1.00
140	8	0.44
140	9	0.12
141	1	1.00
141	2	1.00
141	3	1.00
141	4	1.00
141	5	1.00
141	6	0.46
141	7	0.34
142	1	1.00
142	2	1.00
142	3	0.13
142	4	0.00
143	1	1.00
143	2	1.00
143	3	0.02
143	4	0.02
144	1	1.00
144	2	1.00
144	3	1.00
144	4	0.40
144	5	0.30
145	1	1.00
145	2	1.00
145	3	1.00
145	4	1.00
145	5	0.33
145	6	0.13
146	1	1.00
146	2	0.68
146	3	0.66
147	1	1.00
147	2	1.00
147	3	1.00
147	4	1.00
147	5	1.00
147	6	1.00
147	7	1.00
147	8	0.52
147	9	0.13
148	1	1.00
148	2	1.00
148	3	1.00
148	4	1.00
148	5	1.00
148	6	1.00
148	7	0.61
148	8	0.41
149	1	1.00
149	2	1.00
149	3	0.77
149	4	0.24
150	1	1.00
150	2	1.00
150	3	1.00
150	4	1.00
150	5	1.00
150	6	1.00
150	7	0.25
150	8	0.18
151	1	1.00
151	2	1.00
151	3	1.00
151	4	1.00
151	5	1.00
151	6	1.00
151	7	0.31
151	8	0.11
152	1	1.00
152	2	1.00
152	3	0.30
152	4	0.26
153	1	1.00
153	2	0.93
153	3	0.16
154	1	1.00
154	2	1.00
154	3	1.00
154	4	0.32
154	5	0.16
155	1	1.00
155	2	1.00
155	3	0.56
155	4	0.08
156	1	1.00
156	2	1.00
156	3	0.10
156	4	0.01
157	1	1.00
157	2	1.00
157	3	1.00
157	4	0.78
157	5	0.39
158	1	1.00
158	2	0.96
158	3	0.89
159	1	1.00
159	2	1.00
159	3	1.00
159	4	0.85
159	5	0.80
160	1	1.00
160	2	1.00
160	3	1.00
160	4	1.00
160	5	1.00
160	6	0.34
160	7	0.25
161	1	1.00
161	2	1.00
161	3	1.00
161	4	1.00
161	5	0.69
161	6	0.45
162	1	1.00
162	2	1.00
162	3	1.00
162	4	0.85
162	5	0.24
163	1	1.00
163	2	1.00
163	3	1.00
163	4	1.00
163	5	1.00
163	6	1.00
163	7	1.00
163	8	0.27
163	9	0.23
164	1	1.00
164	2	0.49
164	3	0.21
165	1	1.00
165	2	1.00
165	3	1.00
165	4	0.34
165	5	0.07
166	1	1.00
166	2	1.00
166	3	1.00
166	4	1.00
166	5	1.00
166	6	1.00
166	7	0.34
166	8	0.13
167	1	1.00
167	2	1.00
167	3	1.00
167	4	1.00
167	5	0.05
167	6	0.01
168	1	1.00
168	2	1.00
168	3	1.00
168	4	1.00
168	5	1.00
168	6	1.00
168	7	1.00
168	8	1.00
168	9	1.00
168	10	0.43
168	11	0.18
169	1	1.00
169	2	1.00
169	3	1.00
169	4	0.88
169	5	0.61
170	1	1.00
170	2	1.00
170	3	1.00
170	4	1.00
170	5	0.36
170	6	0.13
171	1	1.00
171	2	1.00
171	3	0.17
171	4	0.05
172	1	1.00
172	2	1.00
172	3	1.00
172	4	1.00
172	5	1.00
172	6	0.35
172	7	0.27
173	1	1.00
173	2	1.00
173	3	1.00
173	4	1.00
173	5	1.00
173	6	1.00
173	7	1.00
173	8	1.00
173	9	1.00
173	10	0.69
173	11	0.30
174	1	1.00
174	2	1.00
174	3	0.56
174	4	0.11
175	1	1.00
175	2	1.00
175	3	0.58
175	4	0.57
176	1	1.00
176	2	1.00
176	3	1.00
176	4	0.95
176	5	0.93
177	1	1.00
177	2	1.00
177	3	0.10
177	4	0.07
178	1	1.00
178	2	0.83
178	3	0.10
179	1	1.00
179	2	1.00
179	3	1.00
179	4	1.00
179	5	1.00
179	6	1.00
179	7	1.00
179	8	1.00
179	9	0.20
179	10	0.20
180	1	1.00
180	2	0.21
180	3	0.18
181	1	1.00
181	2	0.69
181	3	0.58
182	1	1.00
182	2	1.00
182	3	1.00
182	4	0.65
182	5	0.36
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	0.02
183	6	0.02
184	1	1.00
184	2	1.00
184	3	1.00
184	4	1.00
184	5	0.93
184	6	0.62
185	1	1.00
185	2	1.00
185	3	1.00
185	4	1.00
185	5	1.00
185	6	1.00
185	7	1.00
185	8	1.00
185	9	1.00
185	10	1.00
185	11	0.80
185	12	0.03
186	1	1.00
186	2	1.00
186	3	0.73
186	4	0.53
187	1	1.00
187	2	1.00
187	3	1.00
187	4	1.00
187	5	1.00
187	6	1.00
187	7	1.00
187	8	1.00
187	9	1.00
187	10	0.18
187	11	0.16
188	1	1.00
188	2	1.00
188	3	1.00
188	4	1.00
188	5	1.00
188	6	1.00
188	7	0.31
188	8	0.15
189	1	1.00
189	2	0.00
189	3	0.00
190	1	1.00
190	2	1.00
190	3	1.00
190	4	0.87
190	5	0.43
191	1	1.00
191	2	1.00
191	3	1.00
191	4	1.00
191	5	1.00
191	6	1.00
191	7	1.00
191	8	1.00
191	9	1.00
191	10	0.88
191	11	0.70
192	1	1.00
192	2	1.00
192	3	1.00
192	4	1.00
192	5	1.00
192	6	1.00
192	7	0.63
192	8	0.54
193	1	1.00
193	2	1.00
193	3	1.00
193	4	0.07
193	5	0.06
194	1	1.00
194	2	1.00
194	3	0.06
194	4	0.05
195	1	1.00
195	2	1.00
195	3	0.16
195	4	0.03
196	1	1.00
196	2	1.00
196	3	1.00
196	4	0.88
196	5	0.25
197	1	1.00
197	2	1.00
197	3	0.58
197	4	0.33
198	1	1.00
198	2	1.00
198	3	0.70
198	4	0.19
199	1	1.00
199	2	0.24
199	3	0.07
200	1	1.00
200	2	1.00
200	3	0.86
200	4	0.48
201	1	1.00
201	2	1.00
201	3	1.00
201	4	0.36
201	5	0.30
202	1	1.00
202	2	1.00
202	3	0.64
202	4	0.32
203	1	1.00
203	2	1.00
203	3	1.00
203	4	1.00
203	5	1.00
203	6	0.03
203	7	0.02
204	1	1.00
204	2	1.00
204	3	1.00
204	4	1.00
204	5	1.00
204	6	1.00
204	7	0.79
204	8	0.45
205	1	1.00
205	2	1.00
205	3	1.00
205	4	0.77
205	5	0.54
206	1	1.00
206	2	1.00
206	3	0.42
206	4	0.11
207	1	1.00
207	2	0.78
207	3	0.50
208	1	1.00
208	2	1.00
208	3	1.00
208	4	1.00
208	5	1.00
208	6	1.00
208	7	1.00
208	8	1.00
208	9	0.39
208	10	0.01
209	1	1.00
209	2	1.00
209	3	1.00
209	4	0.26
209	5	0.24
210	1	1.00
210	2	1.00
210	3	0.51
210	4	0.41
211	1	1.00
211	2	1.00
211	3	0.94
211	4	0.25
212	1	1.00
212	2	0.24
212	3	0.21
213	1	1.00
213	2	1.00
213	3	1.00
213	4	1.00
213	5	0.71
213	6	0.44
214	1	1.00
214	2	1.00
214	3	1.00
214	4	1.00
214	5	1.00
214	6	1.00
214	7	1.00
214	8	0.34
214	9	0.14
215	1	1.00
215	2	1.00
215	3	1.00
215	4	1.00
215	5	1.00
215	6	0.04
215	7	0.01
216	1	1.00
216	2	1.00
216	3	1.00
216	4	1.00
216	5	1.00
216	6	1.00
216	7	1.00
216	8	1.00
216	9	1.00
216	10	1.00
216	11	0.61
216	12	0.00
217	1	1.00
217	2	1.00
217	3	1.00
217	4	1.00
217	5	1.00
217	6	1.00
217	7	1.00
217	8	0.89
217	9	0.15
218	1	1.00
218	2	1.00
218	3	1.00
218	4	1.00
218	5	1.00
218	6	1.00
218	7	0.94
218	8	0.56
219	1	1.00
219	2	1.00
219	3	1.00
219	4	0.74
219	5	0.23
220	1	1.00
220	2	1.00
220	3	1.00
220	4	1.00
220	5	0.73
220	6	0.67
221	1	1.00
221	2	1.00
221	3	1.00
221	4	1.00
221	5	0.86
221	6	0.17
222	1	1.00
222	2	1.00
222	3	1.00
222	4	1.00
222	5	1.00
222	6	0.12
222	7	0.11
223	1	1.00
223	2	1.00
223	3	0.05
223	4	0.02
224	1	1.00
224	2	1.00
224	3	1.00
224	4	0.40
224	5	0.13
225	1	1.00
225	2	1.00
225	3	0.72
225	4	0.11
226	1	1.00
226	2	1.00
226	3	1.00
226	4	0.47
226	5	0.02
227	1	1.00
227	2	0.43
227	3	0.05
228	1	1.00
228	2	1.00
228	3	0.47
228	4	0.45
229	1	1.00
229	2	1.00
229	3	1.00
229	4	0.91
229	5	0.25
230	1	1.00
230	2	1.00
230	3	0.77
230	4	0.33
231	1	1.00
231	2	1.00
231	3	1.00
231	4	1.00
231	5	1.00
231	6	1.00
231	7	0.54
231	8	0.22
232	1	1.00
232	2	1.00
232	3	0.71
232	4	0.25
233	1	1.00
233	2	1.00
233	3	0.55
233	4	0.17
234	1	1.00
234	2	0.56
234	3	0.54
235	1	1.00
235	2	1.00
235	3	0.16
235	4	0.05
236	1	1.00
236	2	1.00
236	3	1.00
236	4	0.07
236	5	0.05
237	1	1.00
237	2	1.00
237	3	1.00
237	4	0.02
237	5	0.01
238	1	1.00
238	2	1.00
238	3	1.00
238	4	0.84
238	5	0.08
239	1	1.00
239	2	1.00
239	3	0.99
239	4	0.06
240	1	1.00
240	2	1.00
240	3	1.00
240	4	1.00
240	5	1.00
240	6	1.00
240	7	1.00
240	8	1.00
240	9	1.00
240	10	0.01
240	11	0.01
241	1	1.00
241	2	1.00
241	3	1.00
241	4	0.55
241	5	0.45
242	1	1.00
242	2	1.00
242	3	1.00
242	4	1.00
242	5	0.55
242	6	0.12
243	1	1.00
243	2	1.00
243	3	1.00
243	4	0.81
243	5	0.80
244	1	1.00
244	2	1.00
244	3	0.11
244	4	0.02
245	1	1.00
245	2	1.00
245	3	1.00
245	4	0.93
245	5	0.79
246	1	1.00
246	2	1.00
246	3	1.00
246	4	1.00
246	5	1.00
246	6	0.74
246	7	0.47
247	1	1.00
247	2	1.00
247	3	1.00
247	4	0.62
247	5	0.35
248	1	1.00
248	2	1.00
248	3	1.00
248	4	1.00
248	5	1.00
248	6	1.00
248	7	1.00
248	8	1.00
248	9	1.00
248	10	0.44
248	11	0.11
249	1	1.00
249	2	0.12
249	3	0.11
250	1	1.00
250	2	1.00
250	3	1.00
250	4	0.72
250	5	0.54
251	1	1.00
251	2	1.00
251	3	1.00
251	4	0.81
251	5	0.63
252	1	1.00
252	2	0.67
252	3	0.38
253	1	1.00
253	2	1.00
253	3	1.00
253	4	1.00
253	5	1.00
253	6	1.00
253	7	1.00
253	8	1.00
253	9	1.00
253	10	0.49
253	11	0.11
254	1	1.00
254	2	1.00
254	3	1.00
254	4	1.00
254	5	0.12
254	6	0.02
255	1	1.00
255	2	1.00
255	3	1.00
255	4	1.00
255	5	1.00
255	6	1.00
255	7	0.38
255	8	0.29
256	1	1.00
256	2	0.46
256	3	0.03
257	1	1.00
257	2	1.00
257	3	1.00
257	4	1.00
257	5	0.43
257	6	0.07
258	1	1.00
258	2	1.00
258	3	1.00
258	4	1.00
258	5	1.00
258	6	1.00
258	7	1.00
258	8	1.00
258	9	0.62
258	10	0.48
259	1	1.00
259	2	1.00
259	3	0.66
259	4	0.39
260	1	1.00
260	2	1.00
260	3	1.00
260	4	1.00
260	5	1.00
260	6	1.00
260	7	1.00
260	8	1.00
260	9	0.25
260	10	0.02
261	1	1.00
261	2	1.00
261	3	1.00
261	4	0.89
261	5	0.44
262	1	1.00
262	2	1.00
262	3	0.17
262	4	0.10
263	1	1.00
263	2	1.00
263	3	1.00
263	4	1.00
263	5	1.00
263	6	0.48
263	7	0.14
264	1	1.00
264	2	1.00
264	3	1.00
264	4	1.00
264	5	1.00
264	6	0.93
264	7	0.03
265	1	1.00
265	2	1.00
265	3	0.76
265	4	0.28
266	1	1.00
266	2	1.00
266	3	1.00
266	4	0.21
266	5	0.20
267	1	1.00
267	2	1.00
267	3	0.92
267	4	0.05
268	1	1.00
268	2	1.00
268	3	0.02
268	4	0.00
269	1	1.00
269	2	1.00
269	3	1.00
269	4	0.72
269	5	0.47
270	1	1.00
270	2	1.00
270	3	0.36
270	4	0.19
271	1	1.00
271	2	1.00
271	3	1.00
271	4	0.69
271	5	0.62
272	1	1.00
272	2	1.00
272	3	1.00
272	4	1.00
272	5	1.00
272	6	1.00
272	7	1.00
272	8	0.17
272	9	0.01
273	1	1.00
273	2	1.00
273	3	1.00
273	4	0.61
273	5	0.09
274	1	1.00
274	2	1.00
274	3	1.00
274	4	1.00
274	5	1.00
274	6	1.00
274	7	1.00
274	8	1.00
274	9	1.00
274	10	0.96
274	11	0.29
275	1	1.00
275	2	1.00
275	3	1.00
275	4	1.00
275	5	1.00
275	6	0.41
275	7	0.32
276	1	1.00
276	2	1.00
276	3	1.00
276	4	1.00
276	5	1.00
276	6	1.00
276	7	0.87
276	8	0.34
277	1	1.00
277	2	0.34
277	3	0.16
278	1	1.00
278	2	1.00
278	3	1.00
278	4	1.00
278	5	0.93
278	6	0.43
279	1	1.00
279	2	1.00
279	3	1.00
279	4	1.00
279	5	1.00
279	6	1.00
279	7	1.00
279	8	1.00
279	9	1.00
279	10	0.66
279	11	0.32
280	1	1.00
280	2	1.00
280	3	1.00
280	4	1.00
280	5	0.90
280	6	0.83
281	1	1.00
281	2	1.00
281	3	0.91
281	4	0.27
282	1	1.00
282	2	1.00
282	3	1.00
282	4	1.00
282	5	1.00
282	6	1.00
282	7	1.00
282	8	0.21
282	9	0.11
283	1	1.00
283	2	1.00
283	3	1.00
283	4	0.32
283	5	0.01
284	1	1.00
284	2	0.18
284	3	0.06
285	1	1.00
285	2	0.99
285	3	0.78
286	1	1.00
286	2	1.00
286	3	1.00
286	4	1.00
286	5	1.00
286	6	1.00
286	7	1.00
286	8	0.57
286	9	0.43
287	1	1.00
287	2	1.00
287	3	1.00
287	4	1.00
287	5	1.00
287	6	1.00
287	7	0.50
287	8	0.47
288	1	1.00
288	2	1.00
288	3	1.00
288	4	1.00
288	5	1.00
288	6	1.00
288	7	1.00
288	8	0.51
288	9	0.27
289	1	1.00
289	2	1.00
289	3	1.00
289	4	0.42
289	5	0.31
290	1	1.00
290	2	1.00
290	3	1.00
290	4	1.00
290	5	1.00
290	6	1.00
290	7	1.00
290	8	1.00
290	9	1.00
290	10	1.00
290	11	0.14
290	12	0.03
291	1	1.00
291	2	1.00
291	3	1.00
291	4	1.00
291	5	1.00
291	6	1.00
291	7	0.31
291	8	0.25
292	1	1.00
292	2	1.00
292	3	1.00
292	4	1.00
292	5	1.00
292	6	0.60
292	7	0.23
293	1	1.00
293	2	1.00
293	3	1.00
293	4	0.68
293	5	0.00
294	1	1.00
294	2	1.00
294	3	1.00
294	4	1.00
294	5	1.00
294	6	1.00
294	7	1.00
294	8	0.49
294	9	0.38
295	1	1.00
295	2	1.00
295	3	1.00
295	4	1.00
295	5	1.00
295	6	0.58
295	7	0.35
296	1	1.00
296	2	0.44
296	3	0.13
297	1	1.00
297	2	1.00
297	3	1.00
