p	d	Pr(p,d)
36	4	1.00
36	5	0.34
36	6	0.28
36	7	0.24
37	1	1.00
37	2	1.00
37	3	1.00
37	4	1.00
37	5	1.00
37	6	1.00
37	7	1.00
37	8	1.00
37	9	1.00
37	10	1.00
37	11	0.55
37	12	0.51
37	13	0.47
38	1	1.00
38	2	1.00
38	3	0.67
38	4	0.55
38	5	0.45
39	1	1.00
39	2	1.00
39	3	1.00
39	4	1.00
39	5	1.00
39	6	1.00
39	7	1.00
39	8	1.00
39	9	1.00
39	10	1.00
39	11	0.14
39	12	0.12
39	13	0.11
40	1	1.00
40	2	1.00
40	3	0.51
40	4	0.41
40	5	0.34
41	1	1.00
41	2	1.00
41	3	0.51
41	4	0.41
41	5	0.34
42	1	1.00
42	2	1.00
42	3	0.42
42	4	0.34
42	5	0.29
43	1	1.00
43	2	1.00
43	3	1.00
43	4	0.41
43	5	0.34
43	6	0.28
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	1.00
44	6	0.28
44	7	0.24
44	8	0.20
45	1	1.00
45	2	1.00
45	3	1.00
45	4	1.00
45	5	0.45
45	6	0.37
45	7	0.31
46	1	1.00
46	2	0.65
46	3	0.51
46	4	0.41
47	1	1.00
47	2	0.65
47	3	0.51
47	4	0.41
48	1	1.00
48	2	1.00
48	3	0.51
48	4	0.41
48	5	0.34
49	1	1.00
49	2	1.00
49	3	1.00
49	4	1.00
49	5	0.34
49	6	0.28
49	7	0.24
50	1	1.00
50	2	1.00
50	3	0.51
50	4	0.41
50	5	0.34
51	1	1.00
51	2	0.65
51	3	0.51
51	4	0.41
52	1	1.00
52	2	1.00
52	3	0.42
52	4	0.34
52	5	0.29
53	1	1.00
53	2	1.00
53	3	1.00
53	4	1.00
53	5	0.34
53	6	0.28
53	7	0.24
54	1	1.00
54	2	1.00
54	3	1.00
54	4	1.00
54	5	0.29
54	6	0.25
54	7	0.21
55	1	1.00
55	2	1.00
55	3	1.00
55	4	1.00
55	5	0.29
55	6	0.25
55	7	0.21
56	1	1.00
56	2	1.00
56	3	1.00
56	4	1.00
56	5	1.00
56	6	1.00
56	7	0.24
56	8	0.20
56	9	0.18
57	1	1.00
57	2	0.23
57	3	0.17
57	4	0.13
58	1	1.00
58	2	1.00
58	3	1.00
58	4	1.00
58	5	1.00
58	6	1.00
58	7	1.00
58	8	1.00
58	9	1.00
58	10	1.00
58	11	1.00
58	12	0.30
58	13	0.27
58	14	0.25
59	1	1.00
59	2	1.00
59	3	1.00
59	4	1.00
59	5	1.00
59	6	1.00
59	7	1.00
59	8	0.20
59	9	0.18
59	10	0.15
60	1	1.00
60	2	1.00
60	3	1.00
60	4	1.00
60	5	1.00
60	6	0.37
60	7	0.31
60	8	0.26
61	1	1.00
61	2	1.00
61	3	1.00
61	4	0.41
61	5	0.34
61	6	0.28
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	1.00
62	7	0.24
62	8	0.20
62	9	0.18
63	1	1.00
63	2	1.00
63	3	1.00
63	4	1.00
63	5	0.34
63	6	0.28
63	7	0.24
64	1	1.00
64	2	1.00
64	3	1.00
64	4	1.00
64	5	0.45
64	6	0.37
64	7	0.31
65	1	1.00
65	2	1.00
65	3	1.00
65	4	1.00
65	5	1.00
65	6	1.00
65	7	0.24
65	8	0.20
65	9	0.18
66	1	1.00
66	2	1.00
66	3	1.00
66	4	0.41
66	5	0.34
66	6	0.28
67	1	1.00
67	2	1.00
67	3	0.51
67	4	0.41
67	5	0.34
68	1	1.00
68	2	1.00
68	3	1.00
68	4	1.00
68	5	1.00
68	6	1.00
68	7	1.00
68	8	1.00
68	9	1.00
68	10	1.00
68	11	1.00
68	12	1.00
68	13	1.00
68	14	0.25
68	15	0.24
68	16	0.22
69	1	1.00
69	2	1.00
69	3	0.51
69	4	0.41
69	5	0.34
70	1	1.00
70	2	1.00
70	3	1.00
70	4	1.00
70	5	1.00
70	6	1.00
70	7	1.00
70	8	1.00
70	9	1.00
70	10	1.00
70	11	0.32
70	12	0.30
70	13	0.27
71	1	1.00
71	2	1.00
71	3	1.00
71	4	1.00
71	5	1.00
71	6	1.00
71	7	0.21
71	8	0.19
71	9	0.17
72	1	1.00
72	2	0.23
72	3	0.17
72	4	0.13
73	1	1.00
73	2	1.00
73	3	1.00
73	4	1.00
73	5	0.34
73	6	0.28
73	7	0.24
74	1	1.00
74	2	1.00
74	3	1.00
74	4	0.41
74	5	0.34
74	6	0.28
75	1	1.00
75	2	1.00
75	3	1.00
75	4	0.41
75	5	0.34
75	6	0.28
76	1	1.00
76	2	1.00
76	3	0.42
76	4	0.34
76	5	0.29
77	1	1.00
77	2	1.00
77	3	1.00
77	4	0.55
77	5	0.45
77	6	0.37
78	1	1.00
78	2	1.00
78	3	1.00
78	4	0.41
78	5	0.34
78	6	0.28
79	1	1.00
79	2	1.00
79	3	1.00
79	4	1.00
79	5	1.00
79	6	1.00
79	7	1.00
79	8	1.00
79	9	1.00
79	10	1.00
79	11	1.00
79	12	0.30
79	13	0.27
79	14	0.25
80	1	1.00
80	2	1.00
80	3	1.00
80	4	0.55
80	5	0.45
80	6	0.37
81	1	1.00
81	2	0.65
81	3	0.51
81	4	0.41
82	1	1.00
82	2	1.00
82	3	0.42
82	4	0.34
82	5	0.29
83	1	1.00
83	2	1.00
83	3	1.00
83	4	1.00
83	5	1.00
83	6	0.28
83	7	0.24
83	8	0.20
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	1.00
84	6	1.00
84	7	1.00
84	8	1.00
84	9	1.00
84	10	1.00
84	11	1.00
84	12	1.00
84	13	1.00
84	14	1.00
84	15	1.00
84	16	1.00
84	17	0.33
84	18	0.31
84	19	0.28
85	1	1.00
85	2	1.00
85	3	1.00
85	4	0.55
85	5	0.45
85	6	0.37
86	1	1.00
86	2	1.00
86	3	1.00
86	4	1.00
86	5	1.00
86	6	1.00
86	7	1.00
86	8	1.00
86	9	1.00
86	10	1.00
86	11	1.00
86	12	1.00
86	13	1.00
86	14	1.00
86	15	1.00
86	16	0.22
86	17	0.21
86	18	0.19
87	1	1.00
87	2	0.65
87	3	0.51
87	4	0.41
88	1	1.00
88	2	1.00
88	3	1.00
88	4	0.34
88	5	0.29
88	6	0.25
89	1	1.00
89	2	1.00
89	3	0.51
89	4	0.41
89	5	0.34
90	1	1.00
90	2	1.00
90	3	1.00
90	4	1.00
90	5	1.00
90	6	1.00
90	7	0.24
90	8	0.20
90	9	0.18
91	1	1.00
91	2	1.00
91	3	0.51
91	4	0.41
91	5	0.34
92	1	1.00
92	2	1.00
92	3	1.00
92	4	0.55
92	5	0.45
92	6	0.37
93	1	1.00
93	2	1.00
93	3	0.67
93	4	0.55
93	5	0.45
94	1	1.00
94	2	0.65
94	3	0.51
94	4	0.41
95	1	1.00
95	2	1.00
95	3	1.00
95	4	0.41
95	5	0.34
95	6	0.28
96	1	1.00
96	2	0.82
96	3	0.72
96	4	0.64
97	1	1.00
97	2	1.00
97	3	0.67
97	4	0.55
97	5	0.45
98	1	1.00
98	2	1.00
98	3	1.00
98	4	1.00
98	5	1.00
98	6	1.00
98	7	1.00
98	8	1.00
98	9	1.00
98	10	1.00
98	11	1.00
98	12	1.00
98	13	1.00
98	14	0.43
98	15	0.39
98	16	0.36
99	1	1.00
99	2	1.00
99	3	0.51
99	4	0.41
99	5	0.34
100	1	1.00
100	2	1.00
100	3	1.00
100	4	0.41
100	5	0.34
100	6	0.28
101	1	1.00
101	2	0.23
101	3	0.17
101	4	0.13
102	1	1.00
102	2	1.00
102	3	1.00
102	4	1.00
102	5	1.00
102	6	1.00
102	7	1.00
102	8	1.00
102	9	1.00
102	10	1.00
102	11	1.00
102	12	1.00
102	13	0.27
102	14	0.25
102	15	0.24
103	1	1.00
103	2	1.00
103	3	1.00
103	4	0.34
103	5	0.29
103	6	0.25
104	1	1.00
104	2	1.00
104	3	1.00
104	4	1.00
104	5	1.00
104	6	1.00
104	7	0.24
104	8	0.20
104	9	0.18
105	1	1.00
105	2	1.00
105	3	1.00
105	4	1.00
105	5	1.00
105	6	1.00
105	7	1.00
105	8	1.00
105	9	0.17
105	10	0.15
105	11	0.13
106	1	1.00
106	2	1.00
106	3	0.42
106	4	0.34
106	5	0.29
107	1	1.00
107	2	1.00
107	3	1.00
107	4	1.00
107	5	1.00
107	6	1.00
107	7	1.00
107	8	1.00
107	9	1.00
107	10	1.00
107	11	1.00
107	12	1.00
107	13	1.00
107	14	1.00
107	15	1.00
107	16	0.22
107	17	0.21
107	18	0.19
108	1	1.00
108	2	1.00
108	3	1.00
108	4	1.00
108	5	1.00
108	6	1.00
108	7	1.00
108	8	1.00
108	9	1.00
108	10	0.35
108	11	0.32
108	12	0.30
109	1	1.00
109	2	1.00
109	3	1.00
109	4	1.00
109	5	0.29
109	6	0.25
109	7	0.21
110	1	1.00
110	2	1.00
110	3	1.00
110	4	1.00
110	5	1.00
110	6	0.28
110	7	0.24
110	8	0.20
111	1	1.00
111	2	1.00
111	3	1.00
111	4	1.00
111	5	0.34
111	6	0.28
111	7	0.24
112	1	1.00
112	2	1.00
112	3	1.00
112	4	1.00
112	5	1.00
112	6	0.51
112	7	0.46
112	8	0.42
113	1	1.00
113	2	1.00
113	3	1.00
113	4	0.55
113	5	0.45
113	6	0.37
114	1	1.00
114	2	1.00
114	3	1.00
114	4	1.00
114	5	1.00
114	6	1.00
114	7	1.00
114	8	1.00
114	9	1.00
114	10	1.00
114	11	1.00
114	12	1.00
114	13	1.00
114	14	1.00
114	15	1.00
114	16	1.00
114	17	1.00
114	18	1.00
114	19	1.00
114	20	1.00
114	21	1.00
114	22	0.22
114	23	0.21
114	24	0.19
115	1	1.00
115	2	1.00
115	3	1.00
115	4	1.00
115	5	1.00
115	6	1.00
115	7	1.00
115	8	1.00
115	9	1.00
115	10	1.00
115	11	1.00
115	12	1.00
115	13	1.00
115	14	1.00
115	15	1.00
115	16	1.00
115	17	1.00
115	18	1.00
115	19	1.00
115	20	1.00
115	21	1.00
115	22	0.22
115	23	0.21
115	24	0.19
116	1	1.00
116	2	1.00
116	3	1.00
116	4	1.00
116	5	1.00
116	6	1.00
116	7	0.76
116	8	0.71
116	9	0.65
117	1	1.00
117	2	1.00
117	3	1.00
117	4	1.00
117	5	1.00
117	6	1.00
117	7	0.24
117	8	0.20
117	9	0.18
118	1	1.00
118	2	1.00
118	3	1.00
118	4	1.00
118	5	1.00
118	6	1.00
118	7	0.24
118	8	0.20
118	9	0.18
119	1	1.00
119	2	1.00
119	3	1.00
119	4	1.00
119	5	1.00
119	6	1.00
119	7	0.31
119	8	0.26
119	9	0.22
120	1	1.00
120	2	1.00
120	3	1.00
120	4	0.34
120	5	0.29
120	6	0.25
121	1	1.00
121	2	0.82
121	3	0.72
121	4	0.64
122	1	1.00
122	2	0.65
122	3	0.51
122	4	0.41
123	1	1.00
123	2	1.00
123	3	1.00
123	4	1.00
123	5	1.00
123	6	1.00
123	7	0.24
123	8	0.20
123	9	0.18
124	1	1.00
124	2	1.00
124	3	1.00
124	4	1.00
124	5	1.00
124	6	1.00
124	7	0.21
124	8	0.19
124	9	0.17
125	1	1.00
125	2	1.00
125	3	1.00
125	4	0.55
125	5	0.45
125	6	0.37
126	1	1.00
126	2	1.00
126	3	1.00
126	4	1.00
126	5	1.00
126	6	1.00
126	7	1.00
126	8	1.00
126	9	1.00
126	10	1.00
126	11	0.13
126	12	0.12
126	13	0.11
127	1	1.00
127	2	1.00
127	3	1.00
127	4	1.00
127	5	1.00
127	6	1.00
127	7	1.00
127	8	1.00
127	9	1.00
127	10	1.00
127	11	1.00
127	12	1.00
127	13	1.00
127	14	1.00
127	15	1.00
127	16	1.00
127	17	0.21
127	18	0.19
127	19	0.18
128	1	1.00
128	2	0.82
128	3	0.72
128	4	0.64
129	1	1.00
129	2	1.00
129	3	0.97
129	4	0.93
129	5	0.88
130	1	1.00
130	2	1.00
130	3	1.00
130	4	1.00
130	5	1.00
130	6	1.00
130	7	1.00
130	8	1.00
130	9	0.18
130	10	0.15
130	11	0.14
131	1	1.00
131	2	1.00
131	3	1.00
131	4	1.00
131	5	0.29
131	6	0.25
131	7	0.21
132	1	1.00
132	2	1.00
132	3	1.00
132	4	0.41
132	5	0.34
132	6	0.28
133	1	1.00
133	2	1.00
133	3	1.00
133	4	1.00
133	5	1.00
133	6	1.00
133	7	0.21
133	8	0.19
133	9	0.17
134	1	1.00
134	2	1.00
134	3	1.00
134	4	1.00
134	5	1.00
134	6	0.25
134	7	0.21
134	8	0.19
135	1	1.00
135	2	0.65
135	3	0.51
135	4	0.41
136	1	1.00
136	2	0.65
136	3	0.51
136	4	0.41
137	1	1.00
137	2	1.00
137	3	0.51
137	4	0.41
137	5	0.34
138	1	1.00
138	2	1.00
138	3	1.00
138	4	1.00
138	5	1.00
138	6	1.00
138	7	1.00
138	8	1.00
138	9	1.00
138	10	0.15
138	11	0.14
138	12	0.12
139	1	1.00
139	2	1.00
139	3	1.00
139	4	0.41
139	5	0.34
139	6	0.28
140	1	1.00
140	2	1.00
140	3	1.00
140	4	1.00
140	5	1.00
140	6	0.28
140	7	0.24
140	8	0.20
141	1	1.00
141	2	1.00
141	3	1.00
141	4	0.34
141	5	0.29
141	6	0.25
142	1	1.00
142	2	1.00
142	3	1.00
142	4	1.00
142	5	1.00
142	6	1.00
142	7	0.76
142	8	0.71
142	9	0.65
143	1	1.00
143	2	1.00
143	3	0.51
143	4	0.41
143	5	0.34
144	1	1.00
144	2	1.00
144	3	1.00
144	4	1.00
144	5	0.34
144	6	0.28
144	7	0.24
145	1	1.00
145	2	1.00
145	3	1.00
145	4	0.41
145	5	0.34
145	6	0.28
146	1	1.00
146	2	1.00
146	3	1.00
146	4	1.00
146	5	0.34
146	6	0.28
146	7	0.24
147	1	1.00
147	2	1.00
147	3	1.00
147	4	1.00
147	5	1.00
147	6	1.00
147	7	1.00
147	8	1.00
147	9	1.00
147	10	1.00
147	11	1.00
147	12	1.00
147	13	1.00
147	14	1.00
147	15	1.00
147	16	1.00
147	17	1.00
147	18	1.00
147	19	0.28
147	20	0.26
147	21	0.24
148	1	1.00
148	2	0.53
148	3	0.42
148	4	0.34
149	1	1.00
149	2	1.00
149	3	0.72
149	4	0.64
149	5	0.57
150	1	1.00
150	2	1.00
150	3	0.42
150	4	0.34
150	5	0.29
151	1	1.00
151	2	1.00
151	3	1.00
151	4	1.00
151	5	1.00
151	6	1.00
151	7	1.00
151	8	1.00
151	9	1.00
151	10	1.00
151	11	1.00
151	12	1.00
151	13	0.27
151	14	0.25
151	15	0.24
152	1	1.00
152	2	1.00
152	3	1.00
152	4	0.55
152	5	0.45
152	6	0.37
153	1	1.00
153	2	1.00
153	3	0.51
153	4	0.41
153	5	0.34
154	1	1.00
154	2	1.00
154	3	1.00
154	4	1.00
154	5	1.00
154	6	1.00
154	7	1.00
154	8	1.00
154	9	1.00
154	10	1.00
154	11	1.00
154	12	1.00
154	13	1.00
154	14	1.00
154	15	0.39
154	16	0.36
154	17	0.33
155	1	1.00
155	2	1.00
155	3	1.00
155	4	0.34
155	5	0.29
155	6	0.25
156	1	1.00
156	2	1.00
156	3	0.42
156	4	0.34
156	5	0.29
157	1	1.00
157	2	0.65
157	3	0.51
157	4	0.41
158	1	1.00
158	2	1.00
158	3	1.00
158	4	0.41
158	5	0.34
158	6	0.28
159	1	1.00
159	2	1.00
159	3	1.00
159	4	0.55
159	5	0.45
159	6	0.37
160	1	1.00
160	2	0.65
160	3	0.51
160	4	0.41
161	1	1.00
161	2	1.00
161	3	1.00
161	4	0.55
161	5	0.45
161	6	0.37
162	1	1.00
162	2	0.53
162	3	0.42
162	4	0.34
163	1	1.00
163	2	1.00
163	3	1.00
163	4	1.00
163	5	1.00
163	6	1.00
163	7	1.00
163	8	1.00
163	9	1.00
163	10	0.35
163	11	0.32
163	12	0.30
164	1	1.00
164	2	1.00
164	3	0.42
164	4	0.34
164	5	0.29
165	1	1.00
165	2	1.00
165	3	1.00
165	4	1.00
165	5	1.00
165	6	1.00
165	7	1.00
165	8	1.00
165	9	1.00
165	10	1.00
165	11	1.00
165	12	1.00
165	13	0.47
165	14	0.43
165	15	0.39
166	1	1.00
166	2	1.00
166	3	1.00
166	4	1.00
166	5	1.00
166	6	1.00
166	7	1.00
166	8	1.00
166	9	1.00
166	10	1.00
166	11	1.00
166	12	1.00
166	13	1.00
166	14	1.00
166	15	1.00
166	16	1.00
166	17	1.00
166	18	0.31
166	19	0.28
166	20	0.26
167	1	1.00
167	2	1.00
167	3	1.00
167	4	1.00
167	5	1.00
167	6	1.00
167	7	1.00
167	8	1.00
167	9	1.00
167	10	1.00
167	11	1.00
167	12	1.00
167	13	1.00
167	14	0.25
167	15	0.24
167	16	0.22
168	1	1.00
168	2	1.00
168	3	1.00
168	4	1.00
168	5	1.00
168	6	0.37
168	7	0.31
168	8	0.26
169	1	1.00
169	2	1.00
169	3	1.00
169	4	1.00
169	5	1.00
169	6	1.00
169	7	1.00
169	8	0.20
169	9	0.18
169	10	0.15
170	1	1.00
170	2	1.00
170	3	1.00
170	4	1.00
170	5	1.00
170	6	1.00
170	7	1.00
170	8	1.00
170	9	1.00
170	10	1.00
170	11	1.00
170	12	0.51
170	13	0.47
170	14	0.43
171	1	1.00
171	2	1.00
171	3	0.42
171	4	0.34
171	5	0.29
172	1	1.00
172	2	0.65
172	3	0.51
172	4	0.41
173	1	1.00
173	2	1.00
173	3	1.00
173	4	1.00
173	5	0.34
173	6	0.28
173	7	0.24
174	1	1.00
174	2	1.00
174	3	1.00
174	4	1.00
174	5	1.00
174	6	0.51
174	7	0.46
174	8	0.42
175	1	1.00
175	2	1.00
175	3	0.97
175	4	0.93
175	5	0.88
176	1	1.00
176	2	1.00
176	3	0.51
176	4	0.41
176	5	0.34
177	1	1.00
177	2	1.00
177	3	1.00
177	4	1.00
177	5	1.00
177	6	1.00
177	7	1.00
177	8	1.00
177	9	1.00
177	10	1.00
177	11	1.00
177	12	1.00
177	13	1.00
177	14	1.00
177	15	1.00
177	16	1.00
177	17	1.00
177	18	1.00
177	19	0.28
177	20	0.26
177	21	0.24
178	1	1.00
178	2	1.00
178	3	1.00
178	4	0.41
178	5	0.34
178	6	0.28
179	1	1.00
179	2	0.65
179	3	0.51
179	4	0.41
180	1	1.00
180	2	1.00
180	3	1.00
180	4	1.00
180	5	1.00
180	6	1.00
180	7	1.00
180	8	1.00
180	9	1.00
180	10	1.00
180	11	1.00
180	12	1.00
180	13	1.00
180	14	0.43
180	15	0.39
180	16	0.36
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	1.00
181	6	0.25
181	7	0.21
181	8	0.19
182	1	1.00
182	2	1.00
182	3	1.00
182	4	0.41
182	5	0.34
182	6	0.28
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	0.34
183	6	0.28
183	7	0.24
184	1	1.00
184	2	1.00
184	3	1.00
184	4	1.00
184	5	1.00
184	6	0.37
184	7	0.31
184	8	0.26
185	1	1.00
185	2	1.00
185	3	1.00
185	4	0.41
185	5	0.34
185	6	0.28
186	1	1.00
186	2	1.00
186	3	1.00
186	4	1.00
186	5	1.00
186	6	1.00
186	7	0.24
186	8	0.20
186	9	0.18
187	1	1.00
187	2	1.00
187	3	1.00
187	4	0.34
187	5	0.29
187	6	0.25
188	1	1.00
188	2	1.00
188	3	1.00
188	4	1.00
188	5	1.00
188	6	1.00
188	7	1.00
188	8	1.00
188	9	1.00
188	10	1.00
188	11	1.00
188	12	0.30
188	13	0.27
188	14	0.25
189	1	1.00
189	2	0.65
189	3	0.51
189	4	0.41
190	1	1.00
190	2	0.65
190	3	0.51
190	4	0.41
191	1	1.00
191	2	0.65
191	3	0.51
191	4	0.41
192	1	1.00
192	2	1.00
192	3	1.00
192	4	1.00
192	5	1.00
192	6	1.00
192	7	0.24
192	8	0.20
192	9	0.18
193	1	1.00
193	2	0.65
193	3	0.51
193	4	0.41
194	1	1.00
194	2	1.00
194	3	1.00
194	4	1.00
194	5	0.34
194	6	0.28
194	7	0.24
195	1	1.00
195	2	1.00
195	3	1.00
195	4	0.13
195	5	0.11
195	6	0.09
196	1	1.00
196	2	1.00
196	3	1.00
196	4	1.00
196	5	1.00
196	6	0.28
196	7	0.24
196	8	0.20
197	1	1.00
197	2	0.65
197	3	0.51
197	4	0.41
198	1	1.00
198	2	1.00
198	3	0.42
198	4	0.34
198	5	0.29
199	1	1.00
199	2	1.00
199	3	1.00
199	4	1.00
199	5	0.29
199	6	0.25
199	7	0.21
200	1	1.00
200	2	1.00
200	3	1.00
200	4	1.00
200	5	1.00
200	6	1.00
200	7	1.00
200	8	1.00
200	9	1.00
200	10	0.35
200	11	0.32
200	12	0.30
201	1	1.00
201	2	1.00
201	3	1.00
201	4	1.00
201	5	1.00
201	6	0.25
201	7	0.21
201	8	0.19
202	1	1.00
202	2	0.65
202	3	0.51
202	4	0.41
203	1	1.00
203	2	1.00
203	3	1.00
203	4	1.00
203	5	0.29
203	6	0.25
203	7	0.21
204	1	1.00
204	2	1.00
204	3	0.97
204	4	0.93
204	5	0.88
205	1	1.00
205	2	1.00
205	3	1.00
205	4	1.00
205	5	1.00
205	6	1.00
205	7	1.00
205	8	1.00
205	9	1.00
205	10	0.35
205	11	0.32
205	12	0.30
206	1	1.00
206	2	1.00
206	3	1.00
206	4	1.00
206	5	1.00
206	6	0.28
206	7	0.24
206	8	0.20
207	1	1.00
207	2	1.00
207	3	1.00
207	4	1.00
207	5	1.00
207	6	1.00
207	7	1.00
207	8	1.00
207	9	1.00
207	10	1.00
207	11	1.00
207	12	1.00
207	13	1.00
207	14	0.43
207	15	0.39
207	16	0.36
208	1	1.00
208	2	1.00
208	3	0.42
208	4	0.34
208	5	0.29
209	1	1.00
209	2	1.00
209	3	0.51
209	4	0.41
209	5	0.34
210	1	1.00
210	2	1.00
210	3	1.00
210	4	1.00
210	5	1.00
210	6	1.00
210	7	0.24
210	8	0.20
210	9	0.18
211	1	1.00
211	2	0.82
211	3	0.72
211	4	0.64
212	1	1.00
212	2	1.00
212	3	1.00
212	4	1.00
212	5	0.34
212	6	0.28
212	7	0.24
213	1	1.00
213	2	0.65
213	3	0.51
213	4	0.41
214	1	1.00
214	2	0.65
214	3	0.51
214	4	0.41
215	1	1.00
215	2	1.00
215	3	0.42
215	4	0.34
215	5	0.29
216	1	1.00
216	2	1.00
216	3	1.00
216	4	0.41
216	5	0.34
216	6	0.28
217	1	1.00
217	2	1.00
217	3	1.00
217	4	1.00
217	5	1.00
217	6	1.00
217	7	1.00
217	8	1.00
217	9	1.00
217	10	1.00
217	11	1.00
217	12	1.00
217	13	1.00
217	14	1.00
217	15	1.00
217	16	1.00
217	17	1.00
217	18	0.31
217	19	0.28
217	20	0.26
218	1	1.00
218	2	1.00
218	3	1.00
218	4	0.41
218	5	0.34
218	6	0.28
219	1	1.00
219	2	1.00
219	3	0.51
219	4	0.41
219	5	0.34
220	1	1.00
220	2	1.00
220	3	1.00
220	4	1.00
220	5	1.00
220	6	1.00
220	7	1.00
220	8	1.00
220	9	1.00
220	10	1.00
220	11	0.32
220	12	0.30
220	13	0.27
221	1	1.00
221	2	1.00
221	3	1.00
221	4	1.00
221	5	1.00
221	6	1.00
221	7	0.21
221	8	0.19
221	9	0.17
