p	d	Pr(p,d)
37	1	1.00
37	2	0.39
38	1	1.00
38	2	0.65
39	1	1.00
39	2	0.85
40	1	1.00
40	2	1.00
40	3	0.73
41	1	1.00
41	2	1.00
41	3	1.00
41	4	0.72
42	1	1.00
42	2	1.00
42	3	1.00
42	4	0.90
43	1	1.00
43	2	1.00
43	3	1.00
43	4	0.27
44	1	1.00
44	2	0.35
45	1	1.00
45	2	0.96
46	1	1.00
46	2	1.00
46	3	1.00
46	4	1.00
46	5	0.29
47	1	1.00
47	2	0.10
48	1	1.00
48	2	0.72
49	1	1.00
49	2	1.00
49	3	1.00
49	4	1.00
49	5	1.00
49	6	0.76
50	1	1.00
50	2	1.00
50	3	0.20
51	1	1.00
51	2	1.00
51	3	1.00
51	4	0.35
52	1	1.00
52	2	1.00
52	3	0.25
53	1	1.00
53	2	1.00
53	3	1.00
53	4	0.40
54	1	1.00
54	2	1.00
54	3	0.59
55	1	1.00
55	2	1.00
55	3	0.15
56	1	1.00
56	2	1.00
56	3	1.00
56	4	1.00
56	5	1.00
56	6	1.00
56	7	1.00
56	8	0.15
57	1	1.00
57	2	1.00
57	3	1.00
57	4	1.00
57	5	1.00
57	6	1.00
57	7	1.00
57	8	1.00
57	9	1.00
57	10	1.00
57	11	0.85
58	1	1.00
58	2	1.00
58	3	1.00
58	4	1.00
58	5	1.00
58	6	0.19
59	1	1.00
59	2	1.00
59	3	0.51
60	1	1.00
60	2	1.00
60	3	0.53
61	1	1.00
61	2	1.00
61	3	0.11
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	0.81
63	1	1.00
63	2	1.00
63	3	0.81
64	1	1.00
64	2	1.00
64	3	1.00
64	4	0.59
65	1	1.00
65	2	1.00
65	3	1.00
65	4	1.00
65	5	0.56
66	1	1.00
66	2	1.00
66	3	0.19
67	1	1.00
67	2	1.00
67	3	1.00
67	4	1.00
67	5	0.50
68	1	1.00
68	2	1.00
68	3	0.49
69	1	1.00
69	2	0.60
70	1	1.00
70	2	1.00
70	3	0.80
71	1	1.00
71	2	1.00
71	3	1.00
71	4	1.00
71	5	0.11
72	1	1.00
72	2	1.00
72	3	1.00
72	4	1.00
72	5	1.00
72	6	0.09
73	1	1.00
73	2	1.00
73	3	1.00
73	4	1.00
73	5	1.00
73	6	0.42
74	1	1.00
74	2	1.00
74	3	1.00
74	4	1.00
74	5	0.24
75	1	1.00
75	2	1.00
75	3	1.00
75	4	1.00
75	5	1.00
75	6	1.00
75	7	1.00
75	8	1.00
75	9	1.00
75	10	1.00
75	11	0.45
76	1	1.00
76	2	1.00
76	3	1.00
76	4	1.00
76	5	1.00
76	6	1.00
76	7	0.72
77	1	1.00
77	2	1.00
77	3	0.76
78	1	1.00
78	2	0.92
79	1	1.00
79	2	1.00
79	3	1.00
79	4	0.04
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	0.22
81	1	1.00
81	2	1.00
81	3	1.00
81	4	0.87
82	1	1.00
82	2	1.00
82	3	0.38
83	1	1.00
83	2	1.00
83	3	1.00
83	4	0.30
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	1.00
84	6	1.00
84	7	1.00
84	8	0.08
85	1	1.00
85	2	1.00
85	3	1.00
85	4	1.00
85	5	0.31
86	1	1.00
86	2	1.00
86	3	1.00
86	4	1.00
86	5	1.00
86	6	1.00
86	7	1.00
86	8	1.00
86	9	0.15
87	1	1.00
87	2	1.00
87	3	1.00
87	4	1.00
87	5	1.00
87	6	1.00
87	7	1.00
87	8	0.95
88	1	1.00
88	2	1.00
88	3	1.00
88	4	1.00
88	5	1.00
88	6	1.00
88	7	1.00
88	8	1.00
88	9	1.00
88	10	0.05
89	1	1.00
89	2	0.22
90	1	1.00
90	2	1.00
90	3	1.00
90	4	1.00
90	5	0.25
91	1	1.00
91	2	1.00
91	3	1.00
91	4	0.25
92	1	1.00
92	2	0.87
93	1	1.00
93	2	1.00
93	3	1.00
93	4	1.00
93	5	1.00
93	6	1.00
93	7	1.00
93	8	0.81
94	1	1.00
94	2	1.00
94	3	1.00
94	4	1.00
94	5	1.00
94	6	1.00
94	7	1.00
94	8	0.74
95	1	1.00
95	2	1.00
95	3	1.00
95	4	0.60
96	1	1.00
96	2	1.00
96	3	1.00
96	4	1.00
96	5	1.00
96	6	0.08
97	1	1.00
97	2	1.00
97	3	1.00
97	4	1.00
97	5	1.00
97	6	1.00
97	7	1.00
97	8	1.00
97	9	0.69
98	1	1.00
98	2	1.00
98	3	1.00
98	4	1.00
98	5	1.00
98	6	1.00
98	7	1.00
98	8	0.44
99	1	1.00
99	2	1.00
99	3	1.00
99	4	1.00
99	5	0.65
100	1	1.00
100	2	1.00
100	3	1.00
100	4	1.00
100	5	1.00
100	6	0.64
101	1	1.00
101	2	1.00
101	3	1.00
101	4	0.26
102	1	1.00
102	2	1.00
102	3	1.00
102	4	1.00
102	5	1.00
102	6	1.00
102	7	1.00
102	8	1.00
102	9	1.00
102	10	0.16
103	1	1.00
103	2	1.00
103	3	0.74
104	1	1.00
104	2	1.00
104	3	0.78
105	1	1.00
105	2	0.60
106	1	1.00
106	2	1.00
106	3	0.57
107	1	1.00
107	2	1.00
107	3	1.00
107	4	0.13
108	1	1.00
108	2	1.00
108	3	1.00
108	4	1.00
108	5	1.00
108	6	1.00
108	7	1.00
108	8	0.84
109	1	1.00
109	2	1.00
109	3	0.22
110	1	1.00
110	2	1.00
110	3	1.00
110	4	1.00
110	5	1.00
110	6	1.00
110	7	1.00
110	8	1.00
110	9	1.00
110	10	0.55
111	1	1.00
111	2	0.29
112	1	1.00
112	2	1.00
112	3	0.24
113	1	1.00
113	2	1.00
113	3	1.00
113	4	0.24
114	1	1.00
114	2	1.00
114	3	1.00
114	4	0.53
115	1	1.00
115	2	1.00
115	3	0.70
116	1	1.00
116	2	1.00
116	3	1.00
116	4	0.54
117	1	1.00
117	2	1.00
117	3	1.00
117	4	1.00
117	5	1.00
117	6	1.00
117	7	1.00
117	8	1.00
117	9	1.00
117	10	0.96
118	1	1.00
118	2	1.00
118	3	1.00
118	4	1.00
118	5	0.36
119	1	1.00
119	2	1.00
119	3	1.00
119	4	0.01
120	1	1.00
120	2	1.00
120	3	0.26
121	1	1.00
121	2	1.00
121	3	1.00
121	4	1.00
121	5	1.00
121	6	0.05
122	1	1.00
122	2	1.00
122	3	1.00
122	4	1.00
122	5	1.00
122	6	0.11
123	1	1.00
123	2	1.00
123	3	1.00
123	4	1.00
123	5	1.00
123	6	1.00
123	7	0.62
124	1	1.00
124	2	1.00
124	3	0.18
125	1	1.00
125	2	1.00
125	3	1.00
125	4	1.00
125	5	1.00
125	6	1.00
125	7	1.00
125	8	0.23
126	1	1.00
126	2	1.00
126	3	1.00
126	4	1.00
126	5	0.95
127	1	1.00
127	2	1.00
127	3	1.00
127	4	0.26
128	1	1.00
128	2	1.00
128	3	1.00
128	4	1.00
128	5	1.00
128	6	0.98
129	1	1.00
129	2	0.36
130	1	1.00
130	2	0.22
131	1	1.00
131	2	0.08
132	1	1.00
132	2	0.33
133	1	1.00
133	2	0.71
134	1	1.00
134	2	1.00
134	3	1.00
134	4	1.00
134	5	1.00
134	6	1.00
134	7	0.67
135	1	1.00
135	2	1.00
135	3	0.60
136	1	1.00
136	2	1.00
136	3	1.00
136	4	1.00
136	5	0.18
137	1	1.00
137	2	1.00
137	3	1.00
137	4	1.00
137	5	1.00
137	6	1.00
137	7	1.00
137	8	1.00
137	9	0.33
138	1	1.00
138	2	1.00
138	3	1.00
138	4	1.00
138	5	1.00
138	6	1.00
138	7	0.03
139	1	1.00
139	2	1.00
139	3	1.00
139	4	1.00
139	5	1.00
139	6	1.00
139	7	1.00
139	8	1.00
139	9	0.45
140	1	1.00
140	2	1.00
140	3	0.90
141	1	1.00
141	2	0.92
142	1	1.00
142	2	1.00
142	3	1.00
142	4	1.00
142	5	1.00
142	6	0.75
143	1	1.00
143	2	1.00
143	3	1.00
143	4	1.00
143	5	1.00
143	6	0.74
144	1	1.00
144	2	1.00
144	3	1.00
144	4	1.00
144	5	1.00
144	6	0.11
145	1	1.00
145	2	1.00
145	3	0.75
146	1	1.00
146	2	1.00
146	3	1.00
146	4	1.00
146	5	1.00
146	6	1.00
146	7	1.00
146	8	0.32
147	1	1.00
147	2	1.00
147	3	1.00
147	4	0.60
148	1	1.00
148	2	1.00
148	3	1.00
148	4	0.84
149	1	1.00
149	2	1.00
149	3	1.00
149	4	0.68
150	1	1.00
150	2	1.00
150	3	1.00
150	4	1.00
150	5	0.99
151	1	1.00
151	2	1.00
151	3	1.00
151	4	0.96
152	1	1.00
152	2	1.00
152	3	0.88
153	1	1.00
153	2	1.00
153	3	0.78
154	1	1.00
154	2	1.00
154	3	1.00
154	4	1.00
154	5	1.00
154	6	1.00
154	7	1.00
154	8	0.28
155	1	1.00
155	2	1.00
155	3	1.00
155	4	1.00
155	5	1.00
155	6	1.00
155	7	1.00
155	8	0.41
156	1	1.00
156	2	1.00
156	3	1.00
156	4	1.00
156	5	1.00
156	6	0.85
157	1	1.00
157	2	1.00
157	3	1.00
157	4	1.00
157	5	1.00
157	6	1.00
157	7	1.00
157	8	0.94
158	1	1.00
158	2	1.00
158	3	1.00
158	4	1.00
158	5	1.00
158	6	1.00
158	7	1.00
158	8	1.00
158	9	1.00
158	10	1.00
158	11	0.29
159	1	1.00
159	2	1.00
159	3	1.00
159	4	0.10
160	1	1.00
160	2	1.00
160	3	1.00
160	4	1.00
160	5	1.00
160	6	1.00
160	7	1.00
160	8	1.00
160	9	0.95
161	1	1.00
161	2	1.00
161	3	1.00
161	4	1.00
161	5	0.48
162	1	1.00
162	2	1.00
162	3	0.78
163	1	1.00
163	2	1.00
163	3	0.24
164	1	1.00
164	2	1.00
164	3	0.71
165	1	1.00
165	2	1.00
165	3	1.00
165	4	1.00
165	5	1.00
165	6	1.00
165	7	1.00
165	8	1.00
165	9	1.00
165	10	1.00
165	11	0.25
166	1	1.00
166	2	0.95
167	1	1.00
167	2	1.00
167	3	0.68
168	1	1.00
168	2	1.00
168	3	1.00
168	4	0.75
169	1	1.00
169	2	1.00
169	3	1.00
169	4	1.00
169	5	1.00
169	6	1.00
169	7	1.00
169	8	1.00
169	9	1.00
169	10	0.78
170	1	1.00
170	2	1.00
170	3	0.93
171	1	1.00
171	2	1.00
171	3	1.00
171	4	1.00
171	5	1.00
171	6	1.00
171	7	0.01
172	1	1.00
172	2	1.00
172	3	1.00
172	4	1.00
172	5	0.17
173	1	1.00
173	2	1.00
173	3	1.00
173	4	1.00
173	5	1.00
173	6	1.00
173	7	1.00
173	8	0.60
174	1	1.00
174	2	1.00
174	3	1.00
174	4	1.00
174	5	0.79
175	1	1.00
175	2	1.00
175	3	1.00
175	4	1.00
175	5	1.00
175	6	1.00
175	7	0.53
176	1	1.00
176	2	1.00
176	3	1.00
176	4	1.00
176	5	1.00
176	6	1.00
176	7	0.16
177	1	1.00
177	2	0.47
178	1	1.00
178	2	1.00
178	3	1.00
178	4	1.00
178	5	1.00
178	6	0.56
179	1	1.00
179	2	1.00
179	3	0.05
180	1	1.00
180	2	1.00
180	3	1.00
180	4	1.00
180	5	1.00
180	6	1.00
180	7	1.00
180	8	1.00
180	9	0.13
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	0.26
182	1	1.00
182	2	1.00
182	3	1.00
182	4	0.78
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	1.00
183	6	1.00
183	7	0.24
184	1	1.00
184	2	1.00
184	3	1.00
184	4	0.68
185	1	1.00
185	2	1.00
185	3	1.00
185	4	1.00
185	5	1.00
185	6	1.00
185	7	1.00
185	8	1.00
185	9	0.29
186	1	1.00
186	2	1.00
186	3	1.00
186	4	1.00
186	5	1.00
186	6	1.00
186	7	0.97
187	1	1.00
187	2	1.00
187	3	0.32
188	1	1.00
188	2	1.00
188	3	0.38
189	1	1.00
189	2	1.00
189	3	1.00
189	4	0.35
190	1	1.00
190	2	1.00
190	3	1.00
190	4	1.00
190	5	1.00
190	6	0.13
191	1	1.00
191	2	1.00
191	3	0.74
192	1	1.00
192	2	1.00
192	3	1.00
192	4	1.00
192	5	1.00
192	6	1.00
192	7	1.00
192	8	0.17
193	1	1.00
193	2	1.00
193	3	1.00
193	4	1.00
193	5	1.00
193	6	1.00
193	7	1.00
193	8	0.61
194	1	1.00
194	2	1.00
194	3	1.00
194	4	1.00
194	5	1.00
194	6	1.00
194	7	0.88
195	1	1.00
195	2	0.16
196	1	1.00
196	2	1.00
196	3	0.03
197	1	1.00
197	2	1.00
197	3	1.00
197	4	1.00
197	5	0.01
198	1	1.00
198	2	1.00
198	3	1.00
198	4	1.00
198	5	1.00
198	6	1.00
198	7	1.00
198	8	1.00
198	9	1.00
198	10	0.35
199	1	1.00
199	2	0.87
200	1	1.00
200	2	1.00
200	3	1.00
200	4	0.01
201	1	1.00
201	2	1.00
201	3	1.00
201	4	1.00
201	5	1.00
201	6	0.65
202	1	1.00
202	2	1.00
202	3	1.00
202	4	1.00
202	5	1.00
202	6	1.00
202	7	1.00
202	8	1.00
202	9	0.85
203	1	1.00
203	2	0.25
204	1	1.00
204	2	1.00
204	3	1.00
204	4	1.00
204	5	0.71
205	1	1.00
205	2	1.00
205	3	1.00
205	4	1.00
205	5	1.00
205	6	1.00
205	7	1.00
205	8	1.00
205	9	1.00
205	10	0.40
206	1	1.00
206	2	1.00
206	3	1.00
206	4	1.00
206	5	1.00
206	6	1.00
206	7	1.00
206	8	1.00
206	9	1.00
206	10	1.00
206	11	0.93
207	1	1.00
207	2	1.00
207	3	1.00
207	4	1.00
207	5	0.06
208	1	1.00
208	2	1.00
208	3	1.00
208	4	1.00
208	5	1.00
208	6	1.00
208	7	1.00
208	8	1.00
208	9	0.14
209	1	1.00
209	2	1.00
209	3	0.39
210	1	1.00
210	2	1.00
210	3	0.20
211	1	1.00
211	2	1.00
211	3	0.15
212	1	1.00
212	2	1.00
212	3	1.00
212	4	1.00
212	5	1.00
212	6	0.13
213	1	1.00
213	2	1.00
213	3	1.00
213	4	1.00
213	5	1.00
213	6	1.00
213	7	1.00
213	8	1.00
213	9	0.61
214	1	1.00
214	2	1.00
214	3	1.00
214	4	1.00
214	5	1.00
214	6	0.56
215	1	1.00
215	2	1.00
215	3	1.00
215	4	1.00
215	5	1.00
215	6	1.00
215	7	1.00
215	8	0.46
216	1	1.00
216	2	1.00
216	3	1.00
216	4	1.00
216	5	1.00
216	6	1.00
216	7	1.00
216	8	1.00
216	9	0.06
217	1	1.00
217	2	1.00
217	3	1.00
217	4	1.00
217	5	1.00
217	6	1.00
217	7	1.00
217	8	1.00
217	9	1.00
217	10	1.00
217	11	0.14
218	1	1.00
218	2	0.38
219	1	1.00
219	2	0.78
220	1	1.00
220	2	1.00
220	3	1.00
220	4	1.00
220	5	1.00
220	6	1.00
220	7	1.00
220	8	1.00
220	9	1.00
220	10	1.00
220	11	0.89
221	1	1.00
221	2	1.00
221	3	1.00
221	4	0.50
222	1	1.00
222	2	1.00
222	3	0.51
223	1	1.00
223	2	1.00
223	3	1.00
223	4	1.00
223	5	1.00
223	6	1.00
223	7	1.00
223	8	0.99
224	1	1.00
224	2	1.00
224	3	1.00
224	4	1.00
224	5	0.24
225	1	1.00
225	2	1.00
225	3	1.00
225	4	1.00
225	5	1.00
225	6	1.00
225	7	1.00
225	8	1.00
225	9	1.00
225	10	1.00
225	11	0.07
226	1	1.00
226	2	0.73
227	1	1.00
227	2	1.00
227	3	1.00
227	4	1.00
227	5	1.00
227	6	1.00
227	7	1.00
227	8	1.00
227	9	1.00
227	10	1.00
228	1	1.00
228	2	0.67
229	1	1.00
229	2	1.00
229	3	1.00
229	4	1.00
229	5	1.00
229	6	1.00
229	7	0.29
230	1	1.00
230	2	1.00
230	3	1.00
230	4	1.00
230	5	0.54
231	1	1.00
231	2	1.00
231	3	1.00
231	4	0.76
232	1	1.00
232	2	1.00
232	3	1.00
232	4	1.00
232	5	1.00
232	6	1.00
232	7	0.85
233	1	1.00
233	2	1.00
233	3	1.00
233	4	1.00
233	5	1.00
233	6	1.00
233	7	1.00
233	8	0.05
234	1	1.00
234	2	1.00
234	3	1.00
234	4	1.00
234	5	0.50
235	1	1.00
235	2	1.00
235	3	1.00
235	4	1.00
235	5	1.00
235	6	1.00
235	7	1.00
235	8	1.00
235	9	1.00
235	10	0.37
236	1	1.00
236	2	1.00
236	3	1.00
236	4	1.00
236	5	0.33
237	1	1.00
237	2	1.00
237	3	1.00
237	4	1.00
237	5	1.00
237	6	1.00
237	7	1.00
237	8	0.45
238	1	1.00
238	2	1.00
238	3	1.00
238	4	1.00
238	5	1.00
238	6	1.00
238	7	1.00
238	8	1.00
238	9	0.35
239	1	1.00
239	2	1.00
239	3	1.00
239	4	0.89
240	1	1.00
240	2	1.00
240	3	0.44
241	1	1.00
241	2	1.00
241	3	1.00
241	4	1.00
241	5	1.00
241	6	0.15
242	1	1.00
242	2	1.00
242	3	1.00
242	4	1.00
242	5	0.55
243	1	1.00
243	2	0.84
244	1	1.00
244	2	1.00
244	3	0.73
245	1	1.00
245	2	1.00
245	3	1.00
245	4	0.22
246	1	1.00
246	2	1.00
246	3	1.00
246	4	1.00
246	5	1.00
246	6	0.87
247	1	1.00
247	2	1.00
247	3	0.50
248	1	1.00
248	2	1.00
248	3	1.00
248	4	1.00
248	5	1.00
248	6	1.00
248	7	1.00
248	8	1.00
248	9	1.00
248	10	1.00
248	11	0.18
249	1	1.00
249	2	1.00
249	3	1.00
249	4	1.00
249	5	0.85
250	1	1.00
250	2	0.81
251	1	1.00
251	2	1.00
251	3	1.00
251	4	1.00
251	5	1.00
251	6	1.00
251	7	1.00
251	8	1.00
251	9	1.00
251	10	1.00
251	11	0.64
252	1	1.00
252	2	1.00
252	3	1.00
252	4	1.00
252	5	1.00
252	6	0.44
253	1	1.00
253	2	1.00
253	3	1.00
253	4	1.00
253	5	1.00
253	6	0.62
254	1	1.00
254	2	1.00
254	3	1.00
254	4	0.08
255	1	1.00
255	2	1.00
255	3	0.94
256	1	1.00
256	2	1.00
256	3	1.00
256	4	1.00
256	5	0.72
257	1	1.00
257	2	1.00
257	3	1.00
257	4	1.00
257	5	1.00
257	6	1.00
257	7	0.37
258	1	1.00
258	2	1.00
258	3	0.72
259	1	1.00
259	2	1.00
259	3	0.17
260	1	1.00
260	2	1.00
260	3	1.00
260	4	1.00
260	5	1.00
260	6	1.00
260	7	1.00
260	8	1.00
260	9	1.00
260	10	0.34
261	1	1.00
261	2	1.00
261	3	0.92
262	1	1.00
262	2	1.00
262	3	1.00
262	4	1.00
262	5	1.00
262	6	1.00
262	7	1.00
262	8	1.00
262	9	0.04
263	1	1.00
263	2	1.00
263	3	1.00
263	4	0.62
264	1	1.00
264	2	1.00
264	3	0.01
265	1	1.00
265	2	1.00
265	3	1.00
265	4	1.00
265	5	0.47
266	1	1.00
266	2	1.00
266	3	0.85
267	1	1.00
267	2	1.00
267	3	1.00
267	4	0.73
268	1	1.00
268	2	1.00
268	3	1.00
268	4	1.00
268	5	1.00
268	6	1.00
268	7	0.50
269	1	1.00
269	2	1.00
269	3	1.00
269	4	0.02
270	1	1.00
270	2	1.00
270	3	1.00
270	4	1.00
270	5	1.00
270	6	1.00
270	7	0.21
271	1	1.00
271	2	0.74
272	1	1.00
272	2	1.00
272	3	0.10
273	1	1.00
273	2	1.00
273	3	1.00
273	4	1.00
273	5	1.00
273	6	1.00
273	7	1.00
273	8	1.00
273	9	1.00
273	10	0.94
274	1	1.00
274	2	1.00
274	3	1.00
274	4	0.73
275	1	1.00
275	2	1.00
275	3	1.00
275	4	0.97
276	1	1.00
276	2	1.00
276	3	0.25
277	1	1.00
277	2	1.00
277	3	0.72
278	1	1.00
278	2	1.00
278	3	1.00
278	4	1.00
278	5	1.00
278	6	1.00
278	7	0.99
279	1	1.00
279	2	1.00
279	3	1.00
279	4	0.28
280	1	1.00
280	2	1.00
280	3	1.00
280	4	1.00
280	5	1.00
280	6	1.00
280	7	1.00
280	8	0.73
281	1	1.00
281	2	1.00
281	3	1.00
281	4	1.00
281	5	0.96
282	1	1.00
282	2	1.00
282	3	1.00
282	4	1.00
282	5	1.00
282	6	1.00
282	7	0.14
283	1	1.00
283	2	1.00
283	3	1.00
283	4	1.00
283	5	0.29
284	1	1.00
284	2	1.00
284	3	1.00
284	4	1.00
284	5	1.00
284	6	1.00
284	7	1.00
284	8	1.00
284	9	1.00
284	10	0.38
285	1	1.00
285	2	1.00
285	3	1.00
285	4	0.88
286	1	1.00
286	2	1.00
286	3	1.00
286	4	1.00
286	5	1.00
286	6	1.00
286	7	1.00
286	8	1.00
286	9	0.75
287	1	1.00
287	2	1.00
287	3	1.00
287	4	1.00
287	5	1.00
287	6	1.00
287	7	1.00
287	8	1.00
287	9	1.00
287	10	0.06
288	1	1.00
288	2	1.00
288	3	1.00
288	4	1.00
288	5	1.00
288	6	1.00
288	7	1.00
288	8	1.00
288	9	1.00
288	10	0.13
289	1	1.00
289	2	1.00
289	3	1.00
289	4	0.68
290	1	1.00
290	2	1.00
290	3	1.00
290	4	0.41
291	1	1.00
291	2	1.00
291	3	1.00
291	4	1.00
291	5	0.15
292	1	1.00
292	2	1.00
292	3	1.00
292	4	1.00
292	5	1.00
292	6	1.00
292	7	1.00
292	8	1.00
292	9	0.35
293	1	1.00
293	2	1.00
293	3	1.00
293	4	1.00
293	5	1.00
293	6	1.00
293	7	1.00
293	8	1.00
293	9	0.90
294	1	1.00
294	2	1.00
294	3	1.00
294	4	1.00
294	5	0.60
295	1	1.00
295	2	1.00
295	3	1.00
295	4	1.00
295	5	1.00
295	6	1.00
295	7	0.55
296	1	1.00
296	2	1.00
296	3	0.03
297	1	1.00
297	2	1.00
297	3	1.00
297	4	0.14
298	1	1.00
298	2	1.00
298	3	1.00
298	4	0.24
299	1	1.00
299	2	1.00
299	3	1.00
299	4	1.00
299	5	1.00
299	6	1.00
299	7	0.96
300	1	1.00
300	2	0.44
301	1	1.00
301	2	1.00
301	3	1.00
301	4	0.57
302	1	1.00
302	2	1.00
302	3	0.92
303	1	1.00
303	2	1.00
303	3	0.45
304	1	1.00
304	2	1.00
304	3	1.00
304	4	0.05
305	1	1.00
305	2	1.00
305	3	1.00
305	4	1.00
305	5	1.00
305	6	1.00
305	7	1.00
305	8	1.00
305	9	1.00
305	10	1.00
305	11	0.12
306	1	1.00
306	2	1.00
306	3	1.00
306	4	1.00
306	5	1.00
306	6	1.00
306	7	0.99
307	1	1.00
307	2	1.00
307	3	1.00
307	4	1.00
307	5	1.00
307	6	1.00
307	7	0.97
308	1	1.00
308	2	1.00
308	3	1.00
308	4	0.31
309	1	1.00
309	2	1.00
309	3	1.00
309	4	0.55
310	1	1.00
310	2	0.07
311	1	1.00
311	2	1.00
311	3	1.00
311	4	1.00
311	5	1.00
311	6	0.42
312	1	1.00
312	2	0.61
313	1	1.00
313	2	1.00
313	3	1.00
313	4	1.00
313	5	1.00
313	6	1.00
313	7	0.53
314	1	1.00
314	2	1.00
314	3	1.00
314	4	1.00
314	5	0.82
315	1	1.00
315	2	1.00
315	3	1.00
315	4	1.00
315	5	1.00
315	6	1.00
315	7	1.00
315	8	1.00
315	9	0.73
316	1	1.00
316	2	1.00
316	3	1.00
316	4	1.00
316	5	1.00
316	6	1.00
316	7	1.00
316	8	0.19
317	1	1.00
317	2	1.00
317	3	1.00
317	4	1.00
317	5	1.00
317	6	1.00
317	7	1.00
317	8	0.71
318	1	1.00
318	2	1.00
318	3	1.00
318	4	1.00
318	5	1.00
318	6	1.00
318	7	1.00
318	8	1.00
318	9	0.90
319	1	1.00
319	2	1.00
319	3	1.00
319	4	1.00
319	5	0.67
320	1	1.00
320	2	1.00
320	3	1.00
320	4	0.97
321	1	1.00
321	2	1.00
321	3	1.00
321	4	1.00
321	5	1.00
321	6	0.34
322	1	1.00
322	2	1.00
322	3	1.00
322	4	1.00
322	5	1.00
322	6	1.00
322	7	1.00
322	8	1.00
322	9	0.87
323	1	1.00
323	2	1.00
323	3	1.00
323	4	0.38
324	1	1.00
324	2	1.00
324	3	1.00
324	4	1.00
324	5	0.13
325	1	1.00
325	2	1.00
325	3	0.43
326	1	1.00
326	2	1.00
326	3	0.50
327	1	1.00
327	2	1.00
327	3	1.00
327	4	0.37
328	1	1.00
328	2	1.00
328	3	1.00
328	4	1.00
328	5	1.00
328	6	0.75
329	1	1.00
329	2	1.00
329	3	1.00
329	4	0.61
330	1	1.00
330	2	1.00
330	3	1.00
330	4	1.00
330	5	1.00
330	6	1.00
330	7	1.00
330	8	1.00
330	9	1.00
330	10	0.31
331	1	1.00
331	2	1.00
331	3	1.00
331	4	1.00
331	5	1.00
331	6	1.00
331	7	0.59
332	1	1.00
332	2	1.00
332	3	1.00
332	4	0.61
333	1	1.00
333	2	1.00
333	3	1.00
333	4	1.00
333	5	0.36
334	1	1.00
334	2	1.00
334	3	1.00
334	4	1.00
334	5	0.61
335	1	1.00
335	2	1.00
335	3	1.00
335	4	0.82
336	1	1.00
336	2	1.00
336	3	1.00
336	4	1.00
336	5	1.00
336	6	1.00
336	7	1.00
336	8	1.00
336	9	0.83
337	1	1.00
337	2	1.00
337	3	1.00
337	4	1.00
337	5	1.00
337	6	1.00
337	7	0.62
338	1	1.00
338	2	1.00
338	3	0.23
339	1	1.00
339	2	1.00
339	3	1.00
339	4	1.00
339	5	1.00
339	6	0.58
340	1	1.00
340	2	1.00
340	3	1.00
340	4	0.42
341	1	1.00
341	2	0.48
342	1	1.00
342	2	1.00
342	3	1.00
342	4	0.75
343	1	1.00
343	2	1.00
343	3	1.00
343	4	0.25
344	1	1.00
