p	d	Pr(p,d)
37	1	1.00
37	2	0.62
38	1	1.00
38	2	1.00
38	3	0.90
39	1	1.00
39	2	1.00
39	3	1.00
39	4	0.19
40	1	1.00
40	2	0.18
41	1	1.00
41	2	1.00
41	3	1.00
41	4	1.00
41	5	1.00
41	6	0.24
42	1	1.00
42	2	1.00
42	3	0.16
43	1	1.00
43	2	1.00
43	3	1.00
43	4	1.00
43	5	0.92
44	1	1.00
44	2	0.32
45	1	1.00
45	2	1.00
45	3	0.34
46	1	1.00
46	2	1.00
46	3	1.00
46	4	1.00
46	5	0.08
47	1	1.00
47	2	1.00
47	3	0.81
48	1	1.00
48	2	1.00
48	3	1.00
48	4	1.00
48	5	1.00
48	6	0.86
49	1	1.00
49	2	1.00
49	3	1.00
49	4	1.00
49	5	1.00
49	6	0.35
50	1	1.00
50	2	1.00
50	3	1.00
50	4	0.81
51	1	1.00
51	2	1.00
51	3	1.00
51	4	1.00
51	5	1.00
51	6	1.00
51	7	1.00
51	8	1.00
51	9	1.00
51	10	0.18
52	1	1.00
52	2	1.00
52	3	1.00
52	4	1.00
52	5	1.00
52	6	0.69
53	1	1.00
53	2	1.00
53	3	1.00
53	4	1.00
53	5	0.77
54	1	1.00
54	2	1.00
54	3	1.00
54	4	1.00
54	5	1.00
54	6	1.00
54	7	1.00
54	8	0.96
55	1	1.00
55	2	1.00
55	3	1.00
55	4	1.00
55	5	1.00
55	6	1.00
55	7	1.00
55	8	1.00
55	9	0.55
56	1	1.00
56	2	1.00
56	3	1.00
56	4	1.00
56	5	1.00
56	6	1.00
56	7	1.00
56	8	0.77
57	1	1.00
57	2	1.00
57	3	0.92
58	1	1.00
58	2	1.00
58	3	1.00
58	4	1.00
58	5	1.00
58	6	0.45
59	1	1.00
59	2	1.00
59	3	1.00
59	4	1.00
59	5	1.00
59	6	0.82
60	1	1.00
60	2	1.00
60	3	1.00
60	4	1.00
60	5	1.00
60	6	1.00
60	7	1.00
60	8	0.96
61	1	1.00
61	2	1.00
61	3	0.29
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	1.00
62	7	1.00
62	8	1.00
62	9	0.45
63	1	1.00
63	2	1.00
63	3	0.44
64	1	1.00
64	2	1.00
64	3	0.39
65	1	1.00
65	2	1.00
65	3	1.00
65	4	1.00
65	5	1.00
65	6	1.00
65	7	1.00
65	8	1.00
65	9	1.00
65	10	0.53
66	1	1.00
66	2	0.99
67	1	1.00
67	2	1.00
67	3	1.00
67	4	0.90
68	1	1.00
68	2	1.00
68	3	1.00
68	4	0.68
69	1	1.00
69	2	1.00
69	3	0.65
70	1	1.00
70	2	1.00
70	3	0.54
71	1	1.00
71	2	1.00
71	3	1.00
71	4	1.00
71	5	1.00
71	6	0.82
72	1	1.00
72	2	0.95
73	1	1.00
73	2	1.00
73	3	1.00
73	4	0.21
74	1	1.00
74	2	1.00
74	3	1.00
74	4	1.00
74	5	0.11
75	1	1.00
75	2	1.00
75	3	1.00
75	4	1.00
75	5	1.00
75	6	1.00
75	7	1.00
76	1	1.00
76	2	1.00
76	3	0.46
77	1	1.00
77	2	0.06
78	1	1.00
78	2	1.00
78	3	0.56
79	1	1.00
79	2	1.00
79	3	0.37
80	1	1.00
80	2	1.00
80	3	0.19
81	1	1.00
81	2	1.00
81	3	1.00
81	4	1.00
81	5	1.00
81	6	1.00
81	7	0.43
82	1	1.00
82	2	0.49
83	1	1.00
83	2	1.00
83	3	1.00
83	4	1.00
83	5	1.00
83	6	1.00
83	7	1.00
83	8	0.06
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	1.00
84	6	1.00
84	7	1.00
84	8	1.00
84	9	1.00
84	10	0.67
85	1	1.00
85	2	1.00
85	3	1.00
85	4	1.00
85	5	0.56
86	1	1.00
86	2	1.00
86	3	0.46
87	1	1.00
87	2	1.00
87	3	1.00
87	4	0.55
88	1	1.00
88	2	1.00
88	3	1.00
88	4	0.53
89	1	1.00
89	2	1.00
89	3	0.98
90	1	1.00
90	2	0.39
91	1	1.00
91	2	0.12
92	1	1.00
92	2	1.00
92	3	0.26
93	1	1.00
93	2	1.00
93	3	1.00
93	4	1.00
93	5	1.00
93	6	0.98
94	1	1.00
94	2	1.00
94	3	0.25
95	1	1.00
95	2	0.78
96	1	1.00
96	2	1.00
96	3	1.00
96	4	1.00
96	5	1.00
96	6	1.00
96	7	1.00
96	8	1.00
96	9	1.00
96	10	0.92
97	1	1.00
97	2	1.00
97	3	1.00
97	4	1.00
97	5	1.00
97	6	0.35
98	1	1.00
98	2	1.00
98	3	0.38
99	1	1.00
99	2	0.36
100	1	1.00
100	2	1.00
100	3	0.22
101	1	1.00
101	2	1.00
101	3	1.00
101	4	1.00
101	5	1.00
101	6	1.00
101	7	0.61
102	1	1.00
102	2	1.00
102	3	1.00
102	4	1.00
102	5	1.00
102	6	1.00
102	7	1.00
102	8	1.00
102	9	1.00
102	10	0.03
103	1	1.00
103	2	1.00
103	3	1.00
103	4	0.02
104	1	1.00
104	2	1.00
104	3	1.00
104	4	0.99
105	1	1.00
105	2	1.00
105	3	1.00
105	4	0.71
106	1	1.00
106	2	1.00
106	3	1.00
106	4	0.78
107	1	1.00
107	2	1.00
107	3	0.87
108	1	1.00
108	2	0.18
109	1	1.00
109	2	1.00
109	3	1.00
109	4	0.28
110	1	1.00
110	2	1.00
110	3	1.00
110	4	1.00
110	5	1.00
110	6	1.00
110	7	1.00
110	8	1.00
110	9	0.75
111	1	1.00
111	2	1.00
111	3	1.00
111	4	1.00
111	5	1.00
111	6	1.00
111	7	1.00
111	8	1.00
111	9	1.00
111	10	1.00
111	11	0.66
112	1	1.00
112	2	1.00
112	3	1.00
112	4	1.00
112	5	1.00
112	6	1.00
112	7	1.00
112	8	1.00
112	9	0.12
113	1	1.00
113	2	1.00
113	3	1.00
113	4	0.40
114	1	1.00
114	2	1.00
114	3	1.00
114	4	0.76
115	1	1.00
115	2	1.00
115	3	1.00
115	4	1.00
115	5	1.00
115	6	1.00
115	7	0.63
116	1	1.00
116	2	1.00
116	3	0.47
117	1	1.00
117	2	1.00
117	3	1.00
117	4	1.00
117	5	1.00
117	6	1.00
117	7	1.00
117	8	1.00
117	9	1.00
117	10	1.00
117	11	0.52
118	1	1.00
118	2	1.00
118	3	1.00
118	4	0.59
119	1	1.00
119	2	1.00
119	3	1.00
119	4	1.00
119	5	1.00
119	6	0.51
120	1	1.00
120	2	0.32
121	1	1.00
121	2	1.00
121	3	1.00
121	4	1.00
121	5	1.00
121	6	1.00
121	7	1.00
121	8	0.05
122	1	1.00
122	2	1.00
122	3	1.00
122	4	1.00
122	5	1.00
122	6	1.00
122	7	0.14
123	1	1.00
123	2	1.00
123	3	1.00
123	4	0.35
124	1	1.00
124	2	1.00
124	3	0.72
125	1	1.00
125	2	1.00
125	3	1.00
125	4	1.00
125	5	1.00
125	6	1.00
125	7	1.00
125	8	1.00
125	9	0.43
126	1	1.00
126	2	1.00
126	3	1.00
126	4	1.00
126	5	1.00
126	6	1.00
126	7	0.44
127	1	1.00
127	2	0.95
128	1	1.00
128	2	1.00
128	3	1.00
128	4	1.00
128	5	1.00
128	6	1.00
128	7	0.11
129	1	1.00
129	2	1.00
129	3	1.00
129	4	0.35
130	1	1.00
130	2	1.00
130	3	1.00
130	4	0.10
131	1	1.00
131	2	1.00
131	3	1.00
131	4	1.00
131	5	1.00
131	6	1.00
131	7	1.00
131	8	0.28
132	1	1.00
132	2	1.00
132	3	1.00
132	4	0.66
133	1	1.00
133	2	1.00
133	3	1.00
133	4	1.00
133	5	1.00
133	6	1.00
133	7	1.00
133	8	0.35
134	1	1.00
134	2	0.59
135	1	1.00
135	2	1.00
135	3	1.00
135	4	1.00
135	5	1.00
135	6	0.04
136	1	1.00
136	2	1.00
136	3	1.00
136	4	1.00
136	5	1.00
136	6	1.00
136	7	1.00
136	8	0.24
137	1	1.00
137	2	1.00
137	3	1.00
137	4	1.00
137	5	1.00
137	6	1.00
137	7	1.00
137	8	0.40
138	1	1.00
138	2	1.00
138	3	0.99
139	1	1.00
139	2	1.00
139	3	1.00
139	4	1.00
139	5	1.00
139	6	1.00
139	7	1.00
139	8	0.70
140	1	1.00
140	2	0.58
141	1	1.00
141	2	1.00
141	3	1.00
141	4	1.00
141	5	1.00
141	6	0.81
142	1	1.00
142	2	1.00
142	3	1.00
142	4	1.00
142	5	1.00
142	6	1.00
142	7	1.00
142	8	1.00
142	9	1.00
142	10	0.89
143	1	1.00
143	2	1.00
143	3	1.00
143	4	1.00
143	5	1.00
143	6	1.00
143	7	0.32
144	1	1.00
144	2	0.77
145	1	1.00
145	2	1.00
145	3	0.75
146	1	1.00
146	2	1.00
146	3	1.00
146	4	0.53
147	1	1.00
147	2	0.67
148	1	1.00
148	2	1.00
148	3	1.00
148	4	1.00
148	5	0.35
149	1	1.00
149	2	1.00
149	3	1.00
149	4	1.00
149	5	0.36
150	1	1.00
150	2	1.00
150	3	0.15
151	1	1.00
151	2	1.00
151	3	0.11
152	1	1.00
152	2	1.00
152	3	1.00
152	4	1.00
152	5	1.00
152	6	1.00
152	7	1.00
152	8	0.74
153	1	1.00
153	2	0.15
154	1	1.00
154	2	1.00
154	3	1.00
154	4	1.00
154	5	1.00
154	6	1.00
154	7	1.00
154	8	1.00
154	9	1.00
154	10	0.77
155	1	1.00
155	2	1.00
155	3	1.00
155	4	1.00
155	5	0.61
156	1	1.00
156	2	1.00
156	3	1.00
156	4	1.00
156	5	1.00
156	6	0.07
157	1	1.00
157	2	1.00
157	3	1.00
157	4	0.92
158	1	1.00
158	2	1.00
158	3	1.00
158	4	0.45
159	1	1.00
159	2	1.00
159	3	0.60
160	1	1.00
160	2	1.00
160	3	1.00
160	4	1.00
160	5	1.00
160	6	1.00
160	7	1.00
160	8	1.00
160	9	0.56
161	1	1.00
161	2	1.00
161	3	1.00
161	4	1.00
161	5	1.00
161	6	1.00
161	7	0.48
162	1	1.00
162	2	0.87
163	1	1.00
163	2	1.00
163	3	0.41
164	1	1.00
164	2	1.00
164	3	1.00
164	4	1.00
164	5	1.00
164	6	1.00
164	7	1.00
164	8	0.65
165	1	1.00
165	2	1.00
165	3	1.00
165	4	0.42
166	1	1.00
166	2	1.00
166	3	0.11
167	1	1.00
167	2	1.00
167	3	1.00
167	4	1.00
167	5	1.00
167	6	1.00
167	7	1.00
167	8	1.00
167	9	0.05
168	1	1.00
168	2	1.00
168	3	0.04
169	1	1.00
169	2	1.00
169	3	1.00
169	4	0.62
170	1	1.00
170	2	1.00
170	3	0.02
171	1	1.00
171	2	1.00
171	3	1.00
171	4	0.33
172	1	1.00
172	2	1.00
172	3	0.26
173	1	1.00
173	2	1.00
173	3	0.06
174	1	1.00
174	2	1.00
174	3	1.00
174	4	1.00
174	5	1.00
174	6	1.00
174	7	1.00
174	8	0.69
175	1	1.00
175	2	1.00
175	3	0.68
176	1	1.00
176	2	1.00
176	3	1.00
176	4	1.00
176	5	1.00
176	6	1.00
176	7	1.00
176	8	1.00
176	9	1.00
176	10	1.00
176	11	0.09
177	1	1.00
177	2	1.00
177	3	1.00
177	4	1.00
177	5	1.00
177	6	1.00
177	7	1.00
177	8	0.73
178	1	1.00
178	2	0.02
179	1	1.00
179	2	1.00
179	3	1.00
179	4	1.00
179	5	1.00
179	6	1.00
179	7	1.00
179	8	1.00
179	9	0.30
180	1	1.00
180	2	1.00
180	3	1.00
180	4	1.00
180	5	0.60
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	1.00
181	6	1.00
181	7	0.88
182	1	1.00
182	2	1.00
182	3	1.00
182	4	1.00
182	5	1.00
182	6	1.00
182	7	0.92
183	1	1.00
183	2	0.55
184	1	1.00
184	2	1.00
184	3	1.00
184	4	1.00
184	5	1.00
184	6	1.00
184	7	1.00
184	8	1.00
184	9	0.24
185	1	1.00
185	2	1.00
185	3	0.31
186	1	1.00
186	2	1.00
186	3	0.47
187	1	1.00
187	2	1.00
187	3	0.85
188	1	1.00
188	2	1.00
188	3	1.00
188	4	1.00
188	5	1.00
188	6	1.00
188	7	1.00
188	8	1.00
188	9	0.35
189	1	1.00
189	2	1.00
189	3	1.00
189	4	1.00
189	5	1.00
189	6	1.00
189	7	1.00
189	8	1.00
189	9	0.89
190	1	1.00
190	2	1.00
190	3	1.00
190	4	1.00
190	5	1.00
190	6	0.29
191	1	1.00
191	2	1.00
191	3	1.00
191	4	1.00
191	5	1.00
191	6	0.36
192	1	1.00
192	2	1.00
192	3	1.00
192	4	0.35
193	1	1.00
193	2	1.00
193	3	1.00
193	4	1.00
193	5	1.00
193	6	0.11
194	1	1.00
194	2	1.00
194	3	1.00
194	4	1.00
194	5	0.47
195	1	1.00
195	2	1.00
195	3	1.00
195	4	0.13
196	1	1.00
196	2	1.00
196	3	1.00
196	4	1.00
196	5	1.00
196	6	1.00
196	7	1.00
196	8	1.00
196	9	1.00
196	10	1.00
196	11	0.65
197	1	1.00
197	2	1.00
197	3	1.00
197	4	1.00
197	5	1.00
197	6	0.76
198	1	1.00
198	2	1.00
198	3	1.00
198	4	1.00
198	5	1.00
198	6	1.00
198	7	1.00
198	8	1.00
198	9	0.23
199	1	1.00
199	2	1.00
199	3	1.00
199	4	1.00
199	5	1.00
199	6	1.00
199	7	1.00
199	8	0.77
200	1	1.00
200	2	1.00
200	3	1.00
200	4	1.00
200	5	1.00
200	6	0.66
201	1	1.00
201	2	1.00
201	3	1.00
201	4	1.00
201	5	1.00
201	6	0.95
202	1	1.00
202	2	1.00
202	3	1.00
202	4	1.00
202	5	0.76
203	1	1.00
203	2	1.00
203	3	0.77
204	1	1.00
204	2	1.00
204	3	1.00
204	4	1.00
204	5	1.00
204	6	1.00
204	7	0.71
205	1	1.00
205	2	1.00
205	3	1.00
205	4	0.02
206	1	1.00
206	2	1.00
206	3	0.67
207	1	1.00
207	2	1.00
207	3	1.00
207	4	1.00
207	5	1.00
207	6	0.31
208	1	1.00
208	2	1.00
208	3	1.00
208	4	1.00
208	5	1.00
208	6	1.00
208	7	1.00
208	8	0.11
209	1	1.00
209	2	1.00
209	3	0.56
210	1	1.00
210	2	1.00
210	3	1.00
210	4	0.19
211	1	1.00
211	2	1.00
211	3	1.00
211	4	0.75
212	1	1.00
212	2	1.00
212	3	1.00
212	4	0.53
213	1	1.00
213	2	1.00
213	3	1.00
213	4	0.34
214	1	1.00
214	2	1.00
214	3	1.00
214	4	1.00
214	5	1.00
214	6	0.46
215	1	1.00
215	2	0.78
216	1	1.00
216	2	1.00
216	3	1.00
216	4	1.00
216	5	1.00
216	6	1.00
216	7	0.49
217	1	1.00
217	2	1.00
217	3	0.44
218	1	1.00
218	2	1.00
218	3	1.00
218	4	1.00
218	5	1.00
218	6	1.00
218	7	1.00
218	8	1.00
218	9	1.00
218	10	0.87
219	1	1.00
219	2	0.44
220	1	1.00
220	2	1.00
220	3	1.00
220	4	1.00
220	5	1.00
220	6	1.00
220	7	1.00
220	8	1.00
220	9	0.85
221	1	1.00
221	2	1.00
221	3	1.00
221	4	1.00
221	5	1.00
221	6	1.00
221	7	1.00
221	8	0.34
222	1	1.00
222	2	1.00
222	3	1.00
222	4	1.00
222	5	1.00
222	6	1.00
222	7	0.85
223	1	1.00
223	2	1.00
223	3	0.92
224	1	1.00
224	2	1.00
224	3	0.34
225	1	1.00
225	2	1.00
225	3	0.30
226	1	1.00
226	2	1.00
226	3	0.64
227	1	1.00
227	2	1.00
227	3	1.00
227	4	1.00
227	5	1.00
227	6	1.00
227	7	1.00
227	8	0.77
228	1	1.00
228	2	1.00
228	3	1.00
228	4	0.81
229	1	1.00
229	2	1.00
229	3	1.00
229	4	1.00
229	5	1.00
229	6	0.46
230	1	1.00
230	2	0.51
231	1	1.00
231	2	1.00
231	3	1.00
231	4	1.00
231	5	1.00
231	6	1.00
231	7	1.00
231	8	0.06
232	1	1.00
232	2	1.00
232	3	1.00
232	4	1.00
232	5	0.44
233	1	1.00
233	2	1.00
233	3	0.77
234	1	1.00
234	2	1.00
234	3	1.00
234	4	1.00
234	5	1.00
234	6	0.88
235	1	1.00
235	2	1.00
235	3	1.00
235	4	1.00
235	5	1.00
235	6	1.00
235	7	1.00
235	8	0.03
236	1	1.00
236	2	1.00
236	3	1.00
236	4	1.00
236	5	0.36
237	1	1.00
237	2	1.00
237	3	1.00
237	4	1.00
237	5	1.00
237	6	1.00
237	7	0.04
238	1	1.00
238	2	0.54
239	1	1.00
239	2	1.00
239	3	1.00
239	4	1.00
239	5	1.00
239	6	1.00
239	7	1.00
239	8	1.00
239	9	1.00
239	10	1.00
239	11	0.94
240	1	1.00
240	2	1.00
240	3	1.00
240	4	0.12
241	1	1.00
241	2	1.00
241	3	1.00
241	4	0.82
242	1	1.00
242	2	1.00
242	3	1.00
242	4	1.00
242	5	1.00
242	6	1.00
242	7	1.00
242	8	1.00
242	9	0.01
243	1	1.00
243	2	1.00
243	3	1.00
243	4	0.71
244	1	1.00
244	2	1.00
244	3	1.00
244	4	0.44
245	1	1.00
245	2	1.00
245	3	0.94
246	1	1.00
246	2	1.00
246	3	1.00
246	4	1.00
246	5	1.00
246	6	0.55
247	1	1.00
247	2	1.00
247	3	1.00
247	4	1.00
247	5	0.25
248	1	1.00
248	2	1.00
248	3	1.00
248	4	0.66
249	1	1.00
249	2	1.00
249	3	1.00
249	4	1.00
249	5	1.00
249	6	0.44
250	1	1.00
250	2	1.00
250	3	1.00
250	4	1.00
250	5	1.00
250	6	1.00
250	7	1.00
250	8	1.00
250	9	1.00
250	10	0.48
251	1	1.00
251	2	1.00
251	3	1.00
251	4	1.00
251	5	1.00
251	6	1.00
251	7	0.60
252	1	1.00
252	2	0.18
253	1	1.00
253	2	1.00
253	3	1.00
253	4	1.00
253	5	1.00
253	6	1.00
253	7	1.00
253	8	1.00
253	9	1.00
253	10	0.95
254	1	1.00
254	2	1.00
254	3	0.14
255	1	1.00
255	2	1.00
255	3	1.00
255	4	0.96
256	1	1.00
256	2	1.00
256	3	1.00
256	4	0.58
257	1	1.00
257	2	1.00
257	3	1.00
257	4	1.00
257	5	1.00
257	6	1.00
257	7	1.00
257	8	1.00
257	9	0.41
258	1	1.00
258	2	1.00
258	3	1.00
258	4	1.00
258	5	1.00
258	6	1.00
258	7	1.00
258	8	0.19
259	1	1.00
259	2	0.48
260	1	1.00
260	2	1.00
260	3	1.00
260	4	1.00
260	5	0.06
261	1	1.00
261	2	1.00
261	3	1.00
261	4	1.00
261	5	0.02
262	1	1.00
262	2	1.00
262	3	1.00
262	4	0.72
263	1	1.00
263	2	1.00
263	3	1.00
263	4	1.00
263	5	1.00
263	6	1.00
263	7	1.00
263	8	1.00
264	1	1.00
264	2	1.00
264	3	1.00
264	4	1.00
264	5	1.00
264	6	0.28
265	1	1.00
265	2	1.00
265	3	1.00
265	4	0.23
266	1	1.00
266	2	0.21
267	1	1.00
267	2	1.00
267	3	1.00
267	4	0.85
268	1	1.00
268	2	1.00
268	3	1.00
268	4	1.00
268	5	1.00
268	6	1.00
268	7	1.00
268	8	0.74
269	1	1.00
269	2	1.00
269	3	0.97
270	1	1.00
270	2	0.51
271	1	1.00
271	2	1.00
271	3	1.00
271	4	1.00
271	5	1.00
271	6	0.78
272	1	1.00
272	2	0.08
273	1	1.00
273	2	1.00
273	3	1.00
273	4	1.00
273	5	0.34
274	1	1.00
274	2	1.00
274	3	0.64
275	1	1.00
275	2	0.87
276	1	1.00
276	2	1.00
276	3	1.00
276	4	1.00
276	5	0.01
277	1	1.00
277	2	1.00
277	3	1.00
277	4	1.00
277	5	1.00
277	6	1.00
277	7	1.00
277	8	1.00
277	9	1.00
277	10	1.00
277	11	0.71
278	1	1.00
278	2	1.00
278	3	0.22
279	1	1.00
279	2	0.08
280	1	1.00
280	2	0.45
281	1	1.00
281	2	1.00
281	3	1.00
281	4	1.00
281	5	0.56
282	1	1.00
282	2	1.00
282	3	1.00
282	4	0.33
283	1	1.00
283	2	1.00
283	3	0.78
284	1	1.00
284	2	1.00
284	3	1.00
284	4	1.00
284	5	1.00
284	6	1.00
284	7	1.00
284	8	1.00
284	9	0.00
285	1	1.00
285	2	1.00
285	3	1.00
285	4	1.00
285	5	0.79
286	1	1.00
286	2	1.00
286	3	1.00
286	4	1.00
286	5	1.00
286	6	1.00
286	7	0.07
287	1	1.00
287	2	1.00
287	3	0.32
288	1	1.00
288	2	1.00
288	3	1.00
288	4	1.00
288	5	1.00
288	6	1.00
288	7	1.00
288	8	0.88
289	1	1.00
289	2	1.00
289	3	1.00
289	4	0.61
290	1	1.00
290	2	1.00
290	3	1.00
290	4	0.43
291	1	1.00
291	2	0.62
292	1	1.00
292	2	1.00
292	3	1.00
292	4	1.00
292	5	1.00
292	6	0.04
293	1	1.00
293	2	1.00
293	3	1.00
293	4	1.00
293	5	1.00
293	6	1.00
293	7	1.00
293	8	1.00
293	9	0.74
294	1	1.00
294	2	1.00
294	3	0.20
295	1	1.00
295	2	1.00
295	3	0.75
296	1	1.00
296	2	0.78
297	1	1.00
297	2	1.00
297	3	1.00
297	4	1.00
297	5	1.00
297	6	1.00
297	7	1.00
297	8	1.00
297	9	1.00
297	10	0.14
298	1	1.00
298	2	1.00
298	3	1.00
298	4	0.52
299	1	1.00
299	2	1.00
299	3	1.00
299	4	1.00
299	5	1.00
299	6	1.00
299	7	1.00
299	8	1.00
299	9	1.00
299	10	0.57
300	1	1.00
300	2	1.00
300	3	1.00
300	4	1.00
300	5	1.00
300	6	1.00
300	7	1.00
300	8	0.39
301	1	1.00
301	2	1.00
301	3	0.15
302	1	1.00
302	2	1.00
302	3	1.00
302	4	1.00
302	5	1.00
302	6	1.00
302	7	1.00
302	8	1.00
302	9	1.00
302	10	0.12
303	1	1.00
303	2	1.00
303	3	0.57
304	1	1.00
304	2	1.00
304	3	1.00
304	4	1.00
304	5	1.00
304	6	1.00
304	7	0.99
305	1	1.00
305	2	1.00
305	3	1.00
305	4	1.00
305	5	1.00
305	6	1.00
305	7	1.00
305	8	1.00
305	9	0.90
306	1	1.00
306	2	1.00
306	3	1.00
306	4	1.00
306	5	1.00
306	6	1.00
306	7	1.00
306	8	1.00
306	9	0.82
307	1	1.00
307	2	1.00
307	3	1.00
307	4	1.00
307	5	1.00
307	6	0.11
308	1	1.00
308	2	1.00
308	3	1.00
308	4	1.00
308	5	1.00
308	6	1.00
308	7	1.00
308	8	0.14
309	1	1.00
309	2	1.00
309	3	1.00
309	4	1.00
309	5	1.00
309	6	1.00
309	7	1.00
309	8	1.00
309	9	0.35
310	1	1.00
310	2	1.00
310	3	1.00
310	4	1.00
310	5	1.00
310	6	0.75
311	1	1.00
311	2	1.00
311	3	1.00
311	4	1.00
311	5	1.00
311	6	1.00
311	7	1.00
311	8	1.00
311	9	1.00
311	10	0.84
312	1	1.00
312	2	1.00
312	3	1.00
312	4	0.05
313	1	1.00
313	2	1.00
313	3	0.87
314	1	1.00
314	2	0.33
315	1	1.00
315	2	1.00
315	3	1.00
315	4	0.73
316	1	1.00
316	2	1.00
316	3	0.96
317	1	1.00
317	2	0.39
318	1	1.00
318	2	1.00
318	3	1.00
318	4	1.00
318	5	1.00
318	6	1.00
318	7	1.00
318	8	1.00
318	9	1.00
318	10	1.00
318	11	0.83
319	1	1.00
319	2	1.00
319	3	1.00
319	4	1.00
319	5	0.04
320	1	1.00
320	2	1.00
320	3	1.00
320	4	1.00
320	5	1.00
320	6	1.00
320	7	1.00
320	8	0.89
321	1	1.00
321	2	1.00
321	3	1.00
321	4	1.00
321	5	1.00
321	6	0.26
322	1	1.00
322	2	1.00
322	3	0.80
323	1	1.00
323	2	1.00
323	3	0.98
324	1	1.00
324	2	1.00
324	3	0.78
325	1	1.00
325	2	1.00
325	3	0.64
326	1	1.00
326	2	1.00
326	3	1.00
326	4	1.00
326	5	1.00
326	6	1.00
326	7	1.00
326	8	0.63
327	1	1.00
327	2	1.00
327	3	1.00
327	4	0.91
328	1	1.00
328	2	1.00
328	3	1.00
328	4	1.00
328	5	1.00
328	6	1.00
328	7	0.11
329	1	1.00
329	2	1.00
329	3	1.00
329	4	0.48
330	1	1.00
330	2	1.00
330	3	0.36
331	1	1.00
331	2	1.00
331	3	0.95
332	1	1.00
332	2	0.97
333	1	1.00
333	2	1.00
333	3	1.00
333	4	1.00
333	5	1.00
333	6	0.00
334	1	1.00
334	2	1.00
334	3	0.63
335	1	1.00
335	2	1.00
335	3	1.00
335	4	1.00
335	5	1.00
335	6	1.00
335	7	1.00
335	8	1.00
335	9	0.27
336	1	1.00
336	2	1.00
336	3	1.00
336	4	1.00
336	5	1.00
336	6	1.00
336	7	1.00
336	8	1.00
336	9	0.75
337	1	1.00
337	2	1.00
337	3	0.45
338	1	1.00
338	2	1.00
338	3	1.00
338	4	0.56
339	1	1.00
339	2	1.00
339	3	1.00
339	4	1.00
339	5	0.94
340	1	1.00
340	2	1.00
340	3	0.35
341	1	1.00
341	2	1.00
341	3	0.97
342	1	1.00
342	2	1.00
342	3	1.00
342	4	0.28
343	1	1.00
343	2	1.00
343	3	0.38
344	1	1.00
344	2	1.00
344	3	0.81
345	1	1.00
345	2	1.00
345	3	1.00
345	4	1.00
345	5	1.00
345	6	1.00
345	7	0.75
346	1	1.00
346	2	1.00
346	3	1.00
346	4	1.00
346	5	1.00
346	6	1.00
346	7	1.00
346	8	1.00
346	9	1.00
346	10	1.00
346	11	0.04
347	1	1.00
347	2	1.00
347	3	0.09
348	1	1.00
348	2	1.00
348	3	1.00
348	4	1.00
348	5	1.00
348	6	0.52
349	1	1.00
349	2	1.00
349	3	1.00
349	4	1.00
349	5	1.00
349	6	1.00
349	7	1.00
349	8	1.00
349	9	0.95
350	1	1.00
350	2	1.00
