p	r	R_p
8	19	1
8	20	1
8	21	0
8	22	1
8	23	0
8	24	0
8	25	1
8	26	1
8	27	0
8	28	0
8	29	1
8	30	1
8	31	0
8	32	0
8	33	0
8	34	0
8	35	0
8	36	0
8	37	0
8	38	1
8	39	1
8	40	1
9	1	1
9	2	1
9	3	1
9	4	1
9	5	0
9	6	1
9	7	1
9	8	1
9	9	1
9	10	0
9	11	1
9	12	0
9	13	1
9	14	0
9	15	1
9	16	0
9	17	1
9	18	0
9	19	1
9	20	1
9	21	1
9	22	1
9	23	1
9	24	0
9	25	1
9	26	0
9	27	1
9	28	1
9	29	1
9	30	1
9	31	1
9	32	0
9	33	1
9	34	0
9	35	0
9	36	0
9	37	0
9	38	1
9	39	0
9	40	1
10	1	1
10	2	1
10	3	1
10	4	1
10	5	1
10	6	1
10	7	1
10	8	0
10	9	0
10	10	1
10	11	1
10	12	1
10	13	0
10	14	1
10	15	0
10	16	1
10	17	1
10	18	1
10	19	0
10	20	1
10	21	0
10	22	0
10	23	0
10	24	1
10	25	0
10	26	1
10	27	0
10	28	0
10	29	0
10	30	1
10	31	0
10	32	1
10	33	0
10	34	1
10	35	1
10	36	1
10	37	1
10	38	1
10	39	1
10	40	1
11	1	0
11	2	0
11	3	0
11	4	0
11	5	1
11	6	0
11	7	0
11	8	0
11	9	0
11	10	0
11	11	0
11	12	0
11	13	1
11	14	1
11	15	1
11	16	1
11	17	0
11	18	1
11	19	1
11	20	0
11	21	0
11	22	1
11	23	0
11	24	1
11	25	1
11	26	0
11	27	0
11	28	0
11	29	1
11	30	0
11	31	0
11	32	1
11	33	0
11	34	1
11	35	1
11	36	1
11	37	1
11	38	0
11	39	0
11	40	0
12	1	1
12	2	1
12	3	1
12	4	1
12	5	1
12	6	1
12	7	1
12	8	1
12	9	1
12	10	1
12	11	1
12	12	1
12	13	1
12	14	1
12	15	1
12	16	1
12	17	1
12	18	1
12	19	1
12	20	1
12	21	1
12	22	1
12	23	1
12	24	1
12	25	1
12	26	1
12	27	1
12	28	1
12	29	1
12	30	1
12	31	1
12	32	1
12	33	1
12	34	1
12	35	1
12	36	1
12	37	1
12	38	1
12	39	1
12	40	1
13	1	0
13	2	0
13	3	0
13	4	0
13	5	1
13	6	0
13	7	0
13	8	0
13	9	0
13	10	0
13	11	0
13	12	0
13	13	1
13	14	1
13	15	1
13	16	1
13	17	0
13	18	1
13	19	1
13	20	0
13	21	0
13	22	1
13	23	0
13	24	1
13	25	1
13	26	0
13	27	0
13	28	0
13	29	1
13	30	0
13	31	0
13	32	1
13	33	0
13	34	1
13	35	1
13	36	1
13	37	1
13	38	0
13	39	0
13	40	0
14	1	1
14	2	1
14	3	1
14	4	1
14	5	1
14	6	1
14	7	1
14	8	0
14	9	0
14	10	1
14	11	1
14	12	1
14	13	0
14	14	1
14	15	0
14	16	1
14	17	1
14	18	1
14	19	0
14	20	1
14	21	0
14	22	0
14	23	0
14	24	1
14	25	0
14	26	1
14	27	0
14	28	0
14	29	0
14	30	1
14	31	0
14	32	1
14	33	0
14	34	1
14	35	1
14	36	1
14	37	1
14	38	1
14	39	1
14	40	1
15	1	1
15	2	1
15	3	1
15	4	1
15	5	0
15	6	1
15	7	1
15	8	1
15	9	1
15	10	0
15	11	1
15	12	0
15	13	1
15	14	0
15	15	1
15	16	0
15	17	1
15	18	0
15	19	1
15	20	1
15	21	1
15	22	1
15	23	1
15	24	0
15	25	1
15	26	0
15	27	1
15	28	1
15	29	1
15	30	1
15	31	1
15	32	0
15	33	1
15	34	0
15	35	0
15	36	0
15	37	0
15	38	1
15	39	0
15	40	1
16	1	1
16	2	1
16	3	1
16	4	1
16	5	0
16	6	1
16	7	1
16	8	1
16	9	1
16	10	0
16	11	1
16	12	0
16	13	1
16	14	0
16	15	1
16	16	0
16	17	1
16	18	0
16	19	1
16	20	1
16	21	1
16	22	1
16	23	1
16	24	0
16	25	1
16	26	0
16	27	1
16	28	1
16	29	1
16	30	1
16	31	1
16	32	0
16	33	1
16	34	0
16	35	0
16	36	0
16	37	0
16	38	1
16	39	0
16	40	1
17	1	0
17	2	1
17	3	1
17	4	0
17	5	1
17	6	0
17	7	0
17	8	0
17	9	0
17	10	0
17	11	1
17	12	0
17	13	1
17	14	1
17	15	1
17	16	1
17	17	1
17	18	0
17	19	1
17	20	0
17	21	0
17	22	0
17	23	0
17	24	0
17	25	1
17	26	1
17	27	0
17	28	0
17	29	1
17	30	1
17	31	0
17	32	1
17	33	0
17	34	1
17	35	1
17	36	0
17	37	1
17	38	1
17	39	1
17	40	1
18	1	1
18	2	1
18	3	1
18	4	1
18	5	1
18	6	1
18	7	1
18	8	1
18	9	1
18	10	1
18	11	1
18	12	1
18	13	1
18	14	1
18	15	1
18	16	1
18	17	1
18	18	1
18	19	1
18	20	1
18	21	1
18	22	1
18	23	1
18	24	1
18	25	1
18	26	1
18	27	1
18	28	1
18	29	1
18	30	1
18	31	1
18	32	1
18	33	1
18	34	1
18	35	1
18	36	1
18	37	1
18	38	1
18	39	1
18	40	1
19	1	1
19	2	1
19	3	1
19	4	1
19	5	1
19	6	1
19	7	1
19	8	0
19	9	0
19	10	1
19	11	1
19	12	1
19	13	0
19	14	1
19	15	0
19	16	1
19	17	1
19	18	1
19	19	0
19	20	1
19	21	0
19	22	0
19	23	0
19	24	1
19	25	0
19	26	1
19	27	0
19	28	0
19	29	0
19	30	1
19	31	0
19	32	1
19	33	0
19	34	1
19	35	1
19	36	1
19	37	1
19	38	1
19	39	1
19	40	1
20	1	0
20	2	0
20	3	0
20	4	0
20	5	1
20	6	0
20	7	0
20	8	0
20	9	0
20	10	0
20	11	0
20	12	0
20	13	1
20	14	1
20	15	1
20	16	1
20	17	0
20	18	0
20	19	1
20	20	0
20	21	0
20	22	0
20	23	0
20	24	0
20	25	1
20	26	0
20	27	0
20	28	0
20	29	1
20	30	0
20	31	0
20	32	1
20	33	0
20	34	1
20	35	1
20	36	0
20	37	1
20	38	0
20	39	0
20	40	0
21	1	1
21	2	1
21	3	1
21	4	1
21	5	1
21	6	1
21	7	1
21	8	1
21	9	1
21	10	1
21	11	1
21	12	1
21	13	1
21	14	1
21	15	1
21	16	1
21	17	1
21	18	1
21	19	1
21	20	1
21	21	1
21	22	1
21	23	1
21	24	1
21	25	1
21	26	1
21	27	1
21	28	1
21	29	1
21	30	1
21	31	1
21	32	1
21	33	1
21	34	1
21	35	1
21	36	1
21	37	1
21	38	1
21	39	1
21	40	1
22	1	1
22	2	1
22	3	1
22	4	1
22	5	1
22	6	1
22	7	1
22	8	0
22	9	0
22	10	1
22	11	1
22	12	1
22	13	0
22	14	1
22	15	0
22	16	1
22	17	1
22	18	1
22	19	0
22	20	1
22	21	0
22	22	0
22	23	0
22	24	1
22	25	0
22	26	1
22	27	0
22	28	0
22	29	0
22	30	1
22	31	0
22	32	1
22	33	0
22	34	1
22	35	1
22	36	1
22	37	1
22	38	1
22	39	1
22	40	1
23	1	1
23	2	1
23	3	1
23	4	1
23	5	0
23	6	1
23	7	1
23	8	0
23	9	0
23	10	1
23	11	0
23	12	1
23	13	1
23	14	1
23	15	1
23	16	0
23	17	0
23	18	1
23	19	1
23	20	1
23	21	0
23	22	0
23	23	0
23	24	1
23	25	1
23	26	1
23	27	0
23	28	0
23	29	1
23	30	1
23	31	0
23	32	1
23	33	0
23	34	1
23	35	1
23	36	1
23	37	1
23	38	1
23	39	0
23	40	1
24	1	1
24	2	1
24	3	1
24	4	1
24	5	0
24	6	1
24	7	1
24	8	1
24	9	1
24	10	0
24	11	1
24	12	0
24	13	1
24	14	0
24	15	1
24	16	0
24	17	1
24	18	0
24	19	1
24	20	1
24	21	1
24	22	1
24	23	1
24	24	0
24	25	1
24	26	0
24	27	1
24	28	1
24	29	1
24	30	1
24	31	1
24	32	0
24	33	1
24	34	0
24	35	0
24	36	0
24	37	0
24	38	1
24	39	0
24	40	1
25	1	1
25	2	1
25	3	1
25	4	1
25	5	1
25	6	1
25	7	1
25	8	0
25	9	0
25	10	1
25	11	1
25	12	1
25	13	1
25	14	1
25	15	1
25	16	1
25	17	1
25	18	1
25	19	1
25	20	1
25	21	0
25	22	1
25	23	0
25	24	1
25	25	1
25	26	1
25	27	0
25	28	0
25	29	1
25	30	1
25	31	0
25	32	1
25	33	0
25	34	1
25	35	1
25	36	1
25	37	1
25	38	1
25	39	1
25	40	1
26	1	1
26	2	1
26	3	1
26	4	1
26	5	1
26	6	1
26	7	1
26	8	0
26	9	0
26	10	1
26	11	1
26	12	1
26	13	0
26	14	1
26	15	0
26	16	1
26	17	1
26	18	1
26	19	0
26	20	1
26	21	0
26	22	0
26	23	0
26	24	1
26	25	0
26	26	1
26	27	0
26	28	0
26	29	0
26	30	1
26	31	0
26	32	1
26	33	0
26	34	1
26	35	1
26	36	1
26	37	1
26	38	1
26	39	1
26	40	1
27	1	1
27	2	1
27	3	0
27	4	0
27	5	1
27	6	0
27	7	1
27	8	1
27	9	1
27	10	1
27	11	0
27	12	1
27	13	1
27	14	1
27	15	1
27	16	1
27	17	0
27	18	1
27	19	1
27	20	0
27	21	1
27	22	1
27	23	1
27	24	1
27	25	1
27	26	1
27	27	1
27	28	1
27	29	1
27	30	1
27	31	1
27	32	1
27	33	1
27	34	1
27	35	1
27	36	1
27	37	1
27	38	0
27	39	1
27	40	1
28	1	0
28	2	0
28	3	1
28	4	1
28	5	0
28	6	1
28	7	0
28	8	1
28	9	1
28	10	1
28	11	1
28	12	1
28	13	1
28	14	0
28	15	1
28	16	0
28	17	1
28	18	0
28	19	1
28	20	1
28	21	1
28	22	1
28	23	1
28	24	0
28	25	1
28	26	1
28	27	1
28	28	1
28	29	1
28	30	0
28	31	1
28	32	0
28	33	1
28	34	0
28	35	0
28	36	0
28	37	0
28	38	1
28	39	1
28	40	0
29	1	1
29	2	1
29	3	1
29	4	1
29	5	0
29	6	1
29	7	1
29	8	1
29	9	1
29	10	0
29	11	1
29	12	0
29	13	1
29	14	0
29	15	1
29	16	0
29	17	1
29	18	0
29	19	1
29	20	1
29	21	1
29	22	1
29	23	1
29	24	0
29	25	1
29	26	0
29	27	1
29	28	1
29	29	1
29	30	1
29	31	1
29	32	0
29	33	1
29	34	0
29	35	0
29	36	0
29	37	0
29	38	1
29	39	0
29	40	1
30	1	1
30	2	1
30	3	1
30	4	1
30	5	0
30	6	1
30	7	1
30	8	0
30	9	0
30	10	1
30	11	1
30	12	1
30	13	1
30	14	0
30	15	1
30	16	0
30	17	1
30	18	0
30	19	1
30	20	1
30	21	0
30	22	1
30	23	0
30	24	0
30	25	1
30	26	1
30	27	0
30	28	0
30	29	1
30	30	1
30	31	0
30	32	0
30	33	0
30	34	0
30	35	0
30	36	0
30	37	0
30	38	1
30	39	1
30	40	1
31	1	1
31	2	1
31	3	1
31	4	1
31	5	1
31	6	1
31	7	1
31	8	1
31	9	1
31	10	1
31	11	1
31	12	1
31	13	1
31	14	1
31	15	1
31	16	1
31	17	1
31	18	1
31	19	1
31	20	1
31	21	1
31	22	1
31	23	1
31	24	1
31	25	1
31	26	1
31	27	1
31	28	1
31	29	1
31	30	1
31	31	1
31	32	1
31	33	1
31	34	1
31	35	1
31	36	1
31	37	1
31	38	1
31	39	1
31	40	1
32	1	1
32	2	1
32	3	0
32	4	1
32	5	1
32	6	1
32	7	1
32	8	0
32	9	0
32	10	1
32	11	0
32	12	1
32	13	0
32	14	1
32	15	0
32	16	0
32	17	0
32	18	1
32	19	0
32	20	1
32	21	0
32	22	0
32	23	0
32	24	0
32	25	0
32	26	1
32	27	0
32	28	0
32	29	0
32	30	0
32	31	0
32	32	1
32	33	0
32	34	1
32	35	1
32	36	1
32	37	1
32	38	1
32	39	0
32	40	0
33	1	1
33	2	1
33	3	0
33	4	0
33	5	1
33	6	0
33	7	1
33	8	1
33	9	1
33	10	1
33	11	0
33	12	1
33	13	1
33	14	1
33	15	1
33	16	1
33	17	0
33	18	1
33	19	1
33	20	0
33	21	1
33	22	1
33	23	1
33	24	1
33	25	1
33	26	1
33	27	1
33	28	1
33	29	1
33	30	1
33	31	1
33	32	1
33	33	1
33	34	1
33	35	1
33	36	1
33	37	1
33	38	0
33	39	1
33	40	1
34	1	1
34	2	1
34	3	1
34	4	1
34	5	0
34	6	1
34	7	1
34	8	1
34	9	1
34	10	0
34	11	1
34	12	0
34	13	1
34	14	0
34	15	1
34	16	0
34	17	1
34	18	0
34	19	1
34	20	1
34	21	1
34	22	1
34	23	1
34	24	0
34	25	1
34	26	0
34	27	1
34	28	1
34	29	1
34	30	1
34	31	1
34	32	0
34	33	1
34	34	0
34	35	0
34	36	0
34	37	0
34	38	1
34	39	0
34	40	1
35	1	0
35	2	0
35	3	0
35	4	1
35	5	0
35	6	0
35	7	0
35	8	1
35	9	1
35	10	0
35	11	1
35	12	0
35	13	1
35	14	0
35	15	1
35	16	0
35	17	1
35	18	0
35	19	1
35	20	0
35	21	1
35	22	1
35	23	1
35	24	0
35	25	1
35	26	1
35	27	1
35	28	0
35	29	1
35	30	0
35	31	1
35	32	0
35	33	1
35	34	0
35	35	0
35	36	0
35	37	0
35	38	1
35	39	1
35	40	0
36	1	1
36	2	1
36	3	1
36	4	1
36	5	0
36	6	1
36	7	1
36	8	1
36	9	1
36	10	0
36	11	1
36	12	0
36	13	1
36	14	0
36	15	1
36	16	0
36	17	1
36	18	0
36	19	1
36	20	1
36	21	1
36	22	1
36	23	1
36	24	0
36	25	1
36	26	0
36	27	1
36	28	1
36	29	1
36	30	1
36	31	1
36	32	0
36	33	1
36	34	0
36	35	0
36	36	0
36	37	0
36	38	1
36	39	0
36	40	1
37	1	1
37	2	1
37	3	1
37	4	1
37	5	1
37	6	1
37	7	1
37	8	0
37	9	0
37	10	1
37	11	1
37	12	1
37	13	0
37	14	1
37	15	0
37	16	1
37	17	1
37	18	1
37	19	0
37	20	1
37	21	0
37	22	0
37	23	0
37	24	1
37	25	0
37	26	1
37	27	0
37	28	0
37	29	0
37	30	1
37	31	0
37	32	1
37	33	0
37	34	1
37	35	1
37	36	1
37	37	1
37	38	1
37	39	1
37	40	1
38	1	0
38	2	0
38	3	0
38	4	1
38	5	0
38	6	1
38	7	0
38	8	0
38	9	0
38	10	1
38	11	0
38	12	1
38	13	1
38	14	0
38	15	0
38	16	0
38	17	0
38	18	0
38	19	0
38	20	1
38	21	1
38	22	1
38	23	1
38	24	0
38	25	1
38	26	1
38	27	1
38	28	0
38	29	1
38	30	0
38	31	1
38	32	0
38	33	1
38	34	0
38	35	0
38	36	0
38	37	0
38	38	1
38	39	0
38	40	0
39	1	1
39	2	1
39	3	0
39	4	0
39	5	1
39	6	0
39	7	1
39	8	1
39	9	1
39	10	1
39	11	0
39	12	1
39	13	1
39	14	1
39	15	1
39	16	1
39	17	0
39	18	1
39	19	1
39	20	0
39	21	1
39	22	1
39	23	1
39	24	1
39	25	1
39	26	1
39	27	1
39	28	1
39	29	1
39	30	1
39	31	1
39	32	1
39	33	1
39	34	1
39	35	1
39	36	1
39	37	1
39	38	0
39	39	1
39	40	1
40	1	0
40	2	0
40	3	1
40	4	1
40	5	0
40	6	1
40	7	0
40	8	1
40	9	1
40	10	1
40	11	1
40	12	1
40	13	1
40	14	0
40	15	1
40	16	0
40	17	1
40	18	0
40	19	1
40	20	1
40	21	1
40	22	1
40	23	1
40	24	0
40	25	1
40	26	1
40	27	1
40	28	1
40	29	1
40	30	0
40	31	1
40	32	0
40	33	1
40	34	0
40	35	0
40	36	0
40	37	0
40	38	1
40	39	1
40	40	0
41	1	1
41	2	1
41	3	1
41	4	1
41	5	0
41	6	1
41	7	1
41	8	1
41	9	1
41	10	0
41	11	1
41	12	0
41	13	1
41	14	0
41	15	1
41	16	0
41	17	1
41	18	0
41	19	1
41	20	1
41	21	1
41	22	1
41	23	1
41	24	0
41	25	1
41	26	0
41	27	1
41	28	1
41	29	1
41	30	1
41	31	1
41	32	0
41	33	1
41	34	0
41	35	0
41	36	0
41	37	0
41	38	1
41	39	0
41	40	1
42	1	0
42	2	0
42	3	1
42	4	1
42	5	0
42	6	1
42	7	0
42	8	1
42	9	1
42	10	1
42	11	1
42	12	1
42	13	1
42	14	0
42	15	1
42	16	0
42	17	1
42	18	0
42	19	1
42	20	1
42	21	1
42	22	1
42	23	1
42	24	0
42	25	1
42	26	1
42	27	1
42	28	1
42	29	1
42	30	0
42	31	1
42	32	0
42	33	1
42	34	0
42	35	0
42	36	0
42	37	0
42	38	1
42	39	1
42	40	0
43	1	1
43	2	1
43	3	1
43	4	1
43	5	1
43	6	1
43	7	1
43	8	1
43	9	1
43	10	1
43	11	1
43	12	1
43	13	1
43	14	1
43	15	1
43	16	1
43	17	1
43	18	1
43	19	1
43	20	1
43	21	1
43	22	1
43	23	1
43	24	1
43	25	1
43	26	1
43	27	1
43	28	1
43	29	1
43	30	1
43	31	1
43	32	1
43	33	1
43	34	1
43	35	1
43	36	1
43	37	1
43	38	1
43	39	1
43	40	1
44	1	1
44	2	1
44	3	0
44	4	1
44	5	0
44	6	1
44	7	1
44	8	0
44	9	0
44	10	0
44	11	0
44	12	0
44	13	1
44	14	0
44	15	0
44	16	0
44	17	0
44	18	0
44	19	0
44	20	1
44	21	1
44	22	1
44	23	1
44	24	0
44	25	1
44	26	0
44	27	1
44	28	0
44	29	1
44	30	0
44	31	1
44	32	0
44	33	1
44	34	0
44	35	0
44	36	0
44	37	0
44	38	1
44	39	0
44	40	0
45	1	1
45	2	1
45	3	1
45	4	1
45	5	0
45	6	1
45	7	1
45	8	1
45	9	1
45	10	0
45	11	1
45	12	0
45	13	1
45	14	0
45	15	1
45	16	0
45	17	1
45	18	0
45	19	1
45	20	1
45	21	1
45	22	1
45	23	1
45	24	0
45	25	1
45	26	0
45	27	1
45	28	1
45	29	1
45	30	1
45	31	1
45	32	0
45	33	1
45	34	0
45	35	0
45	36	0
45	37	0
45	38	1
45	39	0
45	40	1
46	1	1
46	2	1
46	3	1
46	4	1
46	5	1
46	6	1
46	7	1
46	8	1
46	9	1
46	10	1
46	11	1
46	12	1
46	13	1
46	14	1
46	15	1
46	16	1
46	17	1
46	18	1
46	19	1
46	20	1
46	21	1
46	22	1
46	23	1
46	24	1
46	25	1
46	26	1
46	27	1
46	28	1
46	29	1
46	30	1
46	31	1
46	32	1
46	33	1
46	34	1
46	35	1
46	36	1
46	37	1
46	38	1
46	39	1
46	40	1
47	1	1
47	2	1
47	3	1
47	4	1
47	5	0
47	6	1
47	7	1
47	8	1
47	9	1
47	10	0
47	11	1
47	12	0
47	13	1
47	14	0
47	15	1
47	16	0
47	17	1
47	18	0
47	19	1
47	20	1
47	21	1
47	22	1
47	23	1
47	24	0
47	25	1
47	26	0
47	27	1
47	28	1
47	29	1
47	30	1
47	31	1
47	32	0
47	33	1
47	34	0
47	35	0
47	36	0
47	37	0
47	38	1
47	39	0
47	40	1
48	1	1
48	2	1
48	3	1
48	4	1
48	5	0
48	6	1
48	7	1
48	8	1
48	9	1
48	10	0
48	11	1
48	12	0
48	13	1
48	14	0
48	15	1
48	16	0
48	17	1
48	18	0
48	19	1
48	20	1
48	21	1
48	22	1
48	23	1
48	24	0
48	25	1
48	26	0
48	27	1
48	28	1
48	29	1
48	30	1
48	31	1
48	32	0
48	33	1
48	34	0
48	35	0
48	36	0
48	37	0
48	38	1
48	39	0
48	40	1
49	1	1
49	2	1
49	3	0
49	4	1
49	5	0
49	6	0
49	7	0
49	8	0
49	9	0
49	10	0
49	11	1
49	12	0
49	13	1
49	14	0
49	15	1
49	16	0
49	17	1
49	18	0
49	19	1
49	20	0
49	21	0
49	22	1
49	23	0
49	24	0
49	25	1
49	26	1
49	27	0
49	28	0
49	29	1
49	30	1
49	31	0
49	32	0
49	33	0
49	34	0
49	35	0
49	36	0
49	37	0
49	38	1
49	39	1
49	40	0
50	1	1
50	2	1
50	3	1
50	4	1
50	5	0
50	6	1
50	7	1
50	8	0
50	9	0
50	10	1
50	11	1
50	12	1
50	13	1
50	14	0
50	15	1
50	16	0
50	17	1
50	18	0
50	19	1
50	20	1
50	21	0
50	22	1
50	23	0
50	24	0
50	25	1
50	26	1
50	27	0
50	28	0
50	29	1
50	30	1
50	31	0
50	32	0
50	33	0
50	34	0
50	35	0
50	36	0
50	37	0
50	38	1
50	39	1
50	40	1
51	1	1
51	2	1
51	3	0
51	4	1
51	5	0
51	6	1
51	7	1
51	8	0
51	9	0
51	10	0
51	11	0
51	12	0
51	13	1
51	14	0
51	15	0
51	16	0
51	17	0
51	18	0
51	19	0
51	20	1
51	21	1
51	22	1
51	23	1
51	24	0
51	25	1
51	26	0
51	27	1
51	28	0
51	29	1
51	30	0
51	31	1
51	32	0
51	33	1
51	34	0
51	35	0
51	36	0
51	37	0
51	38	1
51	39	0
51	40	0
52	1	1
52	2	1
52	3	0
52	4	0
52	5	1
52	6	0
52	7	1
52	8	1
52	9	1
52	10	1
52	11	0
52	12	1
52	13	1
52	14	1
52	15	1
52	16	1
52	17	0
52	18	1
52	19	1
52	20	0
52	21	1
52	22	1
52	23	1
52	24	1
52	25	1
52	26	1
52	27	1
52	28	1
52	29	1
52	30	1
52	31	1
52	32	1
52	33	1
52	34	1
52	35	1
52	36	1
52	37	1
52	38	0
52	39	1
52	40	1
53	1	1
53	2	1
53	3	1
53	4	1
53	5	0
53	6	1
53	7	1
53	8	1
53	9	1
53	10	1
53	11	0
53	12	1
53	13	1
53	14	1
53	15	1
53	16	0
53	17	0
53	18	1
53	19	1
53	20	1
53	21	1
53	22	0
53	23	1
53	24	1
53	25	1
53	26	1
53	27	1
53	28	0
53	29	1
53	30	1
53	31	1
53	32	1
53	33	1
53	34	1
53	35	1
53	36	1
53	37	1
53	38	1
53	39	0
53	40	1
54	1	1
54	2	1
54	3	1
54	4	1
54	5	0
54	6	1
54	7	1
54	8	1
54	9	1
54	10	0
54	11	1
54	12	0
54	13	1
54	14	0
54	15	1
54	16	0
54	17	1
54	18	0
54	19	1
54	20	1
54	21	1
54	22	1
54	23	1
54	24	0
54	25	1
54	26	0
54	27	1
54	28	1
54	29	1
54	30	1
54	31	1
54	32	0
54	33	1
54	34	0
54	35	0
54	36	0
54	37	0
54	38	1
54	39	0
54	40	1
55	1	1
55	2	1
55	3	1
55	4	1
55	5	0
55	6	0
55	7	0
55	8	0
55	9	1
55	10	0
55	11	0
55	12	0
55	13	1
55	14	0
55	15	0
55	16	0
55	17	1
55	18	0
55	19	1
55	20	0
55	21	1
55	22	1
55	23	1
55	24	0
55	25	1
55	26	0
55	27	1
55	28	1
55	29	1
55	30	0
55	31	1
55	32	0
55	33	1
55	34	0
55	35	0
55	36	0
55	37	0
55	38	1
55	39	0
55	40	0
56	1	1
56	2	1
56	3	1
56	4	1
56	5	1
56	6	1
56	7	1
56	8	0
56	9	0
56	10	1
56	11	1
56	12	1
56	13	1
56	14	1
56	15	1
56	16	1
56	17	1
56	18	1
56	19	1
56	20	1
56	21	0
56	22	1
56	23	0
56	24	1
56	25	1
56	26	1
56	27	0
56	28	0
56	29	1
56	30	1
56	31	0
56	32	1
56	33	0
56	34	1
56	35	1
56	36	1
56	37	1
56	38	1
56	39	1
56	40	1
57	1	1
57	2	1
57	3	1
57	4	1
57	5	1
57	6	0
57	7	0
57	8	0
57	9	0
57	10	0
57	11	0
57	12	1
57	13	0
57	14	0
57	15	0
57	16	1
57	17	1
57	18	1
57	19	0
57	20	0
57	21	0
57	22	0
57	23	0
57	24	1
57	25	0
57	26	1
57	27	0
57	28	0
57	29	0
57	30	0
57	31	0
57	32	1
57	33	0
57	34	1
57	35	1
57	36	0
57	37	1
57	38	1
57	39	1
57	40	0
58	1	1
58	2	1
58	3	0
58	4	0
58	5	1
58	6	0
58	7	1
58	8	1
58	9	1
58	10	1
58	11	0
58	12	1
58	13	1
58	14	1
58	15	1
58	16	1
58	17	0
58	18	1
58	19	1
58	20	0
58	21	1
58	22	1
58	23	1
58	24	1
58	25	1
58	26	1
58	27	1
58	28	1
58	29	1
58	30	1
58	31	1
58	32	1
58	33	1
58	34	1
58	35	1
58	36	1
58	37	1
58	38	0
58	39	1
58	40	1
59	1	1
59	2	1
59	3	1
59	4	1
59	5	1
59	6	1
59	7	1
59	8	1
59	9	1
59	10	1
