p	d	Pr(p,d)
23	5	0.29
24	1	1.00
24	2	1.00
24	3	1.00
24	4	1.00
24	5	1.00
24	6	1.00
24	7	0.68
24	8	0.16
25	1	1.00
25	2	1.00
25	3	0.64
25	4	0.47
26	1	1.00
26	2	1.00
26	3	1.00
26	4	1.00
26	5	1.00
26	6	0.48
26	7	0.29
27	1	1.00
27	2	1.00
27	3	1.00
27	4	1.00
27	5	1.00
27	6	0.07
27	7	0.00
28	1	1.00
28	2	1.00
28	3	1.00
28	4	1.00
28	5	0.31
28	6	0.29
29	1	1.00
29	2	1.00
29	3	1.00
29	4	1.00
29	5	1.00
29	6	1.00
29	7	1.00
29	8	0.76
29	9	0.46
30	1	1.00
30	2	1.00
30	3	0.99
30	4	0.25
31	1	1.00
31	2	1.00
31	3	1.00
31	4	1.00
31	5	1.00
31	6	1.00
31	7	1.00
31	8	0.45
31	9	0.29
32	1	1.00
32	2	1.00
32	3	1.00
32	4	1.00
32	5	0.24
32	6	0.16
33	1	1.00
33	2	1.00
33	3	1.00
33	4	1.00
33	5	0.01
33	6	0.00
34	1	1.00
34	2	1.00
34	3	1.00
34	4	1.00
34	5	0.14
34	6	0.03
35	1	1.00
35	2	1.00
35	3	1.00
35	4	1.00
35	5	1.00
35	6	1.00
35	7	1.00
35	8	0.45
35	9	0.17
36	1	1.00
36	2	1.00
36	3	1.00
36	4	1.00
36	5	1.00
36	6	1.00
36	7	1.00
36	8	0.03
36	9	0.01
37	1	1.00
37	2	1.00
37	3	1.00
37	4	1.00
37	5	1.00
37	6	1.00
37	7	1.00
37	8	1.00
37	9	0.02
37	10	0.02
38	1	1.00
38	2	1.00
38	3	1.00
38	4	1.00
38	5	1.00
38	6	1.00
38	7	1.00
38	8	0.65
38	9	0.53
39	1	1.00
39	2	0.89
39	3	0.73
40	1	1.00
40	2	1.00
40	3	1.00
40	4	1.00
40	5	1.00
40	6	1.00
40	7	1.00
40	8	1.00
40	9	1.00
40	10	0.89
40	11	0.87
41	1	1.00
41	2	1.00
41	3	1.00
41	4	1.00
41	5	1.00
41	6	1.00
41	7	1.00
41	8	0.01
41	9	0.01
42	1	1.00
42	2	1.00
42	3	1.00
42	4	1.00
42	5	1.00
42	6	1.00
42	7	0.34
42	8	0.23
43	1	1.00
43	2	1.00
43	3	0.79
43	4	0.34
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	1.00
44	6	1.00
44	7	1.00
44	8	1.00
44	9	1.00
44	10	0.58
44	11	0.05
45	1	1.00
45	2	1.00
45	3	1.00
45	4	0.88
45	5	0.26
46	1	1.00
46	2	1.00
46	3	1.00
46	4	0.79
46	5	0.15
47	1	1.00
47	2	1.00
47	3	1.00
47	4	0.93
47	5	0.64
48	1	1.00
48	2	1.00
48	3	1.00
48	4	0.53
48	5	0.21
49	1	1.00
49	2	1.00
49	3	1.00
49	4	1.00
49	5	0.81
49	6	0.57
50	1	1.00
50	2	1.00
50	3	1.00
50	4	1.00
50	5	0.05
50	6	0.00
51	1	1.00
51	2	0.39
51	3	0.10
52	1	1.00
52	2	1.00
52	3	1.00
52	4	0.51
52	5	0.08
53	1	1.00
53	2	1.00
53	3	0.46
53	4	0.25
54	1	1.00
54	2	1.00
54	3	1.00
54	4	1.00
54	5	1.00
54	6	1.00
54	7	1.00
54	8	1.00
54	9	1.00
54	10	0.27
54	11	0.12
55	1	1.00
55	2	1.00
55	3	0.88
55	4	0.12
56	1	1.00
56	2	1.00
56	3	1.00
56	4	1.00
56	5	0.20
56	6	0.19
57	1	1.00
57	2	1.00
57	3	1.00
57	4	1.00
57	5	1.00
57	6	1.00
57	7	0.21
57	8	0.11
58	1	1.00
58	2	0.12
58	3	0.07
59	1	1.00
59	2	1.00
59	3	1.00
59	4	1.00
59	5	1.00
59	6	1.00
59	7	1.00
59	8	0.46
59	9	0.35
60	1	1.00
60	2	1.00
60	3	1.00
60	4	1.00
60	5	1.00
60	6	1.00
60	7	1.00
60	8	0.26
60	9	0.17
61	1	1.00
61	2	0.36
61	3	0.07
62	1	1.00
62	2	0.38
62	3	0.35
63	1	1.00
63	2	1.00
63	3	1.00
63	4	1.00
63	5	1.00
63	6	1.00
63	7	1.00
63	8	0.29
63	9	0.20
64	1	1.00
64	2	0.78
64	3	0.58
65	1	1.00
65	2	1.00
65	3	0.84
65	4	0.24
66	1	1.00
66	2	0.65
66	3	0.34
67	1	1.00
67	2	1.00
67	3	1.00
67	4	1.00
67	5	1.00
67	6	1.00
67	7	0.84
67	8	0.65
68	1	1.00
68	2	1.00
68	3	1.00
68	4	0.66
68	5	0.39
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	1.00
69	6	1.00
69	7	1.00
69	8	1.00
69	9	0.49
69	10	0.20
70	1	1.00
70	2	1.00
70	3	1.00
70	4	1.00
70	5	1.00
70	6	1.00
70	7	1.00
70	8	0.61
70	9	0.45
71	1	1.00
71	2	1.00
71	3	0.42
71	4	0.40
72	1	1.00
72	2	1.00
72	3	1.00
72	4	1.00
72	5	1.00
72	6	1.00
72	7	1.00
72	8	0.01
72	9	0.00
73	1	1.00
73	2	1.00
73	3	1.00
73	4	1.00
73	5	0.51
73	6	0.44
74	1	1.00
74	2	1.00
74	3	1.00
74	4	1.00
74	5	1.00
74	6	1.00
74	7	1.00
74	8	1.00
74	9	0.63
74	10	0.21
75	1	1.00
75	2	1.00
75	3	1.00
75	4	1.00
75	5	1.00
75	6	1.00
75	7	0.58
75	8	0.51
76	1	1.00
76	2	1.00
76	3	1.00
76	4	1.00
76	5	0.77
76	6	0.72
77	1	1.00
77	2	1.00
77	3	0.32
77	4	0.17
78	1	1.00
78	2	1.00
78	3	1.00
78	4	1.00
78	5	1.00
78	6	1.00
78	7	1.00
78	8	1.00
78	9	1.00
78	10	1.00
78	11	0.90
78	12	0.19
79	1	1.00
79	2	1.00
79	3	1.00
79	4	1.00
79	5	0.72
79	6	0.30
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	1.00
80	6	1.00
80	7	1.00
80	8	1.00
80	9	1.00
80	10	0.85
80	11	0.01
81	1	1.00
81	2	0.83
81	3	0.34
82	1	1.00
82	2	1.00
82	3	1.00
82	4	1.00
82	5	0.53
82	6	0.08
83	1	1.00
83	2	1.00
83	3	1.00
83	4	1.00
83	5	1.00
83	6	1.00
83	7	1.00
83	8	1.00
83	9	0.83
83	10	0.55
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	1.00
84	6	0.94
84	7	0.18
85	1	1.00
85	2	1.00
85	3	1.00
85	4	1.00
85	5	1.00
85	6	1.00
85	7	1.00
85	8	1.00
85	9	0.17
85	10	0.15
86	1	1.00
86	2	1.00
86	3	0.87
86	4	0.10
87	1	1.00
87	2	1.00
87	3	1.00
87	4	0.92
87	5	0.70
88	1	1.00
88	2	1.00
88	3	1.00
88	4	1.00
88	5	1.00
88	6	1.00
88	7	0.12
88	8	0.00
89	1	1.00
89	2	1.00
89	3	1.00
89	4	1.00
89	5	1.00
89	6	1.00
89	7	1.00
89	8	1.00
89	9	0.62
89	10	0.44
90	1	1.00
90	2	1.00
90	3	1.00
90	4	1.00
90	5	0.17
90	6	0.01
91	1	1.00
91	2	1.00
91	3	1.00
91	4	1.00
91	5	1.00
91	6	1.00
91	7	1.00
91	8	1.00
91	9	1.00
91	10	0.94
91	11	0.49
92	1	1.00
92	2	1.00
92	3	1.00
92	4	0.74
92	5	0.45
93	1	1.00
93	2	1.00
93	3	1.00
93	4	1.00
93	5	1.00
93	6	1.00
93	7	1.00
93	8	1.00
93	9	0.93
93	10	0.40
94	1	1.00
94	2	1.00
94	3	1.00
94	4	1.00
94	5	1.00
94	6	1.00
94	7	1.00
94	8	0.52
94	9	0.33
95	1	1.00
95	2	1.00
95	3	1.00
95	4	0.18
95	5	0.04
96	1	1.00
96	2	1.00
96	3	1.00
96	4	0.26
96	5	0.04
97	1	1.00
97	2	1.00
97	3	1.00
97	4	1.00
97	5	1.00
97	6	1.00
97	7	0.35
97	8	0.28
98	1	1.00
98	2	1.00
98	3	1.00
98	4	1.00
98	5	1.00
98	6	1.00
98	7	1.00
98	8	1.00
98	9	0.22
98	10	0.20
99	1	1.00
99	2	1.00
99	3	1.00
99	4	0.11
99	5	0.10
100	1	1.00
100	2	1.00
100	3	0.77
100	4	0.10
101	1	1.00
101	2	1.00
101	3	0.83
101	4	0.57
102	1	1.00
102	2	1.00
102	3	1.00
102	4	1.00
102	5	1.00
102	6	1.00
102	7	1.00
102	8	1.00
102	9	0.45
102	10	0.14
103	1	1.00
103	2	1.00
103	3	1.00
103	4	1.00
103	5	1.00
103	6	1.00
103	7	1.00
103	8	1.00
103	9	0.52
103	10	0.45
104	1	1.00
104	2	1.00
104	3	1.00
104	4	1.00
104	5	0.76
104	6	0.30
105	1	1.00
105	2	1.00
105	3	1.00
105	4	1.00
105	5	1.00
105	6	1.00
105	7	1.00
105	8	0.75
105	9	0.49
106	1	1.00
106	2	1.00
106	3	1.00
106	4	1.00
106	5	1.00
106	6	1.00
106	7	1.00
106	8	0.56
106	9	0.01
107	1	1.00
107	2	1.00
107	3	1.00
107	4	0.45
107	5	0.12
108	1	1.00
108	2	0.74
108	3	0.56
109	1	1.00
109	2	1.00
109	3	1.00
109	4	1.00
109	5	1.00
109	6	1.00
109	7	1.00
109	8	0.65
109	9	0.51
110	1	1.00
110	2	1.00
110	3	0.45
110	4	0.11
111	1	1.00
111	2	1.00
111	3	1.00
111	4	1.00
111	5	0.41
111	6	0.02
112	1	1.00
112	2	1.00
112	3	1.00
112	4	0.32
112	5	0.07
113	1	1.00
113	2	1.00
113	3	1.00
113	4	1.00
113	5	1.00
113	6	1.00
113	7	1.00
113	8	1.00
113	9	0.80
113	10	0.53
114	1	1.00
114	2	1.00
114	3	0.58
114	4	0.07
115	1	1.00
115	2	1.00
115	3	0.93
115	4	0.24
116	1	1.00
116	2	1.00
116	3	1.00
116	4	1.00
116	5	1.00
116	6	1.00
116	7	0.06
116	8	0.00
117	1	1.00
117	2	1.00
117	3	1.00
117	4	1.00
117	5	1.00
117	6	1.00
117	7	1.00
117	8	1.00
117	9	1.00
117	10	1.00
117	11	0.28
117	12	0.20
118	1	1.00
118	2	1.00
118	3	1.00
118	4	1.00
118	5	0.61
118	6	0.36
119	1	1.00
119	2	1.00
119	3	1.00
119	4	1.00
119	5	0.18
119	6	0.15
120	1	1.00
120	2	1.00
120	3	0.71
120	4	0.10
121	1	1.00
121	2	1.00
121	3	0.24
121	4	0.10
122	1	1.00
122	2	1.00
122	3	0.63
122	4	0.24
123	1	1.00
123	2	1.00
123	3	1.00
123	4	1.00
123	5	1.00
123	6	1.00
123	7	1.00
123	8	0.14
123	9	0.08
124	1	1.00
124	2	0.05
124	3	0.02
125	1	1.00
125	2	1.00
125	3	1.00
125	4	1.00
125	5	1.00
125	6	1.00
125	7	1.00
125	8	1.00
125	9	1.00
125	10	1.00
125	11	0.91
125	12	0.63
126	1	1.00
126	2	1.00
126	3	1.00
126	4	1.00
126	5	1.00
126	6	0.64
126	7	0.29
127	1	1.00
127	2	1.00
127	3	0.44
127	4	0.13
128	1	1.00
128	2	1.00
128	3	0.86
128	4	0.11
129	1	1.00
129	2	1.00
129	3	1.00
129	4	1.00
129	5	1.00
129	6	0.12
129	7	0.07
130	1	1.00
130	2	1.00
130	3	1.00
130	4	1.00
130	5	1.00
130	6	1.00
130	7	1.00
130	8	1.00
130	9	1.00
130	10	0.81
130	11	0.28
131	1	1.00
131	2	1.00
131	3	1.00
131	4	1.00
131	5	1.00
131	6	1.00
131	7	0.21
131	8	0.11
132	1	1.00
132	2	1.00
132	3	1.00
132	4	1.00
132	5	0.61
132	6	0.28
133	1	1.00
133	2	1.00
133	3	0.62
133	4	0.43
134	1	1.00
134	2	1.00
134	3	1.00
134	4	1.00
134	5	1.00
134	6	1.00
134	7	1.00
134	8	1.00
134	9	1.00
134	10	1.00
134	11	0.01
134	12	0.01
135	1	1.00
135	2	1.00
135	3	1.00
135	4	1.00
135	5	0.46
135	6	0.01
136	1	1.00
136	2	1.00
136	3	1.00
136	4	1.00
136	5	1.00
136	6	1.00
136	7	1.00
136	8	1.00
136	9	1.00
136	10	1.00
136	11	0.59
136	12	0.08
137	1	1.00
137	2	1.00
137	3	1.00
137	4	0.70
137	5	0.58
138	1	1.00
138	2	1.00
138	3	1.00
138	4	0.05
138	5	0.03
139	1	1.00
139	2	1.00
139	3	1.00
139	4	1.00
139	5	1.00
139	6	1.00
139	7	0.12
139	8	0.11
140	1	1.00
140	2	0.81
140	3	0.57
141	1	1.00
141	2	1.00
141	3	1.00
141	4	1.00
141	5	1.00
141	6	0.50
141	7	0.33
142	1	1.00
142	2	1.00
142	3	1.00
142	4	1.00
142	5	1.00
142	6	1.00
142	7	0.49
142	8	0.18
143	1	1.00
143	2	1.00
143	3	1.00
143	4	1.00
143	5	1.00
143	6	1.00
143	7	0.96
143	8	0.54
144	1	1.00
144	2	1.00
144	3	0.38
144	4	0.08
145	1	1.00
145	2	1.00
145	3	1.00
145	4	1.00
145	5	1.00
145	6	1.00
145	7	1.00
145	8	1.00
145	9	1.00
145	10	0.88
145	11	0.38
146	1	1.00
146	2	1.00
146	3	0.50
146	4	0.20
147	1	1.00
147	2	1.00
147	3	1.00
147	4	1.00
147	5	0.96
147	6	0.34
148	1	1.00
148	2	1.00
148	3	1.00
148	4	1.00
148	5	1.00
148	6	1.00
148	7	0.65
148	8	0.51
149	1	1.00
149	2	1.00
149	3	1.00
149	4	1.00
149	5	1.00
149	6	0.50
149	7	0.11
150	1	1.00
150	2	1.00
150	3	1.00
150	4	1.00
150	5	1.00
150	6	0.69
150	7	0.65
151	1	1.00
151	2	1.00
151	3	1.00
151	4	0.73
151	5	0.49
152	1	1.00
152	2	1.00
152	3	0.57
152	4	0.22
153	1	1.00
153	2	1.00
153	3	1.00
153	4	1.00
153	5	1.00
153	6	1.00
153	7	1.00
153	8	1.00
153	9	1.00
153	10	1.00
153	11	0.12
153	12	0.04
154	1	1.00
154	2	0.70
154	3	0.61
155	1	1.00
155	2	1.00
155	3	1.00
155	4	1.00
155	5	1.00
155	6	1.00
155	7	1.00
155	8	1.00
155	9	0.11
155	10	0.08
156	1	1.00
156	2	1.00
156	3	1.00
156	4	0.52
156	5	0.43
157	1	1.00
157	2	0.16
157	3	0.12
158	1	1.00
158	2	1.00
158	3	1.00
158	4	1.00
158	5	1.00
158	6	1.00
158	7	1.00
158	8	1.00
158	9	1.00
158	10	0.54
158	11	0.22
159	1	1.00
159	2	1.00
159	3	0.11
159	4	0.11
160	1	1.00
160	2	1.00
160	3	0.14
160	4	0.07
161	1	1.00
161	2	1.00
161	3	1.00
161	4	1.00
161	5	1.00
161	6	1.00
161	7	1.00
161	8	1.00
161	9	0.57
161	10	0.21
162	1	1.00
162	2	1.00
162	3	1.00
162	4	1.00
162	5	1.00
162	6	1.00
162	7	0.34
162	8	0.16
163	1	1.00
163	2	1.00
163	3	0.36
163	4	0.02
164	1	1.00
164	2	1.00
164	3	1.00
164	4	1.00
164	5	1.00
164	6	1.00
164	7	1.00
164	8	1.00
164	9	1.00
164	10	0.21
164	11	0.13
165	1	1.00
165	2	0.29
165	3	0.23
166	1	1.00
166	2	1.00
166	3	1.00
166	4	0.05
166	5	0.03
167	1	1.00
167	2	1.00
167	3	0.04
167	4	0.03
168	1	1.00
168	2	1.00
168	3	1.00
168	4	1.00
168	5	1.00
168	6	1.00
168	7	1.00
168	8	1.00
168	9	0.92
168	10	0.19
169	1	1.00
169	2	1.00
169	3	1.00
169	4	1.00
169	5	0.64
169	6	0.62
170	1	1.00
170	2	1.00
170	3	0.77
170	4	0.24
171	1	1.00
171	2	1.00
171	3	1.00
171	4	0.32
171	5	0.13
172	1	1.00
172	2	1.00
172	3	0.01
172	4	0.01
173	1	1.00
173	2	1.00
173	3	1.00
173	4	1.00
173	5	0.70
173	6	0.53
174	1	1.00
174	2	1.00
174	3	1.00
174	4	1.00
174	5	1.00
174	6	1.00
174	7	0.81
174	8	0.63
175	1	1.00
175	2	1.00
175	3	0.64
175	4	0.47
176	1	1.00
176	2	1.00
176	3	1.00
176	4	0.16
176	5	0.07
177	1	1.00
177	2	1.00
177	3	0.72
177	4	0.13
178	1	1.00
178	2	1.00
178	3	1.00
178	4	1.00
178	5	0.91
178	6	0.05
179	1	1.00
179	2	1.00
179	3	1.00
179	4	1.00
179	5	1.00
179	6	1.00
179	7	1.00
179	8	1.00
179	9	0.78
179	10	0.13
180	1	1.00
180	2	1.00
180	3	1.00
180	4	0.78
180	5	0.19
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	1.00
181	6	1.00
181	7	1.00
181	8	1.00
181	9	0.83
181	10	0.35
182	1	1.00
182	2	1.00
182	3	1.00
182	4	0.34
182	5	0.27
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	0.32
183	6	0.26
184	1	1.00
184	2	1.00
184	3	1.00
184	4	1.00
184	5	1.00
184	6	0.33
184	7	0.03
185	1	1.00
185	2	0.91
185	3	0.52
186	1	1.00
186	2	1.00
186	3	1.00
186	4	1.00
186	5	1.00
186	6	1.00
186	7	1.00
186	8	1.00
186	9	1.00
186	10	0.53
186	11	0.39
187	1	1.00
187	2	1.00
187	3	1.00
187	4	1.00
187	5	1.00
187	6	0.68
187	7	0.22
188	1	1.00
188	2	0.53
188	3	0.19
189	1	1.00
189	2	1.00
189	3	1.00
189	4	0.68
189	5	0.10
190	1	1.00
190	2	0.89
190	3	0.08
191	1	1.00
191	2	1.00
191	3	1.00
191	4	1.00
191	5	1.00
191	6	1.00
191	7	0.39
191	8	0.36
192	1	1.00
192	2	1.00
192	3	1.00
192	4	1.00
192	5	1.00
192	6	1.00
192	7	0.15
192	8	0.07
193	1	1.00
193	2	1.00
193	3	1.00
193	4	1.00
193	5	1.00
193	6	1.00
193	7	1.00
193	8	1.00
193	9	1.00
193	10	1.00
193	11	0.66
193	12	0.31
194	1	1.00
194	2	0.90
194	3	0.18
195	1	1.00
195	2	1.00
195	3	1.00
195	4	1.00
195	5	1.00
195	6	1.00
195	7	1.00
195	8	0.27
195	9	0.15
196	1	1.00
196	2	1.00
196	3	1.00
196	4	0.40
196	5	0.17
197	1	1.00
197	2	1.00
197	3	1.00
197	4	1.00
197	5	1.00
197	6	1.00
197	7	1.00
197	8	1.00
197	9	0.87
197	10	0.01
198	1	1.00
198	2	1.00
198	3	1.00
198	4	1.00
198	5	1.00
198	6	1.00
198	7	1.00
198	8	1.00
198	9	1.00
198	10	0.56
198	11	0.15
199	1	1.00
199	2	1.00
199	3	1.00
199	4	1.00
199	5	0.09
199	6	0.03
200	1	1.00
200	2	1.00
200	3	1.00
200	4	1.00
200	5	1.00
200	6	1.00
200	7	1.00
200	8	1.00
200	9	0.17
200	10	0.07
