p	d	Pr(p,d)
27	10	1.00
27	11	0.62
28	1	1.00
28	2	1.00
28	3	0.22
29	1	1.00
29	2	1.00
29	3	0.77
30	1	1.00
30	2	1.00
30	3	1.00
30	4	1.00
30	5	1.00
30	6	1.00
30	7	1.00
30	8	1.00
30	9	0.33
31	1	1.00
31	2	1.00
31	3	1.00
31	4	0.17
32	1	1.00
32	2	1.00
32	3	1.00
32	4	1.00
32	5	1.00
32	6	1.00
32	7	1.00
32	8	1.00
32	9	1.00
32	10	0.98
33	1	1.00
33	2	1.00
33	3	1.00
33	4	1.00
33	5	1.00
33	6	1.00
33	7	1.00
33	8	1.00
33	9	1.00
33	10	0.78
34	1	1.00
34	2	1.00
34	3	1.00
34	4	1.00
34	5	1.00
34	6	1.00
34	7	1.00
34	8	1.00
34	9	1.00
34	10	0.65
35	1	1.00
35	2	1.00
35	3	1.00
35	4	0.77
36	1	1.00
36	2	1.00
36	3	0.81
37	1	1.00
37	2	1.00
37	3	1.00
37	4	1.00
37	5	0.46
38	1	1.00
38	2	1.00
38	3	1.00
38	4	1.00
38	5	1.00
38	6	1.00
38	7	1.00
38	8	1.00
38	9	1.00
38	10	1.00
38	11	0.24
39	1	1.00
39	2	1.00
39	3	1.00
39	4	1.00
39	5	1.00
39	6	1.00
39	7	1.00
39	8	1.00
39	9	1.00
39	10	1.00
39	11	0.08
40	1	1.00
40	2	0.24
41	1	1.00
41	2	1.00
41	3	1.00
41	4	1.00
41	5	0.98
42	1	1.00
42	2	0.56
43	1	1.00
43	2	1.00
43	3	1.00
43	4	1.00
43	5	1.00
43	6	1.00
43	7	1.00
43	8	1.00
43	9	0.27
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	1.00
44	6	1.00
44	7	1.00
45	1	1.00
45	2	1.00
45	3	1.00
45	4	1.00
45	5	1.00
45	6	1.00
45	7	1.00
45	8	1.00
45	9	1.00
45	10	0.05
46	1	1.00
46	2	0.94
47	1	1.00
47	2	1.00
47	3	1.00
47	4	1.00
47	5	1.00
47	6	1.00
47	7	1.00
47	8	1.00
47	9	1.00
47	10	0.47
48	1	1.00
48	2	0.00
49	1	1.00
49	2	1.00
49	3	1.00
49	4	1.00
49	5	1.00
49	6	1.00
49	7	1.00
49	8	1.00
49	9	1.00
49	10	1.00
49	11	0.02
50	1	1.00
50	2	0.02
51	1	1.00
51	2	0.49
52	1	1.00
52	2	1.00
52	3	1.00
52	4	0.88
53	1	1.00
53	2	1.00
53	3	0.81
54	1	1.00
54	2	1.00
54	3	0.20
55	1	1.00
55	2	1.00
55	3	0.32
56	1	1.00
56	2	0.93
57	1	1.00
57	2	1.00
57	3	0.55
58	1	1.00
58	2	1.00
58	3	1.00
58	4	1.00
58	5	1.00
58	6	1.00
58	7	0.36
59	1	1.00
59	2	1.00
59	3	1.00
59	4	1.00
59	5	0.48
60	1	1.00
60	2	1.00
60	3	1.00
60	4	1.00
60	5	1.00
60	6	1.00
60	7	1.00
60	8	0.27
61	1	1.00
61	2	1.00
61	3	0.78
62	1	1.00
62	2	1.00
62	3	1.00
62	4	0.43
63	1	1.00
63	2	1.00
63	3	1.00
63	4	1.00
63	5	0.82
64	1	1.00
64	2	0.87
65	1	1.00
65	2	1.00
65	3	1.00
65	4	0.33
66	1	1.00
66	2	1.00
66	3	1.00
66	4	1.00
66	5	1.00
66	6	1.00
66	7	1.00
66	8	1.00
66	9	0.59
67	1	1.00
67	2	1.00
67	3	1.00
67	4	0.74
68	1	1.00
68	2	0.08
69	1	1.00
69	2	0.68
70	1	1.00
70	2	0.14
71	1	1.00
71	2	0.42
72	1	1.00
72	2	1.00
72	3	1.00
72	4	1.00
72	5	0.73
73	1	1.00
73	2	1.00
73	3	1.00
73	4	1.00
73	5	1.00
73	6	1.00
73	7	0.37
74	1	1.00
74	2	0.81
75	1	1.00
75	2	1.00
75	3	1.00
75	4	0.49
76	1	1.00
76	2	0.05
77	1	1.00
77	2	1.00
77	3	1.00
77	4	1.00
77	5	1.00
77	6	1.00
77	7	1.00
77	8	1.00
77	9	0.82
78	1	1.00
78	2	1.00
78	3	1.00
78	4	0.53
79	1	1.00
79	2	1.00
79	3	1.00
79	4	0.20
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	1.00
80	6	1.00
80	7	1.00
80	8	1.00
80	9	1.00
80	10	1.00
80	11	0.09
81	1	1.00
81	2	1.00
81	3	1.00
81	4	1.00
81	5	1.00
81	6	0.12
82	1	1.00
82	2	1.00
82	3	1.00
82	4	0.30
83	1	1.00
83	2	1.00
83	3	1.00
83	4	1.00
83	5	1.00
83	6	0.75
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	0.06
85	1	1.00
85	2	1.00
85	3	1.00
85	4	0.90
86	1	1.00
86	2	1.00
86	3	1.00
86	4	1.00
86	5	1.00
86	6	1.00
86	7	1.00
86	8	1.00
86	9	1.00
86	10	1.00
86	11	0.47
87	1	1.00
87	2	0.29
88	1	1.00
88	2	1.00
88	3	1.00
88	4	1.00
88	5	1.00
88	6	1.00
88	7	1.00
88	8	1.00
88	9	0.82
89	1	1.00
89	2	1.00
89	3	1.00
89	4	1.00
89	5	0.42
90	1	1.00
90	2	1.00
90	3	1.00
90	4	1.00
90	5	1.00
90	6	1.00
90	7	1.00
90	8	0.14
91	1	1.00
91	2	1.00
91	3	0.76
92	1	1.00
92	2	1.00
92	3	1.00
92	4	0.91
93	1	1.00
93	2	1.00
93	3	1.00
93	4	1.00
93	5	1.00
93	6	1.00
93	7	1.00
93	8	1.00
93	9	0.89
94	1	1.00
94	2	1.00
94	3	1.00
94	4	1.00
94	5	1.00
94	6	1.00
94	7	1.00
94	8	1.00
94	9	0.08
95	1	1.00
95	2	1.00
95	3	0.63
96	1	1.00
96	2	1.00
96	3	1.00
96	4	0.35
97	1	1.00
97	2	1.00
97	3	1.00
97	4	1.00
97	5	1.00
97	6	1.00
97	7	0.86
98	1	1.00
98	2	1.00
98	3	0.91
99	1	1.00
99	2	1.00
99	3	1.00
99	4	1.00
99	5	1.00
99	6	1.00
99	7	1.00
99	8	1.00
99	9	1.00
99	10	0.11
100	1	1.00
100	2	1.00
100	3	1.00
100	4	1.00
100	5	0.90
