p	d	Pr(p,d)
24	2	1.00
24	3	1.00
24	4	0.10
24	5	0.09
25	1	1.00
25	2	1.00
25	3	1.00
25	4	0.65
25	5	0.02
26	1	1.00
26	2	0.39
26	3	0.01
27	1	1.00
27	2	1.00
27	3	1.00
27	4	0.28
27	5	0.21
28	1	1.00
28	2	1.00
28	3	1.00
28	4	1.00
28	5	1.00
28	6	1.00
28	7	1.00
28	8	1.00
28	9	0.50
28	10	0.03
29	1	1.00
29	2	1.00
29	3	0.34
29	4	0.33
30	1	1.00
30	2	1.00
30	3	1.00
30	4	1.00
30	5	0.20
30	6	0.19
31	1	1.00
31	2	1.00
31	3	1.00
31	4	0.51
31	5	0.10
32	1	1.00
32	2	1.00
32	3	1.00
32	4	1.00
32	5	1.00
32	6	1.00
32	7	0.35
32	8	0.05
33	1	1.00
33	2	0.32
33	3	0.00
34	1	1.00
34	2	1.00
34	3	1.00
34	4	0.69
35	1	1.00
35	2	1.00
35	3	1.00
35	4	1.00
35	5	1.00
35	6	1.00
35	7	1.00
35	8	1.00
35	9	1.00
35	10	1.00
35	11	0.10
35	12	0.09
36	1	1.00
36	2	1.00
36	3	1.00
36	4	1.00
36	5	1.00
36	6	0.58
36	7	0.45
37	1	1.00
37	2	1.00
37	3	1.00
37	4	1.00
37	5	1.00
37	6	1.00
37	7	0.29
37	8	0.19
38	1	1.00
38	2	0.38
38	3	0.22
39	1	1.00
39	2	1.00
39	3	1.00
39	4	0.54
39	5	0.36
40	1	1.00
40	2	1.00
40	3	1.00
40	4	1.00
40	5	1.00
40	6	1.00
40	7	1.00
40	8	1.00
40	9	1.00
40	10	0.14
40	11	0.08
41	1	1.00
41	2	1.00
41	3	1.00
41	4	0.11
41	5	0.07
42	1	1.00
42	2	1.00
42	3	1.00
42	4	1.00
42	5	1.00
42	6	1.00
42	7	1.00
42	8	0.98
42	9	0.26
43	1	1.00
43	2	0.51
43	3	0.22
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	1.00
44	6	1.00
44	7	0.78
44	8	0.68
45	1	1.00
45	2	1.00
45	3	0.86
45	4	0.36
46	1	1.00
46	2	0.51
46	3	0.49
47	1	1.00
47	2	1.00
47	3	1.00
47	4	0.51
47	5	0.01
48	1	1.00
48	2	1.00
48	3	1.00
48	4	1.00
48	5	1.00
48	6	1.00
48	7	1.00
48	8	1.00
48	9	0.05
48	10	0.01
49	1	1.00
49	2	1.00
49	3	0.57
49	4	0.13
50	1	1.00
50	2	1.00
50	3	1.00
50	4	1.00
50	5	1.00
50	6	1.00
50	7	1.00
50	8	0.47
50	9	0.40
51	1	1.00
51	2	1.00
51	3	0.48
51	4	0.44
52	1	1.00
52	2	1.00
52	3	1.00
52	4	1.00
52	5	1.00
52	6	1.00
52	7	1.00
52	8	0.65
52	9	0.01
53	1	1.00
53	2	1.00
53	3	0.99
53	4	0.32
54	1	1.00
54	2	0.50
54	3	0.50
55	1	1.00
55	2	0.80
55	3	0.51
56	1	1.00
56	2	1.00
56	3	0.03
56	4	0.01
57	1	1.00
57	2	1.00
57	3	0.01
57	4	0.00
58	1	1.00
58	2	1.00
58	3	1.00
58	4	0.17
58	5	0.10
59	1	1.00
59	2	1.00
59	3	0.61
59	4	0.20
60	1	1.00
60	2	1.00
60	3	0.12
60	4	0.05
61	1	1.00
61	2	0.60
61	3	0.33
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	1.00
62	7	0.22
62	8	0.14
63	1	1.00
63	2	1.00
63	3	1.00
63	4	0.92
63	5	0.55
64	1	1.00
64	2	1.00
64	3	1.00
64	4	0.02
64	5	0.02
65	1	1.00
65	2	0.83
65	3	0.82
66	1	1.00
66	2	1.00
66	3	1.00
66	4	0.60
66	5	0.08
67	1	1.00
67	2	1.00
67	3	1.00
67	4	0.89
67	5	0.46
68	1	1.00
68	2	1.00
68	3	1.00
68	4	1.00
68	5	1.00
68	6	0.68
68	7	0.27
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	0.49
69	6	0.09
70	1	1.00
70	2	1.00
70	3	1.00
70	4	1.00
70	5	1.00
70	6	1.00
70	7	1.00
70	8	1.00
70	9	0.92
70	10	0.36
71	1	1.00
71	2	1.00
71	3	0.99
71	4	0.49
72	1	1.00
72	2	1.00
72	3	0.58
72	4	0.57
73	1	1.00
73	2	1.00
73	3	1.00
73	4	1.00
73	5	0.89
73	6	0.71
74	1	1.00
74	2	0.81
74	3	0.49
75	1	1.00
75	2	1.00
75	3	0.35
75	4	0.01
76	1	1.00
76	2	1.00
76	3	0.89
76	4	0.36
77	1	1.00
77	2	1.00
77	3	1.00
77	4	0.77
77	5	0.08
78	1	1.00
78	2	1.00
78	3	0.05
78	4	0.04
79	1	1.00
79	2	1.00
79	3	1.00
79	4	0.38
79	5	0.04
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	1.00
80	6	0.22
80	7	0.10
81	1	1.00
81	2	1.00
81	3	1.00
81	4	1.00
81	5	1.00
81	6	1.00
81	7	1.00
81	8	0.33
81	9	0.08
82	1	1.00
82	2	1.00
82	3	1.00
82	4	1.00
82	5	1.00
82	6	0.55
82	7	0.50
83	1	1.00
83	2	1.00
83	3	1.00
83	4	1.00
83	5	0.57
83	6	0.42
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	1.00
84	6	0.30
84	7	0.12
85	1	1.00
85	2	1.00
85	3	1.00
85	4	1.00
85	5	1.00
85	6	1.00
85	7	1.00
85	8	1.00
85	9	0.90
85	10	0.29
86	1	1.00
86	2	0.50
86	3	0.05
87	1	1.00
87	2	1.00
87	3	1.00
87	4	1.00
87	5	1.00
87	6	0.11
87	7	0.04
88	1	1.00
88	2	1.00
88	3	1.00
88	4	1.00
88	5	1.00
88	6	1.00
88	7	0.50
88	8	0.46
89	1	1.00
89	2	1.00
89	3	1.00
89	4	0.17
89	5	0.04
90	1	1.00
90	2	0.23
90	3	0.15
91	1	1.00
91	2	1.00
91	3	1.00
91	4	1.00
91	5	0.28
91	6	0.25
92	1	1.00
92	2	1.00
92	3	0.81
92	4	0.10
93	1	1.00
93	2	1.00
93	3	0.12
93	4	0.09
94	1	1.00
94	2	0.24
94	3	0.09
95	1	1.00
95	2	1.00
95	3	1.00
95	4	1.00
95	5	1.00
95	6	1.00
95	7	1.00
95	8	1.00
95	9	1.00
95	10	1.00
95	11	0.30
95	12	0.05
96	1	1.00
96	2	1.00
96	3	1.00
96	4	0.95
96	5	0.45
97	1	1.00
97	2	1.00
97	3	1.00
97	4	1.00
97	5	1.00
97	6	0.35
97	7	0.03
98	1	1.00
98	2	1.00
98	3	1.00
98	4	1.00
98	5	1.00
98	6	1.00
98	7	0.51
98	8	0.02
99	1	1.00
99	2	1.00
99	3	0.72
99	4	0.20
100	1	1.00
100	2	1.00
100	3	1.00
100	4	1.00
100	5	1.00
100	6	1.00
100	7	1.00
100	8	0.40
100	9	0.24
101	1	1.00
101	2	1.00
101	3	1.00
101	4	1.00
101	5	0.38
101	6	0.28
102	1	1.00
102	2	0.53
102	3	0.26
103	1	1.00
103	2	1.00
103	3	0.13
103	4	0.06
104	1	1.00
104	2	1.00
104	3	1.00
104	4	1.00
104	5	1.00
104	6	1.00
104	7	0.19
104	8	0.11
105	1	1.00
105	2	1.00
105	3	1.00
105	4	0.06
105	5	0.01
106	1	1.00
106	2	1.00
106	3	1.00
106	4	1.00
106	5	1.00
106	6	1.00
106	7	1.00
106	8	1.00
106	9	1.00
106	10	1.00
106	11	0.50
106	12	0.46
107	1	1.00
107	2	1.00
107	3	1.00
107	4	1.00
107	5	1.00
107	6	0.33
107	7	0.25
108	1	1.00
108	2	1.00
108	3	0.73
108	4	0.01
109	1	1.00
109	2	1.00
109	3	1.00
109	4	1.00
109	5	0.52
109	6	0.02
110	1	1.00
110	2	1.00
110	3	1.00
110	4	1.00
110	5	0.69
110	6	0.63
111	1	1.00
111	2	1.00
111	3	1.00
111	4	1.00
111	5	1.00
111	6	1.00
111	7	1.00
111	8	1.00
111	9	1.00
111	10	1.00
111	11	0.90
111	12	0.06
112	1	1.00
112	2	1.00
112	3	0.99
112	4	0.92
113	1	1.00
113	2	1.00
113	3	1.00
113	4	1.00
113	5	1.00
113	6	0.77
113	7	0.73
114	1	1.00
114	2	1.00
114	3	1.00
114	4	0.04
114	5	0.04
115	1	1.00
115	2	1.00
115	3	0.53
115	4	0.30
116	1	1.00
116	2	1.00
116	3	1.00
116	4	1.00
116	5	1.00
116	6	1.00
116	7	1.00
116	8	0.83
116	9	0.55
117	1	1.00
117	2	1.00
117	3	1.00
117	4	1.00
117	5	1.00
117	6	1.00
117	7	1.00
117	8	1.00
117	9	1.00
117	10	0.18
117	11	0.08
118	1	1.00
118	2	1.00
118	3	1.00
118	4	1.00
118	5	1.00
118	6	1.00
118	7	1.00
118	8	0.44
118	9	0.06
119	1	1.00
119	2	1.00
119	3	1.00
119	4	1.00
119	5	1.00
119	6	1.00
119	7	1.00
119	8	1.00
119	9	1.00
119	10	0.60
119	11	0.18
120	1	1.00
120	2	0.13
120	3	0.01
121	1	1.00
121	2	1.00
121	3	1.00
121	4	1.00
121	5	1.00
121	6	0.00
121	7	0.00
122	1	1.00
122	2	1.00
122	3	0.70
122	4	0.26
123	1	1.00
123	2	0.12
123	3	0.07
124	1	1.00
124	2	1.00
124	3	1.00
124	4	1.00
124	5	1.00
124	6	1.00
124	7	1.00
124	8	1.00
124	9	0.46
124	10	0.06
125	1	1.00
125	2	1.00
125	3	0.64
125	4	0.09
126	1	1.00
126	2	1.00
126	3	1.00
126	4	0.73
126	5	0.64
127	1	1.00
127	2	1.00
127	3	1.00
127	4	0.31
127	5	0.17
128	1	1.00
128	2	1.00
128	3	0.43
128	4	0.05
129	1	1.00
129	2	1.00
129	3	1.00
129	4	1.00
129	5	1.00
129	6	1.00
129	7	1.00
129	8	0.30
129	9	0.09
130	1	1.00
130	2	0.77
130	3	0.43
131	1	1.00
131	2	1.00
131	3	0.72
131	4	0.66
132	1	1.00
132	2	0.01
132	3	0.00
133	1	1.00
133	2	1.00
133	3	1.00
133	4	0.19
133	5	0.02
134	1	1.00
134	2	1.00
134	3	0.44
134	4	0.23
135	1	1.00
135	2	0.02
135	3	0.01
136	1	1.00
136	2	0.18
136	3	0.07
137	1	1.00
137	2	1.00
137	3	0.44
137	4	0.20
138	1	1.00
138	2	1.00
138	3	1.00
138	4	1.00
138	5	1.00
138	6	1.00
138	7	1.00
138	8	0.55
138	9	0.02
139	1	1.00
139	2	1.00
139	3	1.00
139	4	1.00
139	5	0.31
139	6	0.29
140	1	1.00
140	2	1.00
140	3	1.00
140	4	1.00
140	5	1.00
140	6	1.00
140	7	1.00
140	8	0.20
140	9	0.19
141	1	1.00
141	2	1.00
141	3	1.00
141	4	1.00
141	5	0.17
141	6	0.09
142	1	1.00
142	2	1.00
142	3	1.00
142	4	1.00
142	5	1.00
142	6	0.13
142	7	0.00
143	1	1.00
143	2	1.00
143	3	1.00
143	4	1.00
143	5	1.00
143	6	1.00
143	7	0.77
143	8	0.32
144	1	1.00
144	2	1.00
144	3	1.00
144	4	1.00
144	5	1.00
144	6	0.66
144	7	0.56
145	1	1.00
145	2	1.00
145	3	1.00
145	4	0.37
145	5	0.06
146	1	1.00
146	2	1.00
146	3	1.00
146	4	0.91
146	5	0.02
147	1	1.00
147	2	1.00
147	3	1.00
147	4	0.74
147	5	0.08
148	1	1.00
148	2	0.06
148	3	0.03
149	1	1.00
149	2	1.00
149	3	1.00
149	4	1.00
149	5	1.00
149	6	1.00
149	7	0.89
149	8	0.80
150	1	1.00
150	2	1.00
150	3	1.00
150	4	0.47
150	5	0.46
151	1	1.00
151	2	1.00
151	3	0.31
151	4	0.06
152	1	1.00
152	2	1.00
152	3	1.00
152	4	0.75
152	5	0.08
153	1	1.00
153	2	1.00
153	3	1.00
153	4	1.00
153	5	1.00
153	6	1.00
153	7	0.52
153	8	0.31
154	1	1.00
154	2	1.00
154	3	0.88
154	4	0.37
155	1	1.00
155	2	1.00
155	3	0.10
155	4	0.03
156	1	1.00
156	2	0.39
156	3	0.27
157	1	1.00
157	2	1.00
157	3	1.00
157	4	1.00
157	5	0.75
157	6	0.18
158	1	1.00
158	2	1.00
158	3	1.00
158	4	0.27
158	5	0.07
159	1	1.00
159	2	1.00
159	3	1.00
159	4	1.00
159	5	0.03
159	6	0.02
160	1	1.00
160	2	1.00
160	3	1.00
160	4	1.00
160	5	1.00
160	6	1.00
160	7	1.00
160	8	1.00
160	9	0.16
160	10	0.03
161	1	1.00
161	2	1.00
161	3	1.00
161	4	1.00
161	5	1.00
161	6	0.14
161	7	0.01
162	1	1.00
162	2	1.00
162	3	1.00
162	4	1.00
162	5	1.00
162	6	1.00
162	7	1.00
162	8	1.00
162	9	0.02
162	10	0.01
163	1	1.00
163	2	1.00
163	3	1.00
163	4	0.04
163	5	0.04
164	1	1.00
164	2	1.00
164	3	1.00
164	4	0.58
164	5	0.09
165	1	1.00
165	2	0.96
165	3	0.24
166	1	1.00
166	2	1.00
166	3	1.00
166	4	1.00
166	5	1.00
166	6	1.00
166	7	1.00
166	8	0.21
166	9	0.01
167	1	1.00
167	2	1.00
167	3	1.00
167	4	1.00
167	5	1.00
167	6	0.42
167	7	0.14
168	1	1.00
168	2	0.84
168	3	0.53
169	1	1.00
169	2	1.00
169	3	1.00
169	4	1.00
169	5	0.72
169	6	0.25
170	1	1.00
170	2	1.00
170	3	0.64
170	4	0.16
171	1	1.00
171	2	1.00
171	3	1.00
171	4	1.00
171	5	1.00
171	6	1.00
171	7	0.89
171	8	0.73
172	1	1.00
172	2	1.00
172	3	1.00
172	4	1.00
172	5	0.16
172	6	0.10
173	1	1.00
173	2	1.00
173	3	1.00
173	4	0.77
173	5	0.74
174	1	1.00
174	2	1.00
174	3	1.00
174	4	0.06
174	5	0.02
175	1	1.00
175	2	1.00
175	3	1.00
175	4	1.00
175	5	1.00
175	6	1.00
175	7	1.00
175	8	1.00
175	9	0.20
175	10	0.09
176	1	1.00
176	2	0.29
176	3	0.16
177	1	1.00
177	2	1.00
177	3	0.60
177	4	0.37
178	1	1.00
178	2	1.00
178	3	1.00
178	4	1.00
178	5	1.00
178	6	0.01
178	7	0.01
179	1	1.00
179	2	1.00
179	3	1.00
179	4	0.05
179	5	0.02
180	1	1.00
180	2	1.00
180	3	0.72
180	4	0.41
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	1.00
181	6	0.05
181	7	0.03
182	1	1.00
182	2	1.00
182	3	0.23
182	4	0.11
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	1.00
183	6	1.00
183	7	0.29
183	8	0.01
184	1	1.00
184	2	1.00
184	3	1.00
184	4	1.00
184	5	1.00
184	6	1.00
184	7	1.00
184	8	1.00
184	9	0.68
184	10	0.65
185	1	1.00
185	2	1.00
185	3	1.00
185	4	1.00
185	5	1.00
185	6	1.00
185	7	1.00
185	8	1.00
185	9	1.00
185	10	0.85
185	11	0.78
186	1	1.00
186	2	1.00
186	3	1.00
186	4	0.09
186	5	0.05
187	1	1.00
187	2	1.00
187	3	1.00
187	4	1.00
187	5	0.26
187	6	0.25
188	1	1.00
188	2	1.00
188	3	1.00
188	4	0.65
188	5	0.18
189	1	1.00
189	2	1.00
189	3	0.07
189	4	0.05
190	1	1.00
190	2	1.00
190	3	1.00
190	4	1.00
190	5	0.37
190	6	0.16
191	1	1.00
191	2	1.00
191	3	1.00
191	4	1.00
191	5	0.26
191	6	0.24
192	1	1.00
192	2	1.00
192	3	1.00
192	4	0.17
192	5	0.12
193	1	1.00
193	2	1.00
193	3	1.00
193	4	0.04
193	5	0.01
194	1	1.00
194	2	1.00
194	3	0.69
194	4	0.49
195	1	1.00
195	2	1.00
195	3	1.00
195	4	0.91
195	5	0.85
196	1	1.00
196	2	1.00
196	3	0.54
196	4	0.26
197	1	1.00
197	2	0.49
197	3	0.00
198	1	1.00
198	2	0.44
198	3	0.24
199	1	1.00
199	2	1.00
199	3	0.88
199	4	0.78
200	1	1.00
200	2	1.00
200	3	0.46
200	4	0.06
201	1	1.00
201	2	1.00
201	3	0.76
201	4	0.29
202	1	1.00
202	2	1.00
202	3	0.08
202	4	0.02
203	1	1.00
203	2	1.00
203	3	0.39
203	4	0.12
204	1	1.00
204	2	1.00
204	3	1.00
204	4	0.00
204	5	0.00
205	1	1.00
205	2	1.00
205	3	1.00
205	4	0.40
205	5	0.27
206	1	1.00
206	2	1.00
206	3	1.00
206	4	1.00
206	5	1.00
206	6	1.00
206	7	1.00
206	8	0.51
206	9	0.27
207	1	1.00
207	2	0.04
207	3	0.03
208	1	1.00
208	2	1.00
208	3	1.00
208	4	1.00
208	5	0.86
208	6	0.11
209	1	1.00
209	2	1.00
209	3	1.00
209	4	0.66
209	5	0.65
210	1	1.00
210	2	1.00
210	3	1.00
210	4	0.66
210	5	0.18
211	1	1.00
211	2	1.00
211	3	1.00
211	4	0.57
211	5	0.31
212	1	1.00
212	2	0.17
212	3	0.15
213	1	1.00
213	2	1.00
213	3	0.50
213	4	0.21
214	1	1.00
214	2	1.00
214	3	1.00
214	4	1.00
214	5	1.00
214	6	0.60
214	7	0.45
215	1	1.00
215	2	1.00
215	3	1.00
215	4	1.00
215	5	1.00
215	6	1.00
215	7	1.00
215	8	1.00
215	9	0.80
215	10	0.01
216	1	1.00
216	2	1.00
216	3	1.00
216	4	0.87
216	5	0.59
217	1	1.00
217	2	0.64
217	3	0.27
218	1	1.00
218	2	1.00
218	3	1.00
218	4	1.00
218	5	0.94
218	6	0.45
219	1	1.00
219	2	1.00
219	3	1.00
219	4	0.43
219	5	0.00
220	1	1.00
220	2	0.20
220	3	0.16
221	1	1.00
221	2	1.00
221	3	1.00
221	4	1.00
221	5	0.16
221	6	0.02
222	1	1.00
222	2	0.45
222	3	0.01
223	1	1.00
223	2	1.00
223	3	1.00
223	4	1.00
223	5	1.00
223	6	0.98
223	7	0.42
224	1	1.00
224	2	1.00
224	3	1.00
224	4	0.95
224	5	0.55
225	1	1.00
225	2	1.00
225	3	1.00
225	4	1.00
225	5	1.00
225	6	0.21
225	7	0.04
226	1	1.00
226	2	0.64
226	3	0.23
227	1	1.00
227	2	1.00
227	3	0.57
227	4	0.15
228	1	1.00
228	2	1.00
228	3	0.30
228	4	0.25
229	1	1.00
229	2	0.20
229	3	0.08
230	1	1.00
230	2	1.00
230	3	1.00
230	4	1.00
230	5	0.70
230	6	0.64
231	1	1.00
231	2	1.00
231	3	1.00
231	4	0.10
231	5	0.10
232	1	1.00
232	2	1.00
232	3	1.00
232	4	0.47
232	5	0.08
233	1	1.00
233	2	1.00
233	3	1.00
233	4	1.00
233	5	0.35
233	6	0.12
234	1	1.00
234	2	0.83
234	3	0.25
235	1	1.00
235	2	1.00
235	3	1.00
235	4	1.00
235	5	1.00
235	6	1.00
235	7	1.00
235	8	0.83
235	9	0.50
236	1	1.00
236	2	1.00
236	3	1.00
236	4	1.00
236	5	1.00
236	6	1.00
236	7	1.00
236	8	1.00
236	9	0.17
236	10	0.08
237	1	1.00
237	2	1.00
237	3	1.00
237	4	1.00
237	5	0.09
237	6	0.03
238	1	1.00
238	2	0.30
238	3	0.13
239	1	1.00
239	2	1.00
239	3	1.00
239	4	1.00
239	5	1.00
239	6	1.00
239	7	1.00
239	8	1.00
239	9	1.00
239	10	1.00
239	11	0.11
239	12	0.01
240	1	1.00
240	2	1.00
240	3	1.00
240	4	1.00
240	5	1.00
240	6	1.00
240	7	0.34
240	8	0.28
241	1	1.00
241	2	1.00
241	3	0.75
241	4	0.23
242	1	1.00
242	2	0.99
242	3	0.66
243	1	1.00
243	2	0.85
243	3	0.56
244	1	1.00
244	2	1.00
244	3	0.47
244	4	0.12
245	1	1.00
245	2	1.00
245	3	1.00
245	4	1.00
245	5	1.00
245	6	0.17
245	7	0.11
246	1	1.00
246	2	1.00
246	3	1.00
246	4	1.00
246	5	1.00
246	6	1.00
246	7	1.00
246	8	0.27
246	9	0.03
247	1	1.00
247	2	1.00
247	3	0.95
247	4	0.72
248	1	1.00
248	2	1.00
248	3	1.00
248	4	0.32
248	5	0.23
249	1	1.00
249	2	1.00
249	3	1.00
249	4	1.00
249	5	1.00
249	6	1.00
249	7	1.00
249	8	1.00
249	9	0.53
249	10	0.40
250	1	1.00
250	2	1.00
250	3	1.00
250	4	1.00
250	5	1.00
250	6	1.00
250	7	1.00
250	8	1.00
250	9	0.56
250	10	0.07
