p	r	C_pr
19	36	70
19	37	50
19	38	80
19	39	90
19	40	100
20	1	50
20	2	110
20	3	50
20	4	0
20	5	70
20	6	70
20	7	70
20	8	40
20	9	90
20	10	20
20	11	20
20	12	20
20	13	50
20	14	70
20	15	90
20	16	90
20	17	50
20	18	0
20	19	50
20	20	70
20	21	70
20	22	20
20	23	70
20	24	110
20	25	50
20	26	20
20	27	0
20	28	90
20	29	40
20	30	70
20	31	90
20	32	50
20	33	50
20	34	90
20	35	40
20	36	50
20	37	70
20	38	50
20	39	90
20	40	90
21	1	90
21	2	90
21	3	100
21	4	0
21	5	90
21	6	80
21	7	60
21	8	20
21	9	90
21	10	0
21	11	20
21	12	0
21	13	100
21	14	90
21	15	110
21	16	80
21	17	80
21	18	20
21	19	80
21	20	70
21	21	60
21	22	10
21	23	120
21	24	100
21	25	60
21	26	0
21	27	30
21	28	90
21	29	20
21	30	80
21	31	70
21	32	70
21	33	70
21	34	70
21	35	20
21	36	50
21	37	50
21	38	60
21	39	90
21	40	120
22	1	70
22	2	20
22	3	30
22	4	60
22	5	30
22	6	10
22	7	80
22	8	80
22	9	100
22	10	80
22	11	100
22	12	70
22	13	100
22	14	70
22	15	80
22	16	50
22	17	80
22	18	80
22	19	60
22	20	60
22	21	30
22	22	80
22	23	80
22	24	100
22	25	60
22	26	80
22	27	80
22	28	70
22	29	80
22	30	100
22	31	50
22	32	50
22	33	60
22	34	50
22	35	100
22	36	10
22	37	40
22	38	60
22	39	100
22	40	80
23	1	70
23	2	50
23	3	90
23	4	0
23	5	70
23	6	50
23	7	50
23	8	0
23	9	70
23	10	0
23	11	20
23	12	0
23	13	90
23	14	70
23	15	70
23	16	50
23	17	70
23	18	20
23	19	50
23	20	50
23	21	50
23	22	0
23	23	70
23	24	50
23	25	50
23	26	0
23	27	20
23	28	70
23	29	0
23	30	70
23	31	50
23	32	50
23	33	70
23	34	50
23	35	0
23	36	50
23	37	50
23	38	50
23	39	70
23	40	50
24	1	90
24	2	90
24	3	100
24	4	10
24	5	120
24	6	100
24	7	80
24	8	30
24	9	100
24	10	30
24	11	30
24	12	0
24	13	120
24	14	110
24	15	120
24	16	80
24	17	100
24	18	50
24	19	80
24	20	100
24	21	60
24	22	10
24	23	120
24	24	100
24	25	80
24	26	10
24	27	30
24	28	100
24	29	30
24	30	80
24	31	80
24	32	50
24	33	100
24	34	100
24	35	30
24	36	60
24	37	50
24	38	60
24	39	100
24	40	100
25	1	50
25	2	40
25	3	20
25	4	50
25	5	0
25	6	0
25	7	70
25	8	90
25	9	50
25	10	50
25	11	50
25	12	50
25	13	70
25	14	70
25	15	70
25	16	40
25	17	50
25	18	70
25	19	50
25	20	70
25	21	0
25	22	50
25	23	50
25	24	90
25	25	50
25	26	70
25	27	70
25	28	20
25	29	50
25	30	50
25	31	0
25	32	50
25	33	70
25	34	20
25	35	90
25	36	0
25	37	0
25	38	50
25	39	70
25	40	70
26	1	90
26	2	90
26	3	50
26	4	0
26	5	90
26	6	90
26	7	70
26	8	20
26	9	90
26	10	20
26	11	20
26	12	20
26	13	70
26	14	90
26	15	90
26	16	70
26	17	70
26	18	20
26	19	90
26	20	90
26	21	50
26	22	0
26	23	110
26	24	90
26	25	70
26	26	0
26	27	0
26	28	70
26	29	20
26	30	70
26	31	70
26	32	70
26	33	70
26	34	110
26	35	20
26	36	50
26	37	50
26	38	50
26	39	70
26	40	110
27	1	50
27	2	20
27	3	20
27	4	50
27	5	0
27	6	0
27	7	70
27	8	70
27	9	50
27	10	50
27	11	50
27	12	50
27	13	90
27	14	90
27	15	50
27	16	40
27	17	50
27	18	90
27	19	50
27	20	50
27	21	0
27	22	50
27	23	50
27	24	90
27	25	50
27	26	70
27	27	90
27	28	40
27	29	50
27	30	50
27	31	20
27	32	50
27	33	70
27	34	20
27	35	90
27	36	0
27	37	20
27	38	50
27	39	70
27	40	70
28	1	50
28	2	110
28	3	80
28	4	10
28	5	70
28	6	80
28	7	80
28	8	40
28	9	80
28	10	10
28	11	0
28	12	0
28	13	100
28	14	110
28	15	100
28	16	120
28	17	60
28	18	50
28	19	60
28	20	70
28	21	60
28	22	10
28	23	80
28	24	140
28	25	60
28	26	20
28	27	50
28	28	110
28	29	30
28	30	60
28	31	90
28	32	50
28	33	80
28	34	90
28	35	70
28	36	60
28	37	70
28	38	60
28	39	100
28	40	120
29	1	70
29	2	90
29	3	100
29	4	0
29	5	90
29	6	80
29	7	60
29	8	20
29	9	90
29	10	0
29	11	20
29	12	0
29	13	120
29	14	110
29	15	110
29	16	100
29	17	80
29	18	40
29	19	60
29	20	70
29	21	60
29	22	10
29	23	100
29	24	120
29	25	60
29	26	0
29	27	50
29	28	110
29	29	20
29	30	80
29	31	90
29	32	50
29	33	70
29	34	90
29	35	40
29	36	50
29	37	70
29	38	60
29	39	90
29	40	120
30	1	70
30	2	60
30	3	30
30	4	50
30	5	40
30	6	50
30	7	100
30	8	90
30	9	70
30	10	70
30	11	50
30	12	50
30	13	100
30	14	110
30	15	90
30	16	50
30	17	80
30	18	90
30	19	80
30	20	90
30	21	10
30	22	60
30	23	100
30	24	120
30	25	80
30	26	70
30	27	80
30	28	40
30	29	70
30	30	60
30	31	20
30	32	50
30	33	90
30	34	40
30	35	90
30	36	0
30	37	0
30	38	60
30	39	90
30	40	100
31	1	90
31	2	70
31	3	60
31	4	10
31	5	70
31	6	80
31	7	80
31	8	20
31	9	80
31	10	30
31	11	20
31	12	20
31	13	100
31	14	90
31	15	80
31	16	100
31	17	80
31	18	50
31	19	100
31	20	90
31	21	60
31	22	10
31	23	100
31	24	100
31	25	80
31	26	0
31	27	30
31	28	70
31	29	10
31	30	80
31	31	70
31	32	70
31	33	80
31	34	130
31	35	50
31	36	60
31	37	70
31	38	60
31	39	60
31	40	120
32	1	50
32	2	40
32	3	20
32	4	50
32	5	20
32	6	20
32	7	50
32	8	70
32	9	90
32	10	70
32	11	70
32	12	70
32	13	70
32	14	90
32	15	90
32	16	20
32	17	50
32	18	70
32	19	50
32	20	70
32	21	20
32	22	70
32	23	70
32	24	90
32	25	50
32	26	50
32	27	70
32	28	20
32	29	90
32	30	70
32	31	40
32	32	50
32	33	70
32	34	40
32	35	70
32	36	0
32	37	20
32	38	50
32	39	70
32	40	90
33	1	70
33	2	40
33	3	30
33	4	60
33	5	40
33	6	50
33	7	80
33	8	70
33	9	80
33	10	80
33	11	50
33	12	50
33	13	120
33	14	130
33	15	100
33	16	50
33	17	80
33	18	120
33	19	80
33	20	90
33	21	10
33	22	60
33	23	100
33	24	120
33	25	80
33	26	50
33	27	100
33	28	40
33	29	80
33	30	60
33	31	40
33	32	50
33	33	100
33	34	60
33	35	100
33	36	10
33	37	20
33	38	60
33	39	80
33	40	120
34	1	70
34	2	20
34	3	50
34	4	60
34	5	30
34	6	10
34	7	60
34	8	80
34	9	100
34	10	80
34	11	100
34	12	70
34	13	120
34	14	90
34	15	100
34	16	50
34	17	80
34	18	100
34	19	60
34	20	80
34	21	30
34	22	80
34	23	80
34	24	100
34	25	60
34	26	60
34	27	100
34	28	50
34	29	80
34	30	100
34	31	50
34	32	50
34	33	80
34	34	70
34	35	100
34	36	10
34	37	40
34	38	60
34	39	80
34	40	100
35	1	90
35	2	60
35	3	50
35	4	60
35	5	60
35	6	50
35	7	100
35	8	90
35	9	100
35	10	80
35	11	70
35	12	50
35	13	120
35	14	110
35	15	120
35	16	50
35	17	100
35	18	100
35	19	80
35	20	90
35	21	10
35	22	60
35	23	120
35	24	120
35	25	80
35	26	70
35	27	80
35	28	60
35	29	80
35	30	80
35	31	20
35	32	50
35	33	100
35	34	40
35	35	100
35	36	10
35	37	0
35	38	60
35	39	120
35	40	100
36	1	50
36	2	90
36	3	60
36	4	10
36	5	70
36	6	80
36	7	80
36	8	20
36	9	100
36	10	30
36	11	20
36	12	20
36	13	60
36	14	70
36	15	80
36	16	80
36	17	60
36	18	10
36	19	60
36	20	50
36	21	80
36	22	30
36	23	80
36	24	100
36	25	60
36	26	20
36	27	10
36	28	90
36	29	50
36	30	80
36	31	90
36	32	50
36	33	60
36	34	70
36	35	30
36	36	60
36	37	70
36	38	60
36	39	100
36	40	80
37	1	70
37	2	110
37	3	80
37	4	0
37	5	70
37	6	80
37	7	80
37	8	40
37	9	70
37	10	20
37	11	0
37	12	0
37	13	100
37	14	110
37	15	90
37	16	120
37	17	60
37	18	40
37	19	80
37	20	70
37	21	80
37	22	30
37	23	100
37	24	140
37	25	60
37	26	20
37	27	50
37	28	110
37	29	40
37	30	60
37	31	110
37	32	70
37	33	70
37	34	90
37	35	60
37	36	50
37	37	90
37	38	60
37	39	90
37	40	140
38	1	90
38	2	40
38	3	30
38	4	50
38	5	40
38	6	30
38	7	100
38	8	90
38	9	90
38	10	90
38	11	90
38	12	70
38	13	120
38	14	90
38	15	90
38	16	70
38	17	100
38	18	90
38	19	80
38	20	90
38	21	30
38	22	80
38	23	100
38	24	120
38	25	80
38	26	70
38	27	80
38	28	60
38	29	70
38	30	100
38	31	40
38	32	50
38	33	70
38	34	80
38	35	110
38	36	0
38	37	40
38	38	60
38	39	90
38	40	100
39	1	70
39	2	20
39	3	10
39	4	60
39	5	20
39	6	30
39	7	100
39	8	70
39	9	80
39	10	100
39	11	70
39	12	70
39	13	80
39	14	70
39	15	60
39	16	30
39	17	80
39	18	80
39	19	80
39	20	70
39	21	30
39	22	80
39	23	80
39	24	80
39	25	80
39	26	70
39	27	60
39	28	20
39	29	80
39	30	80
39	31	20
39	32	50
39	33	80
39	34	40
39	35	80
39	36	10
39	37	20
39	38	60
39	39	80
39	40	60
40	1	90
40	2	90
40	3	90
40	4	0
40	5	110
40	6	90
40	7	70
40	8	20
40	9	110
40	10	40
40	11	40
40	12	20
40	13	110
40	14	110
40	15	110
40	16	70
40	17	90
40	18	40
40	19	70
40	20	90
40	21	70
40	22	20
40	23	110
40	24	90
40	25	70
40	26	0
40	27	20
40	28	90
40	29	40
40	30	90
40	31	90
40	32	50
40	33	90
40	34	110
40	35	20
40	36	50
40	37	70
40	38	50
40	39	90
40	40	90
41	1	90
41	2	20
41	3	50
41	4	60
41	5	40
41	6	30
41	7	80
41	8	70
41	9	80
41	10	80
41	11	70
41	12	50
41	13	140
41	14	110
41	15	100
41	16	50
41	17	100
41	18	120
41	19	80
41	20	90
41	21	10
41	22	60
41	23	100
41	24	100
41	25	80
41	26	50
41	27	100
41	28	40
41	29	60
41	30	80
41	31	20
41	32	50
41	33	100
41	34	60
41	35	100
41	36	10
41	37	20
41	38	60
41	39	80
41	40	100
42	1	90
42	2	0
42	3	20
42	4	50
42	5	20
42	6	0
42	7	50
42	8	50
42	9	90
42	10	50
42	11	90
42	12	70
42	13	70
42	14	50
42	15	70
42	16	0
42	17	70
42	18	50
42	19	70
42	20	50
42	21	0
42	22	50
42	23	90
42	24	50
42	25	50
42	26	50
42	27	50
42	28	20
42	29	50
42	30	90
42	31	0
42	32	70
42	33	50
42	34	20
42	35	50
42	36	0
42	37	0
42	38	50
42	39	70
42	40	70
43	1	90
43	2	40
43	3	50
43	4	60
43	5	30
43	6	10
43	7	80
43	8	100
43	9	80
43	10	80
43	11	80
43	12	50
43	13	100
43	14	70
43	15	100
43	16	50
43	17	80
43	18	80
43	19	80
43	20	80
43	21	30
43	22	80
43	23	100
43	24	100
43	25	60
43	26	80
43	27	80
43	28	50
43	29	80
43	30	80
43	31	30
43	32	70
43	33	80
43	34	30
43	35	100
43	36	10
43	37	20
43	38	60
43	39	100
43	40	100
44	1	70
44	2	40
44	3	20
44	4	50
44	5	40
44	6	40
44	7	70
44	8	70
44	9	90
44	10	90
44	11	70
44	12	70
44	13	110
44	14	130
44	15	90
44	16	40
44	17	70
44	18	110
44	19	70
44	20	90
44	21	20
44	22	70
44	23	90
44	24	110
44	25	70
44	26	50
44	27	90
44	28	40
44	29	90
44	30	70
44	31	60
44	32	50
44	33	90
44	34	80
44	35	90
44	36	0
44	37	40
44	38	50
44	39	70
44	40	110
45	1	90
45	2	20
45	3	50
45	4	50
45	5	20
45	6	10
45	7	60
45	8	70
45	9	70
45	10	50
45	11	70
45	12	50
45	13	100
45	14	70
45	15	90
45	16	30
45	17	80
45	18	70
45	19	80
45	20	70
45	21	10
45	22	60
45	23	100
45	24	80
45	25	60
45	26	50
45	27	80
45	28	20
45	29	50
45	30	80
45	31	0
45	32	70
45	33	70
45	34	20
45	35	70
45	36	0
45	37	0
45	38	60
45	39	70
45	40	100
46	1	90
46	2	0
46	3	40
46	4	50
46	5	40
46	6	20
46	7	70
46	8	50
46	9	70
46	10	70
46	11	70
46	12	50
46	13	130
46	14	110
46	15	70
46	16	20
46	17	90
46	18	110
46	19	70
46	20	70
46	21	0
46	22	50
46	23	90
46	24	70
46	25	70
46	26	50
46	27	90
46	28	40
46	29	50
46	30	70
46	31	20
46	32	50
46	33	90
46	34	40
46	35	70
46	36	0
46	37	20
46	38	50
46	39	70
46	40	70
47	1	90
47	2	60
47	3	30
47	4	60
47	5	60
47	6	50
47	7	100
47	8	90
47	9	120
47	10	100
47	11	90
47	12	70
47	13	100
47	14	90
47	15	120
47	16	50
47	17	100
47	18	80
47	19	80
47	20	90
47	21	30
47	22	80
47	23	120
47	24	120
47	25	80
47	26	70
47	27	60
47	28	60
47	29	100
47	30	100
47	31	40
47	32	50
47	33	80
47	34	60
47	35	100
47	36	10
47	37	20
47	38	60
47	39	120
47	40	100
48	1	50
48	2	20
48	3	30
48	4	60
48	5	0
48	6	10
48	7	80
48	8	70
48	9	60
48	10	60
48	11	50
48	12	50
48	13	80
48	14	70
48	15	60
48	16	30
48	17	60
48	18	80
48	19	60
48	20	50
48	21	10
48	22	60
48	23	60
48	24	80
48	25	60
48	26	70
48	27	80
48	28	20
48	29	60
48	30	60
48	31	0
48	32	50
48	33	80
48	34	0
48	35	80
48	36	10
48	37	0
48	38	60
48	39	80
48	40	60
49	1	70
49	2	70
49	3	80
49	4	0
49	5	90
49	6	100
49	7	80
49	8	0
49	9	90
49	10	40
49	11	20
49	12	20
49	13	120
49	14	130
49	15	70
49	16	80
49	17	80
49	18	60
49	19	80
49	20	70
49	21	80
49	22	30
49	23	100
49	24	100
49	25	80
49	26	0
49	27	50
49	28	90
49	29	40
49	30	80
49	31	110
49	32	50
49	33	90
49	34	110
49	35	20
49	36	50
49	37	90
49	38	60
49	39	70
49	40	100
50	1	110
50	2	70
50	3	100
50	4	10
50	5	100
50	6	80
50	7	80
50	8	30
50	9	80
50	10	30
50	11	30
50	12	0
50	13	120
50	14	90
50	15	100
50	16	80
50	17	100
50	18	50
50	19	100
50	20	100
50	21	60
50	22	10
50	23	120
50	24	80
50	25	80
50	26	10
50	27	30
50	28	80
50	29	10
50	30	80
50	31	60
50	32	70
50	33	100
50	34	100
50	35	30
50	36	60
50	37	50
50	38	60
50	39	80
50	40	100
51	1	70
51	2	90
51	3	60
51	4	10
51	5	80
51	6	80
51	7	100
51	8	50
51	9	80
51	10	50
51	11	30
51	12	20
51	13	100
51	14	90
51	15	80
51	16	120
51	17	80
51	18	50
51	19	80
51	20	100
51	21	80
51	22	30
51	23	80
51	24	120
51	25	80
51	26	30
51	27	30
51	28	100
51	29	30
51	30	80
51	31	100
51	32	50
51	33	80
51	34	140
51	35	70
51	36	60
51	37	90
51	38	60
51	39	80
51	40	100
52	1	90
52	2	20
52	3	10
52	4	60
52	5	50
52	6	50
52	7	80
52	8	60
52	9	100
52	10	80
52	11	80
52	12	70
52	13	80
52	14	90
52	15	80
52	16	10
52	17	80
52	18	80
52	19	100
52	20	80
52	21	10
52	22	60
52	23	120
52	24	80
52	25	80
52	26	60
52	27	60
52	28	30
52	29	80
52	30	80
52	31	30
52	32	70
52	33	80
52	34	50
52	35	60
52	36	10
52	37	0
52	38	60
52	39	80
52	40	100
53	1	90
53	2	60
53	3	30
53	4	50
53	5	60
53	6	50
53	7	100
53	8	90
53	9	110
53	10	90
53	11	90
53	12	70
53	13	100
53	14	90
53	15	110
53	16	50
53	17	100
53	18	70
53	19	80
53	20	90
53	21	30
53	22	80
53	23	120
53	24	120
53	25	80
53	26	70
53	27	60
53	28	60
53	29	90
53	30	100
53	31	40
53	32	50
53	33	70
53	34	60
53	35	90
53	36	0
53	37	20
53	38	60
53	39	110
53	40	100
54	1	70
54	2	60
54	3	30
54	4	60
54	5	40
54	6	50
54	7	100
54	8	90
54	9	80
54	10	80
54	11	50
54	12	50
54	13	120
54	14	130
54	15	100
54	16	70
54	17	80
54	18	120
54	19	80
54	20	90
54	21	10
54	22	60
54	23	100
54	24	140
54	25	80
54	26	70
54	27	100
54	28	60
54	29	80
54	30	60
54	31	40
54	32	50
54	33	100
54	34	60
54	35	120
54	36	10
54	37	20
54	38	60
54	39	100
54	40	120
55	1	50
55	2	60
55	3	0
55	4	50
55	5	20
55	6	20
55	7	70
55	8	90
55	9	90
55	10	70
55	11	70
55	12	70
55	13	70
55	14	90
55	15	90
55	16	60
55	17	50
55	18	70
55	19	50
55	20	70
55	21	20
55	22	70
55	23	70
55	24	130
55	25	50
55	26	70
55	27	70
55	28	60
55	29	90
55	30	70
55	31	60
55	32	50
55	33	50
55	34	60
55	35	110
55	36	0
55	37	40
55	38	50
55	39	90
55	40	110
56	1	90
56	2	20
56	3	40
56	4	50
56	5	20
56	6	0
56	7	70
56	8	70
56	9	70
56	10	70
56	11	70
56	12	50
56	13	90
56	14	70
56	15	70
56	16	20
56	17	70
56	18	70
56	19	70
56	20	50
56	21	20
56	22	70
56	23	90
56	24	70
56	25	50
56	26	70
56	27	70
56	28	40
56	29	70
56	30	70
56	31	20
56	32	70
56	33	70
56	34	0
56	35	70
56	36	0
56	37	20
56	38	50
56	39	90
56	40	70
57	1	50
57	2	20
57	3	30
57	4	60
57	5	0
57	6	10
57	7	80
57	8	70
57	9	60
57	10	60
57	11	50
57	12	50
57	13	80
57	14	70
57	15	60
57	16	30
57	17	60
57	18	80
57	19	60
57	20	50
57	21	10
57	22	60
57	23	60
57	24	80
57	25	60
57	26	70
57	27	80
57	28	20
57	29	60
57	30	60
57	31	0
57	32	50
57	33	80
57	34	0
57	35	80
57	36	10
57	37	0
57	38	60
57	39	80
57	40	60
58	1	90
58	2	40
58	3	0
58	4	50
58	5	40
58	6	40
58	7	70
58	8	70
58	9	90
58	10	70
58	11	70
58	12	70
58	13	90
58	14	110
58	15	90
58	16	40
58	17	70
58	18	90
58	19	90
58	20	90
58	21	0
58	22	50
58	23	110
58	24	110
58	25	70
58	26	50
58	27	70
58	28	40
58	29	70
58	30	70
58	31	40
58	32	70
58	33	70
58	34	80
58	35	90
58	36	0
58	37	20
58	38	50
58	39	70
58	40	130
59	1	50
59	2	20
59	3	30
59	4	50
59	5	0
59	6	10
59	7	80
59	8	70
59	9	50
59	10	50
