p	r	R_p
38	3	1
38	4	1
38	5	0
38	6	1
38	7	1
38	8	1
39	1	0
39	2	1
39	3	1
39	4	0
39	5	0
39	6	1
39	7	1
39	8	1
40	1	1
40	2	1
40	3	0
40	4	0
40	5	1
40	6	1
40	7	1
40	8	0
41	1	1
41	2	1
41	3	0
41	4	0
41	5	1
41	6	1
41	7	1
41	8	0
42	1	1
42	2	1
42	3	0
42	4	0
42	5	1
42	6	1
42	7	1
42	8	0
43	1	1
43	2	1
43	3	0
43	4	0
43	5	1
43	6	1
43	7	1
43	8	0
44	1	1
44	2	0
44	3	1
44	4	1
44	5	0
44	6	1
44	7	1
44	8	1
45	1	0
45	2	1
45	3	1
45	4	1
45	5	0
45	6	1
45	7	0
45	8	1
46	1	1
46	2	1
46	3	0
46	4	0
46	5	1
46	6	1
46	7	1
46	8	0
47	1	0
47	2	1
47	3	1
47	4	1
47	5	0
47	6	1
47	7	1
47	8	1
48	1	1
48	2	1
48	3	0
48	4	0
48	5	1
48	6	1
48	7	1
48	8	0
49	1	1
49	2	1
49	3	0
49	4	0
49	5	1
49	6	1
49	7	1
49	8	0
50	1	0
50	2	1
50	3	1
50	4	1
50	5	0
50	6	1
50	7	0
50	8	1
51	1	0
51	2	1
51	3	1
51	4	1
51	5	0
51	6	1
51	7	1
51	8	1
52	1	0
52	2	1
52	3	1
52	4	1
52	5	0
52	6	1
52	7	1
52	8	1
53	1	1
53	2	1
53	3	0
53	4	0
53	5	1
53	6	1
53	7	1
53	8	0
54	1	1
54	2	0
54	3	1
54	4	1
54	5	1
54	6	1
54	7	1
54	8	1
55	1	1
55	2	1
55	3	0
55	4	0
55	5	1
55	6	1
55	7	1
55	8	0
56	1	0
56	2	1
56	3	1
56	4	1
56	5	0
56	6	1
56	7	1
56	8	1
57	1	1
57	2	0
57	3	1
57	4	1
57	5	1
57	6	1
57	7	1
57	8	1
58	1	1
58	2	1
58	3	0
58	4	0
58	5	1
58	6	1
58	7	1
58	8	0
59	1	0
59	2	1
59	3	1
59	4	0
59	5	0
59	6	1
59	7	0
59	8	1
60	1	1
60	2	0
60	3	1
60	4	1
60	5	1
60	6	1
60	7	1
60	8	1
61	1	1
61	2	0
61	3	1
61	4	1
61	5	1
61	6	1
61	7	1
61	8	1
62	1	1
62	2	0
62	3	1
62	4	1
62	5	1
62	6	1
62	7	1
62	8	1
63	1	1
63	2	1
63	3	0
63	4	0
63	5	1
63	6	1
63	7	1
63	8	0
64	1	1
64	2	1
64	3	0
64	4	0
64	5	1
64	6	1
64	7	1
64	8	0
65	1	1
65	2	1
65	3	0
65	4	0
65	5	1
65	6	1
65	7	1
65	8	0
66	1	1
66	2	1
66	3	0
66	4	0
66	5	0
66	6	1
66	7	1
66	8	0
67	1	1
67	2	1
67	3	0
67	4	0
67	5	1
67	6	1
67	7	1
67	8	0
68	1	0
68	2	1
68	3	1
68	4	1
68	5	0
68	6	1
68	7	1
68	8	1
69	1	1
69	2	0
69	3	1
69	4	1
69	5	1
69	6	1
69	7	1
69	8	1
70	1	1
70	2	0
70	3	1
70	4	1
70	5	1
70	6	1
70	7	0
70	8	1
71	1	1
71	2	0
71	3	1
71	4	1
71	5	1
71	6	1
71	7	1
71	8	1
72	1	1
72	2	0
72	3	1
72	4	1
72	5	1
72	6	1
72	7	1
72	8	1
73	1	0
73	2	1
73	3	1
73	4	1
73	5	0
73	6	1
73	7	1
73	8	1
74	1	1
74	2	0
74	3	1
74	4	1
74	5	1
74	6	1
74	7	0
74	8	1
75	1	1
75	2	0
75	3	1
75	4	1
75	5	1
75	6	1
75	7	1
75	8	1
76	1	1
76	2	0
76	3	1
76	4	1
76	5	1
76	6	1
76	7	1
76	8	1
77	1	1
77	2	1
77	3	0
77	4	0
77	5	1
77	6	1
77	7	1
77	8	0
78	1	1
78	2	1
78	3	0
78	4	0
78	5	1
78	6	1
78	7	1
78	8	0
79	1	0
79	2	1
79	3	1
79	4	1
79	5	0
79	6	1
79	7	0
79	8	1
80	1	1
80	2	1
80	3	0
80	4	0
80	5	1
80	6	1
80	7	1
80	8	0
81	1	1
81	2	0
81	3	1
81	4	1
81	5	1
81	6	1
81	7	1
81	8	1
82	1	1
82	2	1
82	3	0
82	4	0
82	5	1
82	6	1
82	7	1
82	8	0
83	1	1
83	2	1
83	3	0
83	4	0
83	5	1
83	6	1
83	7	1
83	8	0
84	1	1
84	2	1
84	3	0
84	4	0
84	5	0
84	6	1
84	7	1
84	8	0
85	1	0
85	2	1
85	3	1
85	4	0
85	5	0
85	6	1
85	7	1
85	8	1
86	1	1
86	2	1
86	3	0
86	4	0
86	5	1
86	6	1
86	7	1
86	8	0
87	1	1
87	2	1
87	3	0
87	4	0
87	5	1
87	6	1
87	7	1
87	8	0
88	1	1
88	2	1
88	3	0
88	4	0
88	5	1
88	6	1
88	7	1
88	8	0
89	1	1
89	2	0
89	3	1
89	4	1
89	5	1
89	6	1
89	7	1
89	8	1
90	1	0
90	2	1
90	3	1
90	4	1
90	5	0
90	6	1
90	7	1
90	8	1
91	1	0
91	2	1
91	3	1
91	4	1
91	5	0
91	6	1
91	7	1
91	8	1
92	1	1
92	2	1
92	3	0
92	4	0
92	5	1
92	6	1
92	7	1
92	8	0
93	1	1
93	2	1
93	3	0
93	4	0
93	5	1
93	6	1
93	7	1
93	8	0
94	1	1
94	2	1
94	3	0
94	4	0
94	5	1
94	6	1
94	7	1
94	8	0
95	1	0
95	2	1
95	3	1
95	4	1
95	5	0
95	6	1
95	7	1
95	8	1
96	1	1
96	2	0
96	3	1
96	4	1
96	5	0
96	6	1
96	7	1
96	8	1
97	1	1
97	2	0
97	3	1
97	4	1
97	5	1
97	6	1
97	7	1
97	8	1
98	1	1
98	2	0
98	3	1
98	4	1
98	5	1
98	6	1
98	7	1
98	8	1
99	1	1
99	2	1
99	3	0
99	4	0
99	5	0
99	6	1
99	7	1
99	8	0
100	1	1
100	2	1
100	3	0
100	4	0
100	5	1
100	6	1
100	7	0
100	8	0
