p	d	Pr(p,d)
29	1	1.00
29	2	1.00
29	3	1.00
29	4	1.00
29	5	0.58
30	1	1.00
30	2	1.00
30	3	1.00
30	4	1.00
30	5	1.00
30	6	1.00
30	7	1.00
30	8	1.00
30	9	1.00
30	10	0.31
31	1	1.00
31	2	1.00
31	3	1.00
31	4	1.00
31	5	1.00
31	6	1.00
31	7	0.78
32	1	1.00
32	2	1.00
32	3	1.00
32	4	1.00
32	5	1.00
32	6	1.00
32	7	0.08
33	1	1.00
33	2	0.70
34	1	1.00
34	2	1.00
34	3	1.00
34	4	1.00
34	5	1.00
34	6	1.00
34	7	1.00
34	8	0.50
35	1	1.00
35	2	1.00
35	3	0.39
36	1	1.00
36	2	1.00
36	3	1.00
36	4	1.00
36	5	0.07
37	1	1.00
37	2	0.15
38	1	1.00
38	2	0.49
39	1	1.00
39	2	1.00
39	3	0.35
40	1	1.00
40	2	1.00
40	3	1.00
40	4	0.05
41	1	1.00
41	2	1.00
41	3	1.00
41	4	0.97
42	1	1.00
42	2	1.00
42	3	0.37
43	1	1.00
43	2	1.00
43	3	1.00
43	4	1.00
43	5	1.00
43	6	1.00
43	7	0.20
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	1.00
44	6	1.00
44	7	1.00
44	8	1.00
44	9	0.26
45	1	1.00
45	2	1.00
45	3	1.00
45	4	1.00
45	5	1.00
45	6	1.00
45	7	1.00
45	8	1.00
45	9	1.00
45	10	0.98
46	1	1.00
46	2	1.00
46	3	1.00
46	4	0.80
47	1	1.00
47	2	1.00
47	3	0.50
48	1	1.00
48	2	1.00
48	3	0.75
49	1	1.00
49	2	1.00
49	3	1.00
49	4	1.00
49	5	1.00
49	6	0.67
50	1	1.00
50	2	1.00
50	3	1.00
50	4	0.19
51	1	1.00
51	2	1.00
51	3	0.88
52	1	1.00
52	2	1.00
52	3	0.52
53	1	1.00
53	2	0.31
54	1	1.00
54	2	1.00
54	3	1.00
54	4	1.00
54	5	1.00
54	6	1.00
54	7	1.00
54	8	1.00
54	9	0.91
55	1	1.00
55	2	1.00
55	3	1.00
55	4	1.00
55	5	1.00
55	6	0.77
56	1	1.00
56	2	1.00
56	3	1.00
56	4	0.99
57	1	1.00
57	2	1.00
57	3	0.87
58	1	1.00
58	2	1.00
58	3	0.93
59	1	1.00
59	2	1.00
59	3	1.00
59	4	0.90
60	1	1.00
60	2	1.00
60	3	1.00
60	4	0.12
61	1	1.00
61	2	1.00
61	3	1.00
61	4	1.00
61	5	0.28
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	1.00
62	7	1.00
62	8	1.00
62	9	1.00
62	10	0.85
63	1	1.00
63	2	1.00
63	3	1.00
63	4	0.11
64	1	1.00
64	2	1.00
64	3	1.00
64	4	0.26
65	1	1.00
65	2	1.00
65	3	1.00
65	4	1.00
65	5	0.14
66	1	1.00
66	2	1.00
66	3	0.13
67	1	1.00
67	2	1.00
67	3	0.33
68	1	1.00
68	2	1.00
68	3	0.31
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	0.36
70	1	1.00
70	2	0.23
71	1	1.00
71	2	1.00
71	3	1.00
71	4	1.00
71	5	0.91
72	1	1.00
72	2	1.00
72	3	1.00
72	4	0.55
73	1	1.00
73	2	1.00
73	3	0.59
74	1	1.00
74	2	1.00
74	3	1.00
74	4	0.17
75	1	1.00
75	2	1.00
75	3	0.53
76	1	1.00
76	2	1.00
76	3	1.00
76	4	0.15
77	1	1.00
77	2	1.00
77	3	1.00
77	4	0.46
78	1	1.00
78	2	1.00
78	3	1.00
78	4	1.00
78	5	1.00
78	6	0.93
79	1	1.00
79	2	1.00
79	3	0.10
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	0.12
81	1	1.00
81	2	1.00
81	3	1.00
81	4	1.00
81	5	1.00
81	6	1.00
81	7	1.00
81	8	1.00
81	9	0.83
82	1	1.00
82	2	0.05
83	1	1.00
83	2	1.00
83	3	1.00
83	4	1.00
83	5	1.00
83	6	0.20
84	1	1.00
84	2	1.00
85	1	1.00
85	2	1.00
85	3	1.00
85	4	0.54
86	1	1.00
86	2	1.00
86	3	1.00
86	4	0.55
87	1	1.00
87	2	0.11
88	1	1.00
88	2	1.00
88	3	1.00
88	4	0.12
89	1	1.00
89	2	1.00
89	3	0.20
90	1	1.00
90	2	1.00
90	3	1.00
90	4	1.00
90	5	1.00
90	6	1.00
90	7	1.00
90	8	1.00
90	9	1.00
90	10	0.65
91	1	1.00
91	2	1.00
91	3	1.00
91	4	1.00
91	5	1.00
91	6	1.00
91	7	1.00
91	8	1.00
91	9	1.00
91	10	1.00
91	11	0.25
92	1	1.00
92	2	1.00
92	3	1.00
92	4	1.00
92	5	1.00
92	6	1.00
92	7	1.00
92	8	1.00
92	9	0.73
93	1	1.00
93	2	1.00
93	3	1.00
93	4	1.00
93	5	1.00
93	6	1.00
93	7	1.00
93	8	1.00
93	9	1.00
93	10	1.00
93	11	0.85
94	1	1.00
94	2	1.00
94	3	1.00
94	4	1.00
94	5	1.00
94	6	1.00
94	7	1.00
94	8	1.00
94	9	1.00
94	10	1.00
94	11	0.81
95	1	1.00
95	2	1.00
95	3	1.00
95	4	1.00
95	5	1.00
95	6	1.00
95	7	0.24
96	1	1.00
96	2	0.07
97	1	1.00
97	2	1.00
97	3	1.00
97	4	1.00
97	5	0.46
98	1	1.00
98	2	1.00
98	3	1.00
98	4	1.00
98	5	1.00
98	6	1.00
98	7	1.00
98	8	1.00
98	9	1.00
98	10	0.46
99	1	1.00
99	2	1.00
99	3	1.00
99	4	1.00
99	5	1.00
99	6	1.00
99	7	0.65
100	1	1.00
100	2	1.00
100	3	1.00
100	4	0.84
