p	r	R_p
6	31	1
6	32	1
6	33	1
6	34	1
6	35	0
6	36	1
6	37	0
6	38	1
6	39	1
6	40	1
7	1	1
7	2	0
7	3	1
7	4	1
7	5	1
7	6	1
7	7	1
7	8	1
7	9	0
7	10	1
7	11	1
7	12	1
7	13	1
7	14	1
7	15	1
7	16	1
7	17	1
7	18	1
7	19	1
7	20	0
7	21	1
7	22	1
7	23	1
7	24	1
7	25	1
7	26	1
7	27	0
7	28	0
7	29	0
7	30	1
7	31	1
7	32	1
7	33	1
7	34	1
7	35	0
7	36	1
7	37	0
7	38	1
7	39	1
7	40	1
8	1	0
8	2	0
8	3	0
8	4	1
8	5	0
8	6	0
8	7	0
8	8	0
8	9	0
8	10	1
8	11	0
8	12	1
8	13	0
8	14	1
8	15	0
8	16	0
8	17	1
8	18	0
8	19	0
8	20	0
8	21	0
8	22	0
8	23	0
8	24	0
8	25	0
8	26	0
8	27	0
8	28	0
8	29	0
8	30	0
8	31	0
8	32	0
8	33	1
8	34	0
8	35	0
8	36	1
8	37	0
8	38	0
8	39	0
8	40	1
9	1	0
9	2	1
9	3	0
9	4	1
9	5	1
9	6	0
9	7	0
9	8	0
9	9	0
9	10	1
9	11	0
9	12	1
9	13	0
9	14	1
9	15	0
9	16	1
9	17	1
9	18	0
9	19	0
9	20	1
9	21	0
9	22	0
9	23	0
9	24	1
9	25	0
9	26	0
9	27	1
9	28	1
9	29	0
9	30	0
9	31	0
9	32	0
9	33	1
9	34	0
9	35	0
9	36	1
9	37	0
9	38	0
9	39	1
9	40	1
10	1	0
10	2	0
10	3	0
10	4	1
10	5	0
10	6	0
10	7	0
10	8	0
10	9	0
10	10	1
10	11	0
10	12	1
10	13	0
10	14	1
10	15	0
10	16	0
10	17	1
10	18	0
10	19	0
10	20	0
10	21	0
10	22	0
10	23	0
10	24	0
10	25	0
10	26	0
10	27	0
10	28	0
10	29	0
10	30	0
10	31	0
10	32	0
10	33	1
10	34	0
10	35	0
10	36	1
10	37	0
10	38	0
10	39	0
10	40	1
11	1	1
11	2	1
11	3	1
11	4	1
11	5	1
11	6	1
11	7	1
11	8	1
11	9	0
11	10	1
11	11	1
11	12	0
11	13	1
11	14	0
11	15	1
11	16	0
11	17	0
11	18	1
11	19	1
11	20	1
11	21	1
11	22	1
11	23	1
11	24	0
11	25	1
11	26	1
11	27	1
11	28	1
11	29	0
11	30	1
11	31	1
11	32	1
11	33	1
11	34	1
11	35	0
11	36	1
11	37	0
11	38	1
11	39	1
11	40	1
12	1	1
12	2	0
12	3	1
12	4	1
12	5	1
12	6	0
12	7	1
12	8	0
12	9	0
12	10	0
12	11	1
12	12	0
12	13	0
12	14	0
12	15	1
12	16	1
12	17	1
12	18	0
12	19	1
12	20	0
12	21	1
12	22	1
12	23	1
12	24	1
12	25	0
12	26	1
12	27	0
12	28	0
12	29	0
12	30	1
12	31	0
12	32	1
12	33	1
12	34	1
12	35	0
12	36	1
12	37	0
12	38	1
12	39	0
12	40	0
13	1	0
13	2	0
13	3	0
13	4	1
13	5	0
13	6	0
13	7	0
13	8	0
13	9	0
13	10	0
13	11	0
13	12	0
13	13	0
13	14	1
13	15	0
13	16	1
13	17	1
13	18	0
13	19	0
13	20	0
13	21	0
13	22	0
13	23	0
13	24	0
13	25	0
13	26	0
13	27	0
13	28	0
13	29	0
13	30	0
13	31	0
13	32	0
13	33	1
13	34	0
13	35	0
13	36	1
13	37	0
13	38	0
13	39	1
13	40	0
14	1	1
14	2	1
14	3	1
14	4	1
14	5	1
14	6	1
14	7	1
14	8	1
14	9	1
14	10	1
14	11	1
14	12	0
14	13	1
14	14	0
14	15	1
14	16	0
14	17	0
14	18	1
14	19	1
14	20	1
14	21	1
14	22	1
14	23	1
14	24	0
14	25	1
14	26	1
14	27	1
14	28	1
14	29	1
14	30	1
14	31	1
14	32	1
14	33	1
14	34	1
14	35	1
14	36	1
14	37	1
14	38	1
14	39	1
14	40	1
15	1	1
15	2	1
15	3	1
15	4	1
15	5	1
15	6	1
15	7	1
15	8	1
15	9	1
15	10	1
15	11	1
15	12	0
15	13	1
15	14	0
15	15	1
15	16	0
15	17	0
15	18	1
15	19	1
15	20	1
15	21	1
15	22	1
15	23	1
15	24	0
15	25	1
15	26	1
15	27	1
15	28	1
15	29	1
15	30	1
15	31	1
15	32	1
15	33	1
15	34	1
15	35	1
15	36	1
15	37	1
15	38	1
15	39	1
15	40	1
16	1	1
16	2	0
16	3	1
16	4	0
16	5	0
16	6	1
16	7	1
16	8	0
16	9	1
16	10	0
16	11	0
16	12	0
16	13	0
16	14	0
16	15	0
16	16	0
16	17	0
16	18	1
16	19	1
16	20	0
16	21	1
16	22	0
16	23	0
16	24	0
16	25	0
16	26	0
16	27	0
16	28	0
16	29	1
16	30	0
16	31	0
16	32	1
16	33	0
16	34	0
16	35	1
16	36	0
16	37	1
16	38	1
16	39	0
16	40	0
17	1	0
17	2	1
17	3	0
17	4	1
17	5	1
17	6	0
17	7	0
17	8	0
17	9	0
17	10	1
17	11	0
17	12	1
17	13	0
17	14	1
17	15	0
17	16	1
17	17	1
17	18	0
17	19	0
17	20	1
17	21	0
17	22	0
17	23	0
17	24	1
17	25	0
17	26	0
17	27	1
17	28	1
17	29	0
17	30	0
17	31	0
17	32	0
17	33	1
17	34	0
17	35	0
17	36	1
17	37	0
17	38	0
17	39	1
17	40	1
18	1	0
18	2	0
18	3	0
18	4	1
18	5	1
18	6	0
18	7	0
18	8	0
18	9	0
18	10	1
18	11	0
18	12	0
18	13	0
18	14	0
18	15	0
18	16	0
18	17	1
18	18	0
18	19	0
18	20	1
18	21	0
18	22	0
18	23	0
18	24	1
18	25	0
18	26	0
18	27	0
18	28	1
18	29	0
18	30	0
18	31	0
18	32	0
18	33	1
18	34	0
18	35	0
18	36	1
18	37	0
18	38	0
18	39	1
18	40	0
19	1	0
19	2	1
19	3	0
19	4	1
19	5	1
19	6	0
19	7	0
19	8	1
19	9	1
19	10	1
19	11	1
19	12	1
19	13	1
19	14	1
19	15	1
19	16	1
19	17	1
19	18	0
19	19	0
19	20	1
19	21	0
19	22	1
19	23	1
19	24	1
19	25	1
19	26	1
19	27	1
19	28	1
19	29	1
19	30	1
19	31	1
19	32	0
19	33	1
19	34	1
19	35	1
19	36	1
19	37	1
19	38	0
19	39	1
19	40	1
20	1	1
20	2	1
20	3	1
20	4	1
20	5	1
20	6	1
20	7	1
20	8	1
20	9	1
20	10	1
20	11	1
20	12	0
20	13	1
20	14	0
20	15	1
20	16	0
20	17	0
20	18	1
20	19	1
20	20	1
20	21	1
20	22	1
20	23	1
20	24	0
20	25	1
20	26	1
20	27	1
20	28	1
20	29	1
20	30	1
20	31	1
20	32	1
20	33	1
20	34	1
20	35	1
20	36	1
20	37	1
20	38	1
20	39	1
20	40	1
21	1	1
21	2	0
21	3	1
21	4	0
21	5	0
21	6	1
21	7	1
21	8	0
21	9	1
21	10	0
21	11	0
21	12	0
21	13	0
21	14	0
21	15	0
21	16	0
21	17	0
21	18	1
21	19	1
21	20	0
21	21	1
21	22	0
21	23	0
21	24	0
21	25	0
21	26	0
21	27	0
21	28	0
21	29	1
21	30	0
21	31	0
21	32	1
21	33	0
21	34	0
21	35	1
21	36	0
21	37	1
21	38	1
21	39	0
21	40	0
22	1	1
22	2	1
22	3	1
22	4	1
22	5	1
22	6	1
22	7	1
22	8	1
22	9	0
22	10	1
22	11	1
22	12	0
22	13	1
22	14	0
22	15	1
22	16	0
22	17	0
22	18	1
22	19	1
22	20	1
22	21	1
22	22	1
22	23	1
22	24	0
22	25	1
22	26	1
22	27	1
22	28	1
22	29	0
22	30	1
22	31	1
22	32	1
22	33	1
22	34	1
22	35	0
22	36	1
22	37	0
22	38	1
22	39	1
22	40	1
23	1	0
23	2	0
23	3	0
23	4	1
23	5	1
23	6	0
23	7	0
23	8	0
23	9	0
23	10	1
23	11	0
23	12	1
23	13	0
23	14	1
23	15	0
23	16	1
23	17	1
23	18	0
23	19	0
23	20	0
23	21	0
23	22	0
23	23	0
23	24	1
23	25	0
23	26	0
23	27	0
23	28	0
23	29	0
23	30	0
23	31	0
23	32	0
23	33	1
23	34	0
23	35	0
23	36	1
23	37	0
23	38	0
23	39	1
23	40	1
24	1	0
24	2	0
24	3	0
24	4	1
24	5	1
24	6	0
24	7	0
24	8	0
24	9	0
24	10	1
24	11	0
24	12	1
24	13	0
24	14	1
24	15	0
24	16	1
24	17	1
24	18	0
24	19	0
24	20	0
24	21	0
24	22	0
24	23	0
24	24	1
24	25	0
24	26	0
24	27	0
24	28	0
24	29	0
24	30	0
24	31	0
24	32	0
24	33	1
24	34	0
24	35	0
24	36	1
24	37	0
24	38	0
24	39	1
24	40	1
25	1	1
25	2	0
25	3	1
25	4	1
25	5	1
25	6	1
25	7	1
25	8	1
25	9	0
25	10	1
25	11	1
25	12	1
25	13	1
25	14	1
25	15	1
25	16	1
25	17	1
25	18	1
25	19	1
25	20	0
25	21	1
25	22	1
25	23	1
25	24	1
25	25	1
25	26	1
25	27	0
25	28	0
25	29	0
25	30	1
25	31	1
25	32	1
25	33	1
25	34	1
25	35	0
25	36	1
25	37	0
25	38	1
25	39	1
25	40	1
26	1	1
26	2	1
26	3	1
26	4	1
26	5	1
26	6	1
26	7	1
26	8	1
26	9	1
26	10	1
26	11	1
26	12	1
26	13	1
26	14	1
26	15	1
26	16	1
26	17	1
26	18	1
26	19	1
26	20	1
26	21	1
26	22	1
26	23	1
26	24	1
26	25	1
26	26	1
26	27	1
26	28	1
26	29	1
26	30	1
26	31	1
26	32	1
26	33	1
26	34	1
26	35	1
26	36	1
26	37	1
26	38	1
26	39	1
26	40	1
27	1	0
27	2	1
27	3	0
27	4	1
27	5	1
27	6	0
27	7	0
27	8	1
27	9	1
27	10	1
27	11	1
27	12	1
27	13	1
27	14	1
27	15	1
27	16	1
27	17	1
27	18	0
27	19	0
27	20	1
27	21	0
27	22	1
27	23	1
27	24	1
27	25	1
27	26	1
27	27	1
27	28	1
27	29	1
27	30	1
27	31	1
27	32	0
27	33	1
27	34	1
27	35	1
27	36	1
27	37	1
27	38	0
27	39	1
27	40	1
28	1	0
28	2	0
28	3	0
28	4	1
28	5	1
28	6	0
28	7	0
28	8	0
28	9	0
28	10	1
28	11	0
28	12	1
28	13	0
28	14	1
28	15	0
28	16	1
28	17	1
28	18	0
28	19	0
28	20	0
28	21	0
28	22	0
28	23	0
28	24	1
28	25	0
28	26	0
28	27	0
28	28	0
28	29	0
28	30	0
28	31	0
28	32	0
28	33	1
28	34	0
28	35	0
28	36	1
28	37	0
28	38	0
28	39	1
28	40	1
29	1	1
29	2	0
29	3	1
29	4	0
29	5	0
29	6	1
29	7	1
29	8	0
29	9	1
29	10	0
29	11	0
29	12	0
29	13	0
29	14	0
29	15	0
29	16	0
29	17	0
29	18	1
29	19	1
29	20	0
29	21	1
29	22	0
29	23	0
29	24	0
29	25	0
29	26	0
29	27	0
29	28	0
29	29	1
29	30	0
29	31	0
29	32	1
29	33	0
29	34	0
29	35	1
29	36	0
29	37	1
29	38	1
29	39	0
29	40	0
30	1	1
30	2	0
30	3	1
30	4	0
30	5	0
30	6	1
30	7	1
30	8	0
30	9	1
30	10	0
30	11	0
30	12	0
30	13	0
30	14	0
30	15	0
30	16	0
30	17	0
30	18	1
30	19	1
30	20	0
30	21	1
30	22	0
30	23	0
30	24	0
30	25	0
30	26	0
30	27	0
30	28	0
30	29	1
30	30	0
30	31	0
30	32	1
30	33	0
30	34	0
30	35	1
30	36	0
30	37	1
30	38	1
30	39	0
30	40	0
31	1	0
31	2	1
31	3	0
31	4	1
31	5	0
31	6	0
31	7	0
31	8	0
31	9	0
31	10	1
31	11	0
31	12	1
31	13	0
31	14	1
31	15	0
31	16	0
31	17	1
31	18	0
31	19	0
31	20	1
31	21	0
31	22	0
31	23	0
31	24	0
31	25	0
31	26	0
31	27	1
31	28	1
31	29	0
31	30	0
31	31	0
31	32	0
31	33	1
31	34	0
31	35	0
31	36	1
31	37	0
31	38	0
31	39	0
31	40	1
32	1	0
32	2	1
32	3	0
32	4	1
32	5	0
32	6	0
32	7	0
32	8	1
32	9	0
32	10	0
32	11	0
32	12	0
32	13	1
32	14	1
32	15	1
32	16	0
32	17	1
32	18	0
32	19	0
32	20	1
32	21	0
32	22	1
32	23	0
32	24	0
32	25	1
32	26	0
32	27	0
32	28	1
32	29	1
32	30	0
32	31	1
32	32	0
32	33	1
32	34	0
32	35	0
32	36	1
32	37	1
32	38	0
32	39	0
32	40	0
33	1	1
33	2	0
33	3	1
33	4	1
33	5	1
33	6	1
33	7	0
33	8	0
33	9	0
33	10	1
33	11	0
33	12	0
33	13	0
33	14	0
33	15	1
33	16	0
33	17	1
33	18	0
33	19	1
33	20	0
33	21	1
33	22	1
33	23	1
33	24	1
33	25	1
33	26	1
33	27	0
33	28	0
33	29	0
33	30	0
33	31	1
33	32	0
33	33	1
33	34	1
33	35	0
33	36	1
33	37	0
33	38	0
33	39	1
33	40	0
34	1	1
34	2	0
34	3	1
34	4	0
34	5	0
34	6	1
34	7	1
34	8	0
34	9	1
34	10	0
34	11	0
34	12	0
34	13	0
34	14	0
34	15	0
34	16	0
34	17	0
34	18	1
34	19	1
34	20	0
34	21	1
34	22	0
34	23	0
34	24	0
34	25	0
34	26	0
34	27	0
34	28	0
34	29	1
34	30	0
34	31	0
34	32	1
34	33	0
34	34	0
34	35	1
34	36	0
34	37	1
34	38	1
34	39	0
34	40	0
35	1	1
35	2	0
35	3	1
35	4	0
35	5	0
35	6	0
35	7	1
35	8	0
35	9	1
35	10	0
35	11	0
35	12	0
35	13	0
35	14	0
35	15	0
35	16	0
35	17	0
35	18	0
35	19	1
35	20	0
35	21	1
35	22	0
35	23	0
35	24	0
35	25	0
35	26	0
35	27	0
35	28	0
35	29	1
35	30	0
35	31	0
35	32	1
35	33	0
35	34	0
35	35	0
35	36	0
35	37	1
35	38	1
35	39	0
35	40	0
36	1	0
36	2	0
36	3	0
36	4	1
36	5	1
36	6	0
36	7	0
36	8	0
36	9	1
36	10	1
36	11	0
36	12	0
36	13	0
36	14	0
36	15	1
36	16	0
36	17	1
36	18	0
36	19	0
36	20	1
36	21	0
36	22	1
36	23	1
36	24	1
36	25	1
36	26	1
36	27	0
36	28	1
36	29	1
36	30	0
36	31	1
36	32	0
36	33	1
36	34	1
36	35	0
36	36	1
36	37	1
36	38	0
36	39	1
36	40	0
37	1	0
37	2	1
37	3	0
37	4	1
37	5	1
37	6	0
37	7	0
37	8	0
37	9	0
37	10	1
37	11	0
37	12	1
37	13	0
37	14	1
37	15	0
37	16	1
37	17	1
37	18	0
37	19	0
37	20	1
37	21	0
37	22	0
37	23	0
37	24	1
37	25	0
37	26	0
37	27	1
37	28	1
37	29	0
37	30	0
37	31	0
37	32	0
37	33	1
37	34	0
37	35	0
37	36	1
37	37	0
37	38	0
37	39	1
37	40	1
38	1	1
38	2	0
38	3	1
38	4	0
38	5	0
38	6	1
38	7	1
38	8	0
38	9	1
38	10	0
38	11	0
38	12	0
38	13	0
38	14	0
38	15	0
38	16	0
38	17	0
38	18	1
38	19	1
38	20	0
38	21	1
38	22	0
38	23	0
38	24	0
38	25	0
38	26	0
38	27	0
38	28	0
38	29	1
38	30	0
38	31	0
38	32	1
38	33	0
38	34	0
38	35	1
38	36	0
38	37	1
38	38	1
38	39	0
38	40	0
39	1	0
39	2	1
39	3	0
39	4	1
39	5	1
39	6	0
39	7	0
39	8	1
39	9	0
39	10	1
39	11	1
39	12	0
39	13	1
39	14	0
39	15	1
39	16	0
39	17	0
39	18	0
39	19	0
39	20	1
39	21	0
39	22	1
39	23	1
39	24	0
39	25	1
39	26	1
39	27	1
39	28	1
39	29	0
39	30	1
39	31	1
39	32	0
39	33	1
39	34	1
39	35	0
39	36	1
39	37	0
39	38	0
39	39	1
39	40	1
40	1	0
40	2	0
40	3	0
40	4	1
40	5	1
40	6	0
40	7	0
40	8	0
40	9	0
40	10	1
40	11	0
40	12	1
40	13	0
40	14	1
40	15	0
40	16	1
40	17	1
40	18	0
40	19	0
40	20	0
40	21	0
40	22	0
40	23	0
40	24	1
40	25	0
40	26	0
40	27	0
40	28	0
40	29	0
40	30	0
40	31	0
40	32	0
40	33	1
40	34	0
40	35	0
40	36	1
40	37	0
40	38	0
40	39	1
40	40	1
41	1	1
41	2	0
41	3	1
41	4	0
41	5	0
41	6	1
41	7	0
41	8	0
41	9	0
41	10	0
41	11	0
41	12	0
41	13	0
41	14	0
41	15	0
41	16	0
41	17	0
41	18	0
41	19	1
41	20	0
41	21	1
41	22	0
41	23	0
41	24	0
41	25	0
41	26	0
41	27	0
41	28	0
41	29	1
41	30	0
41	31	0
41	32	0
41	33	0
41	34	0
41	35	0
41	36	0
41	37	1
41	38	0
41	39	0
41	40	0
42	1	1
42	2	1
42	3	1
42	4	1
42	5	0
42	6	1
42	7	0
42	8	0
42	9	0
42	10	0
42	11	0
42	12	0
42	13	0
42	14	0
42	15	0
42	16	0
42	17	0
42	18	0
42	19	1
42	20	1
42	21	1
42	22	0
42	23	0
42	24	0
42	25	0
42	26	0
42	27	0
42	28	1
42	29	1
42	30	0
42	31	0
42	32	0
42	33	1
42	34	0
42	35	0
42	36	1
42	37	1
42	38	0
42	39	1
42	40	0
43	1	1
43	2	1
43	3	1
43	4	1
43	5	1
43	6	1
43	7	1
43	8	1
43	9	0
43	10	1
43	11	1
43	12	0
43	13	1
43	14	0
43	15	1
43	16	0
43	17	0
43	18	1
43	19	1
43	20	1
43	21	1
43	22	1
43	23	1
43	24	0
43	25	1
43	26	1
43	27	1
43	28	1
43	29	0
43	30	1
43	31	1
43	32	1
43	33	1
43	34	1
43	35	0
43	36	1
43	37	0
43	38	1
43	39	1
43	40	1
44	1	0
44	2	1
44	3	0
44	4	1
44	5	1
44	6	0
44	7	0
44	8	0
44	9	0
44	10	1
44	11	0
44	12	1
44	13	0
44	14	1
44	15	0
44	16	1
44	17	1
44	18	0
44	19	0
44	20	1
44	21	0
44	22	0
44	23	0
44	24	1
44	25	0
44	26	0
44	27	1
44	28	1
44	29	0
44	30	0
44	31	0
44	32	0
44	33	1
44	34	0
44	35	0
44	36	1
44	37	0
44	38	0
44	39	1
44	40	1
45	1	1
45	2	0
45	3	1
45	4	0
45	5	0
45	6	1
45	7	1
45	8	0
45	9	1
45	10	0
45	11	0
45	12	0
45	13	0
45	14	0
45	15	0
45	16	0
45	17	0
45	18	1
45	19	1
45	20	0
45	21	1
45	22	0
45	23	0
45	24	0
45	25	0
45	26	0
45	27	0
45	28	0
45	29	1
45	30	0
45	31	0
45	32	1
45	33	0
45	34	0
45	35	1
45	36	0
45	37	1
45	38	1
45	39	0
45	40	0
46	1	1
46	2	1
46	3	1
46	4	1
46	5	1
46	6	1
46	7	1
46	8	0
46	9	1
46	10	1
46	11	0
46	12	0
46	13	0
46	14	0
46	15	0
46	16	0
46	17	0
46	18	1
46	19	1
46	20	1
46	21	1
46	22	0
46	23	0
46	24	0
46	25	0
46	26	0
46	27	1
46	28	1
46	29	1
46	30	0
46	31	0
46	32	1
46	33	1
46	34	0
46	35	1
46	36	1
46	37	1
46	38	1
46	39	1
46	40	1
47	1	0
47	2	1
47	3	0
47	4	1
47	5	1
47	6	0
47	7	0
47	8	1
47	9	0
47	10	1
47	11	1
47	12	0
47	13	1
47	14	0
47	15	1
47	16	0
47	17	0
47	18	0
47	19	0
47	20	1
47	21	0
47	22	1
47	23	1
47	24	0
47	25	1
47	26	1
47	27	1
47	28	1
47	29	0
47	30	1
47	31	1
47	32	0
47	33	1
47	34	1
47	35	0
47	36	1
47	37	0
47	38	0
47	39	1
47	40	1
48	1	1
48	2	1
48	3	0
48	4	1
48	5	0
48	6	1
48	7	0
48	8	1
48	9	0
48	10	0
48	11	0
48	12	0
48	13	1
48	14	0
48	15	1
48	16	0
48	17	0
48	18	0
48	19	0
48	20	1
48	21	1
48	22	1
48	23	0
48	24	0
48	25	1
48	26	0
48	27	0
48	28	1
48	29	0
48	30	0
48	31	1
48	32	0
48	33	1
48	34	0
48	35	0
48	36	1
48	37	0
48	38	0
48	39	0
48	40	0
49	1	1
49	2	1
49	3	1
49	4	1
49	5	1
49	6	1
49	7	1
49	8	1
49	9	0
49	10	1
49	11	1
49	12	0
49	13	1
49	14	0
49	15	1
49	16	0
49	17	0
49	18	1
49	19	1
49	20	1
49	21	1
49	22	1
49	23	1
49	24	0
49	25	1
49	26	1
49	27	1
49	28	1
49	29	0
49	30	1
49	31	1
49	32	1
49	33	1
49	34	1
49	35	0
49	36	1
49	37	0
49	38	1
49	39	1
49	40	1
50	1	1
50	2	1
50	3	1
50	4	1
50	5	1
50	6	1
50	7	1
50	8	0
50	9	1
50	10	1
50	11	0
50	12	0
50	13	0
50	14	0
50	15	0
50	16	0
50	17	0
50	18	1
50	19	1
50	20	1
50	21	1
50	22	0
50	23	0
50	24	0
50	25	0
50	26	0
50	27	1
50	28	1
50	29	1
50	30	0
50	31	0
50	32	1
50	33	1
50	34	0
50	35	1
50	36	1
50	37	1
50	38	1
50	39	1
50	40	1
51	1	1
51	2	0
51	3	1
51	4	1
51	5	1
51	6	0
51	7	1
51	8	0
51	9	0
51	10	0
51	11	1
51	12	0
51	13	0
51	14	0
51	15	1
51	16	0
51	17	0
51	18	0
51	19	1
51	20	1
51	21	1
51	22	1
51	23	1
51	24	0
51	25	0
51	26	1
51	27	1
51	28	0
51	29	0
51	30	1
51	31	0
51	32	1
51	33	1
51	34	1
51	35	0
51	36	1
51	37	0
51	38	1
51	39	0
51	40	0
52	1	1
52	2	1
52	3	1
52	4	1
52	5	1
52	6	1
52	7	1
52	8	1
52	9	1
52	10	1
52	11	1
52	12	1
52	13	1
52	14	1
52	15	1
52	16	1
52	17	1
52	18	1
52	19	1
52	20	1
52	21	1
52	22	1
52	23	1
52	24	1
52	25	1
52	26	1
52	27	1
52	28	1
52	29	1
52	30	1
52	31	1
52	32	1
52	33	1
52	34	1
52	35	1
52	36	1
52	37	1
52	38	1
52	39	1
52	40	1
53	1	1
53	2	0
53	3	1
53	4	1
53	5	0
53	6	0
53	7	0
53	8	0
53	9	0
53	10	0
53	11	1
53	12	1
53	13	0
53	14	0
53	15	1
53	16	1
53	17	1
53	18	1
53	19	0
53	20	0
53	21	1
53	22	1
53	23	0
53	24	0
53	25	1
53	26	0
53	27	0
53	28	0
53	29	0
53	30	1
53	31	1
53	32	0
53	33	1
53	34	1
53	35	0
53	36	1
53	37	0
53	38	0
53	39	1
53	40	1
54	1	0
54	2	1
54	3	0
54	4	1
54	5	1
54	6	0
54	7	0
54	8	1
54	9	1
54	10	1
54	11	1
54	12	1
54	13	1
54	14	1
54	15	1
54	16	1
54	17	1
54	18	0
54	19	0
54	20	1
54	21	0
54	22	1
54	23	1
54	24	1
54	25	1
54	26	1
54	27	1
54	28	1
54	29	1
54	30	1
54	31	1
54	32	0
54	33	1
54	34	1
54	35	1
54	36	1
54	37	1
54	38	0
54	39	1
54	40	1
55	1	1
55	2	1
55	3	1
55	4	1
55	5	1
55	6	1
55	7	1
55	8	1
55	9	1
55	10	1
55	11	1
55	12	0
55	13	1
55	14	0
55	15	1
55	16	0
55	17	0
55	18	1
55	19	1
55	20	1
55	21	1
55	22	1
55	23	1
55	24	0
55	25	1
55	26	1
55	27	1
55	28	1
55	29	1
55	30	1
55	31	1
55	32	1
55	33	1
55	34	1
55	35	1
55	36	1
55	37	1
55	38	1
55	39	1
55	40	1
56	1	0
56	2	1
56	3	0
56	4	1
56	5	1
56	6	0
56	7	0
56	8	1
56	9	1
56	10	1
56	11	1
56	12	1
56	13	1
56	14	1
56	15	1
56	16	1
56	17	1
56	18	0
56	19	0
56	20	1
56	21	0
56	22	1
56	23	1
56	24	1
56	25	1
56	26	1
56	27	1
56	28	1
56	29	1
56	30	1
56	31	1
56	32	0
56	33	1
56	34	1
56	35	1
56	36	1
56	37	1
56	38	0
56	39	1
56	40	1
57	1	1
57	2	1
57	3	0
57	4	1
57	5	0
57	6	1
57	7	1
57	8	1
57	9	1
57	10	1
57	11	0
57	12	0
57	13	1
57	14	0
57	15	1
57	16	0
57	17	0
57	18	1
57	19	0
57	20	1
57	21	1
57	22	1
57	23	0
57	24	0
57	25	1
57	26	0
57	27	1
57	28	1
57	29	1
57	30	0
57	31	1
57	32	1
57	33	1
57	34	0
57	35	1
57	36	1
57	37	1
57	38	1
57	39	0
57	40	1
58	1	1
58	2	1
58	3	1
58	4	1
58	5	1
58	6	1
58	7	1
58	8	1
58	9	1
58	10	1
58	11	1
58	12	0
58	13	1
58	14	0
58	15	1
58	16	0
58	17	0
58	18	1
58	19	1
58	20	1
58	21	1
58	22	1
58	23	1
58	24	0
58	25	1
58	26	1
58	27	1
58	28	1
58	29	1
58	30	1
58	31	1
58	32	1
58	33	1
58	34	1
58	35	1
58	36	1
58	37	1
58	38	1
58	39	1
58	40	1
59	1	1
59	2	1
59	3	1
59	4	1
59	5	1
59	6	1
59	7	1
59	8	0
59	9	1
59	10	1
