p	d	Pr(p,d)
29	2	1.00
29	3	0.34
30	1	1.00
30	2	1.00
30	3	1.00
30	4	1.00
30	5	0.20
31	1	1.00
31	2	1.00
31	3	1.00
31	4	0.51
32	1	1.00
32	2	1.00
32	3	1.00
32	4	1.00
32	5	1.00
32	6	1.00
32	7	0.35
33	1	1.00
33	2	0.32
34	1	1.00
34	2	1.00
34	3	1.00
35	1	1.00
35	2	1.00
35	3	1.00
35	4	1.00
35	5	1.00
35	6	1.00
35	7	1.00
35	8	1.00
35	9	1.00
35	10	1.00
35	11	0.10
36	1	1.00
36	2	1.00
36	3	1.00
36	4	1.00
36	5	1.00
36	6	0.58
37	1	1.00
37	2	1.00
37	3	1.00
37	4	1.00
37	5	1.00
37	6	1.00
37	7	0.29
38	1	1.00
38	2	0.38
39	1	1.00
39	2	1.00
39	3	1.00
39	4	0.54
40	1	1.00
40	2	1.00
40	3	1.00
40	4	1.00
40	5	1.00
40	6	1.00
40	7	1.00
40	8	1.00
40	9	1.00
40	10	0.14
41	1	1.00
41	2	1.00
41	3	1.00
41	4	0.11
42	1	1.00
42	2	1.00
42	3	1.00
42	4	1.00
42	5	1.00
42	6	1.00
42	7	1.00
42	8	0.98
43	1	1.00
43	2	0.51
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	1.00
44	6	1.00
44	7	0.78
45	1	1.00
45	2	1.00
45	3	0.86
46	1	1.00
46	2	0.51
47	1	1.00
47	2	1.00
47	3	1.00
47	4	0.51
48	1	1.00
48	2	1.00
48	3	1.00
48	4	1.00
48	5	1.00
48	6	1.00
48	7	1.00
48	8	1.00
48	9	0.05
49	1	1.00
49	2	1.00
49	3	0.57
50	1	1.00
50	2	1.00
50	3	1.00
50	4	1.00
50	5	1.00
50	6	1.00
50	7	1.00
50	8	0.47
51	1	1.00
51	2	1.00
51	3	0.48
52	1	1.00
52	2	1.00
52	3	1.00
52	4	1.00
52	5	1.00
52	6	1.00
52	7	1.00
52	8	0.65
53	1	1.00
53	2	1.00
53	3	0.99
54	1	1.00
54	2	0.50
55	1	1.00
55	2	0.80
56	1	1.00
56	2	1.00
56	3	0.03
57	1	1.00
57	2	1.00
57	3	0.01
58	1	1.00
58	2	1.00
58	3	1.00
58	4	0.17
59	1	1.00
59	2	1.00
59	3	0.61
60	1	1.00
60	2	1.00
60	3	0.12
61	1	1.00
61	2	0.60
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	1.00
62	7	0.22
63	1	1.00
63	2	1.00
63	3	1.00
63	4	0.92
64	1	1.00
64	2	1.00
64	3	1.00
64	4	0.02
65	1	1.00
65	2	0.83
66	1	1.00
66	2	1.00
66	3	1.00
66	4	0.60
67	1	1.00
67	2	1.00
67	3	1.00
67	4	0.89
68	1	1.00
68	2	1.00
68	3	1.00
68	4	1.00
68	5	1.00
68	6	0.68
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	0.49
70	1	1.00
70	2	1.00
70	3	1.00
70	4	1.00
70	5	1.00
70	6	1.00
70	7	1.00
70	8	1.00
70	9	0.92
71	1	1.00
71	2	1.00
71	3	0.99
72	1	1.00
72	2	1.00
72	3	0.58
73	1	1.00
73	2	1.00
73	3	1.00
73	4	1.00
73	5	0.89
74	1	1.00
74	2	0.81
75	1	1.00
75	2	1.00
75	3	0.35
76	1	1.00
76	2	1.00
76	3	0.89
77	1	1.00
77	2	1.00
77	3	1.00
77	4	0.77
78	1	1.00
78	2	1.00
78	3	0.05
79	1	1.00
79	2	1.00
79	3	1.00
79	4	0.38
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	1.00
80	6	0.22
81	1	1.00
81	2	1.00
81	3	1.00
81	4	1.00
81	5	1.00
81	6	1.00
81	7	1.00
81	8	0.33
82	1	1.00
82	2	1.00
82	3	1.00
82	4	1.00
82	5	1.00
82	6	0.55
83	1	1.00
83	2	1.00
83	3	1.00
83	4	1.00
83	5	0.57
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	1.00
84	6	0.30
85	1	1.00
85	2	1.00
85	3	1.00
85	4	1.00
85	5	1.00
85	6	1.00
85	7	1.00
85	8	1.00
85	9	0.90
86	1	1.00
86	2	0.50
87	1	1.00
87	2	1.00
87	3	1.00
87	4	1.00
87	5	1.00
87	6	0.11
88	1	1.00
88	2	1.00
88	3	1.00
88	4	1.00
88	5	1.00
88	6	1.00
88	7	0.50
89	1	1.00
89	2	1.00
89	3	1.00
89	4	0.17
90	1	1.00
90	2	0.23
91	1	1.00
91	2	1.00
91	3	1.00
91	4	1.00
91	5	0.28
92	1	1.00
92	2	1.00
92	3	0.81
93	1	1.00
93	2	1.00
93	3	0.12
94	1	1.00
94	2	0.24
95	1	1.00
95	2	1.00
95	3	1.00
95	4	1.00
95	5	1.00
95	6	1.00
95	7	1.00
95	8	1.00
95	9	1.00
95	10	1.00
95	11	0.30
96	1	1.00
96	2	1.00
96	3	1.00
96	4	0.95
97	1	1.00
97	2	1.00
97	3	1.00
97	4	1.00
97	5	1.00
97	6	0.35
98	1	1.00
98	2	1.00
98	3	1.00
98	4	1.00
98	5	1.00
98	6	1.00
98	7	0.51
99	1	1.00
99	2	1.00
99	3	0.72
100	1	1.00
100	2	1.00
100	3	1.00
100	4	1.00
100	5	1.00
100	6	1.00
100	7	1.00
100	8	0.40
101	1	1.00
101	2	1.00
101	3	1.00
101	4	1.00
101	5	0.38
102	1	1.00
102	2	0.53
103	1	1.00
103	2	1.00
103	3	0.13
104	1	1.00
104	2	1.00
104	3	1.00
104	4	1.00
104	5	1.00
104	6	1.00
104	7	0.19
105	1	1.00
105	2	1.00
105	3	1.00
105	4	0.06
106	1	1.00
106	2	1.00
106	3	1.00
106	4	1.00
106	5	1.00
106	6	1.00
106	7	1.00
106	8	1.00
106	9	1.00
106	10	1.00
106	11	0.50
107	1	1.00
107	2	1.00
107	3	1.00
107	4	1.00
107	5	1.00
107	6	0.33
108	1	1.00
108	2	1.00
108	3	0.73
109	1	1.00
109	2	1.00
109	3	1.00
109	4	1.00
109	5	0.52
110	1	1.00
110	2	1.00
110	3	1.00
110	4	1.00
110	5	0.69
111	1	1.00
111	2	1.00
111	3	1.00
111	4	1.00
111	5	1.00
111	6	1.00
111	7	1.00
111	8	1.00
111	9	1.00
111	10	1.00
111	11	0.90
112	1	1.00
112	2	1.00
112	3	0.99
113	1	1.00
113	2	1.00
113	3	1.00
113	4	1.00
113	5	1.00
113	6	0.77
114	1	1.00
114	2	1.00
114	3	1.00
114	4	0.04
115	1	1.00
115	2	1.00
115	3	0.53
116	1	1.00
116	2	1.00
116	3	1.00
116	4	1.00
116	5	1.00
116	6	1.00
116	7	1.00
116	8	0.83
117	1	1.00
117	2	1.00
117	3	1.00
117	4	1.00
117	5	1.00
117	6	1.00
117	7	1.00
117	8	1.00
117	9	1.00
117	10	0.18
118	1	1.00
118	2	1.00
118	3	1.00
118	4	1.00
118	5	1.00
118	6	1.00
118	7	1.00
118	8	0.44
119	1	1.00
119	2	1.00
119	3	1.00
119	4	1.00
119	5	1.00
119	6	1.00
119	7	1.00
119	8	1.00
119	9	1.00
119	10	0.60
120	1	1.00
120	2	0.13
121	1	1.00
121	2	1.00
121	3	1.00
121	4	1.00
121	5	1.00
121	6	0.00
122	1	1.00
122	2	1.00
122	3	0.70
123	1	1.00
123	2	0.12
124	1	1.00
124	2	1.00
124	3	1.00
124	4	1.00
124	5	1.00
124	6	1.00
124	7	1.00
124	8	1.00
124	9	0.46
125	1	1.00
125	2	1.00
125	3	0.64
126	1	1.00
126	2	1.00
126	3	1.00
126	4	0.73
127	1	1.00
127	2	1.00
127	3	1.00
127	4	0.31
128	1	1.00
128	2	1.00
128	3	0.43
129	1	1.00
129	2	1.00
129	3	1.00
129	4	1.00
129	5	1.00
129	6	1.00
129	7	1.00
129	8	0.30
130	1	1.00
130	2	0.77
131	1	1.00
131	2	1.00
131	3	0.72
132	1	1.00
132	2	0.01
133	1	1.00
133	2	1.00
133	3	1.00
133	4	0.19
134	1	1.00
134	2	1.00
134	3	0.44
135	1	1.00
135	2	0.02
136	1	1.00
136	2	0.18
137	1	1.00
137	2	1.00
137	3	0.44
138	1	1.00
138	2	1.00
138	3	1.00
138	4	1.00
138	5	1.00
138	6	1.00
138	7	1.00
138	8	0.55
139	1	1.00
139	2	1.00
139	3	1.00
139	4	1.00
139	5	0.31
140	1	1.00
140	2	1.00
140	3	1.00
140	4	1.00
140	5	1.00
140	6	1.00
140	7	1.00
140	8	0.20
141	1	1.00
141	2	1.00
141	3	1.00
141	4	1.00
141	5	0.17
142	1	1.00
142	2	1.00
142	3	1.00
142	4	1.00
142	5	1.00
142	6	0.13
143	1	1.00
143	2	1.00
143	3	1.00
143	4	1.00
143	5	1.00
143	6	1.00
143	7	0.77
144	1	1.00
144	2	1.00
144	3	1.00
144	4	1.00
144	5	1.00
144	6	0.66
145	1	1.00
145	2	1.00
145	3	1.00
145	4	0.37
146	1	1.00
146	2	1.00
146	3	1.00
146	4	0.91
147	1	1.00
147	2	1.00
147	3	1.00
147	4	0.74
148	1	1.00
148	2	0.06
149	1	1.00
149	2	1.00
149	3	1.00
149	4	1.00
149	5	1.00
149	6	1.00
149	7	0.89
150	1	1.00
150	2	1.00
150	3	1.00
150	4	0.47
151	1	1.00
151	2	1.00
151	3	0.31
152	1	1.00
152	2	1.00
152	3	1.00
152	4	0.75
153	1	1.00
153	2	1.00
153	3	1.00
153	4	1.00
153	5	1.00
153	6	1.00
153	7	0.52
154	1	1.00
154	2	1.00
154	3	0.88
155	1	1.00
155	2	1.00
155	3	0.10
156	1	1.00
156	2	0.39
157	1	1.00
157	2	1.00
157	3	1.00
157	4	1.00
157	5	0.75
158	1	1.00
158	2	1.00
158	3	1.00
158	4	0.27
159	1	1.00
159	2	1.00
159	3	1.00
159	4	1.00
159	5	0.03
160	1	1.00
160	2	1.00
160	3	1.00
160	4	1.00
160	5	1.00
160	6	1.00
160	7	1.00
160	8	1.00
160	9	0.16
161	1	1.00
161	2	1.00
161	3	1.00
161	4	1.00
161	5	1.00
161	6	0.14
162	1	1.00
162	2	1.00
162	3	1.00
162	4	1.00
162	5	1.00
162	6	1.00
162	7	1.00
162	8	1.00
162	9	0.02
163	1	1.00
163	2	1.00
163	3	1.00
163	4	0.04
164	1	1.00
164	2	1.00
164	3	1.00
164	4	0.58
165	1	1.00
165	2	0.96
166	1	1.00
166	2	1.00
166	3	1.00
166	4	1.00
166	5	1.00
166	6	1.00
166	7	1.00
166	8	0.21
167	1	1.00
167	2	1.00
167	3	1.00
167	4	1.00
167	5	1.00
167	6	0.42
168	1	1.00
168	2	0.84
169	1	1.00
169	2	1.00
169	3	1.00
169	4	1.00
169	5	0.72
170	1	1.00
170	2	1.00
170	3	0.64
171	1	1.00
171	2	1.00
171	3	1.00
171	4	1.00
171	5	1.00
171	6	1.00
171	7	0.89
172	1	1.00
172	2	1.00
172	3	1.00
172	4	1.00
172	5	0.16
173	1	1.00
173	2	1.00
173	3	1.00
173	4	0.77
174	1	1.00
174	2	1.00
174	3	1.00
174	4	0.06
175	1	1.00
175	2	1.00
175	3	1.00
175	4	1.00
175	5	1.00
175	6	1.00
175	7	1.00
175	8	1.00
175	9	0.20
176	1	1.00
176	2	0.29
177	1	1.00
177	2	1.00
177	3	0.60
178	1	1.00
178	2	1.00
178	3	1.00
178	4	1.00
178	5	1.00
178	6	0.01
179	1	1.00
179	2	1.00
179	3	1.00
179	4	0.05
180	1	1.00
180	2	1.00
180	3	0.72
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	1.00
181	6	0.05
182	1	1.00
182	2	1.00
182	3	0.23
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	1.00
183	6	1.00
183	7	0.29
184	1	1.00
184	2	1.00
184	3	1.00
184	4	1.00
184	5	1.00
184	6	1.00
184	7	1.00
184	8	1.00
184	9	0.68
185	1	1.00
185	2	1.00
185	3	1.00
185	4	1.00
185	5	1.00
185	6	1.00
185	7	1.00
185	8	1.00
185	9	1.00
185	10	0.85
186	1	1.00
186	2	1.00
186	3	1.00
186	4	0.09
187	1	1.00
187	2	1.00
187	3	1.00
187	4	1.00
187	5	0.26
188	1	1.00
188	2	1.00
188	3	1.00
188	4	0.65
189	1	1.00
189	2	1.00
189	3	0.07
190	1	1.00
190	2	1.00
190	3	1.00
190	4	1.00
190	5	0.37
191	1	1.00
191	2	1.00
191	3	1.00
191	4	1.00
191	5	0.26
192	1	1.00
192	2	1.00
192	3	1.00
192	4	0.17
193	1	1.00
193	2	1.00
193	3	1.00
193	4	0.04
194	1	1.00
194	2	1.00
194	3	0.69
195	1	1.00
195	2	1.00
195	3	1.00
195	4	0.91
196	1	1.00
196	2	1.00
196	3	0.54
197	1	1.00
197	2	0.49
198	1	1.00
198	2	0.44
199	1	1.00
199	2	1.00
199	3	0.88
200	1	1.00
200	2	1.00
200	3	0.46
201	1	1.00
201	2	1.00
201	3	0.76
202	1	1.00
202	2	1.00
202	3	0.08
203	1	1.00
203	2	1.00
203	3	0.39
204	1	1.00
204	2	1.00
204	3	1.00
204	4	0.00
205	1	1.00
205	2	1.00
205	3	1.00
205	4	0.40
206	1	1.00
206	2	1.00
206	3	1.00
206	4	1.00
206	5	1.00
206	6	1.00
206	7	1.00
206	8	0.51
207	1	1.00
207	2	0.04
208	1	1.00
208	2	1.00
208	3	1.00
208	4	1.00
208	5	0.86
209	1	1.00
209	2	1.00
209	3	1.00
209	4	0.66
210	1	1.00
210	2	1.00
210	3	1.00
210	4	0.66
211	1	1.00
211	2	1.00
211	3	1.00
211	4	0.57
212	1	1.00
212	2	0.17
213	1	1.00
213	2	1.00
213	3	0.50
214	1	1.00
214	2	1.00
214	3	1.00
214	4	1.00
214	5	1.00
214	6	0.60
215	1	1.00
215	2	1.00
215	3	1.00
215	4	1.00
215	5	1.00
215	6	1.00
215	7	1.00
215	8	1.00
215	9	0.80
216	1	1.00
216	2	1.00
216	3	1.00
216	4	0.87
217	1	1.00
217	2	0.64
218	1	1.00
218	2	1.00
218	3	1.00
218	4	1.00
218	5	0.94
219	1	1.00
219	2	1.00
219	3	1.00
219	4	0.43
220	1	1.00
220	2	0.20
221	1	1.00
221	2	1.00
221	3	1.00
221	4	1.00
221	5	0.16
222	1	1.00
222	2	0.45
223	1	1.00
223	2	1.00
223	3	1.00
223	4	1.00
223	5	1.00
223	6	0.98
224	1	1.00
224	2	1.00
224	3	1.00
224	4	0.95
225	1	1.00
225	2	1.00
225	3	1.00
225	4	1.00
225	5	1.00
225	6	0.21
226	1	1.00
226	2	0.64
227	1	1.00
227	2	1.00
227	3	0.57
228	1	1.00
228	2	1.00
228	3	0.30
229	1	1.00
229	2	0.20
230	1	1.00
230	2	1.00
230	3	1.00
230	4	1.00
230	5	0.70
231	1	1.00
231	2	1.00
231	3	1.00
231	4	0.10
232	1	1.00
232	2	1.00
232	3	1.00
232	4	0.47
233	1	1.00
233	2	1.00
233	3	1.00
233	4	1.00
233	5	0.35
234	1	1.00
234	2	0.83
235	1	1.00
235	2	1.00
235	3	1.00
235	4	1.00
235	5	1.00
235	6	1.00
235	7	1.00
235	8	0.83
236	1	1.00
236	2	1.00
236	3	1.00
236	4	1.00
236	5	1.00
236	6	1.00
236	7	1.00
236	8	1.00
236	9	0.17
237	1	1.00
237	2	1.00
237	3	1.00
237	4	1.00
237	5	0.09
238	1	1.00
238	2	0.30
239	1	1.00
239	2	1.00
239	3	1.00
239	4	1.00
239	5	1.00
239	6	1.00
239	7	1.00
239	8	1.00
239	9	1.00
239	10	1.00
239	11	0.11
240	1	1.00
240	2	1.00
240	3	1.00
240	4	1.00
240	5	1.00
240	6	1.00
240	7	0.34
241	1	1.00
241	2	1.00
241	3	0.75
242	1	1.00
242	2	0.99
243	1	1.00
243	2	0.85
244	1	1.00
244	2	1.00
244	3	0.47
245	1	1.00
245	2	1.00
245	3	1.00
245	4	1.00
245	5	1.00
245	6	0.17
246	1	1.00
246	2	1.00
246	3	1.00
246	4	1.00
246	5	1.00
246	6	1.00
246	7	1.00
246	8	0.27
247	1	1.00
247	2	1.00
247	3	0.95
248	1	1.00
248	2	1.00
248	3	1.00
248	4	0.32
249	1	1.00
249	2	1.00
249	3	1.00
249	4	1.00
249	5	1.00
249	6	1.00
249	7	1.00
249	8	1.00
249	9	0.53
250	1	1.00
250	2	1.00
250	3	1.00
250	4	1.00
250	5	1.00
250	6	1.00
250	7	1.00
250	8	1.00
250	9	0.56
