p	r	R_p
8	19	1
8	20	0
8	21	0
8	22	1
8	23	1
8	24	0
8	25	1
8	26	0
8	27	0
8	28	0
8	29	1
8	30	1
8	31	1
8	32	1
8	33	0
8	34	1
8	35	0
8	36	0
8	37	0
8	38	1
8	39	0
8	40	1
9	1	0
9	2	0
9	3	0
9	4	0
9	5	1
9	6	1
9	7	1
9	8	0
9	9	0
9	10	1
9	11	0
9	12	1
9	13	0
9	14	0
9	15	0
9	16	0
9	17	1
9	18	0
9	19	1
9	20	0
9	21	0
9	22	1
9	23	1
9	24	0
9	25	0
9	26	0
9	27	0
9	28	0
9	29	1
9	30	1
9	31	1
9	32	0
9	33	0
9	34	0
9	35	0
9	36	0
9	37	0
9	38	0
9	39	0
9	40	1
10	1	0
10	2	0
10	3	0
10	4	1
10	5	0
10	6	0
10	7	1
10	8	0
10	9	0
10	10	0
10	11	0
10	12	0
10	13	0
10	14	0
10	15	1
10	16	0
10	17	0
10	18	0
10	19	1
10	20	0
10	21	0
10	22	0
10	23	1
10	24	0
10	25	0
10	26	0
10	27	0
10	28	0
10	29	0
10	30	0
10	31	0
10	32	0
10	33	0
10	34	0
10	35	0
10	36	0
10	37	0
10	38	1
10	39	0
10	40	0
11	1	1
11	2	1
11	3	1
11	4	1
11	5	1
11	6	1
11	7	1
11	8	1
11	9	1
11	10	1
11	11	1
11	12	1
11	13	1
11	14	1
11	15	1
11	16	1
11	17	1
11	18	1
11	19	1
11	20	1
11	21	1
11	22	1
11	23	1
11	24	1
11	25	1
11	26	1
11	27	1
11	28	1
11	29	1
11	30	1
11	31	1
11	32	1
11	33	1
11	34	1
11	35	1
11	36	1
11	37	1
11	38	1
11	39	1
11	40	1
12	1	1
12	2	1
12	3	0
12	4	1
12	5	0
12	6	1
12	7	1
12	8	0
12	9	1
12	10	1
12	11	0
12	12	1
12	13	0
12	14	1
12	15	1
12	16	0
12	17	1
12	18	0
12	19	1
12	20	0
12	21	0
12	22	1
12	23	1
12	24	0
12	25	1
12	26	0
12	27	0
12	28	0
12	29	1
12	30	1
12	31	1
12	32	1
12	33	0
12	34	0
12	35	0
12	36	0
12	37	0
12	38	1
12	39	0
12	40	1
13	1	1
13	2	1
13	3	0
13	4	1
13	5	0
13	6	1
13	7	1
13	8	0
13	9	1
13	10	1
13	11	0
13	12	1
13	13	0
13	14	1
13	15	1
13	16	0
13	17	1
13	18	0
13	19	1
13	20	0
13	21	0
13	22	1
13	23	1
13	24	0
13	25	1
13	26	0
13	27	0
13	28	0
13	29	1
13	30	1
13	31	1
13	32	1
13	33	0
13	34	0
13	35	0
13	36	0
13	37	0
13	38	1
13	39	0
13	40	1
14	1	1
14	2	1
14	3	0
14	4	1
14	5	0
14	6	1
14	7	1
14	8	0
14	9	1
14	10	1
14	11	0
14	12	1
14	13	0
14	14	1
14	15	1
14	16	0
14	17	1
14	18	0
14	19	1
14	20	0
14	21	0
14	22	1
14	23	1
14	24	0
14	25	1
14	26	0
14	27	0
14	28	0
14	29	1
14	30	1
14	31	1
14	32	1
14	33	0
14	34	0
14	35	0
14	36	0
14	37	0
14	38	1
14	39	0
14	40	1
15	1	1
15	2	1
15	3	1
15	4	1
15	5	1
15	6	1
15	7	1
15	8	1
15	9	1
15	10	1
15	11	1
15	12	1
15	13	1
15	14	1
15	15	1
15	16	1
15	17	1
15	18	1
15	19	1
15	20	1
15	21	1
15	22	1
15	23	1
15	24	1
15	25	1
15	26	1
15	27	1
15	28	1
15	29	1
15	30	1
15	31	1
15	32	1
15	33	1
15	34	1
15	35	1
15	36	1
15	37	1
15	38	1
15	39	1
15	40	1
16	1	1
16	2	1
16	3	0
16	4	0
16	5	1
16	6	1
16	7	0
16	8	0
16	9	1
16	10	1
16	11	0
16	12	1
16	13	0
16	14	1
16	15	0
16	16	0
16	17	1
16	18	0
16	19	0
16	20	0
16	21	0
16	22	1
16	23	0
16	24	0
16	25	1
16	26	0
16	27	0
16	28	0
16	29	1
16	30	1
16	31	1
16	32	1
16	33	0
16	34	1
16	35	0
16	36	0
16	37	0
16	38	0
16	39	0
16	40	1
17	1	1
17	2	1
17	3	1
17	4	1
17	5	0
17	6	1
17	7	1
17	8	1
17	9	1
17	10	1
17	11	1
17	12	1
17	13	1
17	14	1
17	15	1
17	16	1
17	17	1
17	18	1
17	19	1
17	20	1
17	21	1
17	22	1
17	23	1
17	24	1
17	25	1
17	26	1
17	27	1
17	28	1
17	29	1
17	30	1
17	31	1
17	32	1
17	33	1
17	34	0
17	35	1
17	36	1
17	37	1
17	38	1
17	39	1
17	40	1
18	1	0
18	2	0
18	3	0
18	4	0
18	5	0
18	6	0
18	7	0
18	8	0
18	9	0
18	10	0
18	11	1
18	12	0
18	13	1
18	14	0
18	15	0
18	16	1
18	17	0
18	18	0
18	19	0
18	20	0
18	21	0
18	22	0
18	23	1
18	24	0
18	25	0
18	26	0
18	27	1
18	28	0
18	29	0
18	30	0
18	31	0
18	32	0
18	33	0
18	34	0
18	35	0
18	36	0
18	37	0
18	38	0
18	39	0
18	40	0
19	1	1
19	2	1
19	3	0
19	4	1
19	5	1
19	6	1
19	7	1
19	8	0
19	9	1
19	10	1
19	11	0
19	12	1
19	13	0
19	14	1
19	15	1
19	16	0
19	17	1
19	18	0
19	19	1
19	20	0
19	21	0
19	22	1
19	23	1
19	24	0
19	25	1
19	26	0
19	27	0
19	28	0
19	29	1
19	30	1
19	31	1
19	32	1
19	33	0
19	34	1
19	35	0
19	36	0
19	37	0
19	38	1
19	39	0
19	40	1
20	1	1
20	2	1
20	3	0
20	4	0
20	5	1
20	6	1
20	7	0
20	8	0
20	9	1
20	10	0
20	11	0
20	12	1
20	13	0
20	14	1
20	15	0
20	16	0
20	17	1
20	18	0
20	19	0
20	20	0
20	21	0
20	22	0
20	23	0
20	24	0
20	25	1
20	26	0
20	27	0
20	28	0
20	29	1
20	30	1
20	31	1
20	32	1
20	33	0
20	34	1
20	35	0
20	36	0
20	37	0
20	38	0
20	39	0
20	40	1
21	1	0
21	2	1
21	3	0
21	4	0
21	5	0
21	6	0
21	7	0
21	8	0
21	9	1
21	10	1
21	11	0
21	12	1
21	13	0
21	14	1
21	15	0
21	16	0
21	17	1
21	18	0
21	19	0
21	20	0
21	21	0
21	22	1
21	23	0
21	24	0
21	25	0
21	26	0
21	27	0
21	28	0
21	29	0
21	30	1
21	31	0
21	32	0
21	33	0
21	34	0
21	35	0
21	36	0
21	37	0
21	38	1
21	39	0
21	40	0
22	1	1
22	2	1
22	3	0
22	4	1
22	5	0
22	6	1
22	7	1
22	8	0
22	9	1
22	10	1
22	11	0
22	12	1
22	13	0
22	14	1
22	15	1
22	16	0
22	17	1
22	18	0
22	19	1
22	20	0
22	21	0
22	22	1
22	23	1
22	24	0
22	25	1
22	26	0
22	27	0
22	28	0
22	29	1
22	30	1
22	31	1
22	32	1
22	33	0
22	34	0
22	35	0
22	36	0
22	37	0
22	38	1
22	39	0
22	40	1
23	1	1
23	2	1
23	3	0
23	4	1
23	5	0
23	6	1
23	7	1
23	8	0
23	9	1
23	10	1
23	11	0
23	12	1
23	13	0
23	14	1
23	15	1
23	16	0
23	17	1
23	18	0
23	19	1
23	20	0
23	21	0
23	22	1
23	23	1
23	24	0
23	25	1
23	26	0
23	27	0
23	28	0
23	29	1
23	30	1
23	31	1
23	32	1
23	33	0
23	34	0
23	35	0
23	36	0
23	37	0
23	38	1
23	39	0
23	40	1
24	1	1
24	2	1
24	3	1
24	4	1
24	5	0
24	6	1
24	7	1
24	8	0
24	9	1
24	10	1
24	11	1
24	12	1
24	13	0
24	14	1
24	15	1
24	16	0
24	17	1
24	18	0
24	19	1
24	20	0
24	21	0
24	22	1
24	23	1
24	24	0
24	25	1
24	26	0
24	27	1
24	28	0
24	29	1
24	30	1
24	31	1
24	32	1
24	33	0
24	34	0
24	35	0
24	36	0
24	37	0
24	38	1
24	39	0
24	40	1
25	1	0
25	2	0
25	3	1
25	4	0
25	5	1
25	6	0
25	7	0
25	8	0
25	9	0
25	10	0
25	11	1
25	12	0
25	13	0
25	14	0
25	15	0
25	16	0
25	17	0
25	18	0
25	19	0
25	20	0
25	21	1
25	22	0
25	23	0
25	24	1
25	25	0
25	26	0
25	27	1
25	28	0
25	29	0
25	30	0
25	31	0
25	32	0
25	33	0
25	34	1
25	35	1
25	36	0
25	37	1
25	38	0
25	39	0
25	40	0
26	1	1
26	2	1
26	3	0
26	4	1
26	5	0
26	6	1
26	7	1
26	8	1
26	9	1
26	10	1
26	11	0
26	12	1
26	13	1
26	14	1
26	15	1
26	16	1
26	17	1
26	18	0
26	19	1
26	20	0
26	21	0
26	22	1
26	23	1
26	24	0
26	25	1
26	26	1
26	27	0
26	28	1
26	29	1
26	30	1
26	31	1
26	32	1
26	33	1
26	34	0
26	35	0
26	36	1
26	37	0
26	38	1
26	39	0
26	40	1
27	1	1
27	2	1
27	3	0
27	4	1
27	5	0
27	6	1
27	7	1
27	8	0
27	9	1
27	10	1
27	11	0
27	12	1
27	13	0
27	14	1
27	15	1
27	16	0
27	17	1
27	18	0
27	19	1
27	20	0
27	21	0
27	22	1
27	23	1
27	24	0
27	25	1
27	26	0
27	27	0
27	28	0
27	29	1
27	30	1
27	31	1
27	32	1
27	33	0
27	34	0
27	35	0
27	36	0
27	37	0
27	38	1
27	39	0
27	40	1
28	1	1
28	2	1
28	3	0
28	4	1
28	5	0
28	6	1
28	7	1
28	8	0
28	9	1
28	10	1
28	11	0
28	12	1
28	13	0
28	14	1
28	15	1
28	16	0
28	17	1
28	18	0
28	19	1
28	20	0
28	21	0
28	22	1
28	23	1
28	24	0
28	25	1
28	26	0
28	27	0
28	28	0
28	29	1
28	30	1
28	31	1
28	32	1
28	33	0
28	34	0
28	35	0
28	36	0
28	37	0
28	38	1
28	39	0
28	40	1
29	1	1
29	2	1
29	3	0
29	4	1
29	5	0
29	6	1
29	7	1
29	8	0
29	9	1
29	10	1
29	11	0
29	12	1
29	13	0
29	14	1
29	15	1
29	16	0
29	17	1
29	18	0
29	19	1
29	20	0
29	21	0
29	22	1
29	23	1
29	24	0
29	25	1
29	26	0
29	27	0
29	28	0
29	29	1
29	30	1
29	31	1
29	32	1
29	33	0
29	34	0
29	35	0
29	36	0
29	37	0
29	38	1
29	39	0
29	40	1
30	1	1
30	2	1
30	3	0
30	4	1
30	5	0
30	6	1
30	7	1
30	8	0
30	9	1
30	10	1
30	11	0
30	12	1
30	13	0
30	14	1
30	15	1
30	16	0
30	17	1
30	18	0
30	19	1
30	20	0
30	21	0
30	22	1
30	23	1
30	24	0
30	25	1
30	26	0
30	27	0
30	28	0
30	29	1
30	30	1
30	31	1
30	32	1
30	33	0
30	34	0
30	35	0
30	36	0
30	37	0
30	38	1
30	39	0
30	40	1
31	1	1
31	2	1
31	3	0
31	4	1
31	5	0
31	6	1
31	7	1
31	8	0
31	9	1
31	10	1
31	11	0
31	12	1
31	13	0
31	14	1
31	15	1
31	16	0
31	17	1
31	18	0
31	19	1
31	20	0
31	21	0
31	22	1
31	23	1
31	24	0
31	25	1
31	26	0
31	27	0
31	28	0
31	29	1
31	30	1
31	31	1
31	32	1
31	33	0
31	34	0
31	35	0
31	36	0
31	37	0
31	38	1
31	39	0
31	40	1
32	1	1
32	2	1
32	3	0
32	4	1
32	5	1
32	6	1
32	7	1
32	8	0
32	9	1
32	10	1
32	11	0
32	12	1
32	13	0
32	14	1
32	15	1
32	16	0
32	17	1
32	18	0
32	19	1
32	20	0
32	21	0
32	22	1
32	23	1
32	24	0
32	25	1
32	26	0
32	27	0
32	28	0
32	29	1
32	30	1
32	31	1
32	32	1
32	33	0
32	34	1
32	35	0
32	36	0
32	37	0
32	38	1
32	39	0
32	40	1
33	1	1
33	2	1
33	3	1
33	4	0
33	5	1
33	6	1
33	7	0
33	8	1
33	9	1
33	10	1
33	11	1
33	12	1
33	13	1
33	14	1
33	15	0
33	16	1
33	17	1
33	18	0
33	19	0
33	20	0
33	21	0
33	22	1
33	23	0
33	24	0
33	25	1
33	26	1
33	27	1
33	28	1
33	29	1
33	30	1
33	31	1
33	32	1
33	33	1
33	34	1
33	35	0
33	36	1
33	37	0
33	38	0
33	39	0
33	40	1
34	1	1
34	2	1
34	3	1
34	4	1
34	5	1
34	6	1
34	7	1
34	8	1
34	9	1
34	10	1
34	11	1
34	12	1
34	13	1
34	14	1
34	15	1
34	16	1
34	17	1
34	18	1
34	19	1
34	20	1
34	21	1
34	22	1
34	23	1
34	24	1
34	25	1
34	26	1
34	27	1
34	28	1
34	29	1
34	30	1
34	31	1
34	32	1
34	33	1
34	34	1
34	35	1
34	36	1
34	37	1
34	38	1
34	39	1
34	40	1
35	1	0
35	2	0
35	3	0
35	4	1
35	5	0
35	6	0
35	7	1
35	8	0
35	9	0
35	10	0
35	11	0
35	12	0
35	13	0
35	14	0
35	15	1
35	16	0
35	17	0
35	18	0
35	19	1
35	20	0
35	21	0
35	22	0
35	23	1
35	24	0
35	25	0
35	26	0
35	27	0
35	28	0
35	29	0
35	30	0
35	31	0
35	32	0
35	33	0
35	34	0
35	35	0
35	36	0
35	37	0
35	38	1
35	39	0
35	40	0
36	1	0
36	2	0
36	3	0
36	4	1
36	5	0
36	6	0
36	7	1
36	8	0
36	9	0
36	10	0
36	11	0
36	12	0
36	13	0
36	14	0
36	15	1
36	16	0
36	17	0
36	18	0
36	19	1
36	20	0
36	21	0
36	22	0
36	23	1
36	24	0
36	25	0
36	26	0
36	27	0
36	28	0
36	29	0
36	30	0
36	31	0
36	32	0
36	33	0
36	34	0
36	35	0
36	36	0
36	37	0
36	38	1
36	39	0
36	40	0
37	1	0
37	2	0
37	3	0
37	4	0
37	5	1
37	6	0
37	7	0
37	8	0
37	9	0
37	10	0
37	11	1
37	12	0
37	13	0
37	14	0
37	15	0
37	16	0
37	17	0
37	18	1
37	19	0
37	20	1
37	21	1
37	22	0
37	23	0
37	24	1
37	25	0
37	26	0
37	27	1
37	28	0
37	29	0
37	30	0
37	31	0
37	32	0
37	33	0
37	34	0
37	35	1
37	36	0
37	37	1
37	38	0
37	39	1
37	40	0
38	1	0
38	2	0
38	3	0
38	4	1
38	5	1
38	6	1
38	7	0
38	8	0
38	9	0
38	10	1
38	11	0
38	12	1
38	13	0
38	14	1
38	15	0
38	16	0
38	17	1
38	18	0
38	19	0
38	20	0
38	21	0
38	22	1
38	23	1
38	24	0
38	25	0
38	26	0
38	27	0
38	28	0
38	29	1
38	30	1
38	31	1
38	32	0
38	33	0
38	34	0
38	35	0
38	36	0
38	37	0
38	38	1
38	39	0
38	40	0
39	1	0
39	2	0
39	3	0
39	4	0
39	5	1
39	6	1
39	7	1
39	8	0
39	9	0
39	10	1
39	11	1
39	12	1
39	13	0
39	14	0
39	15	0
39	16	0
39	17	1
39	18	1
39	19	1
39	20	1
39	21	1
39	22	1
39	23	1
39	24	1
39	25	0
39	26	0
39	27	1
39	28	0
39	29	1
39	30	1
39	31	1
39	32	0
39	33	0
39	34	0
39	35	1
39	36	0
39	37	1
39	38	0
39	39	1
39	40	1
40	1	0
40	2	0
40	3	0
40	4	0
40	5	0
40	6	0
40	7	1
40	8	1
40	9	0
40	10	0
40	11	1
40	12	0
40	13	1
40	14	0
40	15	0
40	16	1
40	17	0
40	18	0
40	19	1
40	20	0
40	21	0
40	22	0
40	23	1
40	24	0
40	25	0
40	26	0
40	27	1
40	28	0
40	29	0
40	30	0
40	31	0
40	32	0
40	33	0
40	34	0
40	35	0
40	36	0
40	37	0
40	38	0
40	39	0
40	40	0
41	1	0
41	2	0
41	3	0
41	4	1
41	5	0
41	6	1
41	7	0
41	8	0
41	9	0
41	10	1
41	11	0
41	12	1
41	13	0
41	14	1
41	15	0
41	16	0
41	17	1
41	18	0
41	19	0
41	20	0
41	21	0
41	22	1
41	23	1
41	24	0
41	25	0
41	26	0
41	27	0
41	28	0
41	29	1
41	30	1
41	31	1
41	32	0
41	33	0
41	34	0
41	35	0
41	36	0
41	37	0
41	38	1
41	39	0
41	40	0
42	1	1
42	2	1
42	3	1
42	4	1
42	5	0
42	6	1
42	7	1
42	8	0
42	9	1
42	10	1
42	11	1
42	12	1
42	13	0
42	14	1
42	15	1
42	16	0
42	17	1
42	18	0
42	19	1
42	20	0
42	21	0
42	22	1
42	23	1
42	24	0
42	25	1
42	26	0
42	27	1
42	28	0
42	29	1
42	30	1
42	31	1
42	32	1
42	33	0
42	34	0
42	35	0
42	36	0
42	37	0
42	38	1
42	39	0
42	40	1
43	1	1
43	2	1
43	3	0
43	4	0
43	5	1
43	6	1
43	7	0
43	8	0
43	9	1
43	10	1
43	11	0
43	12	1
43	13	0
43	14	1
43	15	0
43	16	0
43	17	1
43	18	0
43	19	0
43	20	0
43	21	0
43	22	1
43	23	0
43	24	0
43	25	1
43	26	0
43	27	0
43	28	0
43	29	1
43	30	1
43	31	1
43	32	1
43	33	0
43	34	1
43	35	0
43	36	0
43	37	0
43	38	0
43	39	0
43	40	1
44	1	1
44	2	1
44	3	0
44	4	1
44	5	0
44	6	1
44	7	1
44	8	0
44	9	1
44	10	1
44	11	0
44	12	1
44	13	0
44	14	1
44	15	1
44	16	0
44	17	1
44	18	0
44	19	1
44	20	0
44	21	0
44	22	1
44	23	1
44	24	0
44	25	1
44	26	0
44	27	0
44	28	0
44	29	1
44	30	1
44	31	1
44	32	1
44	33	0
44	34	0
44	35	0
44	36	0
44	37	0
44	38	1
44	39	0
44	40	1
45	1	0
45	2	0
45	3	0
45	4	0
45	5	0
45	6	1
45	7	0
45	8	0
45	9	0
45	10	1
45	11	0
45	12	0
45	13	1
45	14	1
45	15	0
45	16	1
45	17	1
45	18	0
45	19	0
45	20	0
45	21	0
45	22	1
45	23	0
45	24	1
45	25	0
45	26	0
45	27	1
45	28	0
45	29	1
45	30	1
45	31	1
45	32	0
45	33	1
45	34	0
45	35	1
45	36	0
45	37	1
45	38	1
45	39	1
45	40	0
46	1	1
46	2	1
46	3	0
46	4	1
46	5	0
46	6	1
46	7	1
46	8	0
46	9	1
46	10	0
46	11	0
46	12	1
46	13	0
46	14	1
46	15	1
46	16	0
46	17	1
46	18	0
46	19	1
46	20	0
46	21	0
46	22	0
46	23	0
46	24	0
46	25	1
46	26	0
46	27	0
46	28	0
46	29	1
46	30	1
46	31	1
46	32	1
46	33	0
46	34	0
46	35	0
46	36	0
46	37	0
46	38	1
46	39	0
46	40	1
47	1	1
47	2	1
47	3	0
47	4	1
47	5	0
47	6	1
47	7	1
47	8	0
47	9	1
47	10	1
47	11	0
47	12	1
47	13	0
47	14	1
47	15	1
47	16	0
47	17	1
47	18	0
47	19	1
47	20	0
47	21	0
47	22	1
47	23	1
47	24	0
47	25	1
47	26	0
47	27	0
47	28	0
47	29	1
47	30	1
47	31	1
47	32	1
47	33	0
47	34	0
47	35	0
47	36	0
47	37	0
47	38	1
47	39	0
47	40	1
48	1	1
48	2	1
48	3	1
48	4	1
48	5	0
48	6	1
48	7	1
48	8	1
48	9	1
48	10	1
48	11	1
48	12	1
48	13	1
48	14	1
48	15	1
48	16	1
48	17	1
48	18	1
48	19	1
48	20	1
48	21	1
48	22	1
48	23	1
48	24	1
48	25	1
48	26	1
48	27	1
48	28	1
48	29	1
48	30	1
48	31	1
48	32	1
48	33	1
48	34	0
48	35	1
48	36	1
48	37	1
48	38	1
48	39	1
48	40	1
49	1	1
49	2	1
49	3	1
49	4	1
49	5	0
49	6	1
49	7	1
49	8	1
49	9	1
49	10	1
49	11	1
49	12	1
49	13	1
49	14	1
49	15	1
49	16	1
49	17	1
49	18	1
49	19	1
49	20	1
49	21	1
49	22	1
49	23	1
49	24	1
49	25	1
49	26	1
49	27	1
49	28	1
49	29	1
49	30	1
49	31	1
49	32	1
49	33	1
49	34	0
49	35	1
49	36	1
49	37	1
49	38	1
49	39	1
49	40	1
50	1	0
50	2	0
50	3	0
50	4	0
50	5	1
50	6	0
50	7	0
50	8	0
50	9	0
50	10	0
50	11	0
50	12	0
50	13	0
50	14	0
50	15	0
50	16	0
50	17	0
50	18	0
50	19	0
50	20	0
50	21	0
50	22	0
50	23	0
50	24	0
50	25	0
50	26	0
50	27	0
50	28	0
50	29	0
50	30	0
50	31	0
50	32	0
50	33	0
50	34	1
50	35	0
50	36	0
50	37	0
50	38	0
50	39	0
50	40	0
51	1	1
51	2	1
51	3	0
51	4	1
51	5	1
51	6	1
51	7	1
51	8	0
51	9	1
51	10	1
51	11	0
51	12	1
51	13	0
51	14	1
51	15	1
51	16	0
51	17	1
51	18	0
51	19	1
51	20	0
51	21	0
51	22	1
51	23	1
51	24	0
51	25	1
51	26	0
51	27	0
51	28	0
51	29	1
51	30	1
51	31	1
51	32	1
51	33	0
51	34	1
51	35	0
51	36	0
51	37	0
51	38	1
51	39	0
51	40	1
52	1	1
52	2	1
52	3	0
52	4	1
52	5	1
52	6	1
52	7	1
52	8	0
52	9	1
52	10	0
52	11	0
52	12	1
52	13	0
52	14	1
52	15	1
52	16	0
52	17	1
52	18	0
52	19	1
52	20	0
52	21	0
52	22	0
52	23	0
52	24	0
52	25	1
52	26	0
52	27	0
52	28	0
52	29	1
52	30	1
52	31	1
52	32	1
52	33	0
52	34	1
52	35	0
52	36	0
52	37	0
52	38	1
52	39	0
52	40	1
53	1	1
53	2	1
53	3	0
53	4	1
53	5	0
53	6	1
53	7	1
53	8	0
53	9	1
53	10	1
53	11	0
53	12	1
53	13	0
53	14	1
53	15	1
53	16	0
53	17	1
53	18	0
53	19	1
53	20	0
53	21	0
53	22	1
53	23	1
53	24	0
53	25	1
53	26	0
53	27	0
53	28	0
53	29	1
53	30	1
53	31	1
53	32	1
53	33	0
53	34	0
53	35	0
53	36	0
53	37	0
53	38	1
53	39	0
53	40	1
54	1	1
54	2	1
54	3	1
54	4	1
54	5	1
54	6	1
54	7	1
54	8	0
54	9	1
54	10	1
54	11	1
54	12	1
54	13	0
54	14	1
54	15	1
54	16	0
54	17	1
54	18	1
54	19	1
54	20	1
54	21	1
54	22	1
54	23	1
54	24	1
54	25	1
54	26	0
54	27	1
54	28	0
54	29	1
54	30	1
54	31	1
54	32	1
54	33	0
54	34	1
54	35	1
54	36	0
54	37	1
54	38	1
54	39	1
54	40	1
55	1	1
55	2	1
55	3	0
55	4	1
55	5	1
55	6	1
55	7	1
55	8	0
55	9	1
55	10	1
55	11	0
55	12	1
55	13	0
55	14	1
55	15	1
55	16	0
55	17	1
55	18	0
55	19	1
55	20	0
55	21	0
55	22	1
55	23	1
55	24	0
55	25	1
55	26	0
55	27	0
55	28	0
55	29	1
55	30	1
55	31	1
55	32	1
55	33	0
55	34	1
55	35	0
55	36	0
55	37	0
55	38	1
55	39	0
55	40	1
56	1	1
56	2	1
56	3	0
56	4	1
56	5	1
56	6	1
56	7	1
56	8	0
56	9	1
56	10	1
56	11	0
56	12	1
56	13	0
56	14	1
56	15	1
56	16	0
56	17	1
56	18	0
56	19	1
56	20	0
56	21	0
56	22	1
56	23	1
56	24	0
56	25	1
56	26	0
56	27	0
56	28	0
56	29	1
56	30	1
56	31	1
56	32	1
56	33	0
56	34	1
56	35	0
56	36	0
56	37	0
56	38	1
56	39	0
56	40	1
57	1	0
57	2	0
57	3	0
57	4	0
57	5	0
57	6	0
57	7	0
57	8	0
57	9	0
57	10	1
57	11	0
57	12	1
57	13	0
57	14	0
57	15	0
57	16	0
57	17	1
57	18	0
57	19	0
57	20	0
57	21	0
57	22	1
57	23	0
57	24	0
57	25	0
57	26	0
57	27	0
57	28	0
57	29	0
57	30	1
57	31	0
57	32	0
57	33	0
57	34	0
57	35	0
57	36	0
57	37	0
57	38	0
57	39	0
57	40	0
58	1	0
58	2	0
58	3	1
58	4	0
58	5	1
58	6	0
58	7	0
58	8	0
58	9	0
58	10	0
58	11	1
58	12	0
58	13	0
58	14	0
58	15	0
58	16	0
58	17	0
58	18	1
58	19	0
58	20	1
58	21	1
58	22	0
58	23	0
58	24	1
58	25	0
58	26	0
58	27	1
58	28	0
58	29	0
58	30	0
58	31	0
58	32	0
58	33	0
58	34	1
58	35	1
58	36	0
58	37	1
58	38	0
58	39	1
58	40	0
59	1	1
59	2	1
59	3	1
59	4	1
59	5	0
59	6	1
59	7	1
59	8	0
59	9	1
59	10	0
