p	d	Pr(p,d)
29	5	1.00
29	6	1.00
29	7	1.00
29	8	1.00
29	9	0.59
29	10	0.14
30	1	1.00
30	2	1.00
30	3	1.00
30	4	0.63
30	5	0.33
31	1	1.00
31	2	1.00
31	3	1.00
31	4	1.00
31	5	0.50
31	6	0.07
32	1	1.00
32	2	1.00
32	3	1.00
32	4	1.00
32	5	0.15
32	6	0.07
33	1	1.00
33	2	1.00
33	3	1.00
33	4	0.65
33	5	0.03
34	1	1.00
34	2	1.00
34	3	1.00
34	4	0.41
34	5	0.03
35	1	1.00
35	2	1.00
35	3	1.00
35	4	0.22
35	5	0.10
36	1	1.00
36	2	0.45
36	3	0.03
37	1	1.00
37	2	1.00
37	3	1.00
37	4	1.00
37	5	1.00
37	6	1.00
37	7	1.00
37	8	1.00
37	9	1.00
37	10	0.09
37	11	0.05
38	1	1.00
38	2	0.95
38	3	0.74
39	1	1.00
39	2	1.00
39	3	1.00
39	4	1.00
39	5	1.00
39	6	1.00
39	7	1.00
39	8	0.81
39	9	0.10
40	1	1.00
40	2	1.00
40	3	1.00
40	4	1.00
40	5	1.00
40	6	0.84
40	7	0.54
41	1	1.00
41	2	1.00
41	3	0.61
41	4	0.45
42	1	1.00
42	2	0.45
42	3	0.23
43	1	1.00
43	2	1.00
43	3	0.23
43	4	0.03
44	1	1.00
44	2	0.29
44	3	0.00
45	1	1.00
45	2	0.97
45	3	0.63
46	1	1.00
46	2	1.00
46	3	1.00
46	4	1.00
46	5	1.00
46	6	1.00
46	7	1.00
46	8	1.00
46	9	1.00
46	10	0.68
46	11	0.55
47	1	1.00
47	2	1.00
47	3	1.00
47	4	1.00
47	5	1.00
47	6	0.60
47	7	0.08
48	1	1.00
48	2	0.93
48	3	0.16
49	1	1.00
49	2	1.00
49	3	1.00
49	4	1.00
49	5	1.00
49	6	1.00
49	7	1.00
49	8	1.00
49	9	0.43
49	10	0.18
50	1	1.00
50	2	0.58
50	3	0.40
51	1	1.00
51	2	0.11
51	3	0.01
52	1	1.00
52	2	0.27
52	3	0.21
53	1	1.00
53	2	0.81
53	3	0.68
54	1	1.00
54	2	1.00
54	3	1.00
54	4	1.00
54	5	1.00
54	6	1.00
54	7	0.57
54	8	0.11
55	1	1.00
55	2	0.86
55	3	0.45
56	1	1.00
56	2	1.00
56	3	0.43
56	4	0.12
57	1	1.00
57	2	1.00
57	3	1.00
57	4	1.00
57	5	0.75
57	6	0.35
58	1	1.00
58	2	1.00
58	3	1.00
58	4	1.00
58	5	1.00
58	6	1.00
58	7	1.00
58	8	0.63
58	9	0.13
59	1	1.00
59	2	1.00
59	3	1.00
59	4	1.00
59	5	1.00
59	6	0.88
59	7	0.69
60	1	1.00
60	2	1.00
60	3	1.00
60	4	1.00
60	5	1.00
60	6	1.00
60	7	0.21
60	8	0.09
61	1	1.00
61	2	0.68
61	3	0.26
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	1.00
62	7	1.00
62	8	1.00
62	9	0.30
62	10	0.13
63	1	1.00
63	2	1.00
63	3	0.71
63	4	0.64
64	1	1.00
64	2	1.00
64	3	1.00
64	4	1.00
64	5	0.05
64	6	0.03
65	1	1.00
65	2	1.00
65	3	1.00
65	4	1.00
65	5	1.00
65	6	1.00
65	7	0.74
65	8	0.23
66	1	1.00
66	2	1.00
66	3	1.00
66	4	1.00
66	5	1.00
66	6	1.00
66	7	0.45
66	8	0.41
67	1	1.00
67	2	1.00
67	3	0.40
67	4	0.11
68	1	1.00
68	2	1.00
68	3	1.00
68	4	1.00
68	5	1.00
68	6	1.00
68	7	1.00
68	8	1.00
68	9	0.53
68	10	0.30
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	0.67
69	6	0.08
70	1	1.00
70	2	1.00
70	3	1.00
70	4	0.92
70	5	0.52
71	1	1.00
71	2	1.00
71	3	0.46
71	4	0.04
72	1	1.00
72	2	1.00
72	3	1.00
72	4	1.00
72	5	1.00
72	6	1.00
72	7	1.00
72	8	0.03
72	9	0.00
73	1	1.00
73	2	1.00
73	3	0.35
73	4	0.03
74	1	1.00
74	2	1.00
74	3	0.19
74	4	0.02
75	1	1.00
75	2	1.00
75	3	1.00
75	4	1.00
75	5	1.00
75	6	0.47
75	7	0.24
76	1	1.00
76	2	1.00
76	3	1.00
76	4	1.00
76	5	1.00
76	6	1.00
76	7	1.00
76	8	1.00
76	9	1.00
76	10	0.79
76	11	0.39
77	1	1.00
77	2	1.00
77	3	1.00
77	4	1.00
77	5	1.00
77	6	1.00
77	7	1.00
77	8	0.94
77	9	0.36
78	1	1.00
78	2	1.00
78	3	1.00
78	4	1.00
78	5	1.00
78	6	1.00
78	7	1.00
78	8	0.75
78	9	0.59
79	1	1.00
79	2	1.00
79	3	1.00
79	4	1.00
79	5	1.00
79	6	0.03
79	7	0.00
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	1.00
80	6	0.72
80	7	0.29
81	1	1.00
81	2	1.00
81	3	1.00
81	4	1.00
81	5	1.00
81	6	1.00
81	7	0.27
81	8	0.13
82	1	1.00
82	2	1.00
82	3	1.00
82	4	0.81
82	5	0.35
83	1	1.00
83	2	1.00
83	3	1.00
83	4	1.00
83	5	1.00
83	6	1.00
83	7	1.00
83	8	0.76
83	9	0.05
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	1.00
84	6	0.15
84	7	0.02
85	1	1.00
85	2	1.00
85	3	1.00
85	4	1.00
85	5	1.00
85	6	1.00
85	7	0.96
85	8	0.26
86	1	1.00
86	2	1.00
86	3	0.36
86	4	0.35
87	1	1.00
87	2	0.78
87	3	0.57
88	1	1.00
88	2	0.05
88	3	0.02
89	1	1.00
89	2	1.00
89	3	1.00
89	4	1.00
89	5	1.00
89	6	1.00
89	7	1.00
89	8	1.00
89	9	1.00
89	10	1.00
89	11	0.04
89	12	0.01
90	1	1.00
90	2	1.00
90	3	0.24
90	4	0.08
91	1	1.00
91	2	1.00
91	3	1.00
91	4	0.79
91	5	0.13
92	1	1.00
92	2	1.00
92	3	1.00
92	4	1.00
92	5	1.00
92	6	1.00
92	7	1.00
92	8	0.68
92	9	0.20
93	1	1.00
93	2	1.00
93	3	1.00
93	4	1.00
93	5	0.03
93	6	0.02
94	1	1.00
94	2	1.00
94	3	0.54
94	4	0.15
95	1	1.00
95	2	1.00
95	3	1.00
95	4	1.00
95	5	1.00
95	6	1.00
95	7	1.00
95	8	1.00
95	9	1.00
95	10	1.00
95	11	0.96
95	12	0.04
96	1	1.00
96	2	1.00
96	3	1.00
96	4	1.00
96	5	1.00
96	6	1.00
96	7	1.00
96	8	1.00
96	9	0.16
96	10	0.10
97	1	1.00
97	2	1.00
97	3	0.27
97	4	0.00
98	1	1.00
98	2	1.00
98	3	0.73
98	4	0.11
99	1	1.00
99	2	1.00
99	3	1.00
99	4	0.25
99	5	0.11
100	1	1.00
100	2	1.00
100	3	1.00
100	4	0.59
100	5	0.11
101	1	1.00
101	2	1.00
101	3	1.00
101	4	1.00
101	5	1.00
101	6	1.00
101	7	1.00
101	8	1.00
101	9	0.45
101	10	0.15
102	1	1.00
102	2	1.00
102	3	1.00
102	4	1.00
102	5	1.00
102	6	1.00
102	7	1.00
102	8	0.69
102	9	0.52
103	1	1.00
103	2	1.00
103	3	1.00
103	4	1.00
103	5	1.00
103	6	1.00
103	7	1.00
103	8	1.00
103	9	1.00
103	10	1.00
103	11	0.20
103	12	0.11
104	1	1.00
104	2	1.00
104	3	1.00
104	4	1.00
104	5	0.01
104	6	0.01
105	1	1.00
105	2	1.00
105	3	1.00
105	4	1.00
105	5	1.00
105	6	1.00
105	7	1.00
105	8	0.23
105	9	0.23
106	1	1.00
106	2	1.00
106	3	1.00
106	4	1.00
106	5	1.00
106	6	1.00
106	7	0.05
106	8	0.04
107	1	1.00
107	2	1.00
107	3	0.20
107	4	0.11
108	1	1.00
108	2	1.00
108	3	1.00
108	4	1.00
108	5	1.00
108	6	1.00
108	7	1.00
108	8	1.00
108	9	0.48
108	10	0.16
109	1	1.00
109	2	1.00
109	3	0.75
109	4	0.54
110	1	1.00
110	2	1.00
110	3	0.67
110	4	0.51
111	1	1.00
111	2	1.00
111	3	1.00
111	4	1.00
111	5	1.00
111	6	1.00
111	7	1.00
111	8	0.22
111	9	0.22
112	1	1.00
112	2	1.00
112	3	1.00
112	4	0.59
112	5	0.04
113	1	1.00
113	2	1.00
113	3	0.38
113	4	0.08
114	1	1.00
114	2	1.00
114	3	1.00
114	4	0.74
114	5	0.33
115	1	1.00
115	2	1.00
115	3	0.42
115	4	0.23
116	1	1.00
116	2	1.00
116	3	1.00
116	4	0.56
116	5	0.54
117	1	1.00
117	2	1.00
117	3	1.00
117	4	1.00
117	5	1.00
117	6	0.61
117	7	0.58
118	1	1.00
118	2	1.00
118	3	1.00
118	4	0.66
118	5	0.06
119	1	1.00
119	2	1.00
119	3	1.00
119	4	1.00
119	5	1.00
119	6	0.66
119	7	0.40
120	1	1.00
120	2	1.00
120	3	1.00
120	4	1.00
120	5	1.00
120	6	1.00
120	7	1.00
120	8	1.00
120	9	1.00
120	10	0.78
120	11	0.58
121	1	1.00
121	2	1.00
121	3	1.00
121	4	0.31
121	5	0.29
122	1	1.00
122	2	1.00
122	3	1.00
122	4	0.59
122	5	0.59
123	1	1.00
123	2	1.00
123	3	1.00
123	4	1.00
123	5	1.00
123	6	1.00
123	7	1.00
123	8	1.00
123	9	1.00
123	10	1.00
123	11	0.83
123	12	0.74
124	1	1.00
124	2	1.00
124	3	1.00
124	4	0.79
124	5	0.42
125	1	1.00
125	2	1.00
125	3	1.00
125	4	1.00
125	5	0.12
125	6	0.08
126	1	1.00
126	2	1.00
126	3	1.00
126	4	1.00
126	5	0.24
126	6	0.06
127	1	1.00
127	2	1.00
127	3	0.60
127	4	0.20
128	1	1.00
128	2	1.00
128	3	0.85
128	4	0.48
129	1	1.00
129	2	1.00
129	3	0.12
129	4	0.06
130	1	1.00
130	2	1.00
130	3	1.00
130	4	1.00
130	5	1.00
130	6	0.97
130	7	0.95
131	1	1.00
131	2	1.00
131	3	1.00
131	4	1.00
131	5	1.00
131	6	1.00
131	7	1.00
131	8	1.00
131	9	1.00
131	10	0.97
131	11	0.88
132	1	1.00
132	2	1.00
132	3	1.00
132	4	1.00
132	5	0.37
132	6	0.31
133	1	1.00
133	2	1.00
133	3	1.00
133	4	0.02
133	5	0.01
134	1	1.00
134	2	1.00
134	3	1.00
134	4	0.20
134	5	0.11
135	1	1.00
135	2	1.00
135	3	1.00
135	4	0.46
135	5	0.12
136	1	1.00
136	2	0.90
136	3	0.64
137	1	1.00
137	2	1.00
137	3	0.05
137	4	0.02
138	1	1.00
138	2	1.00
138	3	1.00
138	4	1.00
138	5	0.58
138	6	0.50
139	1	1.00
139	2	0.29
139	3	0.02
140	1	1.00
140	2	1.00
140	3	0.37
140	4	0.26
141	1	1.00
141	2	1.00
141	3	1.00
141	4	1.00
141	5	0.60
141	6	0.21
142	1	1.00
142	2	1.00
142	3	1.00
142	4	1.00
142	5	0.06
142	6	0.05
143	1	1.00
143	2	1.00
143	3	1.00
143	4	1.00
143	5	1.00
143	6	0.83
143	7	0.75
144	1	1.00
144	2	1.00
144	3	1.00
144	4	0.66
144	5	0.46
145	1	1.00
145	2	1.00
145	3	1.00
145	4	1.00
145	5	0.84
145	6	0.76
146	1	1.00
146	2	1.00
146	3	1.00
146	4	0.27
146	5	0.13
147	1	1.00
147	2	1.00
147	3	0.70
147	4	0.55
148	1	1.00
148	2	0.29
148	3	0.19
149	1	1.00
149	2	1.00
149	3	1.00
149	4	1.00
149	5	0.70
149	6	0.01
150	1	1.00
150	2	1.00
150	3	1.00
150	4	1.00
150	5	1.00
150	6	0.48
150	7	0.35
151	1	1.00
151	2	1.00
151	3	1.00
151	4	1.00
151	5	1.00
151	6	1.00
151	7	0.33
151	8	0.17
152	1	1.00
152	2	0.38
152	3	0.17
153	1	1.00
153	2	1.00
153	3	1.00
153	4	1.00
153	5	1.00
153	6	1.00
153	7	1.00
153	8	1.00
153	9	1.00
153	10	0.45
153	11	0.13
154	1	1.00
154	2	1.00
154	3	1.00
154	4	1.00
154	5	0.97
154	6	0.55
155	1	1.00
155	2	1.00
155	3	0.71
155	4	0.50
156	1	1.00
156	2	1.00
156	3	0.30
156	4	0.03
157	1	1.00
157	2	1.00
157	3	0.65
157	4	0.50
158	1	1.00
158	2	1.00
158	3	1.00
158	4	1.00
158	5	1.00
158	6	1.00
158	7	1.00
158	8	1.00
158	9	0.27
158	10	0.08
159	1	1.00
159	2	1.00
159	3	1.00
159	4	1.00
159	5	1.00
159	6	1.00
159	7	1.00
159	8	0.73
159	9	0.60
160	1	1.00
160	2	1.00
160	3	1.00
160	4	1.00
160	5	1.00
160	6	1.00
160	7	1.00
160	8	1.00
160	9	0.46
160	10	0.20
161	1	1.00
161	2	0.47
161	3	0.32
162	1	1.00
162	2	0.02
162	3	0.01
163	1	1.00
163	2	1.00
163	3	1.00
163	4	1.00
163	5	1.00
163	6	1.00
163	7	1.00
163	8	1.00
163	9	0.91
163	10	0.44
164	1	1.00
164	2	1.00
164	3	1.00
164	4	0.52
164	5	0.03
165	1	1.00
165	2	1.00
165	3	1.00
165	4	1.00
165	5	0.93
165	6	0.35
166	1	1.00
166	2	0.70
166	3	0.50
167	1	1.00
167	2	1.00
167	3	1.00
167	4	1.00
167	5	1.00
167	6	1.00
167	7	1.00
167	8	0.13
167	9	0.11
168	1	1.00
168	2	1.00
168	3	1.00
168	4	1.00
168	5	0.24
168	6	0.14
169	1	1.00
169	2	1.00
169	3	1.00
169	4	0.09
169	5	0.00
170	1	1.00
170	2	1.00
170	3	1.00
170	4	1.00
170	5	1.00
170	6	1.00
170	7	1.00
170	8	0.93
170	9	0.39
171	1	1.00
171	2	1.00
171	3	1.00
171	4	1.00
171	5	1.00
171	6	1.00
171	7	0.06
171	8	0.02
172	1	1.00
172	2	1.00
172	3	1.00
172	4	1.00
172	5	1.00
172	6	1.00
172	7	1.00
172	8	1.00
172	9	0.57
172	10	0.25
173	1	1.00
173	2	1.00
173	3	1.00
173	4	0.40
173	5	0.36
174	1	1.00
174	2	1.00
174	3	1.00
174	4	0.35
174	5	0.30
175	1	1.00
175	2	1.00
175	3	1.00
175	4	1.00
175	5	1.00
175	6	0.15
175	7	0.08
176	1	1.00
176	2	1.00
176	3	1.00
176	4	0.65
176	5	0.32
177	1	1.00
177	2	1.00
177	3	0.52
177	4	0.35
178	1	1.00
178	2	1.00
178	3	1.00
178	4	0.08
178	5	0.01
179	1	1.00
179	2	1.00
179	3	1.00
179	4	1.00
179	5	1.00
179	6	1.00
179	7	1.00
179	8	0.47
179	9	0.12
180	1	1.00
180	2	1.00
180	3	0.11
180	4	0.05
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	0.41
181	6	0.24
182	1	1.00
182	2	1.00
182	3	1.00
182	4	1.00
182	5	0.27
182	6	0.08
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	0.84
183	6	0.83
184	1	1.00
184	2	1.00
184	3	0.46
184	4	0.18
185	1	1.00
185	2	0.06
185	3	0.05
186	1	1.00
186	2	1.00
186	3	1.00
186	4	0.80
186	5	0.03
187	1	1.00
187	2	1.00
187	3	1.00
187	4	1.00
187	5	1.00
187	6	1.00
187	7	1.00
187	8	0.87
187	9	0.01
188	1	1.00
188	2	1.00
188	3	1.00
188	4	0.50
188	5	0.45
189	1	1.00
189	2	1.00
189	3	1.00
189	4	1.00
189	5	1.00
189	6	1.00
189	7	1.00
189	8	0.50
189	9	0.45
190	1	1.00
190	2	1.00
190	3	1.00
190	4	0.68
190	5	0.65
191	1	1.00
191	2	1.00
191	3	1.00
191	4	0.79
191	5	0.14
192	1	1.00
192	2	0.33
192	3	0.27
193	1	1.00
193	2	1.00
193	3	1.00
193	4	1.00
193	5	1.00
193	6	1.00
193	7	1.00
193	8	0.52
193	9	0.23
194	1	1.00
194	2	1.00
194	3	1.00
194	4	1.00
194	5	1.00
194	6	0.61
194	7	0.26
195	1	1.00
195	2	1.00
195	3	0.21
195	4	0.21
196	1	1.00
196	2	1.00
196	3	1.00
196	4	1.00
196	5	0.51
196	6	0.13
197	1	1.00
197	2	1.00
197	3	1.00
197	4	0.76
197	5	0.38
198	1	1.00
198	2	1.00
198	3	1.00
198	4	1.00
198	5	1.00
198	6	1.00
198	7	1.00
198	8	1.00
198	9	1.00
198	10	0.24
198	11	0.02
199	1	1.00
199	2	0.18
199	3	0.07
200	1	1.00
200	2	1.00
200	3	0.61
200	4	0.47
201	1	1.00
201	2	0.25
201	3	0.01
202	1	1.00
202	2	1.00
202	3	0.05
202	4	0.04
203	1	1.00
203	2	1.00
203	3	1.00
203	4	0.19
203	5	0.08
204	1	1.00
204	2	1.00
204	3	0.34
204	4	0.24
205	1	1.00
205	2	1.00
205	3	1.00
205	4	1.00
205	5	1.00
205	6	1.00
205	7	0.09
205	8	0.06
206	1	1.00
206	2	1.00
206	3	0.50
206	4	0.35
207	1	1.00
207	2	1.00
207	3	1.00
207	4	1.00
207	5	1.00
207	6	1.00
207	7	1.00
207	8	1.00
207	9	0.68
207	10	0.68
208	1	1.00
208	2	0.74
208	3	0.46
209	1	1.00
209	2	1.00
209	3	1.00
209	4	0.41
209	5	0.32
210	1	1.00
210	2	1.00
210	3	1.00
210	4	1.00
210	5	1.00
210	6	1.00
210	7	1.00
210	8	1.00
210	9	0.17
210	10	0.15
211	1	1.00
211	2	1.00
211	3	0.12
211	4	0.06
212	1	1.00
212	2	1.00
212	3	0.49
212	4	0.34
213	1	1.00
213	2	1.00
213	3	1.00
213	4	0.94
213	5	0.82
214	1	1.00
214	2	1.00
214	3	0.80
214	4	0.33
215	1	1.00
215	2	1.00
215	3	1.00
215	4	1.00
215	5	1.00
215	6	1.00
215	7	1.00
215	8	1.00
215	9	1.00
215	10	0.39
215	11	0.05
216	1	1.00
216	2	1.00
216	3	0.58
216	4	0.37
217	1	1.00
217	2	1.00
217	3	1.00
217	4	1.00
217	5	1.00
217	6	0.83
217	7	0.42
218	1	1.00
218	2	1.00
218	3	1.00
218	4	1.00
218	5	0.02
218	6	0.01
219	1	1.00
219	2	1.00
219	3	1.00
219	4	0.31
219	5	0.26
220	1	1.00
220	2	1.00
220	3	1.00
220	4	0.48
220	5	0.20
221	1	1.00
221	2	1.00
221	3	0.22
221	4	0.05
222	1	1.00
222	2	0.91
222	3	0.79
223	1	1.00
223	2	1.00
223	3	1.00
223	4	0.54
223	5	0.50
224	1	1.00
224	2	1.00
224	3	1.00
224	4	0.80
224	5	0.35
225	1	1.00
225	2	0.82
225	3	0.51
226	1	1.00
226	2	1.00
226	3	0.42
226	4	0.05
227	1	1.00
227	2	1.00
227	3	1.00
227	4	0.10
227	5	0.04
228	1	1.00
228	2	0.61
228	3	0.42
229	1	1.00
229	2	1.00
229	3	1.00
229	4	1.00
229	5	1.00
229	6	1.00
229	7	1.00
229	8	1.00
229	9	1.00
229	10	0.66
229	11	0.22
230	1	1.00
230	2	1.00
230	3	0.48
230	4	0.30
231	1	1.00
231	2	0.32
231	3	0.18
232	1	1.00
232	2	1.00
232	3	1.00
232	4	1.00
232	5	1.00
232	6	1.00
232	7	1.00
232	8	0.34
232	9	0.13
233	1	1.00
233	2	1.00
233	3	1.00
233	4	1.00
233	5	1.00
233	6	1.00
233	7	1.00
233	8	0.09
233	9	0.01
234	1	1.00
234	2	1.00
234	3	1.00
234	4	0.79
234	5	0.74
235	1	1.00
235	2	1.00
235	3	1.00
235	4	1.00
235	5	0.41
235	6	0.05
236	1	1.00
236	2	1.00
236	3	1.00
236	4	1.00
236	5	1.00
236	6	1.00
236	7	1.00
236	8	1.00
236	9	1.00
236	10	1.00
236	11	0.46
236	12	0.44
237	1	1.00
237	2	1.00
237	3	1.00
237	4	0.28
237	5	0.08
238	1	1.00
238	2	1.00
238	3	1.00
238	4	0.94
238	5	0.23
239	1	1.00
239	2	1.00
239	3	1.00
239	4	1.00
239	5	0.18
239	6	0.16
240	1	1.00
240	2	1.00
240	3	1.00
240	4	1.00
240	5	1.00
240	6	1.00
240	7	1.00
240	8	1.00
240	9	0.32
240	10	0.24
241	1	1.00
241	2	1.00
241	3	1.00
241	4	1.00
241	5	1.00
241	6	1.00
241	7	1.00
241	8	1.00
241	9	1.00
241	10	0.33
241	11	0.26
242	1	1.00
242	2	1.00
242	3	1.00
242	4	0.31
242	5	0.08
243	1	1.00
243	2	1.00
243	3	1.00
243	4	1.00
243	5	1.00
243	6	1.00
243	7	0.48
243	8	0.05
244	1	1.00
244	2	1.00
244	3	0.78
244	4	0.39
245	1	1.00
245	2	1.00
245	3	1.00
245	4	1.00
245	5	0.45
245	6	0.24
246	1	1.00
246	2	1.00
246	3	1.00
246	4	1.00
246	5	1.00
246	6	0.07
246	7	0.06
247	1	1.00
247	2	1.00
247	3	1.00
247	4	0.05
247	5	0.02
248	1	1.00
248	2	1.00
248	3	1.00
248	4	1.00
248	5	1.00
248	6	1.00
248	7	1.00
248	8	1.00
248	9	1.00
248	10	0.85
248	11	0.82
249	1	1.00
249	2	1.00
249	3	1.00
249	4	1.00
249	5	1.00
249	6	1.00
249	7	1.00
249	8	1.00
249	9	1.00
249	10	0.07
249	11	0.03
250	1	1.00
250	2	0.03
250	3	0.02
251	1	1.00
251	2	1.00
251	3	1.00
251	4	1.00
251	5	1.00
251	6	1.00
251	7	1.00
251	8	1.00
251	9	1.00
251	10	0.06
251	11	0.02
252	1	1.00
252	2	0.49
252	3	0.12
253	1	1.00
253	2	1.00
253	3	1.00
253	4	0.59
253	5	0.34
254	1	1.00
254	2	1.00
254	3	0.23
254	4	0.04
255	1	1.00
255	2	1.00
255	3	1.00
255	4	0.39
255	5	0.06
256	1	1.00
256	2	1.00
256	3	1.00
256	4	0.89
256	5	0.63
257	1	1.00
257	2	1.00
257	3	0.26
257	4	0.13
258	1	1.00
258	2	1.00
258	3	1.00
258	4	1.00
258	5	1.00
258	6	1.00
258	7	1.00
258	8	0.08
258	9	0.03
259	1	1.00
259	2	1.00
259	3	1.00
259	4	0.95
259	5	0.83
260	1	1.00
260	2	0.82
260	3	0.72
261	1	1.00
261	2	1.00
261	3	1.00
261	4	1.00
261	5	1.00
261	6	1.00
261	7	1.00
261	8	0.84
261	9	0.15
262	1	1.00
262	2	0.82
262	3	0.74
263	1	1.00
263	2	1.00
263	3	1.00
263	4	0.57
263	5	0.32
264	1	1.00
264	2	1.00
264	3	0.83
264	4	0.72
265	1	1.00
265	2	0.47
265	3	0.39
266	1	1.00
266	2	1.00
266	3	1.00
266	4	1.00
266	5	0.58
266	6	0.41
267	1	1.00
267	2	1.00
267	3	0.65
267	4	0.36
268	1	1.00
268	2	1.00
268	3	1.00
268	4	0.63
268	5	0.59
269	1	1.00
269	2	1.00
269	3	0.82
269	4	0.36
270	1	1.00
270	2	1.00
270	3	0.92
270	4	0.08
271	1	1.00
271	2	1.00
271	3	1.00
271	4	1.00
271	5	1.00
271	6	1.00
271	7	1.00
271	8	1.00
271	9	1.00
271	10	0.10
271	11	0.01
272	1	1.00
272	2	1.00
272	3	1.00
272	4	1.00
272	5	1.00
272	6	0.16
272	7	0.03
273	1	1.00
273	2	1.00
273	3	1.00
273	4	0.13
273	5	0.03
274	1	1.00
274	2	1.00
274	3	1.00
274	4	1.00
274	5	1.00
274	6	1.00
274	7	0.86
274	8	0.15
275	1	1.00
275	2	1.00
275	3	1.00
275	4	0.02
275	5	0.01
276	1	1.00
276	2	1.00
276	3	1.00
276	4	1.00
276	5	1.00
276	6	1.00
276	7	1.00
276	8	0.79
276	9	0.71
277	1	1.00
277	2	1.00
277	3	1.00
277	4	1.00
277	5	1.00
277	6	1.00
277	7	1.00
277	8	0.29
277	9	0.17
278	1	1.00
278	2	1.00
278	3	1.00
278	4	1.00
278	5	0.32
278	6	0.03
279	1	1.00
279	2	1.00
279	3	1.00
279	4	1.00
279	5	0.65
279	6	0.47
280	1	1.00
280	2	1.00
280	3	1.00
280	4	0.38
280	5	0.35
281	1	1.00
281	2	1.00
281	3	1.00
281	4	1.00
281	5	1.00
281	6	1.00
281	7	0.33
281	8	0.17
282	1	1.00
282	2	1.00
282	3	1.00
282	4	1.00
282	5	1.00
282	6	1.00
282	7	1.00
282	8	1.00
282	9	1.00
282	10	1.00
282	11	0.16
282	12	0.03
283	1	1.00
283	2	1.00
283	3	1.00
283	4	1.00
283	5	1.00
283	6	1.00
283	7	1.00
283	8	0.46
283	9	0.43
284	1	1.00
284	2	1.00
284	3	1.00
284	4	1.00
284	5	1.00
284	6	1.00
284	7	1.00
284	8	1.00
284	9	1.00
284	10	0.19
284	11	0.19
285	1	1.00
285	2	1.00
285	3	1.00
285	4	1.00
285	5	1.00
285	6	0.73
285	7	0.04
286	1	1.00
286	2	1.00
286	3	1.00
286	4	1.00
286	5	0.26
286	6	0.01
287	1	1.00
287	2	1.00
287	3	1.00
287	4	0.48
287	5	0.31
288	1	1.00
288	2	1.00
288	3	1.00
288	4	1.00
288	5	1.00
288	6	1.00
288	7	0.51
288	8	0.39
289	1	1.00
289	2	1.00
289	3	1.00
289	4	1.00
289	5	1.00
289	6	1.00
289	7	0.18
289	8	0.07
290	1	1.00
290	2	1.00
290	3	1.00
290	4	0.04
290	5	0.02
291	1	1.00
291	2	0.95
291	3	0.18
292	1	1.00
292	2	0.17
292	3	0.04
293	1	1.00
293	2	1.00
293	3	0.58
293	4	0.55
294	1	1.00
294	2	1.00
294	3	1.00
294	4	1.00
294	5	0.22
294	6	0.01
295	1	1.00
295	2	1.00
295	3	0.74
295	4	0.47
296	1	1.00
296	2	1.00
