p	d	Pr(p,d)
36	3	1.00
36	4	1.00
36	5	1.00
36	6	0.97
37	1	1.00
37	2	1.00
37	3	0.23
38	1	1.00
38	2	1.00
38	3	1.00
38	4	1.00
38	5	0.87
39	1	1.00
39	2	0.80
40	1	1.00
40	2	1.00
40	3	0.18
41	1	1.00
41	2	0.13
42	1	1.00
42	2	1.00
42	3	0.33
43	1	1.00
43	2	1.00
43	3	0.33
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	0.88
45	1	1.00
45	2	0.66
46	1	1.00
46	2	0.03
47	1	1.00
47	2	1.00
47	3	1.00
47	4	0.72
48	1	1.00
48	2	1.00
48	3	1.00
48	4	0.18
49	1	1.00
49	2	0.27
50	1	1.00
50	2	1.00
50	3	1.00
50	4	1.00
50	5	0.74
51	1	1.00
51	2	1.00
51	3	0.46
52	1	1.00
52	2	0.63
53	1	1.00
53	2	1.00
53	3	1.00
53	4	1.00
53	5	1.00
53	6	0.58
54	1	1.00
54	2	1.00
54	3	0.54
55	1	1.00
55	2	1.00
55	3	1.00
55	4	1.00
55	5	1.00
55	6	1.00
55	7	0.05
56	1	1.00
56	2	1.00
56	3	1.00
56	4	0.45
57	1	1.00
57	2	1.00
57	3	1.00
57	4	0.68
58	1	1.00
58	2	1.00
58	3	0.69
59	1	1.00
59	2	0.44
60	1	1.00
60	2	1.00
60	3	1.00
60	4	0.43
61	1	1.00
61	2	1.00
61	3	0.01
62	1	1.00
62	2	1.00
62	3	0.48
63	1	1.00
63	2	1.00
63	3	1.00
63	4	0.15
64	1	1.00
64	2	1.00
64	3	0.87
65	1	1.00
65	2	1.00
65	3	1.00
65	4	1.00
65	5	1.00
65	6	0.43
66	1	1.00
66	2	1.00
66	3	1.00
66	4	1.00
66	5	0.96
67	1	1.00
67	2	1.00
67	3	1.00
67	4	1.00
67	5	1.00
67	6	1.00
67	7	1.00
67	8	0.41
68	1	1.00
68	2	1.00
68	3	1.00
68	4	0.89
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	1.00
69	6	0.32
70	1	1.00
70	2	1.00
70	3	1.00
70	4	0.47
71	1	1.00
71	2	1.00
71	3	1.00
71	4	1.00
71	5	1.00
71	6	1.00
71	7	1.00
71	8	1.00
71	9	1.00
71	10	0.30
72	1	1.00
72	2	1.00
72	3	1.00
72	4	1.00
72	5	0.53
73	1	1.00
73	2	0.16
74	1	1.00
74	2	1.00
74	3	1.00
74	4	1.00
74	5	0.83
75	1	1.00
75	2	1.00
75	3	1.00
75	4	1.00
75	5	1.00
75	6	1.00
75	7	1.00
75	8	1.00
75	9	1.00
75	10	0.66
76	1	1.00
76	2	1.00
76	3	0.98
77	1	1.00
77	2	1.00
77	3	1.00
77	4	1.00
77	5	1.00
77	6	1.00
77	7	1.00
77	8	1.00
77	9	1.00
77	10	1.00
77	11	0.53
78	1	1.00
78	2	1.00
78	3	1.00
78	4	1.00
78	5	0.91
79	1	1.00
79	2	1.00
79	3	0.29
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	1.00
80	6	0.78
81	1	1.00
81	2	1.00
81	3	1.00
81	4	0.79
82	1	1.00
82	2	1.00
82	3	1.00
82	4	1.00
82	5	0.33
83	1	1.00
83	2	1.00
83	3	1.00
83	4	0.12
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	1.00
84	6	0.16
85	1	1.00
85	2	0.74
86	1	1.00
86	2	1.00
86	3	1.00
86	4	1.00
86	5	1.00
86	6	1.00
86	7	1.00
86	8	1.00
86	9	0.69
87	1	1.00
87	2	1.00
87	3	1.00
87	4	1.00
87	5	0.17
88	1	1.00
88	2	1.00
88	3	1.00
88	4	0.86
89	1	1.00
89	2	1.00
89	3	1.00
89	4	1.00
89	5	1.00
89	6	1.00
89	7	0.45
90	1	1.00
90	2	1.00
90	3	1.00
90	4	1.00
90	5	1.00
90	6	1.00
90	7	1.00
90	8	0.29
91	1	1.00
91	2	1.00
91	3	1.00
91	4	0.42
92	1	1.00
92	2	1.00
92	3	1.00
92	4	1.00
92	5	1.00
92	6	1.00
92	7	0.92
93	1	1.00
93	2	1.00
93	3	1.00
93	4	1.00
93	5	1.00
93	6	0.41
94	1	1.00
94	2	1.00
94	3	1.00
94	4	0.10
95	1	1.00
95	2	1.00
95	3	0.37
96	1	1.00
96	2	1.00
96	3	0.37
97	1	1.00
97	2	1.00
97	3	1.00
97	4	0.69
98	1	1.00
98	2	1.00
98	3	1.00
98	4	1.00
98	5	1.00
98	6	0.38
99	1	1.00
99	2	1.00
99	3	1.00
99	4	1.00
99	5	1.00
99	6	1.00
99	7	1.00
99	8	1.00
99	9	0.91
100	1	1.00
100	2	1.00
100	3	1.00
100	4	1.00
100	5	1.00
100	6	1.00
100	7	0.04
101	1	1.00
101	2	1.00
101	3	1.00
101	4	1.00
101	5	1.00
101	6	1.00
101	7	1.00
101	8	0.59
102	1	1.00
102	2	1.00
102	3	1.00
102	4	1.00
102	5	1.00
102	6	1.00
102	7	0.17
103	1	1.00
103	2	1.00
103	3	1.00
103	4	0.96
104	1	1.00
104	2	1.00
104	3	1.00
104	4	1.00
104	5	0.05
105	1	1.00
105	2	1.00
105	3	1.00
105	4	0.74
106	1	1.00
106	2	1.00
106	3	1.00
106	4	0.05
107	1	1.00
107	2	1.00
107	3	0.38
108	1	1.00
108	2	1.00
108	3	1.00
108	4	1.00
108	5	1.00
108	6	0.22
109	1	1.00
109	2	1.00
109	3	0.84
110	1	1.00
110	2	1.00
110	3	1.00
110	4	1.00
110	5	0.28
111	1	1.00
111	2	1.00
111	3	1.00
111	4	1.00
111	5	1.00
111	6	1.00
111	7	1.00
111	8	0.01
112	1	1.00
112	2	0.34
113	1	1.00
113	2	0.24
114	1	1.00
114	2	1.00
114	3	0.07
115	1	1.00
115	2	1.00
115	3	1.00
115	4	1.00
115	5	1.00
115	6	1.00
115	7	1.00
115	8	1.00
115	9	0.76
116	1	1.00
116	2	0.32
117	1	1.00
117	2	1.00
117	3	0.67
118	1	1.00
118	2	1.00
118	3	1.00
118	4	1.00
118	5	1.00
118	6	1.00
118	7	1.00
118	8	0.91
119	1	1.00
119	2	1.00
119	3	1.00
119	4	1.00
119	5	1.00
119	6	1.00
119	7	0.50
120	1	1.00
120	2	1.00
120	3	1.00
120	4	1.00
120	5	1.00
120	6	1.00
120	7	1.00
120	8	1.00
120	9	0.99
121	1	1.00
121	2	1.00
121	3	1.00
121	4	0.67
122	1	1.00
122	2	0.08
123	1	1.00
123	2	1.00
123	3	1.00
123	4	1.00
123	5	1.00
123	6	1.00
123	7	1.00
123	8	1.00
123	9	0.08
124	1	1.00
124	2	1.00
124	3	0.01
125	1	1.00
125	2	1.00
125	3	1.00
125	4	1.00
125	5	1.00
125	6	0.64
126	1	1.00
126	2	1.00
126	3	1.00
126	4	0.26
127	1	1.00
127	2	1.00
127	3	1.00
127	4	1.00
127	5	0.81
128	1	1.00
128	2	1.00
128	3	1.00
128	4	1.00
128	5	1.00
128	6	1.00
128	7	1.00
128	8	0.65
129	1	1.00
129	2	1.00
129	3	1.00
129	4	0.00
130	1	1.00
130	2	0.38
131	1	1.00
131	2	1.00
131	3	1.00
131	4	1.00
131	5	1.00
131	6	1.00
131	7	1.00
131	8	1.00
131	9	1.00
131	10	0.48
132	1	1.00
132	2	1.00
132	3	0.30
133	1	1.00
133	2	1.00
133	3	1.00
133	4	0.66
134	1	1.00
134	2	1.00
134	3	0.03
135	1	1.00
135	2	1.00
135	3	0.57
136	1	1.00
136	2	1.00
136	3	0.91
137	1	1.00
137	2	1.00
137	3	0.01
138	1	1.00
138	2	1.00
138	3	1.00
138	4	1.00
138	5	0.44
139	1	1.00
139	2	1.00
139	3	1.00
139	4	1.00
139	5	1.00
139	6	1.00
139	7	1.00
139	8	1.00
139	9	1.00
139	10	1.00
139	11	0.99
140	1	1.00
140	2	1.00
140	3	1.00
140	4	1.00
140	5	1.00
140	6	0.91
141	1	1.00
141	2	1.00
141	3	1.00
141	4	0.45
142	1	1.00
142	2	0.02
143	1	1.00
143	2	1.00
143	3	0.84
144	1	1.00
144	2	1.00
144	3	1.00
144	4	1.00
144	5	0.68
145	1	1.00
145	2	1.00
145	3	1.00
145	4	0.82
146	1	1.00
146	2	1.00
146	3	1.00
146	4	0.34
147	1	1.00
147	2	1.00
147	3	1.00
147	4	1.00
147	5	1.00
147	6	1.00
147	7	1.00
147	8	1.00
147	9	1.00
147	10	0.28
148	1	1.00
148	2	1.00
148	3	0.02
149	1	1.00
149	2	1.00
149	3	1.00
149	4	1.00
149	5	0.82
150	1	1.00
150	2	1.00
150	3	1.00
150	4	1.00
150	5	1.00
150	6	1.00
150	7	1.00
150	8	0.17
151	1	1.00
151	2	1.00
151	3	1.00
151	4	1.00
151	5	1.00
151	6	1.00
151	7	1.00
151	8	0.14
152	1	1.00
152	2	1.00
152	3	1.00
152	4	0.88
153	1	1.00
153	2	1.00
153	3	1.00
153	4	1.00
153	5	0.94
154	1	1.00
154	2	1.00
154	3	1.00
154	4	1.00
154	5	0.28
155	1	1.00
155	2	1.00
155	3	1.00
155	4	1.00
155	5	0.81
156	1	1.00
156	2	1.00
156	3	1.00
156	4	0.53
157	1	1.00
157	2	1.00
157	3	0.63
158	1	1.00
158	2	1.00
158	3	1.00
158	4	1.00
158	5	1.00
158	6	1.00
158	7	1.00
158	8	0.42
159	1	1.00
159	2	1.00
159	3	0.09
160	1	1.00
160	2	1.00
160	3	0.04
161	1	1.00
161	2	0.65
162	1	1.00
162	2	1.00
162	3	1.00
162	4	1.00
162	5	1.00
162	6	1.00
162	7	1.00
162	8	1.00
162	9	1.00
162	10	1.00
162	11	0.90
163	1	1.00
163	2	0.19
164	1	1.00
164	2	0.42
165	1	1.00
165	2	1.00
165	3	1.00
165	4	1.00
165	5	1.00
165	6	1.00
165	7	1.00
165	8	0.64
166	1	1.00
166	2	1.00
166	3	1.00
166	4	0.94
167	1	1.00
167	2	1.00
167	3	1.00
167	4	1.00
167	5	1.00
167	6	1.00
167	7	1.00
167	8	0.52
168	1	1.00
168	2	0.52
169	1	1.00
169	2	1.00
169	3	0.58
170	1	1.00
170	2	1.00
170	3	1.00
170	4	1.00
170	5	1.00
170	6	1.00
170	7	1.00
170	8	0.43
171	1	1.00
171	2	1.00
171	3	1.00
171	4	1.00
171	5	0.99
172	1	1.00
172	2	1.00
172	3	1.00
172	4	1.00
172	5	0.40
173	1	1.00
173	2	0.58
174	1	1.00
174	2	1.00
174	3	1.00
174	4	0.74
175	1	1.00
175	2	1.00
175	3	1.00
175	4	1.00
175	5	1.00
175	6	1.00
175	7	1.00
175	8	0.30
176	1	1.00
176	2	1.00
176	3	0.68
177	1	1.00
177	2	1.00
177	3	1.00
177	4	1.00
177	5	0.00
178	1	1.00
178	2	1.00
178	3	0.35
179	1	1.00
179	2	1.00
179	3	1.00
179	4	1.00
179	5	1.00
179	6	0.51
180	1	1.00
180	2	1.00
180	3	1.00
180	4	0.32
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	1.00
181	6	1.00
181	7	1.00
181	8	1.00
181	9	0.71
182	1	1.00
182	2	1.00
182	3	1.00
182	4	1.00
182	5	0.06
183	1	1.00
183	2	1.00
183	3	0.37
184	1	1.00
184	2	1.00
184	3	1.00
184	4	1.00
184	5	1.00
184	6	1.00
184	7	0.78
185	1	1.00
185	2	1.00
185	3	1.00
185	4	1.00
185	5	1.00
185	6	1.00
185	7	1.00
185	8	1.00
185	9	0.95
186	1	1.00
186	2	0.98
187	1	1.00
187	2	1.00
187	3	1.00
187	4	1.00
187	5	1.00
187	6	1.00
187	7	1.00
187	8	0.12
188	1	1.00
188	2	0.37
189	1	1.00
189	2	1.00
189	3	1.00
189	4	0.52
190	1	1.00
190	2	1.00
190	3	1.00
190	4	0.54
191	1	1.00
191	2	1.00
191	3	0.87
192	1	1.00
192	2	1.00
192	3	1.00
192	4	1.00
192	5	1.00
192	6	0.98
193	1	1.00
193	2	1.00
193	3	1.00
193	4	1.00
193	5	1.00
193	6	1.00
193	7	0.74
194	1	1.00
194	2	1.00
194	3	0.81
195	1	1.00
195	2	1.00
195	3	0.05
196	1	1.00
196	2	1.00
197	1	1.00
197	2	0.25
198	1	1.00
198	2	1.00
198	3	1.00
198	4	0.63
199	1	1.00
199	2	1.00
199	3	1.00
199	4	1.00
199	5	1.00
199	6	1.00
199	7	1.00
199	8	1.00
199	9	1.00
199	10	1.00
199	11	0.99
200	1	1.00
200	2	1.00
200	3	1.00
200	4	0.62
201	1	1.00
201	2	1.00
201	3	1.00
201	4	1.00
201	5	1.00
201	6	1.00
201	7	1.00
201	8	1.00
201	9	0.91
202	1	1.00
202	2	1.00
202	3	1.00
202	4	1.00
202	5	0.57
203	1	1.00
203	2	0.27
204	1	1.00
204	2	1.00
204	3	1.00
204	4	0.44
205	1	1.00
205	2	1.00
205	3	0.56
206	1	1.00
206	2	1.00
206	3	1.00
206	4	1.00
206	5	1.00
206	6	1.00
206	7	1.00
206	8	1.00
206	9	0.04
207	1	1.00
207	2	1.00
207	3	1.00
207	4	1.00
207	5	1.00
207	6	0.33
208	1	1.00
208	2	1.00
208	3	1.00
208	4	1.00
208	5	0.47
209	1	1.00
209	2	1.00
209	3	1.00
209	4	1.00
209	5	1.00
209	6	0.92
210	1	1.00
210	2	1.00
210	3	1.00
210	4	0.52
211	1	1.00
211	2	0.47
212	1	1.00
212	2	1.00
212	3	1.00
212	4	1.00
212	5	1.00
212	6	0.07
213	1	1.00
213	2	1.00
213	3	1.00
213	4	1.00
213	5	1.00
213	6	1.00
213	7	1.00
213	8	1.00
213	9	0.91
214	1	1.00
214	2	1.00
214	3	0.18
215	1	1.00
215	2	1.00
215	3	1.00
215	4	0.30
216	1	1.00
216	2	1.00
216	3	1.00
216	4	0.33
217	1	1.00
217	2	1.00
217	3	1.00
217	4	0.05
218	1	1.00
218	2	1.00
218	3	1.00
218	4	1.00
218	5	1.00
218	6	1.00
218	7	1.00
218	8	1.00
218	9	1.00
218	10	0.63
219	1	1.00
219	2	1.00
219	3	1.00
219	4	1.00
219	5	1.00
219	6	1.00
219	7	1.00
219	8	1.00
219	9	0.59
220	1	1.00
220	2	1.00
220	3	1.00
220	4	1.00
220	5	1.00
220	6	0.80
221	1	1.00
221	2	1.00
221	3	1.00
221	4	1.00
221	5	1.00
221	6	1.00
221	7	1.00
221	8	0.15
222	1	1.00
222	2	1.00
222	3	1.00
222	4	1.00
222	5	1.00
222	6	1.00
222	7	1.00
222	8	0.13
223	1	1.00
223	2	1.00
223	3	1.00
223	4	0.36
224	1	1.00
224	2	1.00
224	3	1.00
224	4	1.00
224	5	1.00
224	6	1.00
224	7	0.71
225	1	1.00
225	2	1.00
225	3	0.29
226	1	1.00
226	2	1.00
226	3	1.00
226	4	1.00
226	5	1.00
226	6	1.00
226	7	1.00
226	8	0.14
227	1	1.00
227	2	1.00
227	3	1.00
227	4	0.04
228	1	1.00
228	2	1.00
228	3	0.96
229	1	1.00
229	2	1.00
229	3	0.95
230	1	1.00
230	2	0.89
231	1	1.00
231	2	1.00
231	3	0.66
232	1	1.00
232	2	1.00
232	3	1.00
232	4	0.74
233	1	1.00
233	2	1.00
233	3	1.00
233	4	1.00
233	5	1.00
233	6	1.00
233	7	1.00
233	8	0.72
234	1	1.00
234	2	1.00
234	3	0.15
235	1	1.00
235	2	1.00
235	3	1.00
235	4	1.00
235	5	0.34
236	1	1.00
236	2	0.19
237	1	1.00
237	2	1.00
237	3	1.00
237	4	1.00
237	5	1.00
237	6	1.00
237	7	1.00
237	8	1.00
237	9	1.00
237	10	0.18
238	1	1.00
238	2	1.00
238	3	1.00
238	4	1.00
238	5	1.00
238	6	1.00
238	7	0.27
239	1	1.00
239	2	0.47
240	1	1.00
240	2	1.00
240	3	1.00
240	4	1.00
240	5	1.00
240	6	1.00
240	7	1.00
240	8	1.00
240	9	0.15
241	1	1.00
241	2	1.00
241	3	1.00
241	4	1.00
241	5	1.00
241	6	0.13
242	1	1.00
242	2	1.00
242	3	1.00
242	4	1.00
242	5	0.90
243	1	1.00
243	2	1.00
243	3	1.00
243	4	1.00
243	5	1.00
243	6	1.00
243	7	1.00
243	8	0.35
244	1	1.00
244	2	1.00
244	3	1.00
244	4	1.00
244	5	1.00
244	6	1.00
244	7	1.00
244	8	0.87
245	1	1.00
245	2	1.00
245	3	1.00
245	4	1.00
245	5	1.00
245	6	1.00
245	7	1.00
245	8	1.00
245	9	1.00
245	10	0.39
246	1	1.00
246	2	1.00
246	3	1.00
246	4	1.00
246	5	1.00
246	6	1.00
246	7	1.00
246	8	1.00
246	9	0.97
247	1	1.00
247	2	1.00
247	3	1.00
247	4	1.00
247	5	1.00
247	6	1.00
247	7	0.20
248	1	1.00
248	2	1.00
248	3	0.49
249	1	1.00
249	2	1.00
249	3	1.00
249	4	0.83
250	1	1.00
250	2	1.00
250	3	0.28
251	1	1.00
251	2	1.00
251	3	1.00
251	4	1.00
251	5	1.00
251	6	1.00
251	7	1.00
251	8	1.00
251	9	0.31
252	1	1.00
252	2	1.00
252	3	1.00
252	4	1.00
252	5	1.00
252	6	1.00
252	7	1.00
252	8	0.72
253	1	1.00
253	2	1.00
253	3	1.00
253	4	0.95
254	1	1.00
254	2	1.00
254	3	1.00
254	4	0.81
255	1	1.00
255	2	1.00
255	3	1.00
255	4	1.00
255	5	1.00
255	6	1.00
255	7	1.00
255	8	1.00
255	9	0.13
256	1	1.00
256	2	1.00
256	3	1.00
256	4	1.00
256	5	0.21
257	1	1.00
257	2	1.00
257	3	1.00
257	4	1.00
257	5	1.00
257	6	0.93
258	1	1.00
258	2	1.00
258	3	1.00
258	4	1.00
258	5	0.12
259	1	1.00
259	2	1.00
259	3	1.00
259	4	0.94
260	1	1.00
260	2	1.00
260	3	0.94
261	1	1.00
261	2	1.00
261	3	1.00
261	4	1.00
261	5	1.00
261	6	1.00
261	7	1.00
261	8	1.00
261	9	1.00
261	10	0.28
262	1	1.00
262	2	1.00
262	3	1.00
262	4	1.00
262	5	1.00
262	6	0.52
263	1	1.00
263	2	1.00
263	3	1.00
263	4	1.00
263	5	0.34
264	1	1.00
264	2	1.00
264	3	1.00
264	4	1.00
264	5	0.56
265	1	1.00
265	2	1.00
265	3	1.00
265	4	0.54
266	1	1.00
266	2	1.00
266	3	1.00
266	4	1.00
266	5	1.00
266	6	1.00
266	7	1.00
266	8	1.00
266	9	1.00
266	10	1.00
266	11	0.52
267	1	1.00
267	2	1.00
267	3	0.73
268	1	1.00
268	2	1.00
268	3	1.00
268	4	1.00
268	5	1.00
268	6	1.00
268	7	1.00
268	8	1.00
268	9	0.36
269	1	1.00
269	2	1.00
269	3	0.07
270	1	1.00
270	2	1.00
270	3	1.00
270	4	1.00
270	5	1.00
270	6	1.00
270	7	1.00
270	8	1.00
270	9	1.00
270	10	0.09
271	1	1.00
271	2	1.00
271	3	0.75
272	1	1.00
272	2	1.00
272	3	1.00
272	4	1.00
272	5	1.00
272	6	1.00
272	7	1.00
272	8	1.00
272	9	1.00
272	10	1.00
272	11	0.90
273	1	1.00
273	2	0.74
274	1	1.00
274	2	1.00
274	3	1.00
274	4	1.00
274	5	0.18
275	1	1.00
275	2	1.00
275	3	1.00
275	4	1.00
275	5	1.00
275	6	1.00
275	7	1.00
275	8	0.43
276	1	1.00
276	2	1.00
276	3	1.00
276	4	1.00
276	5	1.00
276	6	1.00
276	7	0.73
277	1	1.00
277	2	1.00
277	3	1.00
277	4	1.00
277	5	1.00
277	6	1.00
277	7	1.00
277	8	1.00
277	9	1.00
277	10	1.00
277	11	0.56
278	1	1.00
278	2	1.00
278	3	0.74
279	1	1.00
279	2	1.00
279	3	1.00
279	4	1.00
279	5	0.80
280	1	1.00
280	2	1.00
280	3	1.00
280	4	1.00
280	5	1.00
280	6	1.00
280	7	1.00
280	8	0.70
281	1	1.00
281	2	1.00
281	3	1.00
281	4	1.00
281	5	0.80
282	1	1.00
282	2	1.00
282	3	1.00
282	4	1.00
282	5	1.00
282	6	1.00
282	7	1.00
282	8	1.00
282	9	1.00
282	10	0.82
283	1	1.00
283	2	1.00
283	3	1.00
283	4	1.00
283	5	1.00
283	6	1.00
283	7	1.00
283	8	0.45
284	1	1.00
284	2	1.00
284	3	1.00
284	4	1.00
284	5	1.00
284	6	1.00
284	7	0.84
285	1	1.00
285	2	1.00
285	3	1.00
285	4	1.00
285	5	1.00
285	6	1.00
285	7	1.00
285	8	1.00
285	9	0.33
286	1	1.00
286	2	1.00
286	3	1.00
286	4	1.00
286	5	1.00
286	6	1.00
286	7	1.00
286	8	0.52
287	1	1.00
287	2	1.00
287	3	1.00
287	4	0.34
288	1	1.00
288	2	1.00
288	3	1.00
288	4	0.79
289	1	1.00
289	2	1.00
289	3	1.00
289	4	1.00
289	5	1.00
289	6	1.00
289	7	1.00
289	8	1.00
289	9	1.00
289	10	1.00
289	11	0.03
290	1	1.00
290	2	1.00
290	3	1.00
290	4	1.00
290	5	0.93
291	1	1.00
291	2	1.00
291	3	0.55
292	1	1.00
292	2	1.00
292	3	1.00
292	4	0.65
293	1	1.00
293	2	1.00
293	3	1.00
293	4	1.00
293	5	0.55
294	1	1.00
294	2	1.00
294	3	1.00
294	4	1.00
294	5	1.00
294	6	1.00
294	7	1.00
294	8	1.00
294	9	0.59
295	1	1.00
295	2	1.00
295	3	0.01
296	1	1.00
296	2	1.00
296	3	0.58
297	1	1.00
297	2	1.00
297	3	1.00
297	4	1.00
297	5	1.00
297	6	1.00
297	7	0.81
298	1	1.00
298	2	1.00
298	3	1.00
298	4	1.00
298	5	1.00
298	6	1.00
298	7	1.00
298	8	1.00
298	9	0.87
299	1	1.00
299	2	1.00
299	3	1.00
299	4	1.00
299	5	1.00
299	6	1.00
299	7	0.36
300	1	1.00
300	2	1.00
300	3	1.00
300	4	1.00
300	5	1.00
300	6	1.00
300	7	1.00
300	8	1.00
300	9	0.75
301	1	1.00
301	2	0.51
302	1	1.00
302	2	1.00
302	3	1.00
302	4	0.30
303	1	1.00
303	2	1.00
303	3	1.00
303	4	1.00
303	5	0.96
304	1	1.00
304	2	1.00
304	3	1.00
304	4	1.00
304	5	1.00
304	6	1.00
304	7	1.00
304	8	0.46
305	1	1.00
305	2	1.00
305	3	0.49
306	1	1.00
306	2	1.00
306	3	0.70
307	1	1.00
307	2	0.21
308	1	1.00
308	2	1.00
308	3	1.00
308	4	1.00
308	5	1.00
308	6	0.24
309	1	1.00
309	2	1.00
309	3	0.30
310	1	1.00
310	2	0.04
311	1	1.00
311	2	1.00
311	3	1.00
311	4	0.88
312	1	1.00
312	2	1.00
312	3	1.00
312	4	0.73
313	1	1.00
313	2	1.00
313	3	1.00
313	4	1.00
313	5	1.00
313	6	1.00
313	7	1.00
313	8	1.00
313	9	0.21
314	1	1.00
314	2	1.00
314	3	1.00
314	4	0.62
315	1	1.00
315	2	1.00
315	3	1.00
315	4	1.00
315	5	1.00
315	6	0.94
316	1	1.00
316	2	1.00
316	3	0.56
317	1	1.00
317	2	1.00
317	3	0.41
318	1	1.00
318	2	1.00
318	3	1.00
318	4	1.00
318	5	1.00
318	6	0.69
319	1	1.00
319	2	1.00
319	3	1.00
319	4	0.26
320	1	1.00
320	2	1.00
320	3	0.42
321	1	1.00
321	2	1.00
321	3	1.00
321	4	0.73
322	1	1.00
322	2	1.00
322	3	0.56
323	1	1.00
323	2	1.00
323	3	0.88
324	1	1.00
324	2	0.43
325	1	1.00
325	2	1.00
325	3	1.00
325	4	1.00
325	5	1.00
325	6	1.00
325	7	1.00
325	8	1.00
325	9	1.00
325	10	0.47
326	1	1.00
326	2	1.00
326	3	1.00
326	4	1.00
326	5	1.00
326	6	1.00
326	7	1.00
326	8	0.04
327	1	1.00
327	2	1.00
327	3	1.00
327	4	1.00
327	5	1.00
327	6	1.00
327	7	1.00
327	8	1.00
327	9	1.00
327	10	0.79
328	1	1.00
328	2	1.00
328	3	1.00
328	4	0.81
329	1	1.00
329	2	1.00
329	3	0.94
330	1	1.00
330	2	1.00
330	3	1.00
330	4	1.00
330	5	1.00
330	6	1.00
330	7	1.00
330	8	1.00
330	9	1.00
330	10	0.24
331	1	1.00
331	2	1.00
331	3	0.93
332	1	1.00
332	2	1.00
332	3	0.25
333	1	1.00
333	2	0.07
334	1	1.00
334	2	1.00
334	3	1.00
334	4	1.00
334	5	1.00
334	6	1.00
334	7	0.95
335	1	1.00
335	2	1.00
335	3	1.00
335	4	1.00
335	5	1.00
335	6	1.00
335	7	1.00
335	8	1.00
335	9	0.42
336	1	1.00
336	2	1.00
336	3	1.00
336	4	1.00
336	5	1.00
336	6	1.00
336	7	1.00
336	8	0.02
337	1	1.00
337	2	1.00
337	3	1.00
337	4	1.00
337	5	0.00
338	1	1.00
338	2	1.00
338	3	1.00
338	4	0.70
339	1	1.00
339	2	1.00
339	3	1.00
339	4	1.00
339	5	1.00
339	6	1.00
339	7	1.00
339	8	1.00
339	9	1.00
339	10	1.00
339	11	0.20
340	1	1.00
340	2	0.34
341	1	1.00
341	2	1.00
341	3	1.00
341	4	0.89
342	1	1.00
342	2	1.00
342	3	1.00
342	4	1.00
342	5	0.28
343	1	1.00
343	2	1.00
343	3	1.00
343	4	1.00
343	5	1.00
343	6	0.23
344	1	1.00
344	2	1.00
344	3	1.00
344	4	1.00
344	5	0.98
345	1	1.00
345	2	1.00
345	3	1.00
345	4	1.00
345	5	1.00
345	6	1.00
345	7	0.94
346	1	1.00
346	2	1.00
346	3	1.00
346	4	0.23
347	1	1.00
347	2	1.00
347	3	1.00
347	4	1.00
347	5	1.00
347	6	0.87
348	1	1.00
348	2	1.00
348	3	1.00
348	4	0.81
349	1	1.00
