p	r	R_p
8	19	0
8	20	0
8	21	1
8	22	0
8	23	0
8	24	1
8	25	0
8	26	0
8	27	0
8	28	0
8	29	0
8	30	0
8	31	0
8	32	0
8	33	0
8	34	0
8	35	0
8	36	0
8	37	1
8	38	0
8	39	1
8	40	1
9	1	1
9	2	1
9	3	1
9	4	0
9	5	0
9	6	1
9	7	0
9	8	0
9	9	1
9	10	0
9	11	0
9	12	1
9	13	1
9	14	0
9	15	0
9	16	1
9	17	0
9	18	1
9	19	0
9	20	0
9	21	1
9	22	0
9	23	0
9	24	0
9	25	0
9	26	0
9	27	1
9	28	0
9	29	0
9	30	1
9	31	0
9	32	1
9	33	1
9	34	0
9	35	0
9	36	0
9	37	1
9	38	0
9	39	1
9	40	0
10	1	1
10	2	1
10	3	1
10	4	1
10	5	0
10	6	1
10	7	1
10	8	0
10	9	1
10	10	1
10	11	0
10	12	1
10	13	1
10	14	1
10	15	0
10	16	1
10	17	0
10	18	1
10	19	1
10	20	0
10	21	1
10	22	1
10	23	0
10	24	0
10	25	0
10	26	0
10	27	1
10	28	1
10	29	1
10	30	1
10	31	0
10	32	1
10	33	1
10	34	1
10	35	1
10	36	0
10	37	1
10	38	0
10	39	1
10	40	1
11	1	1
11	2	0
11	3	1
11	4	1
11	5	1
11	6	0
11	7	1
11	8	0
11	9	0
11	10	1
11	11	0
11	12	1
11	13	1
11	14	1
11	15	0
11	16	1
11	17	0
11	18	1
11	19	1
11	20	0
11	21	0
11	22	1
11	23	1
11	24	0
11	25	1
11	26	1
11	27	0
11	28	0
11	29	1
11	30	1
11	31	0
11	32	1
11	33	1
11	34	0
11	35	1
11	36	1
11	37	1
11	38	0
11	39	0
11	40	1
12	1	1
12	2	1
12	3	0
12	4	0
12	5	1
12	6	0
12	7	0
12	8	1
12	9	0
12	10	0
12	11	1
12	12	1
12	13	0
12	14	0
12	15	1
12	16	1
12	17	1
12	18	1
12	19	0
12	20	1
12	21	0
12	22	1
12	23	1
12	24	1
12	25	1
12	26	1
12	27	0
12	28	0
12	29	0
12	30	1
12	31	1
12	32	0
12	33	0
12	34	1
12	35	1
12	36	1
12	37	0
12	38	1
12	39	0
12	40	0
13	1	1
13	2	1
13	3	1
13	4	1
13	5	0
13	6	1
13	7	1
13	8	0
13	9	1
13	10	1
13	11	0
13	12	1
13	13	1
13	14	1
13	15	0
13	16	1
13	17	0
13	18	1
13	19	1
13	20	0
13	21	1
13	22	1
13	23	0
13	24	0
13	25	0
13	26	0
13	27	1
13	28	1
13	29	1
13	30	1
13	31	0
13	32	1
13	33	1
13	34	1
13	35	1
13	36	0
13	37	1
13	38	0
13	39	1
13	40	1
14	1	1
14	2	1
14	3	1
14	4	0
14	5	0
14	6	1
14	7	0
14	8	0
14	9	0
14	10	0
14	11	0
14	12	1
14	13	0
14	14	0
14	15	0
14	16	1
14	17	0
14	18	1
14	19	0
14	20	0
14	21	0
14	22	0
14	23	0
14	24	0
14	25	0
14	26	0
14	27	1
14	28	0
14	29	0
14	30	1
14	31	0
14	32	1
14	33	1
14	34	0
14	35	0
14	36	0
14	37	0
14	38	0
14	39	0
14	40	0
15	1	1
15	2	1
15	3	0
15	4	0
15	5	1
15	6	0
15	7	0
15	8	1
15	9	0
15	10	0
15	11	1
15	12	1
15	13	0
15	14	0
15	15	1
15	16	1
15	17	1
15	18	1
15	19	0
15	20	1
15	21	0
15	22	1
15	23	1
15	24	1
15	25	1
15	26	1
15	27	0
15	28	0
15	29	0
15	30	1
15	31	1
15	32	0
15	33	0
15	34	1
15	35	1
15	36	1
15	37	0
15	38	1
15	39	0
15	40	0
16	1	0
16	2	0
16	3	1
16	4	1
16	5	0
16	6	1
16	7	0
16	8	1
16	9	0
16	10	1
16	11	1
16	12	0
16	13	0
16	14	0
16	15	1
16	16	0
16	17	1
16	18	0
16	19	1
16	20	0
16	21	0
16	22	0
16	23	0
16	24	1
16	25	0
16	26	0
16	27	1
16	28	1
16	29	1
16	30	0
16	31	0
16	32	1
16	33	1
16	34	0
16	35	0
16	36	0
16	37	0
16	38	0
16	39	0
16	40	0
17	1	1
17	2	1
17	3	1
17	4	1
17	5	0
17	6	1
17	7	0
17	8	0
17	9	0
17	10	1
17	11	0
17	12	1
17	13	0
17	14	0
17	15	0
17	16	1
17	17	0
17	18	1
17	19	1
17	20	0
17	21	0
17	22	1
17	23	0
17	24	0
17	25	0
17	26	0
17	27	1
17	28	1
17	29	1
17	30	1
17	31	0
17	32	1
17	33	1
17	34	1
17	35	1
17	36	0
17	37	0
17	38	0
17	39	0
17	40	0
18	1	0
18	2	0
18	3	0
18	4	0
18	5	0
18	6	0
18	7	1
18	8	1
18	9	1
18	10	0
18	11	1
18	12	0
18	13	1
18	14	1
18	15	1
18	16	0
18	17	1
18	18	0
18	19	0
18	20	0
18	21	1
18	22	0
18	23	0
18	24	1
18	25	0
18	26	0
18	27	0
18	28	0
18	29	0
18	30	0
18	31	0
18	32	0
18	33	0
18	34	0
18	35	0
18	36	0
18	37	1
18	38	0
18	39	1
18	40	1
19	1	1
19	2	1
19	3	1
19	4	1
19	5	1
19	6	1
19	7	1
19	8	0
19	9	1
19	10	1
19	11	0
19	12	1
19	13	1
19	14	1
19	15	0
19	16	1
19	17	0
19	18	1
19	19	0
19	20	1
19	21	1
19	22	1
19	23	1
19	24	0
19	25	1
19	26	1
19	27	0
19	28	1
19	29	0
19	30	1
19	31	1
19	32	0
19	33	0
19	34	1
19	35	1
19	36	1
19	37	1
19	38	1
19	39	1
19	40	1
20	1	0
20	2	0
20	3	1
20	4	1
20	5	0
20	6	1
20	7	0
20	8	1
20	9	0
20	10	1
20	11	1
20	12	0
20	13	0
20	14	0
20	15	1
20	16	0
20	17	1
20	18	0
20	19	1
20	20	0
20	21	0
20	22	0
20	23	0
20	24	1
20	25	0
20	26	0
20	27	1
20	28	1
20	29	1
20	30	0
20	31	0
20	32	1
20	33	1
20	34	0
20	35	0
20	36	0
20	37	0
20	38	0
20	39	0
20	40	0
21	1	0
21	2	0
21	3	1
21	4	1
21	5	0
21	6	1
21	7	1
21	8	0
21	9	0
21	10	0
21	11	0
21	12	1
21	13	1
21	14	1
21	15	0
21	16	0
21	17	0
21	18	0
21	19	1
21	20	1
21	21	1
21	22	1
21	23	1
21	24	0
21	25	1
21	26	0
21	27	1
21	28	1
21	29	0
21	30	1
21	31	1
21	32	0
21	33	1
21	34	0
21	35	0
21	36	1
21	37	1
21	38	1
21	39	1
21	40	0
22	1	1
22	2	1
22	3	0
22	4	0
22	5	1
22	6	0
22	7	0
22	8	1
22	9	0
22	10	0
22	11	1
22	12	1
22	13	0
22	14	0
22	15	1
22	16	1
22	17	1
22	18	1
22	19	0
22	20	1
22	21	0
22	22	1
22	23	1
22	24	1
22	25	1
22	26	1
22	27	0
22	28	0
22	29	0
22	30	1
22	31	1
22	32	0
22	33	0
22	34	1
22	35	1
22	36	1
22	37	0
22	38	1
22	39	0
22	40	0
23	1	0
23	2	0
23	3	1
23	4	1
23	5	0
23	6	1
23	7	0
23	8	1
23	9	0
23	10	1
23	11	1
23	12	0
23	13	0
23	14	0
23	15	1
23	16	0
23	17	1
23	18	0
23	19	1
23	20	0
23	21	0
23	22	0
23	23	0
23	24	1
23	25	0
23	26	0
23	27	1
23	28	1
23	29	1
23	30	0
23	31	0
23	32	1
23	33	1
23	34	0
23	35	0
23	36	0
23	37	0
23	38	0
23	39	0
23	40	0
24	1	0
24	2	0
24	3	0
24	4	0
24	5	0
24	6	0
24	7	1
24	8	1
24	9	1
24	10	0
24	11	1
24	12	0
24	13	1
24	14	1
24	15	1
24	16	0
24	17	1
24	18	0
24	19	0
24	20	0
24	21	1
24	22	0
24	23	0
24	24	1
24	25	0
24	26	0
24	27	0
24	28	0
24	29	0
24	30	0
24	31	0
24	32	0
24	33	0
24	34	0
24	35	0
24	36	0
24	37	1
24	38	0
24	39	1
24	40	1
25	1	1
25	2	1
25	3	1
25	4	1
25	5	0
25	6	1
25	7	1
25	8	0
25	9	1
25	10	1
25	11	0
25	12	1
25	13	1
25	14	1
25	15	0
25	16	1
25	17	0
25	18	1
25	19	1
25	20	0
25	21	1
25	22	1
25	23	0
25	24	0
25	25	0
25	26	0
25	27	1
25	28	1
25	29	1
25	30	1
25	31	0
25	32	1
25	33	1
25	34	1
25	35	1
25	36	0
25	37	1
25	38	0
25	39	1
25	40	1
26	1	0
26	2	0
26	3	0
26	4	0
26	5	0
26	6	0
26	7	1
26	8	1
26	9	1
26	10	0
26	11	1
26	12	0
26	13	1
26	14	1
26	15	1
26	16	0
26	17	1
26	18	0
26	19	0
26	20	0
26	21	1
26	22	0
26	23	0
26	24	1
26	25	0
26	26	0
26	27	0
26	28	0
26	29	0
26	30	0
26	31	0
26	32	0
26	33	0
26	34	0
26	35	0
26	36	0
26	37	1
26	38	0
26	39	1
26	40	1
27	1	0
27	2	0
27	3	0
27	4	0
27	5	0
27	6	0
27	7	0
27	8	0
27	9	1
27	10	0
27	11	0
27	12	0
27	13	1
27	14	0
27	15	1
27	16	0
27	17	0
27	18	0
27	19	0
27	20	0
27	21	1
27	22	0
27	23	0
27	24	1
27	25	0
27	26	0
27	27	0
27	28	0
27	29	0
27	30	0
27	31	0
27	32	0
27	33	0
27	34	0
27	35	0
27	36	0
27	37	1
27	38	0
27	39	1
27	40	0
28	1	1
28	2	1
28	3	1
28	4	1
28	5	1
28	6	1
28	7	1
28	8	0
28	9	1
28	10	1
28	11	0
28	12	1
28	13	1
28	14	1
28	15	0
28	16	1
28	17	0
28	18	1
28	19	0
28	20	1
28	21	1
28	22	1
28	23	1
28	24	0
28	25	1
28	26	1
28	27	0
28	28	1
28	29	0
28	30	1
28	31	1
28	32	0
28	33	0
28	34	1
28	35	1
28	36	1
28	37	1
28	38	1
28	39	1
28	40	1
29	1	0
29	2	0
29	3	0
29	4	0
29	5	0
29	6	0
29	7	1
29	8	1
29	9	1
29	10	0
29	11	1
29	12	0
29	13	1
29	14	1
29	15	1
29	16	0
29	17	1
29	18	0
29	19	0
29	20	0
29	21	1
29	22	0
29	23	0
29	24	1
29	25	0
29	26	0
29	27	0
29	28	0
29	29	0
29	30	0
29	31	0
29	32	0
29	33	0
29	34	0
29	35	0
29	36	0
29	37	1
29	38	0
29	39	1
29	40	1
30	1	1
30	2	1
30	3	1
30	4	1
30	5	0
30	6	1
30	7	1
30	8	0
30	9	1
30	10	1
30	11	0
30	12	1
30	13	1
30	14	1
30	15	0
30	16	1
30	17	0
30	18	1
30	19	1
30	20	0
30	21	1
30	22	1
30	23	0
30	24	0
30	25	0
30	26	0
30	27	1
30	28	1
30	29	1
30	30	1
30	31	0
30	32	1
30	33	1
30	34	1
30	35	1
30	36	0
30	37	1
30	38	0
30	39	1
30	40	1
31	1	1
31	2	1
31	3	0
31	4	0
31	5	0
31	6	0
31	7	0
31	8	0
31	9	0
31	10	0
31	11	0
31	12	1
31	13	0
31	14	0
31	15	0
31	16	1
31	17	0
31	18	1
31	19	0
31	20	0
31	21	0
31	22	1
31	23	0
31	24	0
31	25	0
31	26	0
31	27	0
31	28	0
31	29	0
31	30	1
31	31	0
31	32	0
31	33	0
31	34	1
31	35	1
31	36	0
31	37	0
31	38	0
31	39	0
31	40	0
32	1	1
32	2	1
32	3	1
32	4	1
32	5	0
32	6	1
32	7	0
32	8	0
32	9	0
32	10	1
32	11	0
32	12	1
32	13	0
32	14	0
32	15	0
32	16	1
32	17	0
32	18	1
32	19	1
32	20	0
32	21	0
32	22	1
32	23	0
32	24	0
32	25	0
32	26	0
32	27	1
32	28	1
32	29	1
32	30	1
32	31	0
32	32	1
32	33	1
32	34	1
32	35	1
32	36	0
32	37	0
32	38	0
32	39	0
32	40	0
33	1	1
33	2	1
33	3	1
33	4	1
33	5	0
33	6	1
33	7	1
33	8	0
33	9	1
33	10	1
33	11	0
33	12	1
33	13	1
33	14	1
33	15	0
33	16	1
33	17	0
33	18	1
33	19	1
33	20	0
33	21	1
33	22	1
33	23	0
33	24	0
33	25	0
33	26	0
33	27	1
33	28	1
33	29	1
33	30	1
33	31	0
33	32	1
33	33	1
33	34	1
33	35	1
33	36	0
33	37	1
33	38	0
33	39	1
33	40	1
34	1	1
34	2	0
34	3	0
34	4	0
34	5	1
34	6	0
34	7	0
34	8	1
34	9	0
34	10	0
34	11	1
34	12	1
34	13	0
34	14	0
34	15	0
34	16	1
34	17	1
34	18	1
34	19	0
34	20	0
34	21	0
34	22	1
34	23	1
34	24	1
34	25	1
34	26	1
34	27	0
34	28	0
34	29	0
34	30	1
34	31	0
34	32	0
34	33	0
34	34	0
34	35	1
34	36	1
34	37	0
34	38	0
34	39	0
34	40	0
35	1	1
35	2	1
35	3	1
35	4	1
35	5	0
35	6	1
35	7	0
35	8	0
35	9	0
35	10	1
35	11	0
35	12	1
35	13	0
35	14	0
35	15	0
35	16	1
35	17	0
35	18	1
35	19	1
35	20	0
35	21	0
35	22	1
35	23	0
35	24	0
35	25	0
35	26	0
35	27	1
35	28	1
35	29	1
35	30	1
35	31	0
35	32	1
35	33	1
35	34	1
35	35	1
35	36	0
35	37	0
35	38	0
35	39	0
35	40	0
36	1	0
36	2	0
36	3	1
36	4	1
36	5	0
36	6	1
36	7	1
36	8	0
36	9	0
36	10	0
36	11	0
36	12	1
36	13	1
36	14	1
36	15	0
36	16	0
36	17	0
36	18	0
36	19	1
36	20	0
36	21	1
36	22	1
36	23	0
36	24	0
36	25	0
36	26	0
36	27	1
36	28	1
36	29	0
36	30	1
36	31	0
36	32	0
36	33	1
36	34	0
36	35	0
36	36	0
36	37	1
36	38	0
36	39	1
36	40	0
37	1	1
37	2	1
37	3	1
37	4	1
37	5	1
37	6	1
37	7	1
37	8	0
37	9	1
37	10	1
37	11	0
37	12	1
37	13	1
37	14	1
37	15	0
37	16	1
37	17	0
37	18	1
37	19	0
37	20	1
37	21	1
37	22	1
37	23	1
37	24	0
37	25	1
37	26	1
37	27	0
37	28	1
37	29	0
37	30	1
37	31	1
37	32	0
37	33	0
37	34	1
37	35	1
37	36	1
37	37	1
37	38	1
37	39	1
37	40	1
38	1	1
38	2	1
38	3	1
38	4	1
38	5	0
38	6	1
38	7	1
38	8	0
38	9	1
38	10	1
38	11	0
38	12	1
38	13	1
38	14	1
38	15	0
38	16	1
38	17	0
38	18	1
38	19	1
38	20	0
38	21	1
38	22	1
38	23	0
38	24	0
38	25	0
38	26	0
38	27	1
38	28	1
38	29	1
38	30	1
38	31	0
38	32	1
38	33	1
38	34	1
38	35	1
38	36	0
38	37	1
38	38	0
38	39	1
38	40	1
39	1	1
39	2	1
39	3	1
39	4	1
39	5	1
39	6	1
39	7	1
39	8	0
39	9	1
39	10	1
39	11	0
39	12	1
39	13	1
39	14	1
39	15	0
39	16	1
39	17	0
39	18	1
39	19	1
39	20	1
39	21	1
39	22	1
39	23	1
39	24	0
39	25	1
39	26	1
39	27	1
39	28	1
39	29	1
39	30	1
39	31	1
39	32	1
39	33	1
39	34	1
39	35	1
39	36	1
39	37	1
39	38	1
39	39	1
39	40	1
40	1	0
40	2	0
40	3	0
40	4	0
40	5	0
40	6	0
40	7	1
40	8	1
40	9	1
40	10	0
40	11	1
40	12	0
40	13	1
40	14	1
40	15	1
40	16	0
40	17	1
40	18	0
40	19	0
40	20	0
40	21	1
40	22	0
40	23	0
40	24	1
40	25	0
40	26	0
40	27	0
40	28	0
40	29	0
40	30	0
40	31	0
40	32	0
40	33	0
40	34	0
40	35	0
40	36	0
40	37	1
40	38	0
40	39	1
40	40	1
41	1	1
41	2	1
41	3	1
41	4	1
41	5	1
41	6	1
41	7	1
41	8	0
41	9	1
41	10	1
41	11	0
41	12	1
41	13	1
41	14	1
41	15	0
41	16	1
41	17	0
41	18	1
41	19	0
41	20	1
41	21	1
41	22	1
41	23	1
41	24	0
41	25	1
41	26	1
41	27	0
41	28	1
41	29	0
41	30	1
41	31	1
41	32	0
41	33	0
41	34	1
41	35	1
41	36	1
41	37	1
41	38	1
41	39	1
41	40	1
42	1	0
42	2	0
42	3	0
42	4	0
42	5	0
42	6	0
42	7	1
42	8	1
42	9	1
42	10	0
42	11	1
42	12	0
42	13	1
42	14	1
42	15	1
42	16	0
42	17	1
42	18	0
42	19	0
42	20	0
42	21	1
42	22	0
42	23	0
42	24	1
42	25	0
42	26	0
42	27	0
42	28	0
42	29	0
42	30	0
42	31	0
42	32	0
42	33	0
42	34	0
42	35	0
42	36	0
42	37	1
42	38	0
42	39	1
42	40	1
43	1	1
43	2	1
43	3	0
43	4	0
43	5	1
43	6	0
43	7	0
43	8	1
43	9	0
43	10	0
43	11	1
43	12	1
43	13	0
43	14	0
43	15	1
43	16	1
43	17	1
43	18	1
43	19	0
43	20	1
43	21	0
43	22	1
43	23	1
43	24	1
43	25	1
43	26	1
43	27	0
43	28	0
43	29	0
43	30	1
43	31	1
43	32	0
43	33	0
43	34	1
43	35	1
43	36	1
43	37	0
43	38	1
43	39	0
43	40	0
44	1	0
44	2	0
44	3	1
44	4	1
44	5	0
44	6	1
44	7	0
44	8	1
44	9	0
44	10	1
44	11	1
44	12	0
44	13	0
44	14	0
44	15	1
44	16	0
44	17	1
44	18	0
44	19	1
44	20	0
44	21	0
44	22	0
44	23	0
44	24	1
44	25	0
44	26	0
44	27	1
44	28	1
44	29	1
44	30	0
44	31	0
44	32	1
44	33	1
44	34	0
44	35	0
44	36	0
44	37	0
44	38	0
44	39	0
44	40	0
45	1	1
45	2	1
45	3	1
45	4	1
45	5	1
45	6	1
45	7	1
45	8	0
45	9	1
45	10	1
45	11	0
45	12	1
45	13	1
45	14	1
45	15	0
45	16	1
45	17	0
45	18	1
45	19	1
45	20	1
45	21	1
45	22	1
45	23	1
45	24	0
45	25	1
45	26	1
45	27	1
45	28	1
45	29	1
45	30	1
45	31	1
45	32	1
45	33	1
45	34	1
45	35	1
45	36	1
45	37	1
45	38	1
45	39	1
45	40	1
46	1	1
46	2	1
46	3	1
46	4	1
46	5	1
46	6	1
46	7	1
46	8	0
46	9	1
46	10	1
46	11	0
46	12	1
46	13	1
46	14	1
46	15	0
46	16	1
46	17	0
46	18	1
46	19	0
46	20	1
46	21	1
46	22	1
46	23	1
46	24	0
46	25	1
46	26	1
46	27	0
46	28	1
46	29	0
46	30	1
46	31	1
46	32	0
46	33	0
46	34	1
46	35	1
46	36	1
46	37	1
46	38	1
46	39	1
46	40	1
47	1	0
47	2	0
47	3	0
47	4	0
47	5	0
47	6	0
47	7	1
47	8	1
47	9	1
47	10	0
47	11	1
47	12	0
47	13	1
47	14	1
47	15	1
47	16	0
47	17	1
47	18	0
47	19	0
47	20	0
47	21	1
47	22	0
47	23	0
47	24	1
47	25	0
47	26	0
47	27	0
47	28	0
47	29	0
47	30	0
47	31	0
47	32	0
47	33	0
47	34	0
47	35	0
47	36	0
47	37	1
47	38	0
47	39	1
47	40	1
48	1	1
48	2	1
48	3	0
48	4	0
48	5	0
48	6	0
48	7	0
48	8	0
48	9	0
48	10	0
48	11	0
48	12	1
48	13	0
48	14	0
48	15	0
48	16	1
48	17	0
48	18	1
48	19	0
48	20	0
48	21	0
48	22	1
48	23	0
48	24	0
48	25	0
48	26	0
48	27	0
48	28	0
48	29	0
48	30	1
48	31	0
48	32	0
48	33	0
48	34	1
48	35	1
48	36	0
48	37	0
48	38	0
48	39	0
48	40	0
49	1	0
49	2	0
49	3	1
49	4	1
49	5	0
49	6	1
49	7	0
49	8	1
49	9	0
49	10	1
49	11	1
49	12	0
49	13	0
49	14	0
49	15	1
49	16	0
49	17	1
49	18	0
49	19	1
49	20	0
49	21	0
49	22	0
49	23	0
49	24	1
49	25	0
49	26	0
49	27	1
49	28	1
49	29	1
49	30	0
49	31	0
49	32	1
49	33	1
49	34	0
49	35	0
49	36	0
49	37	0
49	38	0
49	39	0
49	40	0
50	1	1
50	2	1
50	3	0
50	4	0
50	5	0
50	6	0
50	7	0
50	8	0
50	9	0
50	10	0
50	11	0
50	12	1
50	13	0
50	14	0
50	15	0
50	16	1
50	17	0
50	18	1
50	19	0
50	20	0
50	21	0
50	22	1
50	23	0
50	24	0
50	25	0
50	26	0
50	27	0
50	28	0
50	29	0
50	30	1
50	31	0
50	32	0
50	33	0
50	34	1
50	35	1
50	36	0
50	37	0
50	38	0
50	39	0
50	40	0
51	1	1
51	2	1
51	3	1
51	4	1
51	5	1
51	6	1
51	7	1
51	8	0
51	9	1
51	10	1
51	11	0
51	12	1
51	13	1
51	14	1
51	15	0
51	16	1
51	17	0
51	18	1
51	19	1
51	20	1
51	21	1
51	22	1
51	23	1
51	24	0
51	25	1
51	26	1
51	27	1
51	28	1
51	29	1
51	30	1
51	31	1
51	32	1
51	33	1
51	34	1
51	35	1
51	36	1
51	37	1
51	38	1
51	39	1
51	40	1
52	1	1
52	2	1
52	3	1
52	4	1
52	5	0
52	6	1
52	7	1
52	8	0
52	9	1
52	10	1
52	11	0
52	12	1
52	13	1
52	14	1
52	15	0
52	16	1
52	17	0
52	18	1
52	19	1
52	20	0
52	21	1
52	22	1
52	23	0
52	24	0
52	25	0
52	26	0
52	27	1
52	28	1
52	29	1
52	30	1
52	31	0
52	32	1
52	33	1
52	34	1
52	35	1
52	36	0
52	37	1
52	38	0
52	39	1
52	40	1
53	1	1
53	2	1
53	3	1
53	4	1
53	5	0
53	6	1
53	7	1
53	8	0
53	9	1
53	10	1
53	11	0
53	12	1
53	13	1
53	14	1
53	15	0
53	16	1
53	17	0
53	18	1
53	19	1
53	20	0
53	21	1
53	22	1
53	23	0
53	24	0
53	25	0
53	26	0
53	27	1
53	28	1
53	29	1
53	30	1
53	31	0
53	32	1
53	33	1
53	34	1
53	35	1
53	36	0
53	37	1
53	38	0
53	39	1
53	40	1
54	1	1
54	2	0
54	3	0
54	4	0
54	5	1
54	6	0
54	7	0
54	8	1
54	9	0
54	10	0
54	11	1
54	12	1
54	13	0
54	14	0
54	15	0
54	16	1
54	17	1
54	18	1
54	19	0
54	20	0
54	21	0
54	22	1
54	23	1
54	24	1
54	25	1
54	26	1
54	27	0
54	28	0
54	29	0
54	30	1
54	31	0
54	32	0
54	33	0
54	34	0
54	35	1
54	36	1
54	37	0
54	38	0
54	39	0
54	40	0
55	1	1
55	2	1
55	3	1
55	4	1
55	5	0
55	6	1
55	7	0
55	8	0
55	9	0
55	10	0
55	11	0
55	12	1
55	13	0
55	14	0
55	15	0
55	16	1
55	17	0
55	18	1
55	19	1
55	20	0
55	21	0
55	22	0
55	23	0
55	24	0
55	25	0
55	26	0
55	27	1
55	28	0
55	29	1
55	30	1
55	31	0
55	32	0
55	33	1
55	34	1
55	35	0
55	36	0
55	37	0
55	38	0
55	39	0
55	40	0
56	1	1
56	2	1
56	3	1
56	4	1
56	5	1
56	6	1
56	7	1
56	8	0
56	9	1
56	10	0
56	11	0
56	12	1
56	13	1
56	14	1
56	15	0
56	16	1
56	17	0
56	18	1
56	19	0
56	20	1
56	21	0
56	22	0
56	23	0
56	24	0
56	25	1
56	26	0
56	27	0
56	28	0
56	29	0
56	30	1
56	31	0
56	32	0
56	33	0
56	34	1
56	35	0
56	36	1
56	37	1
56	38	1
56	39	1
56	40	1
57	1	0
57	2	0
57	3	0
57	4	0
57	5	0
57	6	0
57	7	0
57	8	0
57	9	1
57	10	0
57	11	0
57	12	0
57	13	1
57	14	0
57	15	1
57	16	0
57	17	0
57	18	0
57	19	0
57	20	0
57	21	1
57	22	0
57	23	0
57	24	1
57	25	0
57	26	0
57	27	0
57	28	0
57	29	0
57	30	0
57	31	0
57	32	0
57	33	0
57	34	0
57	35	0
57	36	0
57	37	1
57	38	0
57	39	1
57	40	0
58	1	1
58	2	1
58	3	1
58	4	1
58	5	0
58	6	1
58	7	1
58	8	0
58	9	1
58	10	1
58	11	0
58	12	1
58	13	1
58	14	1
58	15	0
58	16	1
58	17	0
58	18	1
58	19	1
58	20	0
58	21	1
58	22	1
58	23	0
58	24	0
58	25	0
58	26	0
58	27	1
58	28	1
58	29	1
58	30	1
58	31	0
58	32	1
58	33	1
58	34	1
58	35	1
58	36	0
58	37	1
58	38	0
58	39	1
58	40	1
59	1	0
59	2	0
59	3	1
59	4	1
59	5	0
59	6	1
59	7	0
59	8	1
59	9	0
59	10	1
