p	d	Pr(p,d)
29	2	1.00
29	3	1.00
29	4	0.57
30	1	1.00
30	2	1.00
30	3	0.28
31	1	1.00
31	2	1.00
31	3	1.00
31	4	1.00
31	5	0.35
32	1	1.00
32	2	1.00
32	3	1.00
32	4	0.10
33	1	1.00
33	2	1.00
33	3	0.34
34	1	1.00
34	2	1.00
34	3	1.00
34	4	0.56
35	1	1.00
35	2	1.00
35	3	1.00
35	4	0.48
36	1	1.00
36	2	1.00
36	3	1.00
36	4	1.00
36	5	1.00
36	6	0.89
37	1	1.00
37	2	1.00
37	3	0.72
38	1	1.00
38	2	1.00
38	3	1.00
38	4	0.80
39	1	1.00
39	2	1.00
39	3	1.00
39	4	1.00
39	5	1.00
39	6	1.00
39	7	1.00
39	8	0.73
40	1	1.00
40	2	1.00
40	3	1.00
40	4	1.00
40	5	1.00
40	6	1.00
40	7	1.00
40	8	1.00
40	9	1.00
40	10	1.00
40	11	0.85
41	1	1.00
41	2	1.00
41	3	1.00
41	4	1.00
41	5	1.00
41	6	1.00
41	7	1.00
41	8	0.31
42	1	1.00
42	2	1.00
42	3	1.00
42	4	0.87
43	1	1.00
43	2	1.00
43	3	1.00
43	4	0.31
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	0.92
45	1	1.00
45	2	0.99
46	1	1.00
46	2	1.00
46	3	1.00
46	4	1.00
46	5	1.00
46	6	1.00
46	7	1.00
46	8	1.00
46	9	1.00
46	10	1.00
46	11	0.68
47	1	1.00
47	2	1.00
47	3	1.00
47	4	1.00
47	5	1.00
47	6	1.00
47	7	0.70
48	1	1.00
48	2	1.00
48	3	1.00
48	4	0.00
49	1	1.00
49	2	1.00
49	3	1.00
49	4	1.00
49	5	1.00
49	6	1.00
49	7	1.00
49	8	1.00
49	9	1.00
49	10	1.00
49	11	0.65
50	1	1.00
50	2	1.00
50	3	1.00
50	4	0.97
51	1	1.00
51	2	1.00
51	3	1.00
51	4	1.00
51	5	0.22
52	1	1.00
52	2	1.00
52	3	1.00
52	4	1.00
52	5	1.00
52	6	1.00
52	7	1.00
52	8	1.00
52	9	1.00
52	10	0.73
53	1	1.00
53	2	1.00
53	3	1.00
53	4	1.00
53	5	1.00
53	6	1.00
53	7	1.00
53	8	1.00
53	9	1.00
53	10	0.92
54	1	1.00
54	2	1.00
54	3	1.00
54	4	1.00
54	5	1.00
54	6	0.41
55	1	1.00
55	2	1.00
55	3	1.00
55	4	1.00
55	5	1.00
55	6	1.00
55	7	1.00
55	8	0.61
56	1	1.00
56	2	1.00
56	3	1.00
56	4	0.44
57	1	1.00
57	2	1.00
57	3	1.00
57	4	1.00
57	5	1.00
57	6	0.22
58	1	1.00
58	2	1.00
58	3	0.03
59	1	1.00
59	2	1.00
59	3	1.00
59	4	1.00
59	5	1.00
59	6	1.00
59	7	1.00
59	8	1.00
59	9	0.68
60	1	1.00
60	2	0.39
61	1	1.00
61	2	1.00
61	3	0.55
62	1	1.00
62	2	1.00
62	3	1.00
62	4	0.04
63	1	1.00
63	2	1.00
63	3	1.00
63	4	1.00
63	5	1.00
63	6	1.00
63	7	0.04
64	1	1.00
64	2	1.00
64	3	0.24
65	1	1.00
65	2	1.00
65	3	1.00
65	4	1.00
65	5	1.00
65	6	1.00
65	7	1.00
65	8	1.00
65	9	1.00
65	10	1.00
65	11	0.87
66	1	1.00
66	2	0.20
67	1	1.00
67	2	1.00
67	3	1.00
67	4	1.00
67	5	0.53
68	1	1.00
68	2	1.00
68	3	1.00
68	4	1.00
68	5	0.37
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	0.10
70	1	1.00
70	2	1.00
70	3	1.00
70	4	0.71
71	1	1.00
71	2	1.00
71	3	1.00
71	4	1.00
71	5	1.00
71	6	1.00
71	7	1.00
71	8	0.91
72	1	1.00
72	2	0.61
73	1	1.00
73	2	1.00
73	3	1.00
73	4	1.00
73	5	1.00
73	6	1.00
73	7	1.00
73	8	0.98
74	1	1.00
74	2	1.00
74	3	1.00
74	4	1.00
74	5	1.00
74	6	1.00
74	7	1.00
74	8	1.00
74	9	1.00
74	10	1.00
74	11	0.70
75	1	1.00
75	2	1.00
75	3	1.00
75	4	0.04
76	1	1.00
76	2	1.00
76	3	1.00
76	4	1.00
76	5	1.00
76	6	1.00
76	7	1.00
76	8	0.76
77	1	1.00
77	2	1.00
77	3	1.00
77	4	1.00
77	5	1.00
77	6	1.00
77	7	0.00
78	1	1.00
78	2	1.00
78	3	1.00
79	1	1.00
79	2	0.11
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	1.00
80	6	1.00
80	7	0.46
81	1	1.00
81	2	1.00
81	3	1.00
81	4	1.00
81	5	1.00
81	6	1.00
81	7	0.22
82	1	1.00
82	2	0.26
83	1	1.00
83	2	1.00
83	3	1.00
83	4	1.00
83	5	1.00
83	6	0.59
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	0.13
85	1	1.00
85	2	1.00
85	3	0.36
86	1	1.00
86	2	1.00
86	3	0.66
87	1	1.00
87	2	1.00
87	3	1.00
87	4	1.00
87	5	0.71
88	1	1.00
88	2	1.00
88	3	0.32
89	1	1.00
89	2	1.00
89	3	0.11
90	1	1.00
90	2	1.00
90	3	1.00
90	4	0.94
91	1	1.00
91	2	1.00
91	3	1.00
91	4	1.00
91	5	1.00
91	6	1.00
91	7	1.00
91	8	0.88
92	1	1.00
92	2	1.00
92	3	1.00
92	4	0.25
93	1	1.00
93	2	0.43
94	1	1.00
94	2	1.00
94	3	1.00
94	4	0.93
95	1	1.00
95	2	1.00
95	3	1.00
95	4	1.00
95	5	1.00
95	6	1.00
95	7	0.74
96	1	1.00
96	2	0.59
97	1	1.00
97	2	1.00
97	3	1.00
97	4	0.76
98	1	1.00
98	2	0.17
99	1	1.00
99	2	1.00
99	3	1.00
99	4	0.98
100	1	1.00
100	2	1.00
100	3	1.00
100	4	0.31
101	1	1.00
101	2	1.00
101	3	0.99
102	1	1.00
102	2	1.00
102	3	1.00
102	4	1.00
102	5	1.00
102	6	1.00
102	7	1.00
102	8	1.00
102	9	1.00
102	10	0.17
103	1	1.00
103	2	1.00
103	3	0.49
104	1	1.00
104	2	1.00
104	3	1.00
104	4	1.00
104	5	1.00
104	6	1.00
104	7	1.00
104	8	1.00
104	9	1.00
104	10	0.36
105	1	1.00
105	2	1.00
105	3	1.00
105	4	0.91
106	1	1.00
106	2	1.00
106	3	1.00
106	4	0.03
107	1	1.00
107	2	1.00
107	3	1.00
107	4	0.63
108	1	1.00
108	2	1.00
108	3	0.27
109	1	1.00
109	2	1.00
109	3	1.00
109	4	1.00
110	1	1.00
110	2	0.77
111	1	1.00
111	2	1.00
111	3	1.00
111	4	1.00
111	5	1.00
111	6	1.00
111	7	0.44
112	1	1.00
112	2	0.17
113	1	1.00
113	2	1.00
113	3	1.00
113	4	1.00
113	5	1.00
113	6	1.00
113	7	1.00
113	8	1.00
113	9	1.00
113	10	1.00
113	11	0.37
114	1	1.00
114	2	0.46
115	1	1.00
115	2	1.00
115	3	1.00
115	4	1.00
115	5	1.00
115	6	0.09
116	1	1.00
116	2	1.00
116	3	1.00
116	4	1.00
116	5	1.00
116	6	1.00
116	7	1.00
116	8	1.00
116	9	0.59
117	1	1.00
117	2	1.00
117	3	1.00
117	4	0.18
118	1	1.00
118	2	1.00
118	3	0.38
119	1	1.00
119	2	1.00
119	3	1.00
119	4	1.00
119	5	1.00
119	6	1.00
119	7	1.00
119	8	1.00
119	9	1.00
119	10	0.54
120	1	1.00
120	2	1.00
120	3	1.00
120	4	1.00
120	5	0.59
121	1	1.00
121	2	0.62
122	1	1.00
122	2	0.57
123	1	1.00
123	2	1.00
123	3	0.31
124	1	1.00
124	2	1.00
124	3	0.71
125	1	1.00
125	2	1.00
125	3	1.00
125	4	1.00
125	5	1.00
125	6	0.32
126	1	1.00
126	2	1.00
126	3	0.57
127	1	1.00
127	2	1.00
127	3	1.00
127	4	1.00
127	5	1.00
127	6	1.00
127	7	0.92
128	1	1.00
128	2	0.52
129	1	1.00
129	2	1.00
129	3	0.75
130	1	1.00
130	2	1.00
130	3	1.00
130	4	1.00
130	5	1.00
130	6	1.00
130	7	0.55
131	1	1.00
131	2	1.00
131	3	0.99
132	1	1.00
132	2	1.00
132	3	1.00
132	4	1.00
132	5	1.00
132	6	1.00
132	7	1.00
132	8	1.00
132	9	1.00
132	10	0.66
133	1	1.00
133	2	1.00
133	3	1.00
133	4	1.00
133	5	1.00
133	6	1.00
133	7	1.00
133	8	0.57
134	1	1.00
134	2	0.93
135	1	1.00
135	2	1.00
135	3	1.00
135	4	1.00
135	5	1.00
135	6	1.00
135	7	1.00
135	8	1.00
135	9	1.00
135	10	0.44
136	1	1.00
136	2	1.00
136	3	1.00
136	4	0.45
137	1	1.00
137	2	1.00
137	3	1.00
137	4	1.00
137	5	0.45
138	1	1.00
138	2	1.00
138	3	0.49
139	1	1.00
139	2	1.00
139	3	0.53
140	1	1.00
140	2	1.00
140	3	1.00
140	4	0.16
141	1	1.00
141	2	1.00
141	3	1.00
141	4	1.00
141	5	1.00
141	6	1.00
141	7	1.00
141	8	0.67
142	1	1.00
142	2	1.00
142	3	1.00
142	4	0.73
143	1	1.00
143	2	0.75
144	1	1.00
144	2	1.00
144	3	0.08
145	1	1.00
145	2	1.00
145	3	1.00
145	4	0.20
146	1	1.00
146	2	1.00
146	3	1.00
146	4	1.00
146	5	1.00
146	6	0.25
147	1	1.00
147	2	1.00
147	3	1.00
147	4	1.00
147	5	1.00
147	6	0.95
148	1	1.00
148	2	1.00
148	3	1.00
148	4	0.94
149	1	1.00
149	2	1.00
149	3	1.00
149	4	0.18
150	1	1.00
150	2	1.00
150	3	1.00
150	4	0.87
151	1	1.00
151	2	1.00
151	3	0.79
152	1	1.00
152	2	1.00
152	3	1.00
152	4	1.00
152	5	1.00
152	6	1.00
152	7	1.00
152	8	1.00
152	9	1.00
152	10	0.74
153	1	1.00
153	2	0.13
154	1	1.00
154	2	0.21
155	1	1.00
155	2	1.00
155	3	1.00
155	4	0.08
156	1	1.00
156	2	1.00
156	3	0.07
157	1	1.00
157	2	1.00
157	3	1.00
157	4	0.50
158	1	1.00
158	2	0.34
159	1	1.00
159	2	1.00
159	3	1.00
159	4	0.90
160	1	1.00
160	2	0.00
161	1	1.00
161	2	1.00
161	3	1.00
161	4	0.32
162	1	1.00
162	2	1.00
162	3	0.15
163	1	1.00
163	2	1.00
163	3	1.00
163	4	1.00
163	5	0.73
164	1	1.00
164	2	1.00
164	3	1.00
164	4	1.00
164	5	1.00
164	6	1.00
164	7	0.26
165	1	1.00
165	2	1.00
165	3	1.00
165	4	1.00
165	5	1.00
165	6	0.98
166	1	1.00
166	2	0.59
167	1	1.00
167	2	1.00
167	3	1.00
167	4	0.95
168	1	1.00
168	2	1.00
168	3	0.52
169	1	1.00
169	2	0.56
170	1	1.00
170	2	0.67
171	1	1.00
171	2	1.00
171	3	0.68
172	1	1.00
172	2	1.00
172	3	1.00
172	4	1.00
172	5	1.00
172	6	1.00
172	7	1.00
172	8	1.00
172	9	0.37
173	1	1.00
173	2	1.00
173	3	0.66
174	1	1.00
174	2	1.00
174	3	1.00
174	4	1.00
174	5	1.00
174	6	0.94
175	1	1.00
175	2	0.21
176	1	1.00
176	2	1.00
176	3	1.00
176	4	1.00
176	5	1.00
176	6	1.00
176	7	1.00
176	8	1.00
176	9	0.03
177	1	1.00
177	2	1.00
177	3	0.04
178	1	1.00
178	2	0.88
179	1	1.00
179	2	1.00
179	3	1.00
179	4	1.00
179	5	0.57
180	1	1.00
180	2	0.89
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	1.00
181	6	1.00
181	7	1.00
181	8	1.00
181	9	1.00
181	10	1.00
181	11	0.15
182	1	1.00
182	2	1.00
182	3	0.69
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	0.93
184	1	1.00
184	2	1.00
184	3	1.00
184	4	1.00
184	5	1.00
184	6	1.00
184	7	0.72
185	1	1.00
185	2	1.00
185	3	1.00
185	4	1.00
185	5	1.00
186	1	1.00
186	2	1.00
186	3	1.00
186	4	1.00
186	5	1.00
186	6	1.00
186	7	0.83
187	1	1.00
187	2	1.00
187	3	1.00
187	4	0.15
188	1	1.00
188	2	1.00
188	3	1.00
188	4	1.00
188	5	1.00
188	6	1.00
188	7	1.00
188	8	1.00
188	9	1.00
188	10	1.00
188	11	0.67
189	1	1.00
189	2	1.00
189	3	0.83
190	1	1.00
190	2	1.00
190	3	1.00
190	4	1.00
190	5	1.00
190	6	1.00
190	7	1.00
190	8	0.67
191	1	1.00
191	2	1.00
191	3	0.32
192	1	1.00
192	2	1.00
192	3	1.00
192	4	1.00
192	5	1.00
192	6	1.00
192	7	1.00
192	8	0.58
193	1	1.00
193	2	0.40
194	1	1.00
194	2	1.00
194	3	0.22
195	1	1.00
195	2	1.00
195	3	1.00
195	4	0.67
196	1	1.00
196	2	1.00
196	3	0.40
197	1	1.00
197	2	1.00
197	3	1.00
197	4	1.00
197	5	1.00
197	6	1.00
197	7	1.00
197	8	1.00
197	9	0.33
198	1	1.00
198	2	1.00
198	3	1.00
198	4	0.59
199	1	1.00
199	2	1.00
199	3	1.00
199	4	1.00
199	5	1.00
199	6	1.00
199	7	1.00
199	8	0.32
200	1	1.00
200	2	0.44
201	1	1.00
201	2	1.00
201	3	1.00
201	4	1.00
201	5	1.00
201	6	1.00
201	7	1.00
201	8	1.00
201	9	0.42
202	1	1.00
202	2	1.00
202	3	1.00
202	4	0.46
203	1	1.00
203	2	1.00
203	3	0.18
204	1	1.00
204	2	1.00
204	3	1.00
204	4	1.00
204	5	1.00
204	6	1.00
204	7	0.50
205	1	1.00
205	2	1.00
205	3	1.00
205	4	1.00
205	5	1.00
205	6	1.00
205	7	1.00
205	8	0.20
206	1	1.00
206	2	1.00
206	3	1.00
206	4	0.08
207	1	1.00
207	2	1.00
207	3	1.00
207	4	1.00
207	5	1.00
207	6	1.00
207	7	1.00
207	8	1.00
207	9	0.43
208	1	1.00
208	2	1.00
208	3	0.29
209	1	1.00
209	2	1.00
209	3	1.00
209	4	1.00
209	5	1.00
209	6	1.00
209	7	1.00
209	8	1.00
209	9	1.00
209	10	0.22
210	1	1.00
210	2	1.00
210	3	1.00
210	4	1.00
210	5	1.00
210	6	1.00
210	7	1.00
210	8	0.88
211	1	1.00
211	2	0.13
212	1	1.00
212	2	1.00
212	3	1.00
212	4	1.00
212	5	1.00
212	6	1.00
212	7	1.00
212	8	0.85
213	1	1.00
213	2	1.00
213	3	0.52
214	1	1.00
214	2	1.00
214	3	1.00
214	4	1.00
214	5	1.00
214	6	0.52
215	1	1.00
215	2	1.00
215	3	1.00
215	4	1.00
215	5	0.06
216	1	1.00
216	2	1.00
216	3	1.00
216	4	1.00
216	5	1.00
216	6	0.55
217	1	1.00
217	2	1.00
217	3	1.00
217	4	1.00
217	5	1.00
217	6	0.47
218	1	1.00
218	2	1.00
218	3	1.00
218	4	1.00
218	5	1.00
218	6	0.52
219	1	1.00
219	2	0.19
220	1	1.00
220	2	1.00
220	3	0.62
221	1	1.00
221	2	1.00
221	3	1.00
221	4	1.00
221	5	1.00
221	6	1.00
221	7	1.00
221	8	1.00
221	9	0.96
222	1	1.00
222	2	1.00
222	3	1.00
222	4	1.00
222	5	0.28
223	1	1.00
223	2	1.00
223	3	1.00
223	4	0.86
224	1	1.00
224	2	1.00
224	3	1.00
224	4	1.00
224	5	1.00
224	6	0.57
225	1	1.00
225	2	1.00
225	3	1.00
225	4	1.00
225	5	1.00
225	6	1.00
225	7	1.00
225	8	1.00
225	9	0.51
226	1	1.00
226	2	0.77
227	1	1.00
227	2	1.00
227	3	1.00
227	4	0.14
228	1	1.00
228	2	1.00
228	3	1.00
228	4	0.12
229	1	1.00
229	2	1.00
229	3	1.00
229	4	1.00
229	5	1.00
229	6	1.00
229	7	1.00
229	8	1.00
229	9	0.23
230	1	1.00
230	2	1.00
230	3	1.00
230	4	0.12
231	1	1.00
231	2	1.00
231	3	0.97
232	1	1.00
232	2	1.00
232	3	1.00
232	4	1.00
232	5	0.07
233	1	1.00
233	2	1.00
233	3	1.00
233	4	1.00
233	5	1.00
233	6	1.00
233	7	1.00
233	8	0.76
234	1	1.00
234	2	1.00
234	3	1.00
234	4	1.00
234	5	0.14
235	1	1.00
235	2	1.00
235	3	1.00
235	4	0.53
236	1	1.00
236	2	1.00
236	3	1.00
236	4	0.18
237	1	1.00
237	2	1.00
237	3	1.00
237	4	0.61
238	1	1.00
238	2	1.00
238	3	1.00
238	4	1.00
238	5	1.00
238	6	1.00
238	7	1.00
238	8	1.00
238	9	0.25
239	1	1.00
239	2	1.00
239	3	0.01
240	1	1.00
240	2	1.00
240	3	0.67
241	1	1.00
241	2	1.00
241	3	1.00
241	4	1.00
241	5	1.00
241	6	1.00
241	7	1.00
241	8	1.00
241	9	0.65
242	1	1.00
242	2	1.00
242	3	1.00
242	4	0.96
243	1	1.00
243	2	1.00
243	3	0.02
244	1	1.00
244	2	1.00
244	3	1.00
244	4	0.33
245	1	1.00
245	2	1.00
245	3	1.00
245	4	1.00
245	5	1.00
245	6	0.28
246	1	1.00
246	2	1.00
246	3	0.63
247	1	1.00
247	2	1.00
247	3	1.00
247	4	0.66
248	1	1.00
248	2	1.00
248	3	1.00
248	4	0.52
249	1	1.00
249	2	1.00
249	3	1.00
249	4	1.00
249	5	0.41
250	1	1.00
250	2	1.00
250	3	1.00
250	4	1.00
250	5	1.00
250	6	1.00
250	7	1.00
250	8	1.00
250	9	0.98
