p	r	R_p
8	19	1
8	20	1
8	21	0
8	22	1
8	23	0
8	24	0
8	25	0
8	26	0
8	27	1
8	28	1
8	29	1
8	30	1
8	31	1
8	32	0
8	33	0
8	34	1
8	35	1
8	36	1
8	37	1
8	38	1
8	39	0
8	40	1
9	1	1
9	2	1
9	3	1
9	4	1
9	5	0
9	6	1
9	7	1
9	8	1
9	9	1
9	10	1
9	11	1
9	12	1
9	13	1
9	14	1
9	15	1
9	16	1
9	17	1
9	18	1
9	19	1
9	20	1
9	21	0
9	22	1
9	23	1
9	24	1
9	25	1
9	26	1
9	27	1
9	28	1
9	29	1
9	30	1
9	31	1
9	32	0
9	33	0
9	34	1
9	35	1
9	36	1
9	37	1
9	38	1
9	39	1
9	40	1
10	1	1
10	2	1
10	3	1
10	4	1
10	5	0
10	6	1
10	7	1
10	8	1
10	9	1
10	10	1
10	11	1
10	12	1
10	13	1
10	14	1
10	15	1
10	16	1
10	17	1
10	18	1
10	19	1
10	20	1
10	21	0
10	22	1
10	23	1
10	24	1
10	25	1
10	26	1
10	27	1
10	28	1
10	29	1
10	30	1
10	31	1
10	32	0
10	33	0
10	34	1
10	35	1
10	36	1
10	37	1
10	38	1
10	39	1
10	40	1
11	1	0
11	2	1
11	3	0
11	4	0
11	5	0
11	6	0
11	7	0
11	8	1
11	9	1
11	10	0
11	11	1
11	12	0
11	13	0
11	14	0
11	15	0
11	16	1
11	17	1
11	18	1
11	19	0
11	20	1
11	21	0
11	22	0
11	23	1
11	24	1
11	25	1
11	26	1
11	27	0
11	28	0
11	29	0
11	30	1
11	31	1
11	32	0
11	33	0
11	34	1
11	35	0
11	36	1
11	37	0
11	38	1
11	39	1
11	40	0
12	1	0
12	2	1
12	3	0
12	4	0
12	5	0
12	6	0
12	7	0
12	8	1
12	9	1
12	10	0
12	11	1
12	12	0
12	13	0
12	14	0
12	15	0
12	16	1
12	17	1
12	18	1
12	19	0
12	20	0
12	21	0
12	22	0
12	23	0
12	24	0
12	25	0
12	26	1
12	27	0
12	28	0
12	29	0
12	30	1
12	31	1
12	32	0
12	33	0
12	34	1
12	35	0
12	36	1
12	37	0
12	38	1
12	39	0
12	40	0
13	1	1
13	2	0
13	3	0
13	4	1
13	5	1
13	6	1
13	7	1
13	8	1
13	9	0
13	10	1
13	11	0
13	12	0
13	13	1
13	14	1
13	15	0
13	16	0
13	17	0
13	18	0
13	19	0
13	20	1
13	21	1
13	22	1
13	23	0
13	24	0
13	25	0
13	26	0
13	27	0
13	28	1
13	29	1
13	30	0
13	31	0
13	32	1
13	33	1
13	34	1
13	35	1
13	36	1
13	37	0
13	38	1
13	39	0
13	40	1
14	1	1
14	2	1
14	3	1
14	4	1
14	5	0
14	6	1
14	7	1
14	8	1
14	9	1
14	10	1
14	11	0
14	12	1
14	13	1
14	14	1
14	15	1
14	16	0
14	17	0
14	18	0
14	19	1
14	20	1
14	21	0
14	22	1
14	23	1
14	24	1
14	25	1
14	26	1
14	27	1
14	28	1
14	29	1
14	30	1
14	31	1
14	32	0
14	33	0
14	34	1
14	35	1
14	36	1
14	37	1
14	38	1
14	39	1
14	40	1
15	1	0
15	2	0
15	3	0
15	4	1
15	5	1
15	6	1
15	7	0
15	8	0
15	9	0
15	10	1
15	11	1
15	12	0
15	13	0
15	14	0
15	15	1
15	16	1
15	17	0
15	18	1
15	19	0
15	20	0
15	21	0
15	22	0
15	23	0
15	24	0
15	25	0
15	26	0
15	27	1
15	28	0
15	29	1
15	30	0
15	31	0
15	32	1
15	33	0
15	34	0
15	35	0
15	36	0
15	37	0
15	38	0
15	39	0
15	40	0
16	1	1
16	2	0
16	3	1
16	4	1
16	5	0
16	6	1
16	7	1
16	8	0
16	9	0
16	10	1
16	11	0
16	12	1
16	13	1
16	14	1
16	15	1
16	16	0
16	17	0
16	18	0
16	19	1
16	20	0
16	21	0
16	22	1
16	23	0
16	24	0
16	25	0
16	26	0
16	27	1
16	28	1
16	29	1
16	30	0
16	31	0
16	32	0
16	33	0
16	34	0
16	35	1
16	36	0
16	37	1
16	38	0
16	39	0
16	40	1
17	1	0
17	2	0
17	3	0
17	4	1
17	5	0
17	6	1
17	7	0
17	8	0
17	9	0
17	10	1
17	11	1
17	12	1
17	13	0
17	14	0
17	15	1
17	16	1
17	17	1
17	18	1
17	19	1
17	20	0
17	21	0
17	22	0
17	23	0
17	24	0
17	25	0
17	26	0
17	27	1
17	28	0
17	29	1
17	30	0
17	31	0
17	32	0
17	33	0
17	34	0
17	35	0
17	36	0
17	37	0
17	38	0
17	39	0
17	40	0
18	1	0
18	2	1
18	3	1
18	4	0
18	5	0
18	6	0
18	7	1
18	8	1
18	9	1
18	10	0
18	11	0
18	12	0
18	13	1
18	14	0
18	15	0
18	16	0
18	17	0
18	18	0
18	19	0
18	20	0
18	21	0
18	22	1
18	23	0
18	24	0
18	25	0
18	26	1
18	27	0
18	28	1
18	29	0
18	30	1
18	31	1
18	32	0
18	33	0
18	34	1
18	35	1
18	36	1
18	37	0
18	38	1
18	39	0
18	40	1
19	1	1
19	2	1
19	3	1
19	4	1
19	5	0
19	6	1
19	7	1
19	8	1
19	9	1
19	10	1
19	11	1
19	12	1
19	13	1
19	14	1
19	15	1
19	16	1
19	17	1
19	18	1
19	19	1
19	20	1
19	21	0
19	22	1
19	23	1
19	24	1
19	25	1
19	26	1
19	27	1
19	28	1
19	29	1
19	30	1
19	31	1
19	32	0
19	33	0
19	34	1
19	35	1
19	36	1
19	37	1
19	38	1
19	39	1
19	40	1
20	1	1
20	2	0
20	3	0
20	4	1
20	5	1
20	6	1
20	7	1
20	8	1
20	9	0
20	10	1
20	11	0
20	12	0
20	13	1
20	14	1
20	15	0
20	16	0
20	17	0
20	18	0
20	19	0
20	20	1
20	21	1
20	22	1
20	23	0
20	24	0
20	25	0
20	26	0
20	27	0
20	28	1
20	29	1
20	30	0
20	31	0
20	32	1
20	33	1
20	34	1
20	35	1
20	36	1
20	37	0
20	38	1
20	39	0
20	40	1
21	1	0
21	2	0
21	3	1
21	4	1
21	5	0
21	6	1
21	7	1
21	8	1
21	9	0
21	10	0
21	11	0
21	12	0
21	13	1
21	14	0
21	15	1
21	16	0
21	17	0
21	18	0
21	19	1
21	20	0
21	21	0
21	22	1
21	23	0
21	24	0
21	25	0
21	26	0
21	27	0
21	28	1
21	29	1
21	30	1
21	31	1
21	32	0
21	33	0
21	34	1
21	35	1
21	36	1
21	37	0
21	38	1
21	39	0
21	40	1
22	1	1
22	2	0
22	3	1
22	4	0
22	5	0
22	6	0
22	7	1
22	8	0
22	9	0
22	10	0
22	11	1
22	12	0
22	13	1
22	14	1
22	15	0
22	16	1
22	17	1
22	18	1
22	19	0
22	20	0
22	21	0
22	22	1
22	23	0
22	24	0
22	25	0
22	26	0
22	27	0
22	28	1
22	29	0
22	30	0
22	31	0
22	32	0
22	33	0
22	34	0
22	35	1
22	36	0
22	37	1
22	38	0
22	39	0
22	40	1
23	1	0
23	2	1
23	3	0
23	4	0
23	5	1
23	6	0
23	7	0
23	8	1
23	9	1
23	10	0
23	11	1
23	12	0
23	13	0
23	14	0
23	15	0
23	16	1
23	17	1
23	18	1
23	19	0
23	20	1
23	21	1
23	22	0
23	23	1
23	24	1
23	25	1
23	26	1
23	27	0
23	28	0
23	29	0
23	30	1
23	31	1
23	32	1
23	33	1
23	34	1
23	35	0
23	36	1
23	37	0
23	38	1
23	39	1
23	40	0
24	1	1
24	2	1
24	3	1
24	4	1
24	5	0
24	6	1
24	7	1
24	8	1
24	9	1
24	10	1
24	11	1
24	12	1
24	13	1
24	14	1
24	15	1
24	16	1
24	17	1
24	18	1
24	19	1
24	20	1
24	21	0
24	22	1
24	23	1
24	24	1
24	25	1
24	26	1
24	27	1
24	28	1
24	29	1
24	30	1
24	31	1
24	32	0
24	33	0
24	34	1
24	35	1
24	36	1
24	37	1
24	38	1
24	39	1
24	40	1
25	1	1
25	2	1
25	3	0
25	4	0
25	5	0
25	6	1
25	7	1
25	8	1
25	9	1
25	10	0
25	11	1
25	12	1
25	13	0
25	14	1
25	15	0
25	16	1
25	17	1
25	18	1
25	19	0
25	20	0
25	21	0
25	22	0
25	23	1
25	24	1
25	25	0
25	26	0
25	27	1
25	28	1
25	29	1
25	30	0
25	31	1
25	32	0
25	33	0
25	34	1
25	35	1
25	36	1
25	37	1
25	38	1
25	39	1
25	40	1
26	1	1
26	2	1
26	3	1
26	4	1
26	5	0
26	6	1
26	7	1
26	8	1
26	9	1
26	10	1
26	11	0
26	12	1
26	13	1
26	14	1
26	15	1
26	16	0
26	17	0
26	18	0
26	19	1
26	20	1
26	21	0
26	22	1
26	23	1
26	24	1
26	25	1
26	26	1
26	27	1
26	28	1
26	29	1
26	30	1
26	31	1
26	32	0
26	33	0
26	34	1
26	35	1
26	36	1
26	37	1
26	38	1
26	39	1
26	40	1
27	1	1
27	2	0
27	3	1
27	4	1
27	5	0
27	6	1
27	7	1
27	8	0
27	9	0
27	10	1
27	11	0
27	12	1
27	13	1
27	14	1
27	15	1
27	16	0
27	17	0
27	18	0
27	19	1
27	20	0
27	21	0
27	22	1
27	23	0
27	24	0
27	25	0
27	26	0
27	27	1
27	28	1
27	29	1
27	30	0
27	31	0
27	32	0
27	33	0
27	34	0
27	35	1
27	36	0
27	37	1
27	38	0
27	39	0
27	40	1
28	1	1
28	2	0
28	3	1
28	4	1
28	5	0
28	6	1
28	7	1
28	8	1
28	9	0
28	10	1
28	11	0
28	12	1
28	13	1
28	14	1
28	15	1
28	16	0
28	17	0
28	18	0
28	19	1
28	20	1
28	21	0
28	22	1
28	23	0
28	24	0
28	25	0
28	26	0
28	27	1
28	28	1
28	29	1
28	30	1
28	31	1
28	32	0
28	33	0
28	34	1
28	35	1
28	36	1
28	37	1
28	38	1
28	39	0
28	40	1
29	1	1
29	2	0
29	3	1
29	4	1
29	5	0
29	6	1
29	7	1
29	8	0
29	9	0
29	10	1
29	11	0
29	12	1
29	13	1
29	14	1
29	15	1
29	16	0
29	17	0
29	18	0
29	19	1
29	20	0
29	21	0
29	22	1
29	23	0
29	24	0
29	25	0
29	26	0
29	27	1
29	28	1
29	29	1
29	30	0
29	31	0
29	32	0
29	33	0
29	34	0
29	35	1
29	36	0
29	37	1
29	38	0
29	39	0
29	40	1
30	1	1
30	2	0
30	3	0
30	4	0
30	5	0
30	6	1
30	7	1
30	8	1
30	9	0
30	10	0
30	11	0
30	12	1
30	13	0
30	14	1
30	15	0
30	16	0
30	17	0
30	18	0
30	19	0
30	20	0
30	21	0
30	22	0
30	23	0
30	24	0
30	25	0
30	26	0
30	27	1
30	28	1
30	29	1
30	30	0
30	31	1
30	32	0
30	33	0
30	34	1
30	35	1
30	36	1
30	37	1
30	38	1
30	39	0
30	40	1
31	1	0
31	2	1
31	3	0
31	4	0
31	5	1
31	6	0
31	7	0
31	8	1
31	9	1
31	10	0
31	11	1
31	12	0
31	13	0
31	14	0
31	15	0
31	16	1
31	17	1
31	18	1
31	19	0
31	20	1
31	21	1
31	22	0
31	23	1
31	24	1
31	25	1
31	26	1
31	27	0
31	28	0
31	29	0
31	30	1
31	31	1
31	32	1
31	33	1
31	34	1
31	35	0
31	36	1
31	37	0
31	38	1
31	39	1
31	40	0
32	1	1
32	2	0
32	3	0
32	4	0
32	5	1
32	6	0
32	7	1
32	8	0
32	9	0
32	10	0
32	11	1
32	12	0
32	13	1
32	14	1
32	15	0
32	16	1
32	17	0
32	18	1
32	19	0
32	20	0
32	21	1
32	22	1
32	23	0
32	24	0
32	25	0
32	26	0
32	27	0
32	28	1
32	29	0
32	30	0
32	31	0
32	32	1
32	33	1
32	34	0
32	35	1
32	36	0
32	37	0
32	38	0
32	39	0
32	40	1
33	1	1
33	2	0
33	3	1
33	4	1
33	5	0
33	6	1
33	7	1
33	8	0
33	9	0
33	10	1
33	11	0
33	12	1
33	13	1
33	14	1
33	15	1
33	16	0
33	17	0
33	18	0
33	19	1
33	20	0
33	21	0
33	22	1
33	23	0
33	24	0
33	25	0
33	26	0
33	27	1
33	28	1
33	29	1
33	30	0
33	31	0
33	32	0
33	33	0
33	34	0
33	35	1
33	36	0
33	37	1
33	38	0
33	39	0
33	40	1
34	1	0
34	2	0
34	3	0
34	4	1
34	5	0
34	6	1
34	7	0
34	8	0
34	9	0
34	10	1
34	11	1
34	12	1
34	13	0
34	14	0
34	15	1
34	16	1
34	17	1
34	18	1
34	19	1
34	20	0
34	21	0
34	22	0
34	23	0
34	24	0
34	25	0
34	26	0
34	27	1
34	28	0
34	29	1
34	30	0
34	31	0
34	32	0
34	33	0
34	34	0
34	35	0
34	36	0
34	37	0
34	38	0
34	39	0
34	40	0
35	1	1
35	2	1
35	3	1
35	4	1
35	5	0
35	6	1
35	7	1
35	8	1
35	9	1
35	10	1
35	11	0
35	12	1
35	13	1
35	14	1
35	15	1
35	16	0
35	17	0
35	18	0
35	19	1
35	20	1
35	21	0
35	22	1
35	23	1
35	24	1
35	25	1
35	26	1
35	27	1
35	28	1
35	29	1
35	30	1
35	31	1
35	32	0
35	33	0
35	34	1
35	35	1
35	36	1
35	37	1
35	38	1
35	39	1
35	40	1
36	1	1
36	2	1
36	3	1
36	4	1
36	5	0
36	6	1
36	7	1
36	8	0
36	9	1
36	10	1
36	11	1
36	12	1
36	13	1
36	14	1
36	15	1
36	16	1
36	17	1
36	18	1
36	19	1
36	20	0
36	21	0
36	22	1
36	23	1
36	24	1
36	25	1
36	26	1
36	27	1
36	28	1
36	29	1
36	30	0
36	31	0
36	32	0
36	33	0
36	34	0
36	35	1
36	36	0
36	37	1
36	38	0
36	39	1
36	40	1
37	1	0
37	2	1
37	3	0
37	4	0
37	5	0
37	6	0
37	7	0
37	8	1
37	9	1
37	10	0
37	11	1
37	12	0
37	13	0
37	14	0
37	15	0
37	16	1
37	17	0
37	18	1
37	19	0
37	20	0
37	21	0
37	22	0
37	23	0
37	24	1
37	25	0
37	26	0
37	27	0
37	28	0
37	29	0
37	30	0
37	31	0
37	32	0
37	33	0
37	34	1
37	35	0
37	36	1
37	37	0
37	38	1
37	39	1
37	40	0
38	1	1
38	2	1
38	3	1
38	4	1
38	5	0
38	6	1
38	7	1
38	8	1
38	9	1
38	10	1
38	11	1
38	12	1
38	13	1
38	14	1
38	15	1
38	16	1
38	17	1
38	18	1
38	19	1
38	20	1
38	21	0
38	22	1
38	23	1
38	24	1
38	25	1
38	26	1
38	27	1
38	28	1
38	29	1
38	30	1
38	31	1
38	32	0
38	33	0
38	34	1
38	35	1
38	36	1
38	37	1
38	38	1
38	39	1
38	40	1
39	1	1
39	2	1
39	3	1
39	4	0
39	5	0
39	6	0
39	7	1
39	8	1
39	9	1
39	10	0
39	11	0
39	12	0
39	13	1
39	14	1
39	15	0
39	16	0
39	17	0
39	18	0
39	19	0
39	20	1
39	21	0
39	22	1
39	23	1
39	24	1
39	25	1
39	26	1
39	27	0
39	28	1
39	29	0
39	30	1
39	31	1
39	32	0
39	33	0
39	34	1
39	35	1
39	36	1
39	37	1
39	38	1
39	39	1
39	40	1
40	1	1
40	2	1
40	3	1
40	4	1
40	5	0
40	6	1
40	7	1
40	8	0
40	9	1
40	10	1
40	11	1
40	12	1
40	13	1
40	14	1
40	15	1
40	16	1
40	17	1
40	18	1
40	19	1
40	20	0
40	21	0
40	22	1
40	23	1
40	24	1
40	25	1
40	26	1
40	27	1
40	28	1
40	29	1
40	30	0
40	31	0
40	32	0
40	33	0
40	34	0
40	35	1
40	36	0
40	37	1
40	38	0
40	39	1
40	40	1
41	1	1
41	2	1
41	3	1
41	4	1
41	5	0
41	6	1
41	7	1
41	8	1
41	9	1
41	10	1
41	11	1
41	12	1
41	13	1
41	14	1
41	15	1
41	16	1
41	17	1
41	18	1
41	19	1
41	20	1
41	21	0
41	22	1
41	23	1
41	24	1
41	25	1
41	26	1
41	27	1
41	28	1
41	29	1
41	30	1
41	31	1
41	32	0
41	33	0
41	34	1
41	35	1
41	36	1
41	37	1
41	38	1
41	39	1
41	40	1
42	1	0
42	2	1
42	3	0
42	4	0
42	5	0
42	6	0
42	7	0
42	8	1
42	9	1
42	10	0
42	11	0
42	12	0
42	13	0
42	14	0
42	15	0
42	16	1
42	17	0
42	18	0
42	19	0
42	20	0
42	21	0
42	22	0
42	23	1
42	24	1
42	25	1
42	26	0
42	27	0
42	28	0
42	29	0
42	30	1
42	31	1
42	32	0
42	33	0
42	34	1
42	35	0
42	36	1
42	37	0
42	38	1
42	39	1
42	40	0
43	1	1
43	2	0
43	3	0
43	4	0
43	5	0
43	6	0
43	7	1
43	8	0
43	9	0
43	10	0
43	11	1
43	12	0
43	13	1
43	14	1
43	15	0
43	16	1
43	17	0
43	18	1
43	19	0
43	20	0
43	21	0
43	22	1
43	23	0
43	24	0
43	25	0
43	26	0
43	27	0
43	28	1
43	29	0
43	30	0
43	31	0
43	32	0
43	33	0
43	34	0
43	35	1
43	36	0
43	37	0
43	38	0
43	39	0
43	40	1
44	1	1
44	2	1
44	3	1
44	4	1
44	5	1
44	6	1
44	7	1
44	8	0
44	9	1
44	10	1
44	11	1
44	12	1
44	13	1
44	14	1
44	15	1
44	16	1
44	17	1
44	18	1
44	19	1
44	20	0
44	21	1
44	22	1
44	23	1
44	24	1
44	25	1
44	26	1
44	27	1
44	28	1
44	29	1
44	30	0
44	31	0
44	32	1
44	33	1
44	34	0
44	35	1
44	36	0
44	37	1
44	38	0
44	39	1
44	40	1
45	1	1
45	2	0
45	3	1
45	4	0
45	5	1
45	6	0
45	7	1
45	8	0
45	9	0
45	10	0
45	11	1
45	12	0
45	13	1
45	14	1
45	15	0
45	16	1
45	17	1
45	18	1
45	19	0
45	20	0
45	21	1
45	22	1
45	23	0
45	24	0
45	25	0
45	26	0
45	27	0
45	28	1
45	29	0
45	30	0
45	31	0
45	32	1
45	33	1
45	34	0
45	35	1
45	36	0
45	37	1
45	38	0
45	39	0
45	40	1
46	1	1
46	2	0
46	3	1
46	4	1
46	5	0
46	6	1
46	7	1
46	8	0
46	9	0
46	10	1
46	11	0
46	12	1
46	13	1
46	14	1
46	15	1
46	16	0
46	17	0
46	18	0
46	19	1
46	20	0
46	21	0
46	22	1
46	23	0
46	24	0
46	25	0
46	26	0
46	27	1
46	28	1
46	29	1
46	30	0
46	31	0
46	32	0
46	33	0
46	34	0
46	35	1
46	36	0
46	37	1
46	38	0
46	39	0
46	40	1
47	1	0
47	2	1
47	3	1
47	4	1
47	5	1
47	6	1
47	7	1
47	8	0
47	9	1
47	10	0
47	11	1
47	12	0
47	13	1
47	14	0
47	15	1
47	16	1
47	17	1
47	18	1
47	19	1
47	20	0
47	21	1
47	22	1
47	23	0
47	24	0
47	25	0
47	26	1
47	27	0
47	28	1
47	29	1
47	30	0
47	31	0
47	32	1
47	33	0
47	34	0
47	35	1
47	36	0
47	37	0
47	38	0
47	39	0
47	40	1
48	1	1
48	2	0
48	3	1
48	4	0
48	5	0
48	6	0
48	7	1
48	8	0
48	9	0
48	10	0
48	11	1
48	12	0
48	13	1
48	14	1
48	15	0
48	16	1
48	17	1
48	18	1
48	19	0
48	20	0
48	21	0
48	22	1
48	23	0
48	24	0
48	25	0
48	26	0
48	27	0
48	28	1
48	29	0
48	30	0
48	31	0
48	32	0
48	33	0
48	34	0
48	35	1
48	36	0
48	37	1
48	38	0
48	39	0
48	40	1
49	1	1
49	2	1
49	3	1
49	4	1
49	5	0
49	6	1
49	7	1
49	8	0
49	9	1
49	10	1
49	11	1
49	12	1
49	13	1
49	14	1
49	15	1
49	16	1
49	17	1
49	18	1
49	19	1
49	20	0
49	21	0
49	22	1
49	23	1
49	24	1
49	25	1
49	26	1
49	27	1
49	28	1
49	29	1
49	30	0
49	31	0
49	32	0
49	33	0
49	34	0
49	35	1
49	36	0
49	37	1
49	38	0
49	39	1
49	40	1
50	1	1
50	2	1
50	3	1
50	4	0
50	5	0
50	6	0
50	7	1
50	8	1
50	9	1
50	10	0
50	11	0
50	12	0
50	13	1
50	14	1
50	15	0
50	16	0
50	17	0
50	18	0
50	19	0
50	20	1
50	21	0
50	22	1
50	23	1
50	24	1
50	25	1
50	26	1
50	27	0
50	28	1
50	29	0
50	30	1
50	31	1
50	32	0
50	33	0
50	34	1
50	35	1
50	36	1
50	37	1
50	38	1
50	39	1
50	40	1
51	1	0
51	2	1
51	3	0
51	4	0
51	5	0
51	6	0
51	7	0
51	8	1
51	9	1
51	10	0
51	11	1
51	12	0
51	13	0
51	14	0
51	15	0
51	16	1
51	17	1
51	18	1
51	19	0
51	20	1
51	21	0
51	22	0
51	23	1
51	24	1
51	25	1
51	26	1
51	27	0
51	28	0
51	29	0
51	30	1
51	31	1
51	32	0
51	33	0
51	34	1
51	35	0
51	36	1
51	37	0
51	38	1
51	39	1
51	40	0
52	1	1
52	2	0
52	3	1
52	4	1
52	5	0
52	6	1
52	7	1
52	8	0
52	9	0
52	10	1
52	11	0
52	12	1
52	13	1
52	14	1
52	15	1
52	16	0
52	17	0
52	18	0
52	19	1
52	20	0
52	21	0
52	22	1
52	23	0
52	24	0
52	25	0
52	26	0
52	27	1
52	28	1
52	29	1
52	30	0
52	31	0
52	32	0
52	33	0
52	34	0
52	35	1
52	36	0
52	37	1
52	38	0
52	39	0
52	40	1
53	1	1
53	2	1
53	3	1
53	4	1
53	5	0
53	6	1
53	7	1
53	8	1
53	9	1
53	10	1
53	11	1
53	12	1
53	13	1
53	14	1
53	15	1
53	16	1
53	17	1
53	18	1
53	19	1
53	20	1
53	21	0
53	22	1
53	23	1
53	24	1
53	25	1
53	26	1
53	27	1
53	28	1
53	29	1
53	30	1
53	31	1
53	32	0
53	33	0
53	34	1
53	35	1
53	36	1
53	37	1
53	38	1
53	39	1
53	40	1
54	1	0
54	2	0
54	3	0
54	4	1
54	5	1
54	6	1
54	7	0
54	8	0
54	9	0
54	10	1
54	11	1
54	12	0
54	13	0
54	14	0
54	15	1
54	16	1
54	17	0
54	18	1
54	19	0
54	20	0
54	21	0
54	22	0
54	23	0
54	24	0
54	25	0
54	26	0
54	27	1
54	28	0
54	29	1
54	30	0
54	31	0
54	32	1
54	33	0
54	34	0
54	35	0
54	36	0
54	37	0
54	38	0
54	39	0
54	40	0
55	1	1
55	2	0
55	3	1
55	4	1
55	5	0
55	6	1
55	7	1
55	8	0
55	9	0
55	10	1
55	11	0
55	12	1
55	13	1
55	14	1
55	15	1
55	16	0
55	17	0
55	18	0
55	19	1
55	20	0
55	21	0
55	22	1
55	23	0
55	24	0
55	25	0
55	26	0
55	27	1
55	28	1
55	29	1
55	30	0
55	31	0
55	32	0
55	33	0
55	34	0
55	35	1
55	36	0
55	37	1
55	38	0
55	39	0
55	40	1
56	1	1
56	2	0
56	3	1
56	4	1
56	5	1
56	6	1
56	7	1
56	8	1
56	9	0
56	10	1
56	11	0
56	12	1
56	13	1
56	14	1
56	15	1
56	16	0
56	17	0
56	18	0
56	19	1
56	20	1
56	21	1
56	22	1
56	23	0
56	24	0
56	25	0
56	26	0
56	27	1
56	28	1
56	29	1
56	30	1
56	31	1
56	32	1
56	33	1
56	34	1
56	35	1
56	36	1
56	37	1
56	38	1
56	39	0
56	40	1
57	1	1
57	2	0
57	3	1
57	4	1
57	5	0
57	6	1
57	7	1
57	8	0
57	9	0
57	10	1
57	11	0
57	12	1
57	13	1
57	14	1
57	15	1
57	16	0
57	17	0
57	18	0
57	19	1
57	20	0
57	21	0
57	22	1
57	23	0
57	24	0
57	25	0
57	26	0
57	27	1
57	28	1
57	29	1
57	30	0
57	31	0
57	32	0
57	33	0
57	34	0
57	35	1
57	36	0
57	37	1
57	38	0
57	39	0
57	40	1
58	1	1
58	2	1
58	3	1
58	4	1
58	5	0
58	6	1
58	7	1
58	8	1
58	9	1
58	10	1
58	11	1
58	12	1
58	13	1
58	14	1
58	15	1
58	16	1
58	17	1
58	18	1
58	19	1
58	20	1
58	21	0
58	22	1
58	23	1
58	24	1
58	25	1
58	26	1
58	27	1
58	28	1
58	29	1
58	30	1
58	31	1
58	32	0
58	33	0
58	34	1
58	35	1
58	36	1
58	37	1
58	38	1
58	39	1
58	40	1
59	1	1
59	2	1
59	3	0
59	4	1
59	5	0
59	6	1
59	7	1
59	8	1
59	9	1
59	10	1
