p	d	Pr(p,d)
34	4	1.00
34	5	0.40
35	1	1.00
35	2	0.49
36	1	1.00
36	2	0.83
37	1	1.00
37	2	1.00
37	3	1.00
37	4	1.00
37	5	0.12
38	1	1.00
38	2	0.27
39	1	1.00
39	2	1.00
39	3	1.00
39	4	1.00
39	5	0.61
40	1	1.00
40	2	1.00
40	3	0.84
41	1	1.00
41	2	0.48
42	1	1.00
42	2	1.00
42	3	1.00
42	4	0.80
43	1	1.00
43	2	1.00
43	3	0.31
44	1	1.00
44	2	1.00
44	3	1.00
44	4	1.00
44	5	0.32
45	1	1.00
45	2	1.00
45	3	1.00
45	4	1.00
45	5	1.00
45	6	0.36
46	1	1.00
46	2	1.00
46	3	1.00
46	4	1.00
46	5	1.00
46	6	0.07
47	1	1.00
47	2	0.00
48	1	1.00
48	2	1.00
48	3	1.00
48	4	1.00
48	5	1.00
48	6	0.63
49	1	1.00
49	2	1.00
49	3	1.00
49	4	1.00
49	5	1.00
49	6	0.51
50	1	1.00
50	2	1.00
50	3	0.72
51	1	1.00
51	2	1.00
51	3	0.82
52	1	1.00
52	2	1.00
52	3	0.06
53	1	1.00
53	2	1.00
53	3	1.00
53	4	1.00
53	5	1.00
53	6	0.74
54	1	1.00
54	2	1.00
54	3	1.00
54	4	1.00
54	5	1.00
54	6	0.83
55	1	1.00
55	2	1.00
55	3	0.03
56	1	1.00
56	2	1.00
56	3	1.00
56	4	1.00
56	5	1.00
56	6	1.00
56	7	1.00
56	8	0.17
57	1	1.00
57	2	1.00
57	3	0.66
58	1	1.00
58	2	1.00
58	3	1.00
58	4	0.63
59	1	1.00
59	2	1.00
59	3	0.73
60	1	1.00
60	2	1.00
60	3	1.00
60	4	0.81
61	1	1.00
61	2	1.00
61	3	1.00
61	4	1.00
61	5	1.00
61	6	1.00
61	7	1.00
61	8	1.00
61	9	1.00
61	10	1.00
61	11	0.34
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	0.65
63	1	1.00
63	2	0.19
64	1	1.00
64	2	1.00
64	3	1.00
64	4	1.00
64	5	0.95
65	1	1.00
65	2	0.97
66	1	1.00
66	2	0.38
67	1	1.00
67	2	1.00
67	3	1.00
67	4	1.00
67	5	1.00
67	6	1.00
67	7	1.00
67	8	1.00
67	9	0.62
68	1	1.00
68	2	1.00
68	3	1.00
68	4	1.00
68	5	1.00
68	6	1.00
68	7	1.00
68	8	0.00
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	1.00
69	6	1.00
69	7	1.00
69	8	1.00
69	9	0.76
70	1	1.00
70	2	0.03
71	1	1.00
71	2	1.00
71	3	1.00
71	4	0.16
72	1	1.00
72	2	0.94
73	1	1.00
73	2	1.00
73	3	1.00
73	4	1.00
73	5	1.00
73	6	1.00
73	7	1.00
73	8	1.00
73	9	1.00
73	10	1.00
73	11	0.12
74	1	1.00
74	2	1.00
74	3	1.00
74	4	1.00
74	5	1.00
74	6	1.00
74	7	1.00
74	8	0.39
75	1	1.00
75	2	1.00
75	3	1.00
75	4	1.00
75	5	1.00
75	6	1.00
75	7	1.00
75	8	1.00
75	9	0.73
76	1	1.00
76	2	0.65
77	1	1.00
77	2	1.00
77	3	1.00
77	4	1.00
77	5	1.00
77	6	0.69
78	1	1.00
78	2	1.00
78	3	1.00
78	4	1.00
78	5	1.00
78	6	0.40
79	1	1.00
79	2	1.00
79	3	1.00
79	4	1.00
79	5	1.00
79	6	1.00
79	7	0.08
80	1	1.00
80	2	0.08
81	1	1.00
81	2	1.00
81	3	1.00
81	4	1.00
81	5	1.00
81	6	1.00
81	7	1.00
81	8	1.00
81	9	1.00
81	10	0.89
82	1	1.00
82	2	0.77
83	1	1.00
83	2	1.00
83	3	1.00
83	4	0.04
84	1	1.00
84	2	1.00
84	3	1.00
84	4	0.00
85	1	1.00
85	2	1.00
85	3	0.04
86	1	1.00
86	2	1.00
86	3	1.00
86	4	1.00
86	5	1.00
86	6	1.00
86	7	0.91
87	1	1.00
87	2	1.00
87	3	1.00
87	4	0.77
88	1	1.00
88	2	1.00
88	3	1.00
88	4	1.00
88	5	1.00
88	6	1.00
88	7	0.21
89	1	1.00
89	2	1.00
89	3	0.72
90	1	1.00
90	2	1.00
90	3	1.00
90	4	0.09
91	1	1.00
91	2	1.00
91	3	1.00
91	4	1.00
91	5	0.72
92	1	1.00
92	2	1.00
92	3	1.00
92	4	1.00
92	5	1.00
92	6	1.00
92	7	0.86
93	1	1.00
93	2	1.00
93	3	0.07
94	1	1.00
94	2	1.00
94	3	1.00
94	4	1.00
94	5	1.00
94	6	1.00
94	7	1.00
94	8	0.04
95	1	1.00
95	2	1.00
95	3	1.00
95	4	1.00
95	5	1.00
95	6	0.71
96	1	1.00
96	2	1.00
96	3	0.12
97	1	1.00
97	2	1.00
97	3	0.29
98	1	1.00
98	2	1.00
98	3	1.00
98	4	1.00
98	5	1.00
98	6	1.00
98	7	1.00
98	8	1.00
98	9	1.00
98	10	0.96
99	1	1.00
99	2	1.00
99	3	1.00
99	4	1.00
99	5	0.59
100	1	1.00
100	2	1.00
100	3	0.34
101	1	1.00
101	2	1.00
101	3	1.00
101	4	1.00
101	5	1.00
101	6	1.00
101	7	1.00
101	8	1.00
101	9	1.00
101	10	0.45
102	1	1.00
102	2	1.00
102	3	1.00
102	4	1.00
102	5	1.00
102	6	1.00
102	7	1.00
102	8	1.00
102	9	0.35
103	1	1.00
103	2	1.00
103	3	1.00
103	4	1.00
103	5	1.00
103	6	1.00
103	7	1.00
103	8	1.00
103	9	1.00
103	10	0.95
104	1	1.00
104	2	1.00
104	3	1.00
104	4	0.21
105	1	1.00
105	2	1.00
105	3	1.00
105	4	0.11
106	1	1.00
106	2	1.00
106	3	1.00
106	4	1.00
106	5	1.00
106	6	1.00
106	7	1.00
106	8	1.00
106	9	1.00
106	10	1.00
106	11	0.41
107	1	1.00
107	2	1.00
107	3	1.00
107	4	1.00
107	5	1.00
107	6	1.00
107	7	1.00
107	8	1.00
107	9	1.00
107	10	1.00
107	11	0.33
108	1	1.00
108	2	0.06
109	1	1.00
109	2	1.00
109	3	1.00
109	4	1.00
109	5	1.00
109	6	1.00
109	7	1.00
109	8	0.22
110	1	1.00
110	2	1.00
110	3	1.00
110	4	1.00
110	5	1.00
110	6	1.00
110	7	1.00
110	8	1.00
110	9	0.39
111	1	1.00
111	2	1.00
111	3	1.00
111	4	0.26
112	1	1.00
112	2	1.00
112	3	1.00
112	4	1.00
112	5	1.00
112	6	1.00
112	7	1.00
112	8	1.00
112	9	1.00
112	10	1.00
112	11	0.98
113	1	1.00
113	2	1.00
113	3	0.69
114	1	1.00
114	2	1.00
114	3	1.00
114	4	1.00
114	5	1.00
114	6	1.00
114	7	1.00
114	8	1.00
114	9	1.00
114	10	1.00
114	11	0.03
115	1	1.00
115	2	1.00
115	3	1.00
115	4	1.00
115	5	1.00
115	6	1.00
115	7	1.00
115	8	1.00
115	9	1.00
115	10	0.99
116	1	1.00
116	2	0.91
117	1	1.00
117	2	1.00
117	3	0.56
118	1	1.00
118	2	1.00
118	3	1.00
118	4	1.00
118	5	1.00
118	6	1.00
118	7	0.16
119	1	1.00
119	2	1.00
119	3	1.00
119	4	0.67
120	1	1.00
120	2	1.00
120	3	1.00
120	4	1.00
120	5	0.02
121	1	1.00
121	2	0.71
122	1	1.00
122	2	1.00
122	3	1.00
122	4	0.37
123	1	1.00
123	2	1.00
123	3	0.49
124	1	1.00
124	2	1.00
124	3	0.10
125	1	1.00
125	2	0.07
126	1	1.00
126	2	1.00
126	3	1.00
126	4	0.74
127	1	1.00
127	2	1.00
127	3	1.00
127	4	1.00
127	5	1.00
127	6	1.00
127	7	1.00
127	8	0.56
128	1	1.00
128	2	1.00
128	3	1.00
128	4	1.00
128	5	1.00
128	6	1.00
128	7	1.00
128	8	0.69
129	1	1.00
129	2	1.00
129	3	1.00
129	4	1.00
129	5	0.64
130	1	1.00
130	2	1.00
130	3	1.00
130	4	1.00
130	5	1.00
130	6	1.00
130	7	1.00
130	8	1.00
130	9	0.42
131	1	1.00
131	2	1.00
131	3	1.00
131	4	1.00
131	5	1.00
131	6	0.49
132	1	1.00
132	2	1.00
132	3	0.79
133	1	1.00
133	2	1.00
133	3	1.00
133	4	0.68
134	1	1.00
134	2	1.00
134	3	0.04
135	1	1.00
135	2	1.00
135	3	0.42
136	1	1.00
136	2	0.70
137	1	1.00
137	2	1.00
137	3	0.91
138	1	1.00
138	2	1.00
138	3	0.50
139	1	1.00
139	2	1.00
139	3	1.00
139	4	0.20
140	1	1.00
140	2	1.00
140	3	0.66
141	1	1.00
141	2	0.80
142	1	1.00
142	2	1.00
142	3	1.00
142	4	1.00
142	5	1.00
142	6	1.00
142	7	1.00
142	8	1.00
142	9	1.00
142	10	0.53
143	1	1.00
143	2	1.00
143	3	0.17
144	1	1.00
144	2	1.00
144	3	0.35
145	1	1.00
145	2	0.22
146	1	1.00
146	2	1.00
146	3	1.00
146	4	1.00
146	5	1.00
146	6	1.00
146	7	0.28
147	1	1.00
147	2	1.00
147	3	1.00
147	4	1.00
147	5	0.03
148	1	1.00
148	2	1.00
148	3	0.90
149	1	1.00
149	2	1.00
149	3	1.00
149	4	1.00
149	5	1.00
149	6	1.00
149	7	1.00
149	8	1.00
149	9	1.00
149	10	0.53
150	1	1.00
150	2	1.00
150	3	0.46
151	1	1.00
151	2	1.00
151	3	1.00
151	4	1.00
151	5	1.00
151	6	1.00
151	7	0.31
152	1	1.00
152	2	0.98
153	1	1.00
153	2	1.00
153	3	0.30
154	1	1.00
154	2	1.00
154	3	0.67
155	1	1.00
155	2	1.00
155	3	1.00
155	4	1.00
155	5	1.00
155	6	1.00
155	7	0.18
156	1	1.00
156	2	1.00
156	3	1.00
156	4	1.00
156	5	0.54
157	1	1.00
157	2	0.01
158	1	1.00
158	2	1.00
158	3	0.07
159	1	1.00
159	2	1.00
159	3	1.00
159	4	0.55
160	1	1.00
160	2	1.00
160	3	1.00
160	4	1.00
160	5	0.29
161	1	1.00
161	2	1.00
161	3	1.00
161	4	0.30
162	1	1.00
162	2	1.00
162	3	1.00
162	4	0.38
163	1	1.00
163	2	0.76
164	1	1.00
164	2	1.00
164	3	1.00
164	4	0.72
165	1	1.00
165	2	1.00
165	3	1.00
165	4	1.00
165	5	1.00
165	6	1.00
165	7	1.00
165	8	0.72
166	1	1.00
166	2	1.00
166	3	0.22
167	1	1.00
167	2	1.00
167	3	1.00
167	4	1.00
167	5	1.00
167	6	0.93
168	1	1.00
168	2	1.00
168	3	0.94
169	1	1.00
169	2	0.07
170	1	1.00
170	2	1.00
170	3	1.00
170	4	0.03
171	1	1.00
171	2	1.00
171	3	1.00
171	4	1.00
171	5	0.55
172	1	1.00
172	2	1.00
172	3	0.79
173	1	1.00
173	2	1.00
173	3	1.00
173	4	1.00
173	5	1.00
173	6	1.00
173	7	1.00
173	8	1.00
173	9	1.00
173	10	0.14
174	1	1.00
174	2	0.97
175	1	1.00
175	2	1.00
175	3	1.00
175	4	1.00
175	5	1.00
175	6	0.89
176	1	1.00
176	2	1.00
176	3	1.00
176	4	1.00
176	5	1.00
176	6	1.00
176	7	1.00
176	8	0.96
177	1	1.00
177	2	0.73
178	1	1.00
178	2	1.00
178	3	1.00
178	4	1.00
178	5	1.00
178	6	1.00
178	7	1.00
178	8	1.00
178	9	0.51
179	1	1.00
179	2	1.00
179	3	0.04
180	1	1.00
180	2	1.00
180	3	1.00
180	4	1.00
180	5	1.00
180	6	0.69
181	1	1.00
181	2	1.00
181	3	0.84
182	1	1.00
182	2	1.00
182	3	0.00
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	1.00
183	6	1.00
183	7	0.68
184	1	1.00
184	2	1.00
184	3	1.00
184	4	0.14
185	1	1.00
185	2	1.00
185	3	1.00
185	4	1.00
185	5	0.85
186	1	1.00
186	2	1.00
186	3	1.00
186	4	0.73
187	1	1.00
187	2	0.24
188	1	1.00
188	2	1.00
188	3	1.00
188	4	0.26
189	1	1.00
189	2	1.00
189	3	1.00
189	4	1.00
189	5	1.00
189	6	1.00
189	7	1.00
189	8	1.00
189	9	1.00
189	10	1.00
189	11	0.80
190	1	1.00
190	2	1.00
190	3	1.00
190	4	0.02
191	1	1.00
191	2	0.52
192	1	1.00
192	2	1.00
192	3	0.23
193	1	1.00
193	2	1.00
193	3	1.00
193	4	0.26
194	1	1.00
194	2	1.00
194	3	1.00
194	4	0.71
195	1	1.00
195	2	1.00
195	3	1.00
195	4	1.00
195	5	1.00
195	6	1.00
195	7	1.00
195	8	0.56
196	1	1.00
196	2	1.00
196	3	1.00
196	4	0.90
197	1	1.00
197	2	1.00
197	3	0.46
198	1	1.00
198	2	1.00
198	3	1.00
198	4	1.00
198	5	0.34
199	1	1.00
199	2	1.00
199	3	1.00
199	4	0.34
200	1	1.00
200	2	1.00
200	3	1.00
200	4	1.00
200	5	1.00
200	6	0.91
201	1	1.00
201	2	1.00
201	3	1.00
201	4	1.00
201	5	1.00
201	6	1.00
201	7	1.00
201	8	1.00
201	9	1.00
201	10	1.00
201	11	0.64
202	1	1.00
202	2	1.00
202	3	1.00
202	4	1.00
202	5	1.00
202	6	1.00
202	7	1.00
202	8	1.00
202	9	1.00
202	10	1.00
202	11	0.46
203	1	1.00
203	2	1.00
203	3	1.00
203	4	1.00
203	5	1.00
203	6	1.00
203	7	0.22
204	1	1.00
204	2	1.00
204	3	1.00
204	4	1.00
204	5	1.00
204	6	1.00
204	7	1.00
204	8	1.00
204	9	0.33
205	1	1.00
205	2	1.00
205	3	1.00
205	4	1.00
205	5	1.00
205	6	1.00
205	7	1.00
205	8	1.00
205	9	1.00
205	10	1.00
205	11	0.61
206	1	1.00
206	2	1.00
206	3	0.12
207	1	1.00
207	2	0.17
208	1	1.00
208	2	1.00
208	3	1.00
208	4	1.00
208	5	1.00
208	6	1.00
208	7	0.97
209	1	1.00
209	2	1.00
209	3	1.00
209	4	1.00
209	5	1.00
209	6	1.00
209	7	1.00
209	8	1.00
209	9	0.74
210	1	1.00
210	2	1.00
210	3	0.26
211	1	1.00
211	2	1.00
211	3	0.59
212	1	1.00
212	2	1.00
212	3	1.00
212	4	1.00
212	5	1.00
212	6	1.00
212	7	1.00
212	8	1.00
212	9	1.00
212	10	0.22
213	1	1.00
213	2	1.00
213	3	1.00
213	4	0.42
214	1	1.00
214	2	0.70
215	1	1.00
215	2	0.20
216	1	1.00
216	2	1.00
216	3	1.00
216	4	1.00
216	5	1.00
216	6	1.00
216	7	1.00
216	8	0.38
217	1	1.00
217	2	1.00
217	3	1.00
217	4	1.00
217	5	1.00
217	6	1.00
217	7	1.00
217	8	0.77
218	1	1.00
218	2	1.00
218	3	1.00
218	4	1.00
218	5	0.47
219	1	1.00
219	2	0.36
220	1	1.00
220	2	1.00
220	3	0.07
221	1	1.00
221	2	1.00
221	3	1.00
221	4	0.19
222	1	1.00
222	2	1.00
222	3	0.76
223	1	1.00
223	2	1.00
223	3	1.00
223	4	0.44
224	1	1.00
224	2	1.00
224	3	1.00
224	4	0.62
225	1	1.00
225	2	1.00
225	3	1.00
225	4	1.00
225	5	1.00
225	6	1.00
225	7	0.06
226	1	1.00
226	2	1.00
226	3	0.62
227	1	1.00
227	2	1.00
227	3	1.00
227	4	1.00
227	5	1.00
227	6	1.00
227	7	0.98
228	1	1.00
228	2	1.00
228	3	1.00
228	4	0.78
229	1	1.00
229	2	1.00
229	3	1.00
229	4	0.04
230	1	1.00
230	2	1.00
230	3	1.00
230	4	1.00
230	5	1.00
230	6	1.00
230	7	1.00
230	8	1.00
230	9	1.00
230	10	1.00
230	11	0.50
231	1	1.00
231	2	0.11
232	1	1.00
232	2	1.00
232	3	1.00
232	4	0.44
233	1	1.00
233	2	1.00
233	3	0.62
234	1	1.00
234	2	1.00
234	3	0.86
235	1	1.00
235	2	1.00
235	3	1.00
235	4	1.00
235	5	1.00
235	6	0.58
236	1	1.00
236	2	0.71
237	1	1.00
237	2	1.00
237	3	1.00
237	4	1.00
237	5	1.00
237	6	0.85
238	1	1.00
238	2	1.00
238	3	1.00
238	4	1.00
238	5	0.20
239	1	1.00
239	2	1.00
239	3	1.00
239	4	1.00
239	5	1.00
239	6	0.58
240	1	1.00
240	2	1.00
240	3	0.46
241	1	1.00
241	2	1.00
241	3	1.00
241	4	1.00
241	5	1.00
241	6	0.41
242	1	1.00
242	2	0.64
243	1	1.00
243	2	0.89
244	1	1.00
244	2	1.00
244	3	1.00
244	4	1.00
244	5	0.14
245	1	1.00
245	2	0.35
246	1	1.00
246	2	1.00
246	3	1.00
246	4	0.48
247	1	1.00
247	2	1.00
247	3	0.96
248	1	1.00
248	2	0.74
249	1	1.00
249	2	1.00
249	3	1.00
249	4	1.00
249	5	1.00
249	6	0.70
250	1	1.00
250	2	0.40
251	1	1.00
251	2	1.00
251	3	1.00
251	4	1.00
251	5	1.00
251	6	1.00
251	7	0.99
252	1	1.00
252	2	1.00
252	3	1.00
252	4	0.70
253	1	1.00
253	2	1.00
253	3	0.39
254	1	1.00
254	2	1.00
254	3	1.00
254	4	1.00
254	5	1.00
254	6	0.27
255	1	1.00
255	2	1.00
255	3	1.00
255	4	1.00
255	5	1.00
255	6	1.00
255	7	0.65
256	1	1.00
256	2	1.00
256	3	1.00
256	4	0.40
257	1	1.00
257	2	1.00
257	3	1.00
257	4	0.28
258	1	1.00
258	2	1.00
258	3	0.08
259	1	1.00
259	2	1.00
259	3	1.00
259	4	1.00
259	5	1.00
259	6	0.73
260	1	1.00
260	2	0.88
261	1	1.00
261	2	1.00
261	3	0.39
262	1	1.00
262	2	1.00
262	3	1.00
262	4	1.00
262	5	1.00
262	6	1.00
262	7	1.00
262	8	0.22
263	1	1.00
263	2	1.00
263	3	1.00
263	4	1.00
263	5	0.84
264	1	1.00
264	2	1.00
264	3	1.00
264	4	1.00
264	5	1.00
264	6	1.00
264	7	1.00
264	8	1.00
264	9	1.00
264	10	1.00
264	11	0.30
265	1	1.00
265	2	0.79
266	1	1.00
266	2	0.76
267	1	1.00
267	2	1.00
267	3	0.54
268	1	1.00
268	2	0.10
269	1	1.00
269	2	0.71
270	1	1.00
270	2	1.00
270	3	1.00
270	4	0.92
271	1	1.00
271	2	0.28
272	1	1.00
272	2	1.00
272	3	1.00
272	4	1.00
272	5	1.00
272	6	1.00
272	7	1.00
272	8	1.00
272	9	0.69
273	1	1.00
273	2	1.00
273	3	1.00
273	4	1.00
273	5	1.00
273	6	1.00
273	7	1.00
273	8	1.00
273	9	0.87
274	1	1.00
274	2	1.00
274	3	1.00
274	4	1.00
274	5	1.00
274	6	1.00
274	7	1.00
274	8	1.00
274	9	0.04
275	1	1.00
275	2	1.00
275	3	0.93
276	1	1.00
276	2	1.00
276	3	0.75
277	1	1.00
277	2	1.00
277	3	1.00
277	4	1.00
277	5	1.00
277	6	1.00
277	7	0.49
278	1	1.00
278	2	1.00
278	3	0.41
279	1	1.00
279	2	1.00
279	3	1.00
279	4	1.00
279	5	0.38
280	1	1.00
280	2	1.00
280	3	1.00
280	4	1.00
280	5	0.15
281	1	1.00
281	2	1.00
281	3	0.82
282	1	1.00
282	2	1.00
282	3	0.82
283	1	1.00
283	2	1.00
283	3	1.00
283	4	1.00
283	5	1.00
283	6	1.00
283	7	1.00
283	8	1.00
283	9	1.00
283	10	0.99
284	1	1.00
284	2	1.00
284	3	1.00
284	4	1.00
284	5	1.00
284	6	1.00
284	7	0.11
285	1	1.00
285	2	1.00
285	3	1.00
285	4	1.00
285	5	0.40
286	1	1.00
286	2	1.00
286	3	1.00
286	4	1.00
286	5	1.00
286	6	0.84
287	1	1.00
287	2	1.00
287	3	1.00
287	4	1.00
287	5	1.00
287	6	1.00
287	7	1.00
287	8	1.00
287	9	1.00
287	10	1.00
288	1	1.00
288	2	1.00
288	3	1.00
288	4	1.00
288	5	1.00
288	6	1.00
288	7	1.00
288	8	0.06
289	1	1.00
289	2	0.11
290	1	1.00
290	2	0.37
291	1	1.00
291	2	1.00
291	3	1.00
291	4	0.64
292	1	1.00
292	2	1.00
292	3	1.00
292	4	1.00
292	5	1.00
292	6	0.57
293	1	1.00
293	2	1.00
293	3	1.00
293	4	1.00
293	5	1.00
293	6	1.00
293	7	1.00
293	8	0.60
294	1	1.00
294	2	1.00
294	3	0.49
295	1	1.00
295	2	1.00
295	3	1.00
295	4	0.10
296	1	1.00
296	2	1.00
296	3	1.00
296	4	0.77
297	1	1.00
297	2	1.00
297	3	1.00
297	4	1.00
297	5	1.00
297	6	1.00
297	7	1.00
297	8	1.00
297	9	1.00
297	10	1.00
297	11	0.05
298	1	1.00
298	2	1.00
298	3	0.01
299	1	1.00
299	2	1.00
299	3	1.00
299	4	0.47
300	1	1.00
300	2	0.68
301	1	1.00
301	2	1.00
301	3	0.60
302	1	1.00
302	2	1.00
302	3	1.00
302	4	1.00
302	5	0.39
303	1	1.00
303	2	1.00
303	3	1.00
303	4	0.46
304	1	1.00
304	2	1.00
304	3	1.00
304	4	1.00
304	5	1.00
304	6	1.00
304	7	0.22
305	1	1.00
305	2	1.00
305	3	1.00
305	4	0.99
306	1	1.00
306	2	0.36
307	1	1.00
307	2	1.00
307	3	1.00
307	4	1.00
307	5	1.00
307	6	0.82
308	1	1.00
308	2	1.00
308	3	1.00
308	4	1.00
308	5	0.44
309	1	1.00
309	2	0.05
310	1	1.00
310	2	1.00
310	3	1.00
310	4	0.65
311	1	1.00
311	2	1.00
311	3	0.23
312	1	1.00
312	2	1.00
312	3	0.70
313	1	1.00
313	2	1.00
313	3	1.00
313	4	1.00
313	5	1.00
313	6	1.00
313	7	1.00
313	8	1.00
313	9	0.04
314	1	1.00
314	2	1.00
314	3	1.00
314	4	1.00
314	5	1.00
314	6	1.00
314	7	1.00
314	8	0.98
315	1	1.00
315	2	0.66
316	1	1.00
316	2	1.00
316	3	1.00
316	4	1.00
316	5	1.00
316	6	0.73
317	1	1.00
317	2	1.00
317	3	1.00
317	4	1.00
317	5	1.00
317	6	1.00
317	7	1.00
317	8	1.00
317	9	1.00
317	10	1.00
317	11	0.79
318	1	1.00
318	2	0.10
319	1	1.00
319	2	1.00
319	3	1.00
319	4	1.00
319	5	0.87
320	1	1.00
320	2	1.00
320	3	0.23
321	1	1.00
321	2	1.00
321	3	1.00
321	4	0.83
322	1	1.00
322	2	1.00
322	3	1.00
322	4	1.00
322	5	1.00
322	6	1.00
322	7	1.00
322	8	1.00
322	9	0.49
323	1	1.00
323	2	1.00
323	3	1.00
323	4	0.05
324	1	1.00
324	2	1.00
324	3	1.00
324	4	1.00
324	5	1.00
324	6	1.00
324	7	1.00
324	8	0.06
325	1	1.00
325	2	1.00
325	3	1.00
325	4	0.95
326	1	1.00
326	2	0.82
327	1	1.00
327	2	1.00
327	3	1.00
327	4	0.47
328	1	1.00
328	2	1.00
328	3	1.00
328	4	0.44
329	1	1.00
329	2	1.00
329	3	1.00
329	4	0.52
330	1	1.00
330	2	1.00
330	3	1.00
330	4	1.00
330	5	0.02
331	1	1.00
331	2	1.00
331	3	1.00
331	4	0.95
332	1	1.00
332	2	1.00
332	3	1.00
332	4	1.00
332	5	1.00
332	6	1.00
332	7	0.81
333	1	1.00
333	2	1.00
333	3	1.00
333	4	1.00
333	5	0.31
334	1	1.00
334	2	1.00
334	3	1.00
334	4	1.00
334	5	1.00
334	6	1.00
334	7	0.87
335	1	1.00
335	2	0.42
336	1	1.00
336	2	1.00
336	3	1.00
336	4	0.40
337	1	1.00
337	2	1.00
337	3	1.00
337	4	0.45
338	1	1.00
338	2	1.00
338	3	1.00
338	4	1.00
338	5	1.00
338	6	0.99
339	1	1.00
339	2	1.00
339	3	1.00
339	4	0.17
340	1	1.00
340	2	1.00
340	3	1.00
340	4	1.00
340	5	1.00
340	6	0.33
341	1	1.00
341	2	1.00
341	3	1.00
341	4	1.00
341	5	1.00
341	6	1.00
341	7	1.00
341	8	1.00
341	9	1.00
341	10	1.00
341	11	0.21
342	1	1.00
342	2	1.00
342	3	1.00
342	4	1.00
342	5	1.00
342	6	1.00
342	7	0.57
343	1	1.00
343	2	1.00
343	3	1.00
343	4	0.84
344	1	1.00
344	2	1.00
344	3	1.00
344	4	1.00
344	5	1.00
344	6	1.00
344	7	1.00
344	8	0.07
345	1	1.00
345	2	1.00
345	3	1.00
345	4	1.00
345	5	1.00
345	6	1.00
345	7	0.64
346	1	1.00
346	2	1.00
346	3	1.00
346	4	0.89
347	1	1.00
347	2	1.00
347	3	1.00
347	4	1.00
347	5	0.53
348	1	1.00
348	2	1.00
348	3	1.00
348	4	1.00
348	5	1.00
348	6	0.53
349	1	1.00
349	2	1.00
349	3	1.00
349	4	1.00
349	5	1.00
349	6	1.00
349	7	0.93
350	1	1.00
350	2	1.00
350	3	1.00
350	4	0.60
351	1	1.00
351	2	1.00
351	3	1.00
351	4	1.00
351	5	0.34
352	1	1.00
352	2	1.00
352	3	0.69
353	1	1.00
353	2	1.00
353	3	1.00
353	4	1.00
353	5	1.00
353	6	0.24
354	1	1.00
354	2	1.00
354	3	0.06
355	1	1.00
355	2	1.00
355	3	1.00
355	4	1.00
355	5	1.00
355	6	1.00
355	7	1.00
355	8	1.00
355	9	1.00
355	10	1.00
355	11	0.11
356	1	1.00
356	2	0.31
357	1	1.00
357	2	1.00
357	3	0.62
358	1	1.00
358	2	0.35
359	1	1.00
359	2	1.00
359	3	0.70
360	1	1.00
360	2	1.00
360	3	1.00
360	4	0.30
361	1	1.00
361	2	1.00
361	3	1.00
361	4	1.00
361	5	1.00
361	6	1.00
361	7	1.00
361	8	1.00
361	9	0.35
362	1	1.00
362	2	1.00
362	3	1.00
362	4	1.00
362	5	1.00
362	6	1.00
