p	d	Pr(p,d)
33	3	1.00
33	4	1.00
33	5	1.00
33	6	1.00
33	7	1.00
33	8	0.87
34	1	1.00
34	2	1.00
34	3	1.00
34	4	0.83
35	1	1.00
35	2	1.00
35	3	0.12
36	1	1.00
36	2	1.00
36	3	0.00
37	1	1.00
37	2	1.00
37	3	1.00
37	4	1.00
37	5	1.00
37	6	1.00
37	7	0.83
38	1	1.00
38	2	1.00
38	3	0.98
39	1	1.00
39	2	1.00
39	3	1.00
39	4	1.00
39	5	1.00
39	6	1.00
39	7	1.00
39	8	1.00
39	9	0.40
40	1	1.00
40	2	1.00
40	3	1.00
40	4	1.00
40	5	0.83
41	1	1.00
41	2	1.00
41	3	1.00
41	4	0.37
42	1	1.00
42	2	1.00
42	3	1.00
42	4	1.00
42	5	0.02
43	1	1.00
43	2	1.00
43	3	1.00
43	4	1.00
43	5	1.00
43	6	0.34
44	1	1.00
44	2	1.00
44	3	1.00
44	4	0.22
45	1	1.00
45	2	1.00
45	3	1.00
45	4	1.00
45	5	1.00
45	6	1.00
45	7	0.77
46	1	1.00
46	2	1.00
46	3	1.00
46	4	0.09
47	1	1.00
47	2	1.00
47	3	1.00
47	4	1.00
47	5	1.00
47	6	1.00
47	7	0.00
48	1	1.00
48	2	1.00
48	3	1.00
48	4	1.00
48	5	1.00
48	6	1.00
48	7	1.00
48	8	1.00
48	9	1.00
48	10	1.00
48	11	0.97
49	1	1.00
49	2	1.00
49	3	1.00
49	4	0.77
50	1	1.00
50	2	1.00
50	3	1.00
50	4	1.00
50	5	1.00
50	6	0.28
51	1	1.00
51	2	1.00
51	3	1.00
51	4	0.82
52	1	1.00
52	2	1.00
52	3	0.06
53	1	1.00
53	2	1.00
53	3	1.00
53	4	1.00
53	5	1.00
53	6	1.00
53	7	0.06
54	1	1.00
54	2	1.00
54	3	1.00
54	4	1.00
54	5	1.00
54	6	1.00
54	7	1.00
54	8	0.98
55	1	1.00
55	2	1.00
55	3	1.00
55	4	1.00
55	5	1.00
55	6	0.26
56	1	1.00
56	2	1.00
56	3	0.43
57	1	1.00
57	2	1.00
57	3	1.00
57	4	0.25
58	1	1.00
58	2	1.00
58	3	0.25
59	1	1.00
59	2	1.00
59	3	0.91
60	1	1.00
60	2	1.00
60	3	0.67
61	1	1.00
61	2	1.00
61	3	1.00
61	4	1.00
61	5	1.00
61	6	0.52
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	1.00
62	7	0.11
63	1	1.00
63	2	1.00
63	3	1.00
63	4	1.00
63	5	1.00
63	6	1.00
63	7	1.00
63	8	1.00
63	9	1.00
63	10	1.00
63	11	0.07
64	1	1.00
64	2	0.19
65	1	1.00
65	2	1.00
65	3	1.00
65	4	1.00
65	5	1.00
65	6	0.99
66	1	1.00
66	2	1.00
66	3	0.56
67	1	1.00
67	2	1.00
67	3	1.00
67	4	0.69
68	1	1.00
68	2	1.00
68	3	0.03
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	1.00
69	6	1.00
69	7	0.71
70	1	1.00
70	2	1.00
70	3	1.00
70	4	1.00
70	5	1.00
70	6	1.00
70	7	1.00
70	8	0.73
71	1	1.00
71	2	1.00
71	3	1.00
71	4	1.00
71	5	1.00
71	6	0.52
72	1	1.00
72	2	1.00
72	3	1.00
72	4	1.00
72	5	1.00
72	6	1.00
72	7	0.48
73	1	1.00
73	2	1.00
73	3	1.00
73	4	1.00
73	5	1.00
73	6	1.00
73	7	1.00
73	8	1.00
73	9	0.80
74	1	1.00
74	2	0.29
75	1	1.00
75	2	1.00
75	3	1.00
75	4	1.00
75	5	1.00
75	6	1.00
75	7	0.70
76	1	1.00
76	2	1.00
76	3	0.71
77	1	1.00
77	2	1.00
77	3	1.00
77	4	1.00
77	5	1.00
77	6	1.00
77	7	1.00
77	8	1.00
77	9	1.00
77	10	0.83
78	1	1.00
78	2	1.00
78	3	1.00
78	4	1.00
78	5	0.76
79	1	1.00
79	2	1.00
79	3	1.00
79	4	0.67
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	0.02
81	1	1.00
81	2	1.00
81	3	1.00
81	4	0.96
82	1	1.00
82	2	1.00
82	3	1.00
82	4	1.00
82	5	0.30
83	1	1.00
83	2	1.00
83	3	1.00
83	4	1.00
83	5	1.00
83	6	1.00
83	7	1.00
83	8	0.10
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	0.18
85	1	1.00
85	2	1.00
85	3	0.06
86	1	1.00
86	2	1.00
86	3	1.00
86	4	0.21
87	1	1.00
87	2	1.00
87	3	1.00
87	4	1.00
87	5	1.00
87	6	1.00
87	7	1.00
87	8	0.58
88	1	1.00
88	2	1.00
88	3	0.91
89	1	1.00
89	2	1.00
89	3	1.00
89	4	1.00
89	5	0.55
90	1	1.00
90	2	1.00
90	3	0.08
91	1	1.00
91	2	1.00
91	3	1.00
91	4	0.26
92	1	1.00
92	2	1.00
92	3	0.53
93	1	1.00
93	2	1.00
93	3	1.00
93	4	1.00
93	5	1.00
93	6	1.00
93	7	1.00
93	8	1.00
93	9	1.00
93	10	0.87
94	1	1.00
94	2	1.00
94	3	0.46
95	1	1.00
95	2	1.00
95	3	0.60
96	1	1.00
96	2	1.00
96	3	1.00
96	4	1.00
96	5	0.97
97	1	1.00
97	2	1.00
97	3	1.00
97	4	1.00
97	5	1.00
97	6	1.00
97	7	0.26
98	1	1.00
98	2	0.91
99	1	1.00
99	2	1.00
99	3	0.61
100	1	1.00
100	2	1.00
100	3	1.00
100	4	1.00
100	5	1.00
100	6	1.00
100	7	1.00
100	8	0.35
101	1	1.00
101	2	1.00
101	3	1.00
101	4	1.00
101	5	1.00
101	6	1.00
101	7	1.00
101	8	1.00
101	9	1.00
101	10	1.00
101	11	0.45
102	1	1.00
102	2	1.00
102	3	1.00
102	4	1.00
102	5	1.00
102	6	0.66
103	1	1.00
103	2	1.00
103	3	1.00
103	4	1.00
103	5	1.00
103	6	1.00
103	7	0.26
104	1	1.00
104	2	1.00
104	3	1.00
104	4	1.00
104	5	0.26
105	1	1.00
105	2	1.00
105	3	0.84
106	1	1.00
106	2	1.00
106	3	1.00
106	4	0.17
107	1	1.00
107	2	1.00
107	3	0.75
108	1	1.00
108	2	1.00
108	3	1.00
108	4	1.00
108	5	1.00
108	6	1.00
108	7	1.00
108	8	1.00
108	9	1.00
108	10	1.00
108	11	0.34
109	1	1.00
109	2	0.92
110	1	1.00
110	2	1.00
110	3	0.56
111	1	1.00
111	2	1.00
111	3	1.00
111	4	1.00
111	5	1.00
111	6	1.00
111	7	1.00
111	8	1.00
111	9	0.30
112	1	1.00
112	2	1.00
112	3	1.00
112	4	1.00
112	5	1.00
112	6	0.19
113	1	1.00
113	2	1.00
113	3	0.04
114	1	1.00
114	2	1.00
114	3	1.00
114	4	1.00
114	5	1.00
114	6	1.00
114	7	0.83
115	1	1.00
115	2	0.98
116	1	1.00
116	2	1.00
116	3	1.00
116	4	1.00
116	5	1.00
116	6	1.00
116	7	1.00
116	8	1.00
116	9	1.00
116	10	0.49
117	1	1.00
117	2	1.00
117	3	1.00
117	4	1.00
117	5	0.98
118	1	1.00
118	2	0.69
119	1	1.00
119	2	1.00
119	3	0.91
120	1	1.00
120	2	1.00
120	3	1.00
120	4	1.00
120	5	1.00
120	6	1.00
120	7	1.00
120	8	1.00
120	9	0.31
121	1	1.00
121	2	1.00
121	3	1.00
121	4	0.52
122	1	1.00
122	2	1.00
122	3	1.00
122	4	1.00
122	5	1.00
122	6	1.00
122	7	1.00
122	8	1.00
122	9	1.00
122	10	0.50
123	1	1.00
123	2	1.00
123	3	1.00
123	4	1.00
123	5	1.00
123	6	1.00
123	7	1.00
123	8	0.92
124	1	1.00
124	2	1.00
124	3	1.00
124	4	1.00
124	5	1.00
124	6	1.00
124	7	0.25
125	1	1.00
125	2	1.00
125	3	1.00
125	4	1.00
125	5	1.00
125	6	1.00
125	7	1.00
125	8	0.10
126	1	1.00
126	2	1.00
126	3	1.00
126	4	1.00
126	5	1.00
126	6	1.00
126	7	1.00
126	8	1.00
126	9	0.60
127	1	1.00
127	2	1.00
127	3	1.00
127	4	1.00
127	5	1.00
127	6	1.00
127	7	0.83
128	1	1.00
128	2	0.43
129	1	1.00
129	2	0.08
130	1	1.00
130	2	1.00
130	3	0.59
131	1	1.00
131	2	1.00
131	3	1.00
131	4	1.00
131	5	1.00
131	6	0.57
132	1	1.00
132	2	1.00
132	3	1.00
132	4	1.00
132	5	1.00
132	6	1.00
132	7	1.00
132	8	1.00
132	9	1.00
132	10	1.00
132	11	0.31
133	1	1.00
133	2	1.00
133	3	0.02
134	1	1.00
134	2	1.00
134	3	1.00
134	4	1.00
134	5	1.00
134	6	1.00
134	7	0.60
135	1	1.00
135	2	1.00
135	3	1.00
135	4	0.74
136	1	1.00
136	2	1.00
136	3	1.00
136	4	1.00
136	5	0.14
137	1	1.00
137	2	1.00
137	3	1.00
137	4	1.00
137	5	1.00
137	6	1.00
137	7	1.00
137	8	0.56
138	1	1.00
138	2	1.00
138	3	1.00
138	4	1.00
138	5	1.00
138	6	1.00
138	7	1.00
138	8	1.00
138	9	0.43
139	1	1.00
139	2	1.00
139	3	1.00
139	4	1.00
139	5	1.00
139	6	1.00
139	7	1.00
139	8	1.00
139	9	1.00
139	10	0.42
140	1	1.00
140	2	1.00
140	3	1.00
140	4	1.00
140	5	0.51
141	1	1.00
141	2	1.00
141	3	1.00
141	4	0.50
142	1	1.00
142	2	1.00
142	3	0.48
143	1	1.00
143	2	1.00
143	3	1.00
143	4	0.12
144	1	1.00
144	2	1.00
144	3	1.00
144	4	1.00
144	5	1.00
144	6	1.00
144	7	1.00
144	8	1.00
144	9	1.00
144	10	1.00
144	11	0.73
145	1	1.00
145	2	0.78
146	1	1.00
146	2	1.00
146	3	1.00
146	4	0.49
147	1	1.00
147	2	0.84
148	1	1.00
148	2	0.24
149	1	1.00
149	2	1.00
149	3	1.00
149	4	1.00
149	5	1.00
149	6	0.10
150	1	1.00
150	2	1.00
150	3	1.00
150	4	1.00
150	5	1.00
150	6	0.14
151	1	1.00
151	2	1.00
151	3	1.00
151	4	0.28
152	1	1.00
152	2	1.00
152	3	1.00
152	4	1.00
152	5	1.00
152	6	1.00
152	7	1.00
152	8	1.00
152	9	1.00
152	10	0.92
153	1	1.00
153	2	1.00
153	3	1.00
153	4	0.99
154	1	1.00
154	2	1.00
154	3	1.00
154	4	1.00
154	5	0.61
155	1	1.00
155	2	1.00
155	3	1.00
155	4	0.98
156	1	1.00
156	2	1.00
156	3	1.00
156	4	1.00
156	5	1.00
156	6	1.00
156	7	1.00
156	8	1.00
156	9	1.00
156	10	1.00
156	11	0.40
157	1	1.00
157	2	1.00
157	3	1.00
157	4	1.00
157	5	1.00
157	6	1.00
157	7	1.00
157	8	1.00
157	9	1.00
157	10	1.00
157	11	0.37
158	1	1.00
158	2	1.00
158	3	1.00
158	4	0.48
159	1	1.00
159	2	1.00
159	3	1.00
159	4	1.00
159	5	1.00
159	6	0.16
160	1	1.00
160	2	1.00
160	3	1.00
160	4	1.00
160	5	0.62
161	1	1.00
161	2	1.00
161	3	1.00
161	4	1.00
161	5	1.00
161	6	1.00
161	7	1.00
161	8	1.00
161	9	0.21
162	1	1.00
162	2	1.00
162	3	0.78
163	1	1.00
163	2	1.00
163	3	1.00
163	4	1.00
163	5	1.00
163	6	1.00
163	7	0.65
164	1	1.00
164	2	1.00
164	3	1.00
164	4	0.17
165	1	1.00
165	2	1.00
165	3	1.00
165	4	1.00
165	5	1.00
165	6	1.00
165	7	1.00
165	8	1.00
165	9	1.00
165	10	0.84
166	1	1.00
166	2	1.00
166	3	0.10
167	1	1.00
167	2	1.00
167	3	1.00
167	4	1.00
167	5	1.00
167	6	1.00
167	7	0.65
168	1	1.00
168	2	1.00
168	3	1.00
168	4	1.00
168	5	1.00
168	6	1.00
168	7	1.00
168	8	1.00
168	9	1.00
168	10	1.00
168	11	0.18
169	1	1.00
169	2	0.47
170	1	1.00
170	2	1.00
170	3	1.00
170	4	0.65
171	1	1.00
171	2	1.00
171	3	1.00
171	4	1.00
171	5	1.00
171	6	1.00
171	7	1.00
171	8	0.59
172	1	1.00
172	2	1.00
172	3	1.00
172	4	1.00
172	5	0.30
173	1	1.00
173	2	1.00
173	3	1.00
173	4	0.87
174	1	1.00
174	2	1.00
174	3	1.00
174	4	0.15
175	1	1.00
175	2	1.00
175	3	1.00
175	4	1.00
175	5	0.57
176	1	1.00
176	2	1.00
176	3	1.00
176	4	1.00
176	5	1.00
176	6	1.00
176	7	1.00
176	8	1.00
176	9	0.27
177	1	1.00
177	2	1.00
177	3	1.00
177	4	1.00
177	5	1.00
177	6	1.00
177	7	1.00
177	8	1.00
177	9	1.00
177	10	1.00
177	11	0.74
178	1	1.00
178	2	0.32
179	1	1.00
179	2	0.84
180	1	1.00
180	2	1.00
180	3	1.00
180	4	1.00
180	5	0.60
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	1.00
181	6	1.00
181	7	1.00
181	8	1.00
181	9	1.00
181	10	0.25
182	1	1.00
182	2	1.00
182	3	1.00
182	4	1.00
182	5	1.00
182	6	1.00
182	7	1.00
182	8	1.00
182	9	0.08
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	0.85
184	1	1.00
184	2	1.00
184	3	1.00
184	4	1.00
184	5	1.00
184	6	0.04
185	1	1.00
185	2	1.00
185	3	1.00
185	4	1.00
185	5	1.00
185	6	1.00
185	7	1.00
185	8	0.38
186	1	1.00
186	2	1.00
186	3	1.00
186	4	1.00
186	5	1.00
186	6	0.43
187	1	1.00
187	2	1.00
187	3	0.61
188	1	1.00
188	2	1.00
188	3	1.00
188	4	1.00
188	5	1.00
188	6	1.00
188	7	0.53
189	1	1.00
189	2	0.53
190	1	1.00
190	2	1.00
190	3	0.82
191	1	1.00
191	2	1.00
191	3	1.00
191	4	1.00
191	5	0.92
192	1	1.00
192	2	1.00
192	3	1.00
192	4	1.00
192	5	1.00
192	6	1.00
192	7	1.00
192	8	1.00
192	9	1.00
192	10	0.79
193	1	1.00
193	2	1.00
193	3	1.00
193	4	1.00
193	5	1.00
193	6	1.00
193	7	1.00
193	8	0.48
194	1	1.00
194	2	1.00
194	3	0.73
195	1	1.00
195	2	1.00
195	3	1.00
195	4	0.15
196	1	1.00
196	2	1.00
196	3	1.00
196	4	0.78
197	1	1.00
197	2	1.00
197	3	0.79
198	1	1.00
198	2	1.00
198	3	1.00
198	4	1.00
198	5	1.00
198	6	1.00
198	7	0.98
199	1	1.00
199	2	1.00
199	3	1.00
199	4	1.00
199	5	1.00
199	6	0.07
200	1	1.00
200	2	1.00
200	3	1.00
200	4	0.31
201	1	1.00
201	2	1.00
201	3	1.00
201	4	0.56
202	1	1.00
202	2	1.00
202	3	1.00
202	4	0.13
203	1	1.00
203	2	1.00
203	3	1.00
203	4	1.00
203	5	1.00
203	6	1.00
203	7	1.00
203	8	0.38
204	1	1.00
204	2	1.00
204	3	1.00
204	4	1.00
204	5	1.00
204	6	1.00
204	7	1.00
204	8	0.11
205	1	1.00
205	2	1.00
205	3	1.00
205	4	1.00
205	5	1.00
205	6	0.72
206	1	1.00
206	2	1.00
206	3	1.00
206	4	0.79
207	1	1.00
207	2	1.00
207	3	0.31
208	1	1.00
208	2	1.00
208	3	1.00
208	4	1.00
208	5	1.00
208	6	1.00
208	7	1.00
208	8	1.00
208	9	1.00
208	10	1.00
208	11	0.88
209	1	1.00
209	2	1.00
209	3	1.00
209	4	1.00
209	5	1.00
209	6	0.96
210	1	1.00
210	2	0.06
211	1	1.00
211	2	1.00
211	3	0.23
212	1	1.00
212	2	1.00
212	3	1.00
212	4	1.00
212	5	0.94
213	1	1.00
213	2	1.00
213	3	1.00
213	4	1.00
213	5	1.00
213	6	1.00
213	7	1.00
213	8	1.00
213	9	0.76
214	1	1.00
214	2	1.00
214	3	1.00
214	4	1.00
214	5	1.00
214	6	1.00
214	7	1.00
214	8	1.00
214	9	1.00
214	10	1.00
214	11	0.92
215	1	1.00
215	2	1.00
215	3	1.00
215	4	0.62
216	1	1.00
216	2	1.00
216	3	0.57
217	1	1.00
217	2	1.00
217	3	1.00
217	4	1.00
217	5	1.00
217	6	1.00
217	7	1.00
217	8	1.00
217	9	0.86
218	1	1.00
218	2	1.00
218	3	1.00
218	4	1.00
218	5	1.00
218	6	0.40
219	1	1.00
219	2	1.00
219	3	1.00
219	4	1.00
219	5	0.87
220	1	1.00
220	2	1.00
220	3	1.00
220	4	1.00
220	5	1.00
220	6	1.00
220	7	1.00
220	8	0.63
221	1	1.00
221	2	1.00
221	3	1.00
221	4	1.00
221	5	1.00
221	6	1.00
221	7	1.00
221	8	1.00
221	9	0.54
222	1	1.00
222	2	1.00
222	3	1.00
222	4	0.43
223	1	1.00
223	2	1.00
223	3	1.00
223	4	1.00
223	5	1.00
223	6	1.00
223	7	0.50
224	1	1.00
224	2	1.00
224	3	1.00
224	4	1.00
224	5	1.00
224	6	1.00
224	7	1.00
224	8	1.00
224	9	1.00
224	10	0.16
225	1	1.00
225	2	1.00
225	3	1.00
225	4	0.73
226	1	1.00
226	2	1.00
226	3	1.00
226	4	0.25
227	1	1.00
227	2	1.00
227	3	1.00
227	4	1.00
227	5	1.00
227	6	1.00
227	7	0.15
228	1	1.00
228	2	1.00
228	3	1.00
228	4	1.00
228	5	0.09
229	1	1.00
229	2	1.00
229	3	1.00
229	4	1.00
229	5	0.28
230	1	1.00
230	2	1.00
230	3	1.00
230	4	1.00
230	5	0.27
231	1	1.00
231	2	1.00
231	3	1.00
231	4	0.22
232	1	1.00
232	2	1.00
232	3	0.65
233	1	1.00
233	2	1.00
233	3	1.00
233	4	1.00
233	5	1.00
233	6	1.00
233	7	1.00
233	8	1.00
233	9	1.00
233	10	0.55
234	1	1.00
234	2	1.00
234	3	0.00
235	1	1.00
235	2	1.00
235	3	1.00
235	4	0.30
236	1	1.00
236	2	1.00
236	3	0.44
237	1	1.00
237	2	1.00
237	3	0.56
238	1	1.00
238	2	1.00
238	3	1.00
238	4	1.00
238	5	1.00
238	6	1.00
238	7	1.00
238	8	1.00
238	9	1.00
238	10	1.00
238	11	0.70
239	1	1.00
239	2	1.00
239	3	0.09
240	1	1.00
240	2	1.00
240	3	1.00
240	4	1.00
240	5	1.00
240	6	1.00
240	7	1.00
240	8	0.62
241	1	1.00
241	2	1.00
241	3	0.78
242	1	1.00
242	2	1.00
242	3	1.00
242	4	1.00
242	5	1.00
242	6	1.00
242	7	1.00
242	8	0.11
243	1	1.00
243	2	1.00
243	3	1.00
243	4	1.00
243	5	1.00
243	6	1.00
243	7	1.00
243	8	1.00
243	9	1.00
243	10	1.00
243	11	0.16
244	1	1.00
244	2	1.00
244	3	1.00
244	4	1.00
244	5	1.00
244	6	1.00
244	7	1.00
244	8	1.00
244	9	0.99
245	1	1.00
245	2	1.00
245	3	1.00
245	4	1.00
245	5	1.00
245	6	1.00
245	7	1.00
245	8	0.86
246	1	1.00
246	2	1.00
246	3	1.00
246	4	0.81
247	1	1.00
247	2	1.00
247	3	1.00
247	4	1.00
247	5	1.00
247	6	0.11
248	1	1.00
248	2	1.00
248	3	0.82
249	1	1.00
249	2	1.00
249	3	1.00
249	4	0.94
250	1	1.00
250	2	1.00
250	3	1.00
250	4	1.00
250	5	1.00
250	6	0.22
251	1	1.00
251	2	0.62
252	1	1.00
252	2	1.00
252	3	0.37
253	1	1.00
253	2	1.00
253	3	1.00
253	4	1.00
253	5	1.00
253	6	1.00
253	7	1.00
253	8	1.00
253	9	1.00
253	10	0.41
254	1	1.00
254	2	1.00
254	3	0.47
255	1	1.00
255	2	1.00
255	3	1.00
256	1	1.00
256	2	1.00
256	3	1.00
256	4	1.00
256	5	1.00
256	6	1.00
256	7	1.00
256	8	0.10
257	1	1.00
257	2	1.00
257	3	1.00
257	4	1.00
257	5	0.12
258	1	1.00
258	2	1.00
258	3	1.00
258	4	1.00
258	5	1.00
258	6	1.00
258	7	1.00
258	8	1.00
258	9	1.00
258	10	1.00
258	11	0.62
259	1	1.00
259	2	1.00
259	3	0.23
260	1	1.00
260	2	0.71
261	1	1.00
261	2	1.00
261	3	0.22
262	1	1.00
262	2	1.00
262	3	1.00
262	4	1.00
262	5	1.00
262	6	1.00
262	7	0.27
263	1	1.00
263	2	1.00
263	3	1.00
263	4	1.00
263	5	1.00
263	6	1.00
263	7	1.00
263	8	1.00
263	9	1.00
263	10	0.01
264	1	1.00
264	2	0.81
265	1	1.00
265	2	1.00
265	3	1.00
265	4	0.16
266	1	1.00
266	2	1.00
266	3	1.00
266	4	1.00
266	5	0.89
267	1	1.00
267	2	1.00
267	3	1.00
267	4	1.00
267	5	1.00
267	6	1.00
267	7	1.00
267	8	1.00
267	9	1.00
267	10	1.00
267	11	0.29
268	1	1.00
268	2	1.00
268	3	1.00
268	4	1.00
268	5	1.00
268	6	0.56
269	1	1.00
269	2	1.00
269	3	1.00
269	4	0.26
270	1	1.00
270	2	1.00
270	3	1.00
270	4	0.75
271	1	1.00
271	2	1.00
271	3	1.00
271	4	1.00
271	5	1.00
271	6	1.00
271	7	1.00
271	8	1.00
271	9	1.00
271	10	0.88
272	1	1.00
272	2	1.00
272	3	1.00
272	4	1.00
272	5	1.00
272	6	0.50
273	1	1.00
273	2	1.00
273	3	1.00
273	4	1.00
273	5	1.00
273	6	1.00
273	7	1.00
273	8	1.00
273	9	0.35
274	1	1.00
274	2	1.00
274	3	0.56
275	1	1.00
275	2	1.00
275	3	1.00
275	4	1.00
275	5	1.00
275	6	1.00
275	7	1.00
275	8	0.29
276	1	1.00
276	2	1.00
276	3	1.00
276	4	0.95
277	1	1.00
277	2	1.00
277	3	0.38
278	1	1.00
278	2	0.23
279	1	1.00
279	2	1.00
279	3	1.00
279	4	1.00
279	5	0.54
280	1	1.00
280	2	1.00
280	3	1.00
280	4	0.33
281	1	1.00
281	2	1.00
281	3	1.00
281	4	0.06
282	1	1.00
282	2	1.00
282	3	0.96
283	1	1.00
283	2	1.00
283	3	0.06
284	1	1.00
284	2	1.00
284	3	1.00
284	4	1.00
284	5	0.38
285	1	1.00
285	2	1.00
285	3	1.00
285	4	1.00
285	5	1.00
285	6	1.00
285	7	1.00
285	8	1.00
285	9	0.91
286	1	1.00
286	2	1.00
286	3	1.00
286	4	1.00
286	5	1.00
286	6	1.00
286	7	1.00
286	8	0.08
287	1	1.00
287	2	1.00
287	3	1.00
287	4	1.00
287	5	1.00
287	6	1.00
287	7	1.00
287	8	0.56
288	1	1.00
288	2	1.00
288	3	1.00
288	4	0.64
289	1	1.00
289	2	1.00
289	3	0.34
290	1	1.00
290	2	1.00
290	3	1.00
290	4	1.00
290	5	1.00
290	6	1.00
290	7	1.00
290	8	1.00
290	9	1.00
290	10	0.64
291	1	1.00
291	2	1.00
291	3	1.00
291	4	0.39
292	1	1.00
292	2	1.00
292	3	1.00
292	4	1.00
292	5	1.00
292	6	0.96
293	1	1.00
293	2	0.55
294	1	1.00
294	2	1.00
294	3	1.00
294	4	1.00
294	5	1.00
294	6	1.00
294	7	0.90
295	1	1.00
295	2	0.34
296	1	1.00
296	2	1.00
296	3	0.42
297	1	1.00
297	2	1.00
297	3	1.00
297	4	0.12
298	1	1.00
298	2	1.00
298	3	1.00
298	4	1.00
298	5	1.00
298	6	1.00
298	7	1.00
298	8	1.00
298	9	0.02
299	1	1.00
299	2	1.00
299	3	1.00
299	4	1.00
299	5	1.00
299	6	1.00
299	7	1.00
299	8	1.00
299	9	1.00
299	10	0.02
300	1	1.00
300	2	1.00
300	3	1.00
300	4	1.00
300	5	1.00
300	6	1.00
300	7	0.84
301	1	1.00
301	2	1.00
301	3	1.00
301	4	1.00
301	5	1.00
301	6	1.00
301	7	0.97
302	1	1.00
302	2	1.00
302	3	0.72
303	1	1.00
303	2	1.00
303	3	1.00
303	4	0.17
304	1	1.00
304	2	1.00
304	3	0.96
305	1	1.00
305	2	1.00
305	3	1.00
305	4	1.00
305	5	1.00
305	6	1.00
305	7	0.05
306	1	1.00
306	2	0.03
307	1	1.00
307	2	1.00
307	3	1.00
307	4	0.20
308	1	1.00
308	2	1.00
308	3	1.00
308	4	0.36
309	1	1.00
309	2	1.00
309	3	1.00
309	4	1.00
309	5	0.80
310	1	1.00
310	2	1.00
310	3	0.81
311	1	1.00
311	2	1.00
311	3	1.00
311	4	1.00
311	5	1.00
311	6	0.70
312	1	1.00
312	2	1.00
312	3	1.00
312	4	1.00
312	5	1.00
312	6	1.00
312	7	1.00
312	8	1.00
312	9	1.00
313	1	1.00
313	2	1.00
313	3	1.00
313	4	1.00
313	5	1.00
313	6	0.21
314	1	1.00
314	2	1.00
314	3	1.00
314	4	1.00
314	5	1.00
314	6	1.00
314	7	1.00
314	8	0.05
315	1	1.00
315	2	1.00
315	3	1.00
315	4	0.40
316	1	1.00
316	2	1.00
316	3	0.31
317	1	1.00
317	2	0.54
318	1	1.00
318	2	1.00
318	3	0.23
319	1	1.00
319	2	1.00
319	3	0.30
320	1	1.00
320	2	1.00
320	3	1.00
320	4	1.00
320	5	1.00
320	6	1.00
320	7	1.00
320	8	1.00
320	9	1.00
320	10	0.96
321	1	1.00
321	2	1.00
321	3	1.00
321	4	1.00
321	5	1.00
321	6	1.00
321	7	0.15
322	1	1.00
322	2	1.00
322	3	1.00
322	4	0.01
323	1	1.00
323	2	1.00
323	3	0.08
324	1	1.00
324	2	1.00
324	3	1.00
324	4	0.53
325	1	1.00
325	2	1.00
325	3	0.06
326	1	1.00
326	2	1.00
326	3	1.00
326	4	0.21
327	1	1.00
327	2	1.00
327	3	1.00
327	4	1.00
327	5	0.68
