p	r	R_p
8	19	1
8	20	0
8	21	0
8	22	0
8	23	0
8	24	1
8	25	0
8	26	0
8	27	0
8	28	0
8	29	0
8	30	0
8	31	0
8	32	0
8	33	0
8	34	1
8	35	0
8	36	1
8	37	0
8	38	0
8	39	0
8	40	0
9	1	1
9	2	1
9	3	0
9	4	1
9	5	1
9	6	0
9	7	0
9	8	1
9	9	0
9	10	0
9	11	0
9	12	1
9	13	0
9	14	0
9	15	0
9	16	1
9	17	1
9	18	0
9	19	1
9	20	0
9	21	1
9	22	1
9	23	0
9	24	1
9	25	1
9	26	1
9	27	1
9	28	0
9	29	0
9	30	1
9	31	1
9	32	0
9	33	0
9	34	0
9	35	1
9	36	0
9	37	0
9	38	0
9	39	1
9	40	1
10	1	0
10	2	0
10	3	1
10	4	1
10	5	0
10	6	0
10	7	0
10	8	1
10	9	0
10	10	0
10	11	1
10	12	0
10	13	0
10	14	0
10	15	0
10	16	0
10	17	0
10	18	0
10	19	1
10	20	1
10	21	1
10	22	0
10	23	0
10	24	1
10	25	0
10	26	0
10	27	1
10	28	0
10	29	0
10	30	0
10	31	1
10	32	1
10	33	0
10	34	1
10	35	1
10	36	1
10	37	0
10	38	0
10	39	0
10	40	0
11	1	1
11	2	1
11	3	0
11	4	1
11	5	1
11	6	1
11	7	1
11	8	1
11	9	1
11	10	1
11	11	1
11	12	1
11	13	1
11	14	1
11	15	1
11	16	1
11	17	1
11	18	1
11	19	1
11	20	1
11	21	0
11	22	1
11	23	1
11	24	1
11	25	1
11	26	1
11	27	1
11	28	1
11	29	1
11	30	1
11	31	1
11	32	1
11	33	1
11	34	0
11	35	1
11	36	0
11	37	1
11	38	1
11	39	1
11	40	1
12	1	0
12	2	0
12	3	1
12	4	1
12	5	0
12	6	0
12	7	0
12	8	1
12	9	0
12	10	0
12	11	1
12	12	0
12	13	0
12	14	0
12	15	0
12	16	0
12	17	0
12	18	0
12	19	1
12	20	1
12	21	1
12	22	0
12	23	0
12	24	1
12	25	0
12	26	0
12	27	1
12	28	0
12	29	0
12	30	0
12	31	1
12	32	1
12	33	0
12	34	1
12	35	1
12	36	1
12	37	0
12	38	0
12	39	0
12	40	0
13	1	1
13	2	1
13	3	0
13	4	1
13	5	1
13	6	0
13	7	0
13	8	1
13	9	1
13	10	0
13	11	1
13	12	1
13	13	1
13	14	0
13	15	1
13	16	1
13	17	1
13	18	0
13	19	1
13	20	1
13	21	1
13	22	1
13	23	1
13	24	1
13	25	1
13	26	1
13	27	1
13	28	0
13	29	0
13	30	1
13	31	1
13	32	1
13	33	0
13	34	0
13	35	1
13	36	0
13	37	1
13	38	0
13	39	1
13	40	1
14	1	1
14	2	1
14	3	0
14	4	1
14	5	1
14	6	1
14	7	1
14	8	1
14	9	1
14	10	1
14	11	1
14	12	1
14	13	1
14	14	1
14	15	1
14	16	1
14	17	1
14	18	1
14	19	1
14	20	1
14	21	0
14	22	1
14	23	1
14	24	1
14	25	1
14	26	1
14	27	1
14	28	1
14	29	1
14	30	1
14	31	1
14	32	1
14	33	1
14	34	0
14	35	1
14	36	0
14	37	1
14	38	1
14	39	1
14	40	1
15	1	1
15	2	0
15	3	0
15	4	1
15	5	0
15	6	1
15	7	1
15	8	1
15	9	1
15	10	1
15	11	1
15	12	0
15	13	0
15	14	1
15	15	0
15	16	1
15	17	0
15	18	1
15	19	1
15	20	1
15	21	0
15	22	0
15	23	0
15	24	1
15	25	0
15	26	1
15	27	1
15	28	1
15	29	1
15	30	0
15	31	1
15	32	1
15	33	1
15	34	0
15	35	1
15	36	0
15	37	0
15	38	1
15	39	1
15	40	0
16	1	1
16	2	1
16	3	0
16	4	0
16	5	1
16	6	0
16	7	0
16	8	0
16	9	1
16	10	1
16	11	0
16	12	1
16	13	1
16	14	1
16	15	1
16	16	1
16	17	1
16	18	0
16	19	1
16	20	1
16	21	0
16	22	1
16	23	0
16	24	1
16	25	0
16	26	0
16	27	0
16	28	1
16	29	1
16	30	1
16	31	0
16	32	1
16	33	1
16	34	0
16	35	0
16	36	0
16	37	1
16	38	1
16	39	0
16	40	0
17	1	1
17	2	1
17	3	0
17	4	1
17	5	1
17	6	1
17	7	1
17	8	1
17	9	1
17	10	1
17	11	1
17	12	1
17	13	1
17	14	1
17	15	1
17	16	1
17	17	1
17	18	1
17	19	1
17	20	1
17	21	0
17	22	1
17	23	1
17	24	1
17	25	1
17	26	1
17	27	1
17	28	1
17	29	1
17	30	1
17	31	1
17	32	1
17	33	1
17	34	0
17	35	1
17	36	0
17	37	1
17	38	1
17	39	1
17	40	1
18	1	1
18	2	1
18	3	1
18	4	1
18	5	1
18	6	0
18	7	0
18	8	1
18	9	1
18	10	0
18	11	1
18	12	1
18	13	1
18	14	0
18	15	1
18	16	1
18	17	1
18	18	0
18	19	1
18	20	1
18	21	0
18	22	1
18	23	1
18	24	1
18	25	1
18	26	1
18	27	1
18	28	0
18	29	0
18	30	1
18	31	1
18	32	1
18	33	0
18	34	1
18	35	1
18	36	1
18	37	1
18	38	0
18	39	1
18	40	1
19	1	1
19	2	1
19	3	0
19	4	1
19	5	1
19	6	0
19	7	0
19	8	1
19	9	1
19	10	0
19	11	1
19	12	1
19	13	1
19	14	0
19	15	1
19	16	1
19	17	1
19	18	0
19	19	1
19	20	1
19	21	1
19	22	1
19	23	1
19	24	1
19	25	1
19	26	1
19	27	1
19	28	0
19	29	0
19	30	1
19	31	1
19	32	1
19	33	0
19	34	0
19	35	1
19	36	0
19	37	1
19	38	0
19	39	1
19	40	1
20	1	1
20	2	0
20	3	0
20	4	0
20	5	0
20	6	1
20	7	0
20	8	1
20	9	1
20	10	1
20	11	1
20	12	1
20	13	0
20	14	0
20	15	0
20	16	1
20	17	1
20	18	1
20	19	1
20	20	1
20	21	0
20	22	0
20	23	1
20	24	1
20	25	0
20	26	1
20	27	1
20	28	1
20	29	0
20	30	1
20	31	0
20	32	1
20	33	1
20	34	0
20	35	0
20	36	0
20	37	1
20	38	0
20	39	1
20	40	1
21	1	1
21	2	1
21	3	0
21	4	0
21	5	1
21	6	0
21	7	0
21	8	0
21	9	1
21	10	1
21	11	0
21	12	1
21	13	1
21	14	1
21	15	1
21	16	1
21	17	1
21	18	0
21	19	0
21	20	0
21	21	0
21	22	1
21	23	0
21	24	0
21	25	0
21	26	0
21	27	0
21	28	1
21	29	1
21	30	1
21	31	0
21	32	0
21	33	1
21	34	1
21	35	0
21	36	1
21	37	1
21	38	1
21	39	0
21	40	0
22	1	1
22	2	1
22	3	0
22	4	1
22	5	1
22	6	1
22	7	1
22	8	1
22	9	1
22	10	1
22	11	1
22	12	1
22	13	1
22	14	1
22	15	1
22	16	1
22	17	1
22	18	1
22	19	1
22	20	1
22	21	0
22	22	1
22	23	1
22	24	1
22	25	1
22	26	1
22	27	1
22	28	1
22	29	1
22	30	1
22	31	1
22	32	1
22	33	1
22	34	0
22	35	1
22	36	0
22	37	1
22	38	1
22	39	1
22	40	1
23	1	1
23	2	1
23	3	0
23	4	1
23	5	0
23	6	0
23	7	0
23	8	0
23	9	1
23	10	0
23	11	1
23	12	1
23	13	1
23	14	0
23	15	1
23	16	1
23	17	0
23	18	0
23	19	1
23	20	1
23	21	1
23	22	1
23	23	1
23	24	1
23	25	1
23	26	1
23	27	0
23	28	0
23	29	0
23	30	0
23	31	1
23	32	1
23	33	0
23	34	0
23	35	1
23	36	0
23	37	1
23	38	0
23	39	1
23	40	1
24	1	0
24	2	0
24	3	1
24	4	1
24	5	0
24	6	0
24	7	0
24	8	1
24	9	0
24	10	0
24	11	1
24	12	0
24	13	0
24	14	0
24	15	0
24	16	0
24	17	0
24	18	0
24	19	1
24	20	1
24	21	1
24	22	0
24	23	0
24	24	1
24	25	0
24	26	0
24	27	1
24	28	0
24	29	0
24	30	0
24	31	1
24	32	1
24	33	0
24	34	1
24	35	1
24	36	1
24	37	0
24	38	0
24	39	0
24	40	0
25	1	1
25	2	1
25	3	0
25	4	1
25	5	0
25	6	0
25	7	0
25	8	0
25	9	1
25	10	0
25	11	1
25	12	1
25	13	1
25	14	0
25	15	1
25	16	1
25	17	0
25	18	0
25	19	1
25	20	1
25	21	1
25	22	1
25	23	1
25	24	1
25	25	1
25	26	1
25	27	0
25	28	0
25	29	0
25	30	0
25	31	1
25	32	1
25	33	0
25	34	0
25	35	1
25	36	0
25	37	1
25	38	0
25	39	1
25	40	1
26	1	1
26	2	1
26	3	0
26	4	1
26	5	1
26	6	0
26	7	0
26	8	1
26	9	1
26	10	0
26	11	1
26	12	1
26	13	1
26	14	0
26	15	1
26	16	1
26	17	1
26	18	0
26	19	1
26	20	1
26	21	1
26	22	1
26	23	1
26	24	1
26	25	1
26	26	1
26	27	1
26	28	0
26	29	0
26	30	1
26	31	1
26	32	1
26	33	0
26	34	0
26	35	1
26	36	0
26	37	1
26	38	0
26	39	1
26	40	1
27	1	1
27	2	0
27	3	0
27	4	1
27	5	0
27	6	1
27	7	1
27	8	1
27	9	1
27	10	1
27	11	1
27	12	0
27	13	0
27	14	1
27	15	0
27	16	1
27	17	0
27	18	1
27	19	1
27	20	1
27	21	0
27	22	0
27	23	0
27	24	1
27	25	0
27	26	1
27	27	1
27	28	1
27	29	1
27	30	0
27	31	1
27	32	1
27	33	1
27	34	0
27	35	1
27	36	0
27	37	0
27	38	1
27	39	1
27	40	0
28	1	1
28	2	1
28	3	1
28	4	0
28	5	1
28	6	1
28	7	1
28	8	0
28	9	1
28	10	1
28	11	0
28	12	1
28	13	1
28	14	1
28	15	1
28	16	1
28	17	1
28	18	1
28	19	0
28	20	0
28	21	1
28	22	1
28	23	1
28	24	0
28	25	1
28	26	1
28	27	0
28	28	1
28	29	1
28	30	1
28	31	0
28	32	0
28	33	1
28	34	1
28	35	0
28	36	1
28	37	1
28	38	1
28	39	1
28	40	1
29	1	1
29	2	1
29	3	0
29	4	1
29	5	1
29	6	0
29	7	0
29	8	1
29	9	1
29	10	0
29	11	1
29	12	1
29	13	1
29	14	0
29	15	1
29	16	1
29	17	1
29	18	0
29	19	1
29	20	1
29	21	1
29	22	1
29	23	1
29	24	1
29	25	1
29	26	1
29	27	1
29	28	0
29	29	0
29	30	1
29	31	1
29	32	1
29	33	0
29	34	0
29	35	1
29	36	0
29	37	1
29	38	0
29	39	1
29	40	1
30	1	1
30	2	1
30	3	1
30	4	1
30	5	1
30	6	0
30	7	0
30	8	1
30	9	1
30	10	0
30	11	1
30	12	1
30	13	1
30	14	0
30	15	1
30	16	1
30	17	1
30	18	0
30	19	1
30	20	1
30	21	0
30	22	1
30	23	1
30	24	1
30	25	1
30	26	1
30	27	1
30	28	0
30	29	0
30	30	1
30	31	1
30	32	1
30	33	0
30	34	1
30	35	1
30	36	1
30	37	1
30	38	0
30	39	1
30	40	1
31	1	1
31	2	1
31	3	0
31	4	1
31	5	1
31	6	1
31	7	1
31	8	1
31	9	1
31	10	1
31	11	1
31	12	1
31	13	1
31	14	1
31	15	1
31	16	1
31	17	1
31	18	1
31	19	1
31	20	1
31	21	0
31	22	1
31	23	1
31	24	1
31	25	1
31	26	1
31	27	1
31	28	1
31	29	1
31	30	1
31	31	1
31	32	1
31	33	1
31	34	0
31	35	1
31	36	0
31	37	1
31	38	1
31	39	1
31	40	1
32	1	1
32	2	1
32	3	0
32	4	1
32	5	1
32	6	0
32	7	0
32	8	1
32	9	1
32	10	0
32	11	1
32	12	1
32	13	1
32	14	0
32	15	1
32	16	1
32	17	1
32	18	0
32	19	1
32	20	1
32	21	1
32	22	1
32	23	1
32	24	1
32	25	1
32	26	1
32	27	1
32	28	0
32	29	0
32	30	1
32	31	1
32	32	1
32	33	0
32	34	0
32	35	1
32	36	0
32	37	1
32	38	0
32	39	1
32	40	1
33	1	0
33	2	0
33	3	1
33	4	1
33	5	0
33	6	0
33	7	0
33	8	1
33	9	0
33	10	0
33	11	1
33	12	0
33	13	0
33	14	0
33	15	0
33	16	0
33	17	0
33	18	0
33	19	1
33	20	1
33	21	1
33	22	0
33	23	0
33	24	1
33	25	0
33	26	0
33	27	1
33	28	0
33	29	0
33	30	0
33	31	1
33	32	1
33	33	0
33	34	1
33	35	1
33	36	1
33	37	0
33	38	0
33	39	0
33	40	0
34	1	0
34	2	0
34	3	1
34	4	1
34	5	0
34	6	0
34	7	0
34	8	1
34	9	0
34	10	0
34	11	1
34	12	0
34	13	0
34	14	0
34	15	0
34	16	0
34	17	0
34	18	0
34	19	1
34	20	1
34	21	1
34	22	0
34	23	0
34	24	1
34	25	0
34	26	0
34	27	1
34	28	0
34	29	0
34	30	0
34	31	1
34	32	1
34	33	0
34	34	1
34	35	1
34	36	1
34	37	0
34	38	0
34	39	0
34	40	0
35	1	1
35	2	1
35	3	0
35	4	0
35	5	0
35	6	0
35	7	0
35	8	1
35	9	1
35	10	0
35	11	0
35	12	0
35	13	0
35	14	0
35	15	1
35	16	0
35	17	1
35	18	0
35	19	1
35	20	1
35	21	1
35	22	0
35	23	0
35	24	1
35	25	1
35	26	1
35	27	0
35	28	0
35	29	0
35	30	1
35	31	0
35	32	1
35	33	0
35	34	0
35	35	1
35	36	0
35	37	0
35	38	0
35	39	1
35	40	1
36	1	1
36	2	1
36	3	0
36	4	0
36	5	1
36	6	0
36	7	0
36	8	0
36	9	1
36	10	0
36	11	0
36	12	1
36	13	1
36	14	0
36	15	1
36	16	1
36	17	1
36	18	0
36	19	1
36	20	1
36	21	0
36	22	1
36	23	0
36	24	1
36	25	0
36	26	0
36	27	0
36	28	0
36	29	0
36	30	1
36	31	0
36	32	1
36	33	0
36	34	0
36	35	0
36	36	0
36	37	1
36	38	0
36	39	0
36	40	0
37	1	1
37	2	1
37	3	0
37	4	1
37	5	1
37	6	0
37	7	0
37	8	1
37	9	1
37	10	0
37	11	1
37	12	1
37	13	1
37	14	0
37	15	1
37	16	1
37	17	1
37	18	0
37	19	1
37	20	1
37	21	1
37	22	1
37	23	1
37	24	1
37	25	1
37	26	1
37	27	1
37	28	0
37	29	0
37	30	1
37	31	1
37	32	1
37	33	0
37	34	0
37	35	1
37	36	0
37	37	1
37	38	0
37	39	1
37	40	1
38	1	0
38	2	1
38	3	1
38	4	1
38	5	1
38	6	1
38	7	1
38	8	1
38	9	0
38	10	1
38	11	1
38	12	1
38	13	1
38	14	1
38	15	1
38	16	0
38	17	1
38	18	1
38	19	1
38	20	1
38	21	1
38	22	1
38	23	1
38	24	1
38	25	1
38	26	0
38	27	1
38	28	1
38	29	1
38	30	1
38	31	1
38	32	1
38	33	1
38	34	1
38	35	1
38	36	1
38	37	1
38	38	1
38	39	0
38	40	1
39	1	1
39	2	0
39	3	0
39	4	1
39	5	0
39	6	1
39	7	1
39	8	1
39	9	1
39	10	1
39	11	1
39	12	0
39	13	0
39	14	1
39	15	0
39	16	1
39	17	0
39	18	1
39	19	1
39	20	1
39	21	0
39	22	0
39	23	0
39	24	1
39	25	0
39	26	1
39	27	1
39	28	1
39	29	1
39	30	0
39	31	1
39	32	1
39	33	1
39	34	0
39	35	1
39	36	0
39	37	0
39	38	1
39	39	1
39	40	0
40	1	1
40	2	1
40	3	1
40	4	0
40	5	1
40	6	1
40	7	1
40	8	0
40	9	1
40	10	1
40	11	0
40	12	1
40	13	1
40	14	1
40	15	1
40	16	1
40	17	1
40	18	1
40	19	0
40	20	0
40	21	1
40	22	1
40	23	1
40	24	0
40	25	1
40	26	1
40	27	0
40	28	1
40	29	1
40	30	1
40	31	0
40	32	0
40	33	1
40	34	1
40	35	0
40	36	1
40	37	1
40	38	1
40	39	1
40	40	1
41	1	1
41	2	1
41	3	0
41	4	1
41	5	1
41	6	1
41	7	1
41	8	1
41	9	1
41	10	1
41	11	1
41	12	1
41	13	1
41	14	1
41	15	1
41	16	1
41	17	1
41	18	1
41	19	1
41	20	1
41	21	0
41	22	1
41	23	1
41	24	1
41	25	1
41	26	1
41	27	1
41	28	1
41	29	1
41	30	1
41	31	1
41	32	1
41	33	1
41	34	0
41	35	1
41	36	0
41	37	1
41	38	1
41	39	1
41	40	1
42	1	1
42	2	1
42	3	1
42	4	0
42	5	1
42	6	1
42	7	1
42	8	0
42	9	1
42	10	1
42	11	0
42	12	1
42	13	1
42	14	1
42	15	1
42	16	1
42	17	1
42	18	1
42	19	0
42	20	0
42	21	1
42	22	1
42	23	1
42	24	0
42	25	1
42	26	1
42	27	0
42	28	1
42	29	1
42	30	1
42	31	0
42	32	0
42	33	1
42	34	1
42	35	0
42	36	1
42	37	1
42	38	1
42	39	1
42	40	1
43	1	1
43	2	1
43	3	0
43	4	1
43	5	1
43	6	1
43	7	1
43	8	1
43	9	1
43	10	1
43	11	1
43	12	1
43	13	1
43	14	1
43	15	1
43	16	1
43	17	1
43	18	1
43	19	1
43	20	1
43	21	0
43	22	1
43	23	1
43	24	1
43	25	1
43	26	1
43	27	1
43	28	1
43	29	1
43	30	1
43	31	1
43	32	1
43	33	1
43	34	0
43	35	1
43	36	0
43	37	1
43	38	1
43	39	1
43	40	1
44	1	1
44	2	1
44	3	0
44	4	1
44	5	1
44	6	1
44	7	1
44	8	1
44	9	1
44	10	1
44	11	1
44	12	1
44	13	1
44	14	1
44	15	1
44	16	1
44	17	1
44	18	1
44	19	1
44	20	1
44	21	0
44	22	1
44	23	1
44	24	1
44	25	1
44	26	1
44	27	1
44	28	1
44	29	1
44	30	1
44	31	1
44	32	1
44	33	1
44	34	0
44	35	1
44	36	0
44	37	1
44	38	1
44	39	1
44	40	1
45	1	1
45	2	1
45	3	0
45	4	1
45	5	1
45	6	1
45	7	1
45	8	1
45	9	1
45	10	1
45	11	1
45	12	1
45	13	1
45	14	1
45	15	1
45	16	1
45	17	1
45	18	1
45	19	1
45	20	1
45	21	0
45	22	1
45	23	1
45	24	1
45	25	1
45	26	1
45	27	1
45	28	1
45	29	1
45	30	1
45	31	1
45	32	1
45	33	1
45	34	0
45	35	1
45	36	0
45	37	1
45	38	1
45	39	1
45	40	1
46	1	1
46	2	1
46	3	0
46	4	1
46	5	1
46	6	0
46	7	0
46	8	1
46	9	0
46	10	0
46	11	0
46	12	1
46	13	0
46	14	0
46	15	0
46	16	1
46	17	1
46	18	0
46	19	1
46	20	0
46	21	0
46	22	1
46	23	0
46	24	1
46	25	1
46	26	1
46	27	1
46	28	0
46	29	0
46	30	1
46	31	1
46	32	0
46	33	0
46	34	1
46	35	1
46	36	1
46	37	0
46	38	0
46	39	1
46	40	1
47	1	1
47	2	1
47	3	0
47	4	0
47	5	1
47	6	0
47	7	0
47	8	0
47	9	1
47	10	1
47	11	0
47	12	1
47	13	1
47	14	1
47	15	1
47	16	1
47	17	1
47	18	0
47	19	0
47	20	0
47	21	0
47	22	1
47	23	0
47	24	0
47	25	0
47	26	0
47	27	0
47	28	1
47	29	1
47	30	1
47	31	0
47	32	0
47	33	1
47	34	1
47	35	0
47	36	1
47	37	1
47	38	1
47	39	0
47	40	0
48	1	1
48	2	1
48	3	0
48	4	0
48	5	0
48	6	1
48	7	1
48	8	0
48	9	0
48	10	1
48	11	0
48	12	0
48	13	0
48	14	1
48	15	0
48	16	0
48	17	1
48	18	1
48	19	0
48	20	0
48	21	1
48	22	0
48	23	0
48	24	0
48	25	1
48	26	1
48	27	0
48	28	0
48	29	0
48	30	1
48	31	0
48	32	0
48	33	1
48	34	0
48	35	0
48	36	1
48	37	0
48	38	1
48	39	1
48	40	1
49	1	1
49	2	0
49	3	0
49	4	1
49	5	0
49	6	1
49	7	1
49	8	1
49	9	1
49	10	1
49	11	1
49	12	0
49	13	0
49	14	1
49	15	0
49	16	1
49	17	0
49	18	1
49	19	1
49	20	1
49	21	0
49	22	0
49	23	0
49	24	1
49	25	0
49	26	1
49	27	1
49	28	1
49	29	1
49	30	0
49	31	1
49	32	1
49	33	1
49	34	0
49	35	1
49	36	0
49	37	0
49	38	1
49	39	1
49	40	0
50	1	1
50	2	1
50	3	1
50	4	0
50	5	1
50	6	1
50	7	1
50	8	0
50	9	1
50	10	1
50	11	0
50	12	1
50	13	1
50	14	1
50	15	1
50	16	1
50	17	1
50	18	1
50	19	0
50	20	0
50	21	1
50	22	1
50	23	1
50	24	0
50	25	1
50	26	1
50	27	0
50	28	1
50	29	1
50	30	1
50	31	0
50	32	0
50	33	1
50	34	1
50	35	0
50	36	1
50	37	1
50	38	1
50	39	1
50	40	1
51	1	1
51	2	1
51	3	0
51	4	1
51	5	1
51	6	0
51	7	0
51	8	1
51	9	1
51	10	0
51	11	1
51	12	1
51	13	1
51	14	0
51	15	1
51	16	1
51	17	1
51	18	0
51	19	1
51	20	1
51	21	1
51	22	1
51	23	1
51	24	1
51	25	1
51	26	1
51	27	1
51	28	0
51	29	0
51	30	1
51	31	1
51	32	1
51	33	0
51	34	0
51	35	1
51	36	0
51	37	1
51	38	0
51	39	1
51	40	1
52	1	0
52	2	0
52	3	1
52	4	1
52	5	0
52	6	0
52	7	0
52	8	1
52	9	0
52	10	0
52	11	1
52	12	0
52	13	0
52	14	0
52	15	0
52	16	0
52	17	0
52	18	0
52	19	1
52	20	1
52	21	1
52	22	0
52	23	0
52	24	1
52	25	0
52	26	0
52	27	1
52	28	0
52	29	0
52	30	0
52	31	1
52	32	1
52	33	0
52	34	1
52	35	1
52	36	1
52	37	0
52	38	0
52	39	0
52	40	0
53	1	1
53	2	1
53	3	0
53	4	0
53	5	1
53	6	0
53	7	0
53	8	0
53	9	1
53	10	1
53	11	0
53	12	1
53	13	1
53	14	1
53	15	1
53	16	1
53	17	1
53	18	0
53	19	1
53	20	1
53	21	0
53	22	1
53	23	0
53	24	1
53	25	0
53	26	0
53	27	0
53	28	1
53	29	1
53	30	1
53	31	0
53	32	1
53	33	1
53	34	0
53	35	0
53	36	0
53	37	1
53	38	1
53	39	0
53	40	0
54	1	1
54	2	1
54	3	0
54	4	1
54	5	1
54	6	0
54	7	0
54	8	1
54	9	1
54	10	0
54	11	1
54	12	1
54	13	1
54	14	0
54	15	1
54	16	1
54	17	1
54	18	0
54	19	1
54	20	1
54	21	1
54	22	1
54	23	1
54	24	1
54	25	1
54	26	1
54	27	1
54	28	0
54	29	0
54	30	1
54	31	1
54	32	1
54	33	0
54	34	0
54	35	1
54	36	0
54	37	1
54	38	0
54	39	1
54	40	1
55	1	1
55	2	1
55	3	1
55	4	1
55	5	1
55	6	0
55	7	0
55	8	1
55	9	1
55	10	0
55	11	1
55	12	1
55	13	1
55	14	0
55	15	1
55	16	1
55	17	1
55	18	0
55	19	1
55	20	1
55	21	0
55	22	1
55	23	1
55	24	1
55	25	1
55	26	1
55	27	1
55	28	0
55	29	0
55	30	1
55	31	1
55	32	1
55	33	0
55	34	1
55	35	1
55	36	1
55	37	1
55	38	0
55	39	1
55	40	1
56	1	1
56	2	1
56	3	0
56	4	1
56	5	1
56	6	0
56	7	0
56	8	1
56	9	1
56	10	0
56	11	1
56	12	1
56	13	1
56	14	0
56	15	1
56	16	1
56	17	1
56	18	0
56	19	1
56	20	1
56	21	1
56	22	1
56	23	1
56	24	1
56	25	1
56	26	1
56	27	1
56	28	0
56	29	0
56	30	1
56	31	1
56	32	1
56	33	0
56	34	0
56	35	1
56	36	0
56	37	1
56	38	0
56	39	1
56	40	1
57	1	0
57	2	1
57	3	1
57	4	1
57	5	1
57	6	1
57	7	1
57	8	1
57	9	0
57	10	1
57	11	1
57	12	1
57	13	1
57	14	1
57	15	1
57	16	0
57	17	1
57	18	1
57	19	1
57	20	1
57	21	1
57	22	1
57	23	1
57	24	1
57	25	1
57	26	0
57	27	1
57	28	1
57	29	1
57	30	1
57	31	1
57	32	1
57	33	1
57	34	1
57	35	1
57	36	1
57	37	1
57	38	1
57	39	0
57	40	1
58	1	0
58	2	1
58	3	1
58	4	0
58	5	0
58	6	1
58	7	1
58	8	1
58	9	0
58	10	1
58	11	0
58	12	0
58	13	0
58	14	1
58	15	1
58	16	0
58	17	1
58	18	1
58	19	1
58	20	1
58	21	1
58	22	0
58	23	0
58	24	1
58	25	1
58	26	0
58	27	0
58	28	1
58	29	0
58	30	1
58	31	0
58	32	1
58	33	1
58	34	0
58	35	1
58	36	1
58	37	0
58	38	1
58	39	0
58	40	1
59	1	1
59	2	1
59	3	0
59	4	1
59	5	1
59	6	0
59	7	0
59	8	1
59	9	1
59	10	0
