p	d	Pr(p,d)
35	2	1.00
35	3	1.00
35	4	0.22
36	1	1.00
36	2	0.45
37	1	1.00
37	2	1.00
37	3	1.00
37	4	1.00
37	5	1.00
37	6	1.00
37	7	1.00
37	8	1.00
37	9	1.00
37	10	0.09
38	1	1.00
38	2	0.95
39	1	1.00
39	2	1.00
39	3	1.00
39	4	1.00
39	5	1.00
39	6	1.00
39	7	1.00
39	8	0.81
40	1	1.00
40	2	1.00
40	3	1.00
40	4	1.00
40	5	1.00
40	6	0.84
41	1	1.00
41	2	1.00
41	3	0.61
42	1	1.00
42	2	0.45
43	1	1.00
43	2	1.00
43	3	0.23
44	1	1.00
44	2	0.29
45	1	1.00
45	2	0.97
46	1	1.00
46	2	1.00
46	3	1.00
46	4	1.00
46	5	1.00
46	6	1.00
46	7	1.00
46	8	1.00
46	9	1.00
46	10	0.68
47	1	1.00
47	2	1.00
47	3	1.00
47	4	1.00
47	5	1.00
47	6	0.60
48	1	1.00
48	2	0.93
49	1	1.00
49	2	1.00
49	3	1.00
49	4	1.00
49	5	1.00
49	6	1.00
49	7	1.00
49	8	1.00
49	9	0.43
50	1	1.00
50	2	0.58
51	1	1.00
51	2	0.11
52	1	1.00
52	2	0.27
53	1	1.00
53	2	0.81
54	1	1.00
54	2	1.00
54	3	1.00
54	4	1.00
54	5	1.00
54	6	1.00
54	7	0.57
55	1	1.00
55	2	0.86
56	1	1.00
56	2	1.00
56	3	0.43
57	1	1.00
57	2	1.00
57	3	1.00
57	4	1.00
57	5	0.75
58	1	1.00
58	2	1.00
58	3	1.00
58	4	1.00
58	5	1.00
58	6	1.00
58	7	1.00
58	8	0.63
59	1	1.00
59	2	1.00
59	3	1.00
59	4	1.00
59	5	1.00
59	6	0.88
60	1	1.00
60	2	1.00
60	3	1.00
60	4	1.00
60	5	1.00
60	6	1.00
60	7	0.21
61	1	1.00
61	2	0.68
62	1	1.00
62	2	1.00
62	3	1.00
62	4	1.00
62	5	1.00
62	6	1.00
62	7	1.00
62	8	1.00
62	9	0.30
63	1	1.00
63	2	1.00
63	3	0.71
64	1	1.00
64	2	1.00
64	3	1.00
64	4	1.00
64	5	0.05
65	1	1.00
65	2	1.00
65	3	1.00
65	4	1.00
65	5	1.00
65	6	1.00
65	7	0.74
66	1	1.00
66	2	1.00
66	3	1.00
66	4	1.00
66	5	1.00
66	6	1.00
66	7	0.45
67	1	1.00
67	2	1.00
67	3	0.40
68	1	1.00
68	2	1.00
68	3	1.00
68	4	1.00
68	5	1.00
68	6	1.00
68	7	1.00
68	8	1.00
68	9	0.53
69	1	1.00
69	2	1.00
69	3	1.00
69	4	1.00
69	5	0.67
70	1	1.00
70	2	1.00
70	3	1.00
70	4	0.92
71	1	1.00
71	2	1.00
71	3	0.46
72	1	1.00
72	2	1.00
72	3	1.00
72	4	1.00
72	5	1.00
72	6	1.00
72	7	1.00
72	8	0.03
73	1	1.00
73	2	1.00
73	3	0.35
74	1	1.00
74	2	1.00
74	3	0.19
75	1	1.00
75	2	1.00
75	3	1.00
75	4	1.00
75	5	1.00
75	6	0.47
76	1	1.00
76	2	1.00
76	3	1.00
76	4	1.00
76	5	1.00
76	6	1.00
76	7	1.00
76	8	1.00
76	9	1.00
76	10	0.79
77	1	1.00
77	2	1.00
77	3	1.00
77	4	1.00
77	5	1.00
77	6	1.00
77	7	1.00
77	8	0.94
78	1	1.00
78	2	1.00
78	3	1.00
78	4	1.00
78	5	1.00
78	6	1.00
78	7	1.00
78	8	0.75
79	1	1.00
79	2	1.00
79	3	1.00
79	4	1.00
79	5	1.00
79	6	0.03
80	1	1.00
80	2	1.00
80	3	1.00
80	4	1.00
80	5	1.00
80	6	0.72
81	1	1.00
81	2	1.00
81	3	1.00
81	4	1.00
81	5	1.00
81	6	1.00
81	7	0.27
82	1	1.00
82	2	1.00
82	3	1.00
82	4	0.81
83	1	1.00
83	2	1.00
83	3	1.00
83	4	1.00
83	5	1.00
83	6	1.00
83	7	1.00
83	8	0.76
84	1	1.00
84	2	1.00
84	3	1.00
84	4	1.00
84	5	1.00
84	6	0.15
85	1	1.00
85	2	1.00
85	3	1.00
85	4	1.00
85	5	1.00
85	6	1.00
85	7	0.96
86	1	1.00
86	2	1.00
86	3	0.36
87	1	1.00
87	2	0.78
88	1	1.00
88	2	0.05
89	1	1.00
89	2	1.00
89	3	1.00
89	4	1.00
89	5	1.00
89	6	1.00
89	7	1.00
89	8	1.00
89	9	1.00
89	10	1.00
89	11	0.04
90	1	1.00
90	2	1.00
90	3	0.24
91	1	1.00
91	2	1.00
91	3	1.00
91	4	0.79
92	1	1.00
92	2	1.00
92	3	1.00
92	4	1.00
92	5	1.00
92	6	1.00
92	7	1.00
92	8	0.68
93	1	1.00
93	2	1.00
93	3	1.00
93	4	1.00
93	5	0.03
94	1	1.00
94	2	1.00
94	3	0.54
95	1	1.00
95	2	1.00
95	3	1.00
95	4	1.00
95	5	1.00
95	6	1.00
95	7	1.00
95	8	1.00
95	9	1.00
95	10	1.00
95	11	0.96
96	1	1.00
96	2	1.00
96	3	1.00
96	4	1.00
96	5	1.00
96	6	1.00
96	7	1.00
96	8	1.00
96	9	0.16
97	1	1.00
97	2	1.00
97	3	0.27
98	1	1.00
98	2	1.00
98	3	0.73
99	1	1.00
99	2	1.00
99	3	1.00
99	4	0.25
100	1	1.00
100	2	1.00
100	3	1.00
100	4	0.59
101	1	1.00
101	2	1.00
101	3	1.00
101	4	1.00
101	5	1.00
101	6	1.00
101	7	1.00
101	8	1.00
101	9	0.45
102	1	1.00
102	2	1.00
102	3	1.00
102	4	1.00
102	5	1.00
102	6	1.00
102	7	1.00
102	8	0.69
103	1	1.00
103	2	1.00
103	3	1.00
103	4	1.00
103	5	1.00
103	6	1.00
103	7	1.00
103	8	1.00
103	9	1.00
103	10	1.00
103	11	0.20
104	1	1.00
104	2	1.00
104	3	1.00
104	4	1.00
104	5	0.01
105	1	1.00
105	2	1.00
105	3	1.00
105	4	1.00
105	5	1.00
105	6	1.00
105	7	1.00
105	8	0.23
106	1	1.00
106	2	1.00
106	3	1.00
106	4	1.00
106	5	1.00
106	6	1.00
106	7	0.05
107	1	1.00
107	2	1.00
107	3	0.20
108	1	1.00
108	2	1.00
108	3	1.00
108	4	1.00
108	5	1.00
108	6	1.00
108	7	1.00
108	8	1.00
108	9	0.48
109	1	1.00
109	2	1.00
109	3	0.75
110	1	1.00
110	2	1.00
110	3	0.67
111	1	1.00
111	2	1.00
111	3	1.00
111	4	1.00
111	5	1.00
111	6	1.00
111	7	1.00
111	8	0.22
112	1	1.00
112	2	1.00
112	3	1.00
112	4	0.59
113	1	1.00
113	2	1.00
113	3	0.38
114	1	1.00
114	2	1.00
114	3	1.00
114	4	0.74
115	1	1.00
115	2	1.00
115	3	0.42
116	1	1.00
116	2	1.00
116	3	1.00
116	4	0.56
117	1	1.00
117	2	1.00
117	3	1.00
117	4	1.00
117	5	1.00
117	6	0.61
118	1	1.00
118	2	1.00
118	3	1.00
118	4	0.66
119	1	1.00
119	2	1.00
119	3	1.00
119	4	1.00
119	5	1.00
119	6	0.66
120	1	1.00
120	2	1.00
120	3	1.00
120	4	1.00
120	5	1.00
120	6	1.00
120	7	1.00
120	8	1.00
120	9	1.00
120	10	0.78
121	1	1.00
121	2	1.00
121	3	1.00
121	4	0.31
122	1	1.00
122	2	1.00
122	3	1.00
122	4	0.59
123	1	1.00
123	2	1.00
123	3	1.00
123	4	1.00
123	5	1.00
123	6	1.00
123	7	1.00
123	8	1.00
123	9	1.00
123	10	1.00
123	11	0.83
124	1	1.00
124	2	1.00
124	3	1.00
124	4	0.79
125	1	1.00
125	2	1.00
125	3	1.00
125	4	1.00
125	5	0.12
126	1	1.00
126	2	1.00
126	3	1.00
126	4	1.00
126	5	0.24
127	1	1.00
127	2	1.00
127	3	0.60
128	1	1.00
128	2	1.00
128	3	0.85
129	1	1.00
129	2	1.00
129	3	0.12
130	1	1.00
130	2	1.00
130	3	1.00
130	4	1.00
130	5	1.00
130	6	0.97
131	1	1.00
131	2	1.00
131	3	1.00
131	4	1.00
131	5	1.00
131	6	1.00
131	7	1.00
131	8	1.00
131	9	1.00
131	10	0.97
132	1	1.00
132	2	1.00
132	3	1.00
132	4	1.00
132	5	0.37
133	1	1.00
133	2	1.00
133	3	1.00
133	4	0.02
134	1	1.00
134	2	1.00
134	3	1.00
134	4	0.20
135	1	1.00
135	2	1.00
135	3	1.00
135	4	0.46
136	1	1.00
136	2	0.90
137	1	1.00
137	2	1.00
137	3	0.05
138	1	1.00
138	2	1.00
138	3	1.00
138	4	1.00
138	5	0.58
139	1	1.00
139	2	0.29
140	1	1.00
140	2	1.00
140	3	0.37
141	1	1.00
141	2	1.00
141	3	1.00
141	4	1.00
141	5	0.60
142	1	1.00
142	2	1.00
142	3	1.00
142	4	1.00
142	5	0.06
143	1	1.00
143	2	1.00
143	3	1.00
143	4	1.00
143	5	1.00
143	6	0.83
144	1	1.00
144	2	1.00
144	3	1.00
144	4	0.66
145	1	1.00
145	2	1.00
145	3	1.00
145	4	1.00
145	5	0.84
146	1	1.00
146	2	1.00
146	3	1.00
146	4	0.27
147	1	1.00
147	2	1.00
147	3	0.70
148	1	1.00
148	2	0.29
149	1	1.00
149	2	1.00
149	3	1.00
149	4	1.00
149	5	0.70
150	1	1.00
150	2	1.00
150	3	1.00
150	4	1.00
150	5	1.00
150	6	0.48
151	1	1.00
151	2	1.00
151	3	1.00
151	4	1.00
151	5	1.00
151	6	1.00
151	7	0.33
152	1	1.00
152	2	0.38
153	1	1.00
153	2	1.00
153	3	1.00
153	4	1.00
153	5	1.00
153	6	1.00
153	7	1.00
153	8	1.00
153	9	1.00
153	10	0.45
154	1	1.00
154	2	1.00
154	3	1.00
154	4	1.00
154	5	0.97
155	1	1.00
155	2	1.00
155	3	0.71
156	1	1.00
156	2	1.00
156	3	0.30
157	1	1.00
157	2	1.00
157	3	0.65
158	1	1.00
158	2	1.00
158	3	1.00
158	4	1.00
158	5	1.00
158	6	1.00
158	7	1.00
158	8	1.00
158	9	0.27
159	1	1.00
159	2	1.00
159	3	1.00
159	4	1.00
159	5	1.00
159	6	1.00
159	7	1.00
159	8	0.73
160	1	1.00
160	2	1.00
160	3	1.00
160	4	1.00
160	5	1.00
160	6	1.00
160	7	1.00
160	8	1.00
160	9	0.46
161	1	1.00
161	2	0.47
162	1	1.00
162	2	0.02
163	1	1.00
163	2	1.00
163	3	1.00
163	4	1.00
163	5	1.00
163	6	1.00
163	7	1.00
163	8	1.00
163	9	0.91
164	1	1.00
164	2	1.00
164	3	1.00
164	4	0.52
165	1	1.00
165	2	1.00
165	3	1.00
165	4	1.00
165	5	0.93
166	1	1.00
166	2	0.70
167	1	1.00
167	2	1.00
167	3	1.00
167	4	1.00
167	5	1.00
167	6	1.00
167	7	1.00
167	8	0.13
168	1	1.00
168	2	1.00
168	3	1.00
168	4	1.00
168	5	0.24
169	1	1.00
169	2	1.00
169	3	1.00
169	4	0.09
170	1	1.00
170	2	1.00
170	3	1.00
170	4	1.00
170	5	1.00
170	6	1.00
170	7	1.00
170	8	0.93
171	1	1.00
171	2	1.00
171	3	1.00
171	4	1.00
171	5	1.00
171	6	1.00
171	7	0.06
172	1	1.00
172	2	1.00
172	3	1.00
172	4	1.00
172	5	1.00
172	6	1.00
172	7	1.00
172	8	1.00
172	9	0.57
173	1	1.00
173	2	1.00
173	3	1.00
173	4	0.40
174	1	1.00
174	2	1.00
174	3	1.00
174	4	0.35
175	1	1.00
175	2	1.00
175	3	1.00
175	4	1.00
175	5	1.00
175	6	0.15
176	1	1.00
176	2	1.00
176	3	1.00
176	4	0.65
177	1	1.00
177	2	1.00
177	3	0.52
178	1	1.00
178	2	1.00
178	3	1.00
178	4	0.08
179	1	1.00
179	2	1.00
179	3	1.00
179	4	1.00
179	5	1.00
179	6	1.00
179	7	1.00
179	8	0.47
180	1	1.00
180	2	1.00
180	3	0.11
181	1	1.00
181	2	1.00
181	3	1.00
181	4	1.00
181	5	0.41
182	1	1.00
182	2	1.00
182	3	1.00
182	4	1.00
182	5	0.27
183	1	1.00
183	2	1.00
183	3	1.00
183	4	1.00
183	5	0.84
184	1	1.00
184	2	1.00
184	3	0.46
185	1	1.00
185	2	0.06
186	1	1.00
186	2	1.00
186	3	1.00
186	4	0.80
187	1	1.00
187	2	1.00
187	3	1.00
187	4	1.00
187	5	1.00
187	6	1.00
187	7	1.00
187	8	0.87
188	1	1.00
188	2	1.00
188	3	1.00
188	4	0.50
189	1	1.00
189	2	1.00
189	3	1.00
189	4	1.00
189	5	1.00
189	6	1.00
189	7	1.00
189	8	0.50
190	1	1.00
190	2	1.00
190	3	1.00
190	4	0.68
191	1	1.00
191	2	1.00
191	3	1.00
191	4	0.79
192	1	1.00
192	2	0.33
193	1	1.00
193	2	1.00
193	3	1.00
193	4	1.00
193	5	1.00
193	6	1.00
193	7	1.00
193	8	0.52
194	1	1.00
194	2	1.00
194	3	1.00
194	4	1.00
194	5	1.00
194	6	0.61
195	1	1.00
195	2	1.00
195	3	0.21
196	1	1.00
196	2	1.00
196	3	1.00
196	4	1.00
196	5	0.51
197	1	1.00
197	2	1.00
197	3	1.00
197	4	0.76
198	1	1.00
198	2	1.00
198	3	1.00
198	4	1.00
198	5	1.00
198	6	1.00
198	7	1.00
198	8	1.00
198	9	1.00
198	10	0.24
199	1	1.00
199	2	0.18
200	1	1.00
200	2	1.00
200	3	0.61
201	1	1.00
201	2	0.25
202	1	1.00
202	2	1.00
202	3	0.05
203	1	1.00
203	2	1.00
203	3	1.00
203	4	0.19
204	1	1.00
204	2	1.00
204	3	0.34
205	1	1.00
205	2	1.00
205	3	1.00
205	4	1.00
205	5	1.00
205	6	1.00
205	7	0.09
206	1	1.00
206	2	1.00
206	3	0.50
207	1	1.00
207	2	1.00
207	3	1.00
207	4	1.00
207	5	1.00
207	6	1.00
207	7	1.00
207	8	1.00
207	9	0.68
208	1	1.00
208	2	0.74
209	1	1.00
209	2	1.00
209	3	1.00
209	4	0.41
210	1	1.00
210	2	1.00
210	3	1.00
210	4	1.00
210	5	1.00
210	6	1.00
210	7	1.00
210	8	1.00
210	9	0.17
211	1	1.00
211	2	1.00
211	3	0.12
212	1	1.00
212	2	1.00
212	3	0.49
213	1	1.00
213	2	1.00
213	3	1.00
213	4	0.94
214	1	1.00
214	2	1.00
214	3	0.80
215	1	1.00
215	2	1.00
215	3	1.00
215	4	1.00
215	5	1.00
215	6	1.00
215	7	1.00
215	8	1.00
215	9	1.00
215	10	0.39
216	1	1.00
216	2	1.00
216	3	0.58
217	1	1.00
217	2	1.00
217	3	1.00
217	4	1.00
217	5	1.00
217	6	0.83
218	1	1.00
218	2	1.00
218	3	1.00
218	4	1.00
218	5	0.02
219	1	1.00
219	2	1.00
219	3	1.00
219	4	0.31
220	1	1.00
220	2	1.00
220	3	1.00
220	4	0.48
221	1	1.00
221	2	1.00
221	3	0.22
222	1	1.00
222	2	0.91
223	1	1.00
223	2	1.00
223	3	1.00
223	4	0.54
224	1	1.00
224	2	1.00
224	3	1.00
224	4	0.80
225	1	1.00
225	2	0.82
226	1	1.00
226	2	1.00
226	3	0.42
227	1	1.00
227	2	1.00
227	3	1.00
227	4	0.10
228	1	1.00
228	2	0.61
229	1	1.00
229	2	1.00
229	3	1.00
229	4	1.00
229	5	1.00
229	6	1.00
229	7	1.00
229	8	1.00
229	9	1.00
229	10	0.66
230	1	1.00
230	2	1.00
230	3	0.48
231	1	1.00
231	2	0.32
232	1	1.00
232	2	1.00
232	3	1.00
232	4	1.00
232	5	1.00
232	6	1.00
232	7	1.00
232	8	0.34
233	1	1.00
233	2	1.00
233	3	1.00
233	4	1.00
233	5	1.00
233	6	1.00
233	7	1.00
233	8	0.09
234	1	1.00
234	2	1.00
234	3	1.00
234	4	0.79
235	1	1.00
235	2	1.00
235	3	1.00
235	4	1.00
235	5	0.41
236	1	1.00
236	2	1.00
236	3	1.00
236	4	1.00
236	5	1.00
236	6	1.00
236	7	1.00
236	8	1.00
236	9	1.00
236	10	1.00
236	11	0.46
237	1	1.00
237	2	1.00
237	3	1.00
237	4	0.28
238	1	1.00
238	2	1.00
238	3	1.00
238	4	0.94
239	1	1.00
239	2	1.00
239	3	1.00
239	4	1.00
239	5	0.18
240	1	1.00
240	2	1.00
240	3	1.00
240	4	1.00
240	5	1.00
240	6	1.00
240	7	1.00
240	8	1.00
240	9	0.32
241	1	1.00
241	2	1.00
241	3	1.00
241	4	1.00
241	5	1.00
241	6	1.00
241	7	1.00
241	8	1.00
241	9	1.00
241	10	0.33
242	1	1.00
242	2	1.00
242	3	1.00
242	4	0.31
243	1	1.00
243	2	1.00
243	3	1.00
243	4	1.00
243	5	1.00
243	6	1.00
243	7	0.48
244	1	1.00
244	2	1.00
244	3	0.78
245	1	1.00
245	2	1.00
245	3	1.00
245	4	1.00
245	5	0.45
246	1	1.00
246	2	1.00
246	3	1.00
246	4	1.00
246	5	1.00
246	6	0.07
247	1	1.00
247	2	1.00
247	3	1.00
247	4	0.05
248	1	1.00
248	2	1.00
248	3	1.00
248	4	1.00
248	5	1.00
248	6	1.00
248	7	1.00
248	8	1.00
248	9	1.00
248	10	0.85
249	1	1.00
249	2	1.00
249	3	1.00
249	4	1.00
249	5	1.00
249	6	1.00
249	7	1.00
249	8	1.00
249	9	1.00
249	10	0.07
250	1	1.00
250	2	0.03
251	1	1.00
251	2	1.00
251	3	1.00
251	4	1.00
251	5	1.00
251	6	1.00
251	7	1.00
251	8	1.00
251	9	1.00
251	10	0.06
252	1	1.00
252	2	0.49
253	1	1.00
253	2	1.00
253	3	1.00
253	4	0.59
254	1	1.00
254	2	1.00
254	3	0.23
255	1	1.00
255	2	1.00
255	3	1.00
255	4	0.39
256	1	1.00
256	2	1.00
256	3	1.00
256	4	0.89
257	1	1.00
257	2	1.00
257	3	0.26
258	1	1.00
258	2	1.00
258	3	1.00
258	4	1.00
258	5	1.00
258	6	1.00
258	7	1.00
258	8	0.08
259	1	1.00
259	2	1.00
259	3	1.00
259	4	0.95
260	1	1.00
260	2	0.82
261	1	1.00
261	2	1.00
261	3	1.00
261	4	1.00
261	5	1.00
261	6	1.00
261	7	1.00
261	8	0.84
262	1	1.00
262	2	0.82
263	1	1.00
263	2	1.00
263	3	1.00
263	4	0.57
264	1	1.00
264	2	1.00
264	3	0.83
265	1	1.00
265	2	0.47
266	1	1.00
266	2	1.00
266	3	1.00
266	4	1.00
266	5	0.58
267	1	1.00
267	2	1.00
267	3	0.65
268	1	1.00
268	2	1.00
268	3	1.00
268	4	0.63
269	1	1.00
269	2	1.00
269	3	0.82
270	1	1.00
270	2	1.00
270	3	0.92
271	1	1.00
271	2	1.00
271	3	1.00
271	4	1.00
271	5	1.00
271	6	1.00
271	7	1.00
271	8	1.00
271	9	1.00
271	10	0.10
272	1	1.00
272	2	1.00
272	3	1.00
272	4	1.00
272	5	1.00
272	6	0.16
273	1	1.00
273	2	1.00
273	3	1.00
273	4	0.13
274	1	1.00
274	2	1.00
274	3	1.00
274	4	1.00
274	5	1.00
274	6	1.00
274	7	0.86
275	1	1.00
275	2	1.00
275	3	1.00
275	4	0.02
276	1	1.00
276	2	1.00
276	3	1.00
276	4	1.00
276	5	1.00
276	6	1.00
276	7	1.00
276	8	0.79
277	1	1.00
277	2	1.00
277	3	1.00
277	4	1.00
277	5	1.00
277	6	1.00
277	7	1.00
277	8	0.29
278	1	1.00
278	2	1.00
278	3	1.00
278	4	1.00
278	5	0.32
279	1	1.00
279	2	1.00
279	3	1.00
279	4	1.00
279	5	0.65
280	1	1.00
280	2	1.00
280	3	1.00
280	4	0.38
281	1	1.00
281	2	1.00
281	3	1.00
281	4	1.00
281	5	1.00
281	6	1.00
281	7	0.33
282	1	1.00
282	2	1.00
282	3	1.00
282	4	1.00
282	5	1.00
282	6	1.00
282	7	1.00
282	8	1.00
282	9	1.00
282	10	1.00
282	11	0.16
283	1	1.00
283	2	1.00
283	3	1.00
283	4	1.00
283	5	1.00
283	6	1.00
283	7	1.00
283	8	0.46
284	1	1.00
284	2	1.00
284	3	1.00
284	4	1.00
284	5	1.00
284	6	1.00
284	7	1.00
284	8	1.00
284	9	1.00
284	10	0.19
285	1	1.00
285	2	1.00
285	3	1.00
285	4	1.00
285	5	1.00
285	6	0.73
286	1	1.00
286	2	1.00
286	3	1.00
286	4	1.00
286	5	0.26
287	1	1.00
287	2	1.00
287	3	1.00
287	4	0.48
288	1	1.00
288	2	1.00
288	3	1.00
288	4	1.00
288	5	1.00
288	6	1.00
288	7	0.51
289	1	1.00
289	2	1.00
289	3	1.00
289	4	1.00
289	5	1.00
289	6	1.00
289	7	0.18
290	1	1.00
290	2	1.00
290	3	1.00
290	4	0.04
291	1	1.00
291	2	0.95
292	1	1.00
292	2	0.17
293	1	1.00
293	2	1.00
293	3	0.58
294	1	1.00
294	2	1.00
294	3	1.00
294	4	1.00
294	5	0.22
295	1	1.00
295	2	1.00
295	3	0.74
296	1	1.00
296	2	1.00
296	3	1.00
296	4	0.52
297	1	1.00
297	2	1.00
297	3	0.68
298	1	1.00
298	2	1.00
298	3	0.63
299	1	1.00
299	2	1.00
299	3	1.00
299	4	1.00
299	5	1.00
299	6	1.00
299	7	1.00
299	8	1.00
299	9	0.88
300	1	1.00
300	2	1.00
300	3	1.00
300	4	1.00
300	5	1.00
300	6	0.46
301	1	1.00
301	2	0.15
302	1	1.00
302	2	1.00
302	3	1.00
302	4	1.00
302	5	1.00
302	6	1.00
302	7	1.00
302	8	1.00
302	9	0.86
303	1	1.00
303	2	1.00
303	3	1.00
303	4	1.00
303	5	1.00
303	6	0.79
304	1	1.00
304	2	1.00
304	3	1.00
304	4	1.00
304	5	1.00
304	6	1.00
304	7	0.24
305	1	1.00
305	2	1.00
305	3	1.00
305	4	1.00
305	5	1.00
305	6	1.00
305	7	1.00
305	8	0.90
306	1	1.00
306	2	0.77
307	1	1.00
307	2	1.00
307	3	1.00
307	4	1.00
307	5	1.00
307	6	1.00
307	7	1.00
307	8	0.41
308	1	1.00
308	2	1.00
308	3	0.59
309	1	1.00
309	2	1.00
309	3	0.69
310	1	1.00
310	2	1.00
310	3	1.00
310	4	0.81
311	1	1.00
311	2	1.00
311	3	0.85
312	1	1.00
312	2	1.00
312	3	1.00
312	4	1.00
312	5	1.00
312	6	1.00
312	7	1.00
312	8	1.00
312	9	0.90
313	1	1.00
313	2	1.00
313	3	1.00
313	4	0.39
314	1	1.00
314	2	1.00
314	3	1.00
314	4	1.00
314	5	0.53
315	1	1.00
315	2	0.96
316	1	1.00
316	2	1.00
316	3	1.00
316	4	1.00
316	5	1.00
316	6	1.00
316	7	0.73
317	1	1.00
317	2	1.00
317	3	0.90
318	1	1.00
318	2	1.00
318	3	1.00
318	4	1.00
318	5	1.00
318	6	1.00
318	7	1.00
318	8	0.30
319	1	1.00
319	2	1.00
319	3	1.00
319	4	1.00
319	5	1.00
319	6	1.00
319	7	1.00
319	8	1.00
319	9	1.00
319	10	1.00
319	11	0.41
320	1	1.00
320	2	0.31
321	1	1.00
321	2	1.00
321	3	0.94
322	1	1.00
322	2	1.00
322	3	1.00
322	4	1.00
322	5	1.00
322	6	0.85
323	1	1.00
323	2	1.00
323	3	1.00
323	4	0.65
324	1	1.00
324	2	1.00
324	3	0.14
325	1	1.00
325	2	1.00
325	3	1.00
325	4	0.75
326	1	1.00
326	2	1.00
326	3	1.00
326	4	1.00
326	5	0.10
327	1	1.00
327	2	0.60
328	1	1.00
328	2	0.67
329	1	1.00
329	2	1.00
329	3	1.00
329	4	1.00
329	5	1.00
329	6	0.90
330	1	1.00
330	2	1.00
330	3	1.00
330	4	1.00
330	5	0.75
331	1	1.00
331	2	1.00
331	3	1.00
331	4	1.00
331	5	1.00
331	6	0.02
332	1	1.00
332	2	1.00
332	3	1.00
332	4	0.69
333	1	1.00
333	2	1.00
333	3	1.00
333	4	1.00
333	5	1.00
333	6	1.00
333	7	1.00
333	8	0.49
334	1	1.00
334	2	0.26
335	1	1.00
335	2	0.27
336	1	1.00
336	2	0.05
337	1	1.00
337	2	1.00
337	3	1.00
337	4	1.00
337	5	1.00
337	6	1.00
337	7	0.43
338	1	1.00
338	2	1.00
338	3	0.30
339	1	1.00
339	2	0.98
340	1	1.00
340	2	1.00
340	3	1.00
340	4	1.00
340	5	1.00
340	6	1.00
340	7	1.00
340	8	1.00
340	9	1.00
340	10	0.45
341	1	1.00
341	2	1.00
341	3	1.00
341	4	1.00
341	5	1.00
341	6	1.00
341	7	1.00
341	8	1.00
341	9	1.00
341	10	0.07
342	1	1.00
342	2	1.00
342	3	0.10
343	1	1.00
343	2	0.59
344	1	1.00
344	2	1.00
344	3	1.00
344	4	1.00
344	5	1.00
344	6	1.00
344	7	1.00
344	8	1.00
344	9	0.61
345	1	1.00
345	2	0.08
346	1	1.00
346	2	1.00
346	3	0.10
347	1	1.00
347	2	1.00
347	3	1.00
347	4	0.20
348	1	1.00
348	2	1.00
348	3	1.00
348	4	1.00
348	5	1.00
348	6	1.00
348	7	0.16
349	1	1.00
349	2	1.00
349	3	1.00
349	4	1.00
349	5	1.00
349	6	1.00
349	7	1.00
349	8	1.00
349	9	1.00
349	10	0.47
350	1	1.00
350	2	1.00
350	3	1.00
350	4	1.00
350	5	1.00
350	6	1.00
350	7	1.00
350	8	1.00
350	9	0.80
351	1	1.00
351	2	1.00
351	3	0.01
352	1	1.00
352	2	1.00
352	3	1.00
352	4	1.00
352	5	0.31
353	1	1.00
353	2	0.86
354	1	1.00
354	2	1.00
354	3	1.00
354	4	1.00
354	5	1.00
354	6	1.00
354	7	0.51
355	1	1.00
355	2	1.00
355	3	1.00
355	4	1.00
